Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-04-30 12:00:00,16.14,24.8,2.34,3.46,13.49,0.29,47.92
2020-04-30 13:00:00,15.65,28.19,2.45,4.32,13.91,0.25,46.76
2020-04-30 14:00:00,10.75,23.25,1.73,4.74,13.89,0.25,44.38
2020-04-30 15:00:00,10.0,23.77,1.74,4.71,13.99,0.25,39.59
2020-04-30 16:00:00,14.32,22.95,2.52,4.62,14.11,0.27,27.43
2020-04-30 17:00:00,9.86,27.14,4.06,4.96,14.03,0.3,36.36
2020-04-30 18:00:00,15.14,29.0,4.21,4.77,13.89,0.44,38.24
2020-04-30 19:00:00,53.0,67.5,8.23,5.77,13.72,0.65,30.27
2020-04-30 20:00:00,51.88,69.41,8.57,6.39,13.87,0.74,25.34
2020-04-30 21:00:00,63.92,86.12,14.51,6.94,14.17,0.83,18.84
2020-04-30 22:00:00,68.21,91.62,8.38,6.43,14.32,0.82,22.07
2020-04-30 23:00:00,48.94,61.27,24.9,6.98,14.59,0.93,15.8
2020-05-01 00:00:00,55.0,76.0,13.84,6.78,14.47,0.8,16.73
2020-05-01 01:00:00,45.58,57.35,9.77,6.53,14.34,0.73,17.24
2020-05-01 02:00:00,36.36,51.02,6.33,5.81,14.09,0.54,23.42
2020-05-01 03:00:00,25.05,38.27,6.03,5.41,13.93,0.42,22.57
2020-05-01 04:00:00,19.27,24.5,4.64,5.21,13.93,0.36,28.7
2020-05-01 05:00:00,15.58,20.98,3.38,4.82,14.2,0.35,22.77
2020-05-01 06:00:00,19.41,21.55,2.77,3.95,14.39,0.43,17.84
2020-05-01 07:00:00,21.0,30.11,2.41,4.03,14.31,0.43,22.52
2020-05-01 08:00:00,20.15,29.8,2.38,4.24,14.22,0.35,25.1
2020-05-01 09:00:00,14.82,23.27,4.63,4.66,14.14,0.36,26.52
2020-05-01 10:00:00,12.62,25.11,3.64,4.22,13.85,0.32,29.7
2020-05-01 11:00:00,16.77,24.94,1.99,3.41,13.73,0.28,31.2
