Datetime,NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3)
2019-12-30 08:00:00,10.12,25.42,2.08,51.0,99.75,71.25,15.25
2019-12-30 09:00:00,9.4,29.02,1.51,61.33,102.25,67.75,14.82
2019-12-30 10:00:00,8.85,31.9,1.98,66.78,103.0,63.0,14.5
2019-12-30 11:00:00,11.62,30.6,2.03,71.05,103.25,60.75,14.85
2019-12-30 12:00:00,9.8,30.05,1.26,77.75,103.0,62.5,14.1
2019-12-30 13:00:00,9.0,22.6,0.76,81.42,97.75,58.75,16.8
2019-12-30 14:00:00,7.83,14.7,0.69,81.9,89.25,50.75,18.6
2019-12-30 15:00:00,7.83,19.32,1.18,85.45,85.75,48.75,13.47
2019-12-30 16:00:00,6.68,22.88,1.33,84.47,91.75,55.5,12.32
2019-12-30 17:00:00,5.88,21.05,1.18,77.72,90.5,56.5,12.78
2019-12-30 18:00:00,5.88,18.92,1.41,71.4,78.0,45.5,12.88
2019-12-30 19:00:00,6.12,4.67,0.26,67.8,71.5,43.5,12.45
2019-12-30 20:00:00,6.05,,0.35,63.62,69.25,41.25,12.1
2019-12-30 21:00:00,5.28,,0.0,63.55,65.75,39.0,11.97
2019-12-30 22:00:00,6.12,,0.14,59.42,61.0,39.25,11.85
2019-12-30 23:00:00,9.03,,0.1,57.7,59.0,39.75,11.6
2019-12-31 00:00:00,6.78,,0.05,59.75,60.75,38.0,12.05
2019-12-31 01:00:00,6.57,11.0,0.54,58.45,59.0,36.5,12.23
2019-12-31 02:00:00,7.12,14.45,0.56,54.77,66.0,41.5,12.72
2019-12-31 03:00:00,8.57,15.95,0.7,49.6,70.75,45.0,13.48
2019-12-31 04:00:00,9.35,12.95,1.59,47.25,77.75,50.75,13.32
2019-12-31 05:00:00,8.62,20.15,1.63,45.3,80.75,49.25,13.4
2019-12-31 06:00:00,8.03,21.27,1.44,49.1,73.5,48.0,13.47
2019-12-31 07:00:00,9.4,20.07,0.58,49.25,76.75,53.25,14.18
2019-12-31 08:00:00,11.07,22.52,0.23,51.75,90.25,59.25,14.15
2019-12-31 09:00:00,9.45,27.95,0.0,58.6,88.75,56.25,13.78
2019-12-31 10:00:00,10.0,28.45,0.0,64.07,92.0,53.75,13.8
2019-12-31 11:00:00,10.88,23.83,0.0,71.45,96.0,53.5,14.5
2019-12-31 12:00:00,9.95,28.43,0.73,77.32,95.75,53.25,14.35
2019-12-31 13:00:00,6.7,17.35,0.64,82.3,84.25,48.75,19.12
2019-12-31 14:00:00,8.05,19.7,0.69,87.58,81.75,51.25,17.92
2019-12-31 15:00:00,7.6,17.7,0.59,88.2,88.75,51.5,15.62
2019-12-31 16:00:00,7.8,8.15,0.57,83.9,85.5,49.75,17.32
2019-12-31 17:00:00,7.4,11.82,0.72,81.38,87.0,50.25,17.93
2019-12-31 18:00:00,7.0,17.38,0.57,73.05,84.5,50.5,13.38
2019-12-31 19:00:00,5.72,13.45,0.7,71.67,77.0,41.75,13.78
2019-12-31 20:00:00,4.72,6.68,0.93,69.2,76.5,47.25,13.25
2019-12-31 21:00:00,4.85,0.62,1.65,66.2,75.25,48.25,13.67
2019-12-31 22:00:00,7.15,,0.2,59.42,79.75,51.5,14.27
2019-12-31 23:00:00,10.35,,0.0,55.65,91.0,59.0,14.75
2020-01-01 00:00:00,,,,,,,
2020-01-01 01:00:00,,,,,,,
2020-01-01 02:00:00,6.0,7.0,0.8,61.9,99.0,68.0,14.9
2020-01-01 03:00:00,7.0,12.2,0.85,56.15,98.5,68.0,15.28
2020-01-01 04:00:00,7.6,14.9,0.78,52.9,96.0,68.5,15.75
2020-01-01 05:00:00,7.4,22.43,0.74,50.62,95.75,70.75,16.23
2020-01-01 06:00:00,7.6,26.23,0.75,48.75,103.0,74.5,16.77
2020-01-01 07:00:00,8.65,16.98,0.8,40.62,101.75,78.5,16.6
2020-01-01 08:00:00,9.88,15.75,0.69,45.53,107.0,77.0,16.7
2020-01-01 09:00:00,8.68,15.57,0.7,55.58,99.75,71.75,16.35
2020-01-01 10:00:00,8.78,19.23,1.04,62.32,96.75,67.25,15.47
2020-01-01 11:00:00,9.35,19.18,1.2,66.6,98.25,64.75,15.3
2020-01-01 12:00:00,9.8,17.43,0.81,67.82,93.75,60.5,14.75
2020-01-01 13:00:00,7.35,19.9,0.75,67.95,88.25,54.25,16.43
2020-01-01 14:00:00,6.1,19.67,0.67,66.82,87.25,61.0,14.53
2020-01-01 15:00:00,6.28,19.85,0.7,70.5,74.5,44.75,14.65
2020-01-01 16:00:00,6.3,19.55,0.69,72.28,80.0,50.5,14.68
2020-01-01 17:00:00,6.92,18.35,0.71,68.25,84.0,50.5,14.55
2020-01-01 18:00:00,6.28,17.55,0.47,43.35,73.75,38.25,12.0
2020-01-01 19:00:00,7.8,16.55,0.66,55.95,45.0,23.75,12.85
2020-01-01 20:00:00,9.85,17.62,0.86,60.22,83.0,54.5,14.88
2020-01-01 21:00:00,10.9,16.52,0.92,52.47,97.5,67.0,14.97
2020-01-01 22:00:00,7.58,16.62,0.68,47.07,88.5,58.25,13.6
2020-01-01 23:00:00,5.65,16.55,0.65,45.98,63.5,39.75,12.6
2020-01-02 00:00:00,5.35,15.38,0.72,51.25,59.5,40.75,13.62
2020-01-02 01:00:00,5.53,16.3,0.79,50.28,69.5,52.75,13.8
2020-01-02 02:00:00,5.2,16.3,0.68,45.08,62.25,42.5,12.73
2020-01-02 03:00:00,5.1,17.32,0.65,41.55,44.75,30.0,12.32
2020-01-02 04:00:00,5.45,17.3,0.66,39.65,48.0,28.75,13.12
2020-01-02 05:00:00,6.15,20.05,0.75,45.1,62.25,45.25,14.8
2020-01-02 06:00:00,7.12,25.98,0.74,44.15,69.5,53.5,15.85
2020-01-02 07:00:00,6.85,23.48,0.71,43.8,70.25,56.25,15.3
2020-01-02 08:00:00,8.47,20.4,0.69,41.98,67.25,49.75,14.5
2020-01-02 09:00:00,9.15,15.8,0.7,43.15,64.25,45.25,14.45
2020-01-02 10:00:00,9.43,22.68,0.72,50.6,59.25,39.5,13.22
2020-01-02 11:00:00,8.45,20.45,0.71,55.95,53.0,30.0,13.62
2020-01-02 12:00:00,9.0,25.0,0.72,62.97,60.0,32.5,15.05
2020-01-02 13:00:00,9.1,14.05,0.79,68.55,65.0,33.0,18.5
2020-01-02 14:00:00,9.4,5.57,0.82,71.33,71.0,39.75,19.52
2020-01-02 15:00:00,10.12,14.85,0.7,75.78,73.25,43.5,19.1
2020-01-02 16:00:00,8.73,19.5,0.8,74.15,79.5,48.5,15.95
2020-01-02 17:00:00,7.65,21.0,0.81,69.78,77.75,47.75,15.18
2020-01-02 18:00:00,9.88,20.8,0.93,64.42,79.25,42.75,14.35
2020-01-02 19:00:00,12.0,3.83,0.81,59.5,83.0,48.25,15.28
2020-01-02 20:00:00,8.95,2.9,0.74,58.8,73.0,49.0,15.05
2020-01-02 21:00:00,8.18,,0.69,56.8,68.0,47.25,13.32
2020-01-02 22:00:00,6.65,,0.58,55.42,58.75,39.5,12.7
2020-01-02 23:00:00,7.03,,0.58,54.15,51.0,33.0,12.62
2020-01-03 00:00:00,7.2,,0.64,53.98,59.5,38.5,13.53
2020-01-03 01:00:00,8.62,31.35,0.57,50.88,69.5,47.0,14.33
2020-01-03 02:00:00,8.7,38.18,0.62,47.9,80.25,51.5,15.2
2020-01-03 03:00:00,7.85,40.1,0.62,47.2,88.25,55.75,14.92
2020-01-03 04:00:00,8.68,39.48,0.82,43.55,85.5,56.75,15.4
2020-01-03 05:00:00,7.97,45.47,0.87,44.15,95.0,63.25,15.6
2020-01-03 06:00:00,8.52,45.3,0.89,41.35,98.5,66.25,15.93
2020-01-03 07:00:00,8.55,25.88,0.83,40.42,90.75,63.25,15.62
2020-01-03 08:00:00,10.82,25.4,0.85,36.0,91.0,62.25,16.42
2020-01-03 09:00:00,11.98,29.77,0.82,37.98,94.0,65.25,16.15
2020-01-03 10:00:00,11.28,28.62,0.8,47.57,90.75,60.5,15.2
2020-01-03 11:00:00,11.18,25.68,0.81,53.35,79.5,51.5,14.67
2020-01-03 12:00:00,9.25,11.2,0.6,57.35,67.0,41.0,14.0
2020-01-03 13:00:00,8.47,12.7,0.72,57.88,58.0,33.75,19.48
2020-01-03 14:00:00,8.05,12.4,0.68,55.4,55.0,29.0,15.07
2020-01-03 15:00:00,6.92,5.45,0.66,53.9,50.0,24.5,14.23
2020-01-03 16:00:00,6.2,4.4,0.68,49.92,45.0,22.5,13.35
2020-01-03 17:00:00,5.68,17.32,0.67,45.2,43.75,20.75,12.1
2020-01-03 18:00:00,8.12,30.5,0.63,37.6,39.75,20.5,11.0
2020-01-03 19:00:00,7.55,9.12,0.58,36.77,36.0,19.75,12.47
2020-01-03 20:00:00,5.5,5.55,0.53,34.65,25.25,12.5,12.05
2020-01-03 21:00:00,7.67,2.35,0.57,28.08,20.75,10.75,11.65
2020-01-03 22:00:00,15.98,0.9,0.66,18.9,23.5,10.0,12.97
2020-01-03 23:00:00,7.28,,0.55,28.73,23.75,11.0,14.93
2020-01-04 00:00:00,8.35,3.9,0.55,23.6,21.0,14.75,14.2
2020-01-04 01:00:00,13.18,30.47,0.59,18.9,22.5,14.75,13.45
2020-01-04 02:00:00,12.5,34.45,0.6,16.35,18.0,8.0,13.35
2020-01-04 03:00:00,16.65,39.35,0.66,10.6,28.0,11.0,14.15
2020-01-04 04:00:00,10.9,36.97,0.47,16.3,32.75,16.5,13.3
2020-01-04 05:00:00,9.45,38.52,0.46,14.35,21.5,12.0,12.9
2020-01-04 06:00:00,9.42,38.02,0.45,15.9,25.0,12.0,12.9
2020-01-04 07:00:00,10.72,17.62,0.54,13.25,23.25,12.0,13.0
2020-01-04 08:00:00,12.78,15.45,0.62,10.75,27.75,13.75,13.88
2020-01-04 09:00:00,13.4,15.18,0.72,14.68,32.0,20.25,14.15
2020-01-04 10:00:00,11.32,14.9,0.66,17.82,38.0,24.0,14.07
2020-01-04 11:00:00,9.43,15.6,0.64,22.78,38.5,23.0,13.75
2020-01-04 12:00:00,10.15,16.12,0.73,27.4,41.75,25.5,14.7
2020-01-04 13:00:00,9.77,13.75,0.68,30.4,46.5,31.5,14.93
2020-01-04 14:00:00,9.05,13.28,0.49,36.2,44.0,27.5,14.02
2020-01-04 15:00:00,6.97,13.23,0.39,47.7,41.5,28.5,12.68
2020-01-04 16:00:00,6.88,13.47,0.52,45.4,42.0,25.25,15.0
2020-01-04 17:00:00,7.6,13.95,0.57,45.7,38.75,20.75,16.43
2020-01-04 18:00:00,9.18,13.2,0.59,39.92,40.0,24.25,16.0
2020-01-04 19:00:00,17.65,15.18,0.86,27.0,46.0,28.0,15.58
2020-01-04 20:00:00,22.38,16.4,0.96,19.4,66.5,39.75,15.62
2020-01-04 21:00:00,18.25,16.02,0.84,22.52,64.5,39.0,15.35
2020-01-04 22:00:00,15.62,16.25,0.85,15.03,62.5,38.75,15.0
2020-01-04 23:00:00,12.32,15.57,0.81,14.1,58.25,36.25,15.78
2020-01-05 00:00:00,11.15,15.2,0.69,15.55,48.0,31.25,15.32
2020-01-05 01:00:00,10.6,13.35,0.58,15.63,43.75,31.5,16.18
2020-01-05 02:00:00,11.2,11.9,0.6,12.72,49.25,31.0,17.3
2020-01-05 03:00:00,10.68,12.42,0.59,13.35,49.75,33.0,18.4
2020-01-05 04:00:00,9.68,11.28,0.57,14.9,49.5,32.75,19.05
2020-01-05 05:00:00,9.0,12.02,0.56,19.02,50.5,35.5,18.9
2020-01-05 06:00:00,7.85,12.7,0.59,25.9,54.0,39.25,20.45
2020-01-05 07:00:00,8.0,12.6,0.62,22.93,69.0,46.0,21.23
2020-01-05 08:00:00,9.77,13.75,0.63,20.0,67.25,45.0,21.77
2020-01-05 09:00:00,9.6,13.7,0.64,22.0,62.0,42.0,22.0
2020-01-05 10:00:00,8.7,13.7,0.66,34.1,67.0,44.0,25.3
2020-01-05 11:00:00,7.38,17.62,0.59,44.32,64.75,44.0,21.4
2020-01-05 12:00:00,7.3,14.95,0.55,52.98,58.5,39.75,21.75
2020-01-05 13:00:00,5.47,16.4,0.53,57.88,50.5,34.75,20.48
2020-01-05 14:00:00,5.75,16.55,0.55,60.48,50.0,32.0,18.95
2020-01-05 15:00:00,6.08,16.85,0.52,58.05,52.75,34.0,18.5
2020-01-05 16:00:00,5.7,15.75,0.59,59.6,51.0,32.0,19.98
2020-01-05 17:00:00,5.72,15.72,0.58,58.6,47.75,33.0,21.07
2020-01-05 18:00:00,8.43,16.35,0.65,51.35,48.5,27.5,21.55
2020-01-05 19:00:00,9.23,16.35,0.69,46.7,54.75,30.75,22.02
2020-01-05 20:00:00,8.93,15.78,0.7,44.85,61.0,40.5,23.12
2020-01-05 21:00:00,8.75,15.57,0.82,47.42,68.25,47.75,24.23
2020-01-05 22:00:00,7.53,16.07,0.82,42.48,77.5,54.25,24.2
2020-01-05 23:00:00,7.05,15.85,0.77,35.88,64.5,46.0,23.4
2020-01-06 00:00:00,5.8,15.65,0.65,39.35,52.75,34.75,22.3
2020-01-06 01:00:00,6.57,11.7,0.65,35.7,40.0,28.0,21.7
2020-01-06 02:00:00,5.62,10.42,0.71,37.27,39.75,26.25,21.82
2020-01-06 03:00:00,5.03,10.62,0.57,37.8,39.75,21.25,21.05
2020-01-06 04:00:00,5.5,9.6,0.6,39.0,40.75,21.5,20.55
2020-01-06 05:00:00,5.3,10.98,0.63,39.45,37.0,21.0,20.0
2020-01-06 06:00:00,5.7,11.97,0.64,38.42,38.5,24.25,19.82
2020-01-06 07:00:00,9.03,27.88,0.67,32.3,46.75,27.25,20.83
2020-01-06 08:00:00,10.65,35.77,0.72,30.98,60.25,35.25,21.05
2020-01-06 09:00:00,10.2,30.97,0.66,37.2,65.25,37.25,19.72
2020-01-06 10:00:00,8.6,24.52,0.57,43.65,58.0,31.0,18.95
2020-01-06 11:00:00,10.48,21.62,0.62,47.53,54.5,29.25,19.18
2020-01-06 12:00:00,9.8,8.15,0.51,56.15,61.25,32.5,20.1
2020-01-06 13:00:00,8.48,13.6,0.54,64.77,59.75,30.75,27.2
2020-01-06 14:00:00,8.9,15.2,0.48,72.2,62.25,32.25,24.55
2020-01-06 15:00:00,7.83,9.85,0.54,75.12,63.5,40.0,21.57
2020-01-06 16:00:00,7.58,11.17,0.74,75.55,68.5,47.5,22.1
2020-01-06 17:00:00,7.2,21.6,0.62,68.85,77.25,57.25,21.18
2020-01-06 18:00:00,8.7,8.25,0.7,61.72,72.5,46.5,19.3
2020-01-06 19:00:00,6.8,18.0,0.66,50.7,72.5,49.5,20.7
2020-01-06 20:00:00,8.52,26.62,0.73,46.05,76.25,55.25,21.38
2020-01-06 21:00:00,6.85,30.73,0.78,46.88,92.75,67.5,21.57
2020-01-06 22:00:00,8.9,32.17,0.85,42.15,96.0,67.0,21.27
2020-01-06 23:00:00,8.03,32.83,0.81,45.92,97.75,68.75,21.48
2020-01-07 00:00:00,6.17,33.95,0.78,49.6,94.25,66.75,21.52
2020-01-07 01:00:00,7.05,20.28,0.69,49.1,97.75,72.75,21.83
2020-01-07 02:00:00,5.62,16.02,0.68,56.83,105.0,75.5,21.75
2020-01-07 03:00:00,6.4,16.35,0.73,54.8,104.25,78.5,21.95
2020-01-07 04:00:00,6.53,15.25,0.71,50.95,110.75,83.0,21.68
2020-01-07 05:00:00,5.78,16.38,0.66,55.2,110.0,82.75,22.1
2020-01-07 06:00:00,6.28,16.8,0.64,50.98,108.5,81.25,22.25
2020-01-07 07:00:00,7.72,19.6,0.66,47.45,104.0,79.25,21.85
2020-01-07 08:00:00,9.97,23.08,0.7,46.33,104.5,80.0,21.5
2020-01-07 09:00:00,9.82,26.25,0.74,48.7,106.0,80.0,21.55
2020-01-07 10:00:00,10.4,29.62,0.72,55.08,106.0,78.75,21.23
2020-01-07 11:00:00,12.18,30.58,0.76,63.3,108.0,75.0,21.1
2020-01-07 12:00:00,11.4,26.02,0.57,73.35,108.75,72.0,20.2
2020-01-07 13:00:00,8.68,10.55,0.64,76.05,93.5,62.75,23.93
2020-01-07 14:00:00,8.8,11.08,0.64,78.65,93.75,60.5,25.77
2020-01-07 15:00:00,7.58,13.45,0.53,75.75,90.0,56.0,16.43
2020-01-07 16:00:00,10.03,2.27,0.73,79.05,96.5,66.0,21.33
2020-01-07 17:00:00,8.7,5.27,0.7,78.17,97.5,64.75,20.3
2020-01-07 18:00:00,9.62,5.6,0.71,71.8,96.25,62.75,19.1
2020-01-07 19:00:00,8.75,10.1,0.71,58.85,93.0,65.25,17.53
2020-01-07 20:00:00,7.38,14.03,0.61,52.65,79.0,55.25,16.38
2020-01-07 21:00:00,6.35,20.3,0.68,49.95,77.75,54.75,17.3
2020-01-07 22:00:00,5.38,21.4,0.65,50.98,87.75,64.25,16.4
2020-01-07 23:00:00,5.38,25.08,0.59,51.4,72.0,50.0,16.15
2020-01-08 00:00:00,4.88,27.25,0.54,52.58,68.5,49.25,15.68
2020-01-08 01:00:00,6.17,16.65,0.54,48.6,66.5,47.5,15.67
2020-01-08 02:00:00,7.8,14.47,0.54,43.9,70.5,49.0,15.88
2020-01-08 03:00:00,9.1,16.42,0.58,42.05,77.75,51.0,16.15
2020-01-08 04:00:00,10.43,15.78,0.68,34.6,84.25,58.5,16.4
2020-01-08 05:00:00,8.02,17.57,0.69,43.42,86.0,62.25,17.35
2020-01-08 06:00:00,7.92,18.6,0.64,39.52,80.0,60.75,17.4
2020-01-08 07:00:00,8.0,14.85,0.68,41.1,80.75,63.75,17.85
2020-01-08 08:00:00,8.52,13.5,0.69,41.58,83.75,65.75,18.15
2020-01-08 09:00:00,9.58,15.95,0.77,43.17,88.0,67.0,20.0
2020-01-08 10:00:00,11.07,17.18,0.75,53.7,93.25,70.5,19.02
2020-01-08 11:00:00,8.65,17.3,0.68,63.65,88.0,61.0,18.43
2020-01-08 12:00:00,6.7,16.83,0.65,67.25,79.5,55.0,18.4
2020-01-08 13:00:00,6.72,14.95,0.61,68.0,77.75,53.0,18.95
2020-01-08 14:00:00,7.0,15.1,0.69,70.75,68.25,47.25,21.43
2020-01-08 15:00:00,6.9,7.1,0.65,72.1,69.5,49.5,14.93
2020-01-08 16:00:00,6.28,4.65,0.64,70.77,69.75,51.25,16.15
2020-01-08 17:00:00,5.8,1.9,0.75,67.1,66.75,45.0,15.22
2020-01-08 18:00:00,6.85,5.6,0.67,63.0,70.5,49.0,15.82
2020-01-08 19:00:00,8.55,17.3,0.59,58.25,72.25,46.25,15.45
2020-01-08 20:00:00,6.82,19.3,0.58,56.35,72.0,43.75,15.92
2020-01-08 21:00:00,6.93,20.18,0.55,54.05,66.75,42.75,15.87
2020-01-08 22:00:00,6.53,19.6,0.53,50.48,62.0,43.5,15.82
2020-01-08 23:00:00,6.7,20.9,0.55,47.65,67.25,47.25,15.58
2020-01-09 00:00:00,8.6,21.85,0.65,38.48,68.75,47.5,16.17
2020-01-09 01:00:00,11.35,16.0,0.72,30.0,79.25,54.75,17.0
2020-01-09 02:00:00,13.78,14.12,0.79,28.55,78.25,56.0,17.5
2020-01-09 03:00:00,12.3,13.52,0.71,28.4,80.25,59.25,16.6
2020-01-09 04:00:00,9.4,12.78,0.48,36.85,72.75,50.0,15.57
2020-01-09 05:00:00,6.8,13.35,0.41,41.67,63.25,44.25,15.38
2020-01-09 06:00:00,5.9,13.1,0.4,43.2,53.0,36.25,14.95
2020-01-09 07:00:00,8.43,11.23,0.42,37.62,50.25,38.0,15.35
2020-01-09 08:00:00,11.05,10.93,0.56,35.08,60.5,41.5,16.15
2020-01-09 09:00:00,8.43,12.48,0.61,49.27,63.75,43.5,17.02
2020-01-09 10:00:00,7.9,12.85,0.48,58.05,67.25,42.75,16.7
2020-01-09 11:00:00,5.8,12.3,0.45,61.2,62.0,36.0,16.15
2020-01-09 12:00:00,5.95,5.45,0.37,61.85,66.0,30.0,15.35
2020-01-09 13:00:00,7.1,,0.46,67.4,51.0,23.0,14.9
2020-01-09 14:00:00,6.23,1.8,0.49,67.75,53.0,24.25,16.02
2020-01-09 15:00:00,6.3,,0.48,65.1,53.0,26.5,16.85
2020-01-09 16:00:00,6.55,5.6,0.46,64.75,46.75,25.25,16.2
2020-01-09 17:00:00,6.85,19.2,0.49,61.43,49.5,27.25,15.05
2020-01-09 18:00:00,8.85,14.1,0.51,51.7,59.75,29.75,13.68
2020-01-09 19:00:00,10.7,12.22,0.48,44.7,56.5,26.0,14.73
2020-01-09 20:00:00,9.53,12.88,0.59,38.6,52.5,27.25,13.82
2020-01-09 21:00:00,9.53,20.4,0.63,35.97,63.0,32.5,14.82
2020-01-09 22:00:00,8.15,20.2,0.56,33.5,63.25,36.5,14.82
2020-01-09 23:00:00,9.0,21.57,0.55,30.23,76.75,35.5,14.38
2020-01-10 00:00:00,8.72,21.38,0.62,27.4,103.0,38.75,15.57
2020-01-10 01:00:00,9.02,16.85,0.46,18.0,68.75,43.75,14.9
2020-01-10 02:00:00,10.43,16.85,0.5,18.4,71.75,42.75,15.0
2020-01-10 03:00:00,11.15,17.17,0.56,16.2,67.25,43.75,15.45
2020-01-10 04:00:00,11.55,17.27,0.61,18.18,72.5,49.25,15.52
2020-01-10 05:00:00,12.78,16.75,0.59,12.88,68.5,47.75,15.6
2020-01-10 06:00:00,17.7,17.72,0.93,12.9,72.75,43.75,16.93
2020-01-10 07:00:00,16.8,15.7,0.89,15.17,83.0,53.0,18.4
2020-01-10 08:00:00,18.48,15.98,0.94,18.77,89.25,56.25,18.8
2020-01-10 09:00:00,13.77,17.57,0.75,26.6,89.5,55.75,18.25
2020-01-10 10:00:00,12.82,18.82,0.57,36.65,86.25,50.75,17.27
2020-01-10 11:00:00,10.8,19.35,0.53,47.28,75.0,45.5,17.15
2020-01-10 12:00:00,8.9,10.93,0.55,56.65,70.0,43.75,17.05
2020-01-10 13:00:00,9.38,1.8,0.52,60.58,77.25,46.75,23.1
2020-01-10 14:00:00,11.2,12.95,0.47,64.25,86.75,55.25,22.5
2020-01-10 15:00:00,9.4,8.9,0.46,65.17,77.0,46.0,17.2
2020-01-10 16:00:00,8.55,15.72,0.66,64.6,78.75,43.75,19.45
2020-01-10 17:00:00,9.07,20.93,0.61,62.1,81.75,46.5,17.3
2020-01-10 18:00:00,27.8,33.08,0.78,44.25,77.5,48.0,13.68
2020-01-10 19:00:00,31.98,30.7,0.9,35.67,90.0,50.5,13.9
2020-01-10 20:00:00,26.82,36.85,0.88,29.2,107.25,57.5,15.6
2020-01-10 21:00:00,18.55,34.67,0.9,34.65,114.5,60.5,16.3
2020-01-10 22:00:00,10.4,33.35,0.68,43.73,112.5,75.5,16.83
2020-01-10 23:00:00,10.38,33.25,0.81,41.0,110.25,84.25,17.85
2020-01-11 00:00:00,9.2,32.95,0.82,32.83,130.75,93.75,18.48
2020-01-11 01:00:00,8.38,17.27,0.81,33.65,113.5,79.0,17.88
2020-01-11 02:00:00,9.15,15.97,0.85,25.17,102.0,67.0,18.3
2020-01-11 03:00:00,13.05,16.23,0.84,22.25,108.0,76.25,19.25
2020-01-11 04:00:00,11.82,15.78,0.76,16.0,111.25,76.75,18.62
2020-01-11 05:00:00,10.88,15.88,0.73,16.32,118.0,75.25,18.68
2020-01-11 06:00:00,10.43,15.12,0.8,16.7,113.5,76.0,20.02
2020-01-11 07:00:00,13.52,6.45,0.89,13.18,129.75,86.75,19.88
2020-01-11 08:00:00,14.67,8.03,0.89,17.67,128.25,84.75,19.6
2020-01-11 09:00:00,11.0,4.22,0.89,23.45,96.0,64.5,18.7
2020-01-11 10:00:00,6.85,,0.7,35.88,83.25,64.0,17.83
2020-01-11 11:00:00,6.05,,0.59,45.62,72.25,50.0,17.4
2020-01-11 12:00:00,5.85,,0.53,53.55,71.75,52.0,17.15
2020-01-11 13:00:00,6.6,16.35,0.5,56.83,67.5,47.5,17.93
2020-01-11 14:00:00,5.42,23.0,0.51,60.73,65.5,42.5,16.2
2020-01-11 15:00:00,5.72,29.77,0.48,61.8,63.5,41.75,20.15
2020-01-11 16:00:00,6.95,30.45,0.33,64.18,63.75,43.75,24.5
2020-01-11 17:00:00,7.7,37.05,0.7,64.22,72.0,44.75,16.65
2020-01-11 18:00:00,12.95,37.1,0.82,55.27,83.75,49.5,15.47
2020-01-11 19:00:00,10.05,16.57,0.83,49.4,97.5,54.0,17.8
2020-01-11 20:00:00,15.45,14.48,1.02,35.93,118.0,73.25,18.8
2020-01-11 21:00:00,16.9,12.4,1.08,31.6,133.25,80.0,18.42
2020-01-11 22:00:00,18.85,11.9,1.04,28.43,142.25,88.0,18.82
2020-01-11 23:00:00,10.1,10.55,0.95,33.0,138.25,86.75,18.75
2020-01-12 00:00:00,8.1,11.28,1.06,38.65,133.0,92.0,19.43
2020-01-12 01:00:00,7.62,13.22,0.89,36.48,128.0,100.5,19.7
2020-01-12 02:00:00,9.45,13.7,0.92,34.42,122.25,91.0,19.6
2020-01-12 03:00:00,11.07,11.65,0.92,31.25,127.25,90.0,20.25
2020-01-12 04:00:00,9.32,13.85,0.83,28.7,113.25,78.75,19.52
2020-01-12 05:00:00,8.65,14.68,0.74,27.1,113.25,81.75,19.65
2020-01-12 06:00:00,8.93,12.38,0.83,27.05,113.25,86.25,20.7
2020-01-12 07:00:00,9.25,12.85,0.99,31.0,122.75,94.0,21.23
2020-01-12 08:00:00,10.47,11.75,1.18,30.25,129.5,97.25,20.93
2020-01-12 09:00:00,8.38,10.72,1.19,36.23,121.25,96.25,20.2
2020-01-12 10:00:00,9.6,7.15,1.08,47.3,115.5,96.5,20.8
2020-01-12 11:00:00,8.35,2.3,0.96,62.77,128.75,98.75,20.3
2020-01-12 12:00:00,14.6,114.25,0.62,52.05,114.0,84.0,18.05
2020-01-12 13:00:00,34.3,,0.46,47.4,97.25,65.75,17.4
2020-01-12 14:00:00,23.58,113.6,0.43,57.42,92.0,56.0,16.45
2020-01-12 15:00:00,13.3,55.05,0.49,74.3,90.75,56.5,16.58
2020-01-12 16:00:00,5.25,22.83,0.58,76.9,94.75,62.0,15.57
2020-01-12 17:00:00,4.32,24.0,0.48,77.85,77.75,54.0,15.52
2020-01-12 18:00:00,4.5,21.48,0.43,72.2,64.75,46.25,15.52
2020-01-12 19:00:00,5.8,14.25,0.43,61.32,65.5,41.0,15.32
2020-01-12 20:00:00,8.1,17.1,0.63,51.17,76.25,43.5,15.75
2020-01-12 21:00:00,11.07,18.58,0.97,46.02,105.0,70.5,17.8
2020-01-12 22:00:00,12.68,16.25,1.03,41.08,136.75,92.75,19.75
2020-01-12 23:00:00,13.43,16.3,1.09,39.3,143.25,103.5,20.77
2020-01-13 00:00:00,12.6,14.55,1.14,42.98,147.5,111.5,21.57
2020-01-13 01:00:00,10.5,17.25,1.08,41.05,149.0,113.5,21.85
2020-01-13 02:00:00,12.38,14.78,1.12,33.38,150.0,115.0,22.38
2020-01-13 03:00:00,12.07,15.15,1.15,30.75,153.0,114.0,22.0
2020-01-13 04:00:00,12.18,18.9,1.24,22.55,149.75,110.0,21.68
2020-01-13 05:00:00,11.4,15.8,1.23,22.93,139.5,105.75,21.62
2020-01-13 06:00:00,9.07,19.07,1.06,19.62,137.25,103.5,22.53
2020-01-13 07:00:00,9.3,4.0,0.66,19.45,121.0,96.5,19.27
2020-01-13 08:00:00,17.43,,0.81,13.8,80.75,63.25,17.45
2020-01-13 09:00:00,15.9,,0.94,26.43,99.5,75.75,20.8
2020-01-13 10:00:00,10.55,,1.04,44.5,133.75,99.0,21.07
2020-01-13 11:00:00,9.43,,0.99,54.55,110.75,84.75,19.32
2020-01-13 12:00:00,8.8,27.33,0.8,69.77,94.75,67.5,20.8
2020-01-13 13:00:00,7.6,20.7,0.89,75.42,85.75,62.25,27.1
