Datetime,NOx (ppb),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-01-20 22:00:00,54.87,21.01,165.44,92.87,2.42,1.12,
2020-01-20 23:00:00,59.9,20.58,146.78,89.47,2.78,1.19,
2020-01-21 00:00:00,65.06,20.06,174.18,103.73,3.16,1.27,
2020-01-21 01:00:00,71.95,20.71,189.74,126.83,3.82,1.38,
2020-01-21 02:00:00,78.39,21.06,182.28,122.53,3.92,1.42,
2020-01-21 03:00:00,81.05,21.73,201.69,137.23,4.32,1.4,
2020-01-21 04:00:00,83.2,21.8,179.99,115.13,4.21,1.38,
2020-01-21 05:00:00,85.3,22.01,178.88,118.9,4.49,1.35,
2020-01-21 06:00:00,88.34,21.72,170.44,116.6,4.49,1.34,
2020-01-21 07:00:00,94.62,21.9,201.93,133.8,4.93,1.35,
2020-01-21 08:00:00,114.05,21.74,197.67,128.53,5.75,1.39,
2020-01-21 09:00:00,130.17,21.82,245.0,145.23,6.41,1.46,
2020-01-21 10:00:00,135.01,22.04,276.76,178.8,6.54,1.51,
2020-01-21 11:00:00,117.42,24.03,185.0,118.33,5.83,1.41,
2020-01-21 12:00:00,67.6,25.28,120.94,70.4,2.42,0.98,
2020-01-21 13:00:00,31.58,24.61,118.44,81.43,2.21,0.73,62.61
2020-01-21 14:00:00,20.48,22.33,98.82,64.47,2.21,0.61,
2020-01-21 15:00:00,20.53,20.84,85.9,49.07,1.65,0.57,
2020-01-21 16:00:00,21.45,19.42,79.07,51.03,1.28,0.54,
2020-01-21 17:00:00,27.11,18.85,84.15,52.23,1.58,0.57,
2020-01-21 18:00:00,29.79,18.44,94.53,58.1,1.78,0.53,
2020-01-21 19:00:00,36.62,18.4,61.32,32.37,1.77,0.56,
2020-01-21 20:00:00,44.55,19.58,84.0,43.47,2.1,0.65,
2020-01-21 21:00:00,51.88,20.32,118.33,57.9,2.54,0.73,
2020-01-21 22:00:00,59.12,20.53,142.06,84.0,3.0,0.85,
2020-01-21 23:00:00,77.05,20.24,146.39,84.67,3.52,1.0,
2020-01-22 00:00:00,82.27,20.71,174.08,103.9,4.03,1.12,
2020-01-22 01:00:00,84.86,20.92,180.29,101.5,4.17,1.2,
2020-01-22 02:00:00,87.53,21.09,202.21,115.5,4.53,1.25,
2020-01-22 03:00:00,94.67,21.2,216.43,129.1,4.9,1.27,
2020-01-22 04:00:00,95.9,21.5,174.19,105.4,5.04,1.26,
2020-01-22 05:00:00,96.72,22.0,180.36,116.3,5.08,1.25,
2020-01-22 06:00:00,96.87,22.51,135.19,96.29,4.94,1.2,
2020-01-22 07:00:00,100.68,22.3,152.01,103.83,5.21,1.19,
2020-01-22 08:00:00,103.66,21.73,153.0,99.33,5.27,1.21,
2020-01-22 09:00:00,112.75,22.14,189.56,112.53,5.46,1.35,
2020-01-22 10:00:00,120.01,22.71,326.68,211.72,5.24,1.41,
2020-01-22 11:00:00,112.76,23.96,207.61,121.0,5.28,1.28,
2020-01-22 12:00:00,54.37,25.05,84.28,34.0,2.28,0.68,
2020-01-22 13:00:00,31.55,24.36,94.15,34.27,1.76,0.59,
2020-01-22 14:00:00,24.3,22.98,105.17,42.9,2.13,0.61,
2020-01-22 15:00:00,20.59,21.65,116.78,69.13,2.37,0.62,
2020-01-22 16:00:00,22.14,19.68,100.82,72.5,2.13,0.58,
2020-01-22 17:00:00,24.88,18.57,85.32,58.23,2.57,0.61,
2020-01-22 18:00:00,28.88,17.45,108.0,65.47,1.36,0.65,
2020-01-22 19:00:00,37.64,19.16,131.0,79.63,1.94,0.77,
2020-01-22 20:00:00,47.43,18.58,174.03,98.2,1.97,0.93,
2020-01-22 21:00:00,52.8,19.19,176.92,103.67,2.56,1.06,
2020-01-22 22:00:00,58.36,19.6,171.06,94.83,2.92,1.16,
2020-01-22 23:00:00,63.63,19.43,174.7,89.93,3.15,1.19,
2020-01-23 00:00:00,66.5,19.23,156.76,87.93,3.25,1.19,
2020-01-23 01:00:00,68.91,19.21,139.65,85.7,3.59,1.18,
2020-01-23 02:00:00,69.93,19.96,114.85,76.8,3.8,1.14,
2020-01-23 03:00:00,71.73,20.32,106.18,71.11,3.83,1.09,
2020-01-23 04:00:00,71.96,20.49,114.06,74.0,3.92,1.03,
2020-01-23 05:00:00,74.38,20.98,118.01,74.0,4.18,0.99,
2020-01-23 06:00:00,76.25,21.5,119.15,74.53,4.14,0.96,
2020-01-23 07:00:00,79.2,22.27,127.83,89.53,4.33,0.94,
2020-01-23 08:00:00,83.04,22.28,118.42,77.5,4.29,1.0,
2020-01-23 09:00:00,90.92,21.89,149.33,93.37,4.73,1.37,
2020-01-23 10:00:00,98.2,22.59,243.53,132.35,5.04,1.57,
2020-01-23 11:00:00,97.84,23.93,208.29,113.43,4.71,1.53,
2020-01-23 12:00:00,58.26,24.5,157.01,66.7,3.11,0.85,
2020-01-23 13:00:00,27.55,22.19,86.82,28.83,1.27,0.54,
2020-01-23 14:00:00,23.9,21.65,74.44,25.3,2.04,0.56,
2020-01-23 15:00:00,17.74,20.94,105.79,62.83,2.17,0.55,
2020-01-23 16:00:00,27.7,17.84,91.06,57.9,1.47,0.57,
2020-01-23 17:00:00,23.93,17.26,95.23,55.5,2.21,0.61,
2020-01-23 18:00:00,31.13,16.75,112.1,70.2,1.19,0.69,
2020-01-23 19:00:00,40.05,16.77,119.41,76.07,1.5,0.8,
2020-01-23 20:00:00,47.16,17.27,134.5,78.36,1.81,1.04,
2020-01-23 21:00:00,53.47,18.86,169.97,88.17,2.51,1.15,
2020-01-23 22:00:00,59.54,18.58,166.93,93.07,2.74,1.21,
2020-01-23 23:00:00,62.23,19.18,161.68,94.73,2.86,1.22,
2020-01-24 00:00:00,62.54,19.79,138.88,86.73,3.13,1.19,
2020-01-24 01:00:00,64.48,19.66,127.69,78.42,3.19,1.15,
2020-01-24 02:00:00,66.08,19.55,105.86,62.83,3.58,1.08,
2020-01-24 03:00:00,69.06,19.85,95.86,57.67,3.85,1.02,
2020-01-24 04:00:00,71.82,19.83,83.38,48.77,4.08,0.97,
2020-01-24 05:00:00,76.67,19.56,111.03,73.23,4.35,0.95,
2020-01-24 06:00:00,83.57,19.24,186.44,136.56,4.43,0.96,
2020-01-24 07:00:00,91.54,18.56,146.7,97.3,5.04,0.97,
2020-01-24 08:00:00,100.19,19.37,121.17,78.87,5.41,1.16,
2020-01-24 09:00:00,115.75,19.2,204.3,133.22,5.83,1.52,
2020-01-24 10:00:00,121.0,19.68,231.0,138.03,5.96,1.58,
2020-01-24 11:00:00,106.19,20.95,158.68,80.37,4.5,1.42,
2020-01-24 12:00:00,52.23,22.82,130.07,62.4,2.19,0.97,
2020-01-24 13:00:00,25.91,22.02,135.75,72.53,1.78,0.69,
2020-01-24 14:00:00,25.75,22.16,113.0,59.0,4.17,0.66,
2020-01-24 15:00:00,,,,,,,
2020-01-24 16:00:00,,,,,,,
2020-01-24 17:00:00,70.47,26.39,113.0,59.0,66.0,,
2020-01-24 18:00:00,26.18,23.9,,,53.66,0.04,
2020-01-24 19:00:00,40.62,23.1,95.29,55.87,,0.97,
2020-01-24 20:00:00,44.27,20.51,117.21,52.64,,1.08,
2020-01-24 21:00:00,49.89,20.29,136.2,73.13,,1.23,
2020-01-24 22:00:00,59.08,20.41,153.65,76.67,,1.28,
2020-01-24 23:00:00,65.55,21.64,122.08,67.23,,1.26,
2020-01-25 00:00:00,72.21,22.1,128.92,73.8,,1.24,
2020-01-25 01:00:00,77.24,21.86,121.95,67.9,,1.17,
2020-01-25 02:00:00,79.02,21.91,117.93,65.07,,1.1,
2020-01-25 03:00:00,80.14,21.2,111.88,67.2,,1.02,
2020-01-25 04:00:00,81.09,21.36,101.04,73.03,,0.97,
2020-01-25 05:00:00,82.4,21.56,104.01,74.23,,0.93,
2020-01-25 06:00:00,84.4,21.59,104.99,80.97,,0.89,
2020-01-25 07:00:00,89.18,22.11,104.41,81.07,,0.9,
2020-01-25 08:00:00,95.5,22.42,141.71,113.1,,0.99,
2020-01-25 09:00:00,106.83,22.69,205.49,146.22,,1.37,
2020-01-25 10:00:00,114.58,23.79,250.44,187.33,3.91,1.52,
2020-01-25 11:00:00,101.47,28.01,351.88,252.33,3.78,1.43,40.85
2020-01-25 12:00:00,41.3,29.04,249.93,171.33,2.19,0.82,126.88
2020-01-25 13:00:00,28.2,23.89,102.94,64.9,0.95,0.69,137.07
2020-01-25 14:00:00,27.01,21.71,98.08,62.43,0.5,0.66,
2020-01-25 15:00:00,28.15,21.31,104.89,74.8,0.96,0.64,155.41
2020-01-25 16:00:00,29.8,21.37,97.29,68.97,0.71,0.62,
2020-01-25 17:00:00,34.44,21.13,122.61,67.37,0.66,0.63,114.66
2020-01-25 18:00:00,33.61,21.41,94.18,50.03,1.92,0.69,123.03
2020-01-25 19:00:00,36.44,20.86,107.6,81.8,0.85,0.79,
2020-01-25 20:00:00,46.41,20.2,161.21,134.25,1.17,0.97,
2020-01-25 21:00:00,52.9,20.97,177.18,140.57,1.68,1.13,
2020-01-25 22:00:00,57.16,21.32,189.81,127.63,2.22,1.21,
2020-01-25 23:00:00,59.41,21.16,175.95,117.03,2.72,1.24,
2020-01-26 00:00:00,61.76,20.77,171.58,117.5,2.88,1.23,
2020-01-26 01:00:00,63.4,20.25,133.91,103.61,2.81,1.21,
2020-01-26 02:00:00,67.23,20.45,126.25,122.78,3.59,1.21,
2020-01-26 03:00:00,71.9,21.34,147.94,115.93,3.96,1.19,
2020-01-26 04:00:00,76.2,21.23,143.17,114.2,3.95,1.16,
2020-01-26 05:00:00,80.29,21.73,154.77,119.63,4.54,1.14,
2020-01-26 06:00:00,84.28,21.98,134.42,109.61,4.71,1.12,
2020-01-26 07:00:00,89.92,22.54,172.22,128.93,4.89,1.15,
2020-01-26 08:00:00,95.55,22.12,188.18,127.6,4.72,1.17,
2020-01-26 09:00:00,104.97,22.55,204.97,146.8,5.58,1.38,
2020-01-26 10:00:00,113.46,22.54,290.25,197.2,5.62,1.54,
2020-01-26 11:00:00,111.99,24.08,223.78,144.33,5.17,1.58,
2020-01-26 12:00:00,102.9,23.79,203.39,121.93,4.03,1.47,
2020-01-26 13:00:00,81.84,22.26,148.4,90.17,2.6,1.24,
2020-01-26 14:00:00,60.7,22.18,94.89,65.97,2.0,1.01,
2020-01-26 15:00:00,42.01,21.73,90.0,64.77,1.75,0.79,
2020-01-26 16:00:00,33.84,20.99,90.01,57.78,1.42,0.65,
2020-01-26 17:00:00,34.47,20.06,90.73,50.77,1.36,0.6,
2020-01-26 18:00:00,37.53,19.3,72.06,44.07,1.46,0.57,
2020-01-26 19:00:00,42.31,19.12,77.56,46.98,1.51,0.63,
2020-01-26 20:00:00,51.26,20.29,127.53,79.83,1.93,0.84,
2020-01-26 21:00:00,59.05,20.8,174.92,132.23,2.35,1.02,
2020-01-26 22:00:00,63.79,20.52,168.71,109.73,2.66,1.13,
2020-01-26 23:00:00,66.64,19.92,147.94,101.97,3.06,1.19,
2020-01-27 00:00:00,68.45,19.27,143.18,101.22,3.27,1.22,
2020-01-27 01:00:00,72.08,18.46,159.22,109.07,3.53,1.26,
2020-01-27 02:00:00,75.73,18.7,178.8,142.33,4.05,1.28,
2020-01-27 03:00:00,80.09,18.91,160.8,120.5,4.27,1.25,
2020-01-27 04:00:00,83.59,19.05,143.37,106.92,4.64,1.22,
2020-01-27 05:00:00,89.07,19.56,176.23,136.76,4.91,1.24,
2020-01-27 06:00:00,96.14,19.21,197.01,156.67,5.24,1.27,
2020-01-27 07:00:00,101.64,19.33,198.0,147.06,5.52,1.31,
2020-01-27 08:00:00,111.53,19.47,195.6,152.63,5.96,1.54,
2020-01-27 09:00:00,124.36,20.41,354.23,258.57,6.49,1.91,
2020-01-27 10:00:00,131.02,20.27,372.97,269.87,6.56,2.0,
2020-01-27 11:00:00,117.09,21.5,190.7,118.13,5.32,1.58,
2020-01-27 12:00:00,73.34,21.63,74.87,34.7,2.91,0.9,
2020-01-27 13:00:00,33.1,21.58,62.99,26.12,2.45,0.48,
2020-01-27 14:00:00,23.54,21.18,61.93,30.03,2.17,0.37,
2020-01-27 15:00:00,20.97,20.48,55.89,30.83,1.69,0.28,
2020-01-27 16:00:00,26.34,19.45,45.89,25.42,1.37,0.25,
2020-01-27 17:00:00,28.6,19.13,32.95,7.17,1.51,0.23,
2020-01-27 18:00:00,17.07,18.59,29.28,12.3,1.52,0.23,
2020-01-27 19:00:00,27.18,18.36,53.98,22.18,1.19,0.26,
2020-01-27 20:00:00,39.28,17.14,52.14,28.1,1.73,0.36,
2020-01-27 21:00:00,50.39,16.31,66.12,31.07,2.25,0.49,
2020-01-27 22:00:00,59.7,15.88,76.88,32.8,2.79,0.6,
2020-01-27 23:00:00,68.94,15.46,68.02,27.09,3.12,0.7,
2020-01-28 00:00:00,77.53,15.95,69.32,30.65,3.48,0.78,
2020-01-28 01:00:00,84.62,16.98,98.06,48.13,4.06,0.88,
2020-01-28 02:00:00,92.07,17.12,104.98,51.9,4.56,0.91,
2020-01-28 03:00:00,99.67,17.44,103.72,48.6,4.85,0.91,
2020-01-28 04:00:00,102.23,17.75,69.92,35.83,4.96,0.88,
2020-01-28 05:00:00,103.54,17.5,63.25,31.8,5.01,0.82,
2020-01-28 06:00:00,107.27,17.63,86.39,55.43,5.14,0.82,
2020-01-28 07:00:00,111.53,18.07,113.8,67.57,5.29,0.83,
2020-01-28 08:00:00,116.67,18.45,96.51,56.49,5.74,0.95,
2020-01-28 09:00:00,117.93,18.99,141.95,72.1,5.58,1.1,
2020-01-28 10:00:00,113.34,19.51,137.6,74.27,5.66,1.1,
2020-01-28 11:00:00,92.87,20.61,101.75,50.23,4.0,0.89,59.12
2020-01-28 12:00:00,37.83,20.88,79.81,27.9,1.18,0.49,
2020-01-28 13:00:00,26.52,20.24,62.61,24.47,1.03,0.34,
2020-01-28 14:00:00,21.56,19.82,28.01,8.93,1.12,0.23,104.17
2020-01-28 15:00:00,22.16,20.11,29.01,7.1,0.98,0.28,120.1
2020-01-28 16:00:00,28.0,19.44,30.0,9.9,0.93,0.27,
2020-01-28 17:00:00,30.28,20.32,30.11,6.97,1.19,0.26,
2020-01-28 18:00:00,21.55,19.74,40.01,6.07,0.89,0.22,
2020-01-28 19:00:00,28.85,19.66,41.13,8.07,1.48,0.3,
2020-01-28 20:00:00,41.38,19.18,53.08,10.0,1.92,0.42,
2020-01-28 21:00:00,52.01,19.33,60.08,9.93,2.45,0.49,
2020-01-28 22:00:00,60.43,18.98,67.08,8.1,2.71,0.53,
2020-01-28 23:00:00,66.72,18.98,73.95,11.06,3.1,0.56,
2020-01-29 00:00:00,71.35,18.42,69.92,12.97,3.14,0.55,
2020-01-29 01:00:00,73.79,19.15,62.88,11.93,3.47,0.52,
2020-01-29 02:00:00,75.76,18.97,54.02,9.97,3.61,0.49,
2020-01-29 03:00:00,77.96,19.05,55.89,9.0,3.73,0.46,
2020-01-29 04:00:00,79.33,19.7,45.97,8.91,3.66,0.43,
2020-01-29 05:00:00,81.14,19.96,42.99,6.07,3.73,0.4,
2020-01-29 06:00:00,81.96,20.11,42.29,7.93,3.8,0.37,
2020-01-29 07:00:00,81.19,19.87,55.2,6.21,3.73,0.35,
2020-01-29 08:00:00,81.92,19.75,73.39,13.0,3.61,0.38,
2020-01-29 09:00:00,82.26,19.91,101.08,13.13,3.6,0.41,
2020-01-29 10:00:00,79.0,20.14,108.99,16.73,3.29,0.4,
2020-01-29 11:00:00,69.54,20.28,108.0,9.1,2.46,0.37,
2020-01-29 12:00:00,47.19,21.88,107.77,12.1,1.3,0.35,
2020-01-29 13:00:00,32.4,24.64,84.93,14.79,0.65,0.31,
2020-01-29 14:00:00,28.72,24.28,79.11,8.03,0.77,0.27,
2020-01-29 15:00:00,29.73,24.12,88.79,9.03,0.99,0.24,
2020-01-29 16:00:00,29.79,24.97,72.95,9.91,0.91,0.23,
2020-01-29 17:00:00,29.23,26.23,66.9,7.0,0.99,0.24,
2020-01-29 18:00:00,28.23,25.42,58.1,7.2,0.88,0.25,
2020-01-29 19:00:00,35.59,25.11,67.1,13.07,1.17,0.3,
2020-01-29 20:00:00,45.04,24.44,76.2,15.2,1.56,0.4,
2020-01-29 21:00:00,54.07,25.16,94.5,21.61,2.06,0.52,
2020-01-29 22:00:00,63.09,24.97,138.79,40.7,2.49,0.59,
2020-01-29 23:00:00,67.56,24.63,119.85,30.97,2.51,0.62,
2020-01-30 00:00:00,68.95,24.25,104.77,29.82,2.57,0.61,
2020-01-30 01:00:00,71.66,24.8,84.1,25.1,2.65,0.59,
2020-01-30 02:00:00,71.47,25.61,93.13,28.33,2.37,0.57,
2020-01-30 03:00:00,70.86,25.97,105.9,37.93,2.56,0.53,
2020-01-30 04:00:00,69.11,25.75,96.73,35.53,2.71,0.48,
2020-01-30 05:00:00,66.19,26.43,73.18,22.37,2.56,0.44,
2020-01-30 06:00:00,69.59,26.57,89.2,33.64,2.58,0.45,
2020-01-30 07:00:00,74.14,26.88,107.39,54.61,2.79,0.51,
2020-01-30 08:00:00,80.97,26.77,142.8,75.57,3.21,0.78,
2020-01-30 09:00:00,93.93,26.76,214.43,121.77,3.69,1.28,
2020-01-30 10:00:00,98.96,26.89,265.0,143.97,3.66,1.34,
2020-01-30 11:00:00,88.11,27.69,171.82,83.13,3.0,1.04,
2020-01-30 12:00:00,55.12,31.3,87.92,28.7,1.81,0.56,
2020-01-30 13:00:00,41.56,35.02,81.09,20.4,1.4,0.51,
2020-01-30 14:00:00,39.94,39.06,91.89,32.73,2.29,0.43,
2020-01-30 15:00:00,27.12,37.13,82.01,25.3,1.36,0.32,
2020-01-30 16:00:00,36.38,35.84,83.05,34.03,1.49,0.36,
2020-01-30 17:00:00,43.29,36.83,87.0,34.9,1.62,0.41,
2020-01-30 18:00:00,34.03,33.1,87.2,32.33,1.33,0.43,
2020-01-30 19:00:00,43.03,29.38,105.03,42.49,1.31,0.5,
2020-01-30 20:00:00,51.4,29.06,108.09,57.77,1.27,0.6,
2020-01-30 21:00:00,56.12,30.49,115.99,51.0,1.61,0.7,
2020-01-30 22:00:00,59.47,30.33,114.95,50.87,1.96,0.74,
2020-01-30 23:00:00,61.67,29.07,111.03,47.07,2.25,0.75,
2020-01-31 00:00:00,63.26,29.08,112.63,48.42,2.39,0.73,
2020-01-31 01:00:00,63.45,29.26,80.03,30.2,2.42,0.69,
2020-01-31 02:00:00,63.71,29.04,84.01,36.0,2.43,0.67,
2020-01-31 03:00:00,64.22,28.37,85.1,36.3,2.38,0.65,
2020-01-31 04:00:00,64.37,27.96,94.01,46.37,2.63,0.65,
2020-01-31 05:00:00,64.14,27.48,95.03,57.13,2.79,0.67,
2020-01-31 06:00:00,67.13,27.88,98.86,63.03,2.98,0.78,
2020-01-31 07:00:00,72.17,28.39,175.48,122.93,3.17,0.89,
2020-01-31 08:00:00,85.7,28.82,223.94,151.33,3.67,1.31,
2020-01-31 09:00:00,97.37,29.25,307.11,187.83,4.18,1.64,
2020-01-31 10:00:00,99.29,29.8,227.37,123.5,4.24,1.61,
2020-01-31 11:00:00,96.6,32.38,171.19,76.86,4.14,1.46,
2020-01-31 12:00:00,70.92,36.62,187.34,102.44,3.68,1.02,
2020-01-31 13:00:00,47.38,39.2,129.0,52.53,1.95,0.78,
2020-01-31 14:00:00,26.73,38.6,99.07,39.51,4.57,0.53,
2020-01-31 15:00:00,29.11,33.58,104.06,53.17,2.76,0.51,144.22
2020-01-31 16:00:00,28.91,33.3,108.8,57.77,2.37,0.5,
2020-01-31 17:00:00,30.34,32.19,90.97,50.6,1.68,0.47,
2020-01-31 18:00:00,28.98,28.04,88.07,38.3,1.79,0.51,87.33
2020-01-31 19:00:00,36.14,24.45,92.99,46.9,1.15,0.56,
2020-01-31 20:00:00,44.52,22.28,92.27,44.57,1.41,0.65,
2020-01-31 21:00:00,52.3,23.01,116.12,61.1,2.02,0.74,
2020-01-31 22:00:00,58.09,23.57,127.02,64.1,2.25,0.79,
2020-01-31 23:00:00,61.55,23.95,128.94,66.8,2.39,0.81,
2020-02-01 00:00:00,63.13,23.27,123.91,60.85,2.62,0.82,
2020-02-01 01:00:00,65.96,22.87,115.94,55.87,2.17,0.81,
2020-02-01 02:00:00,66.7,22.63,110.92,52.06,2.68,0.78,
2020-02-01 03:00:00,65.97,22.86,100.95,53.88,2.72,0.72,
2020-02-01 04:00:00,63.17,22.96,97.11,50.03,2.76,0.67,
2020-02-01 05:00:00,62.3,23.24,101.92,50.88,2.7,0.64,
2020-02-01 06:00:00,61.64,23.21,91.95,46.8,2.39,0.6,
2020-02-01 07:00:00,59.77,23.3,88.16,41.34,2.49,0.58,
2020-02-01 08:00:00,68.67,23.23,108.03,53.55,2.86,0.74,
2020-02-01 09:00:00,81.39,24.18,200.06,94.87,3.28,1.13,
2020-02-01 10:00:00,86.66,25.75,203.2,89.75,3.37,1.11,
2020-02-01 11:00:00,77.84,29.44,131.98,50.0,2.74,0.9,166.91
2020-02-01 12:00:00,45.79,33.59,129.9,49.82,3.68,0.66,
2020-02-01 13:00:00,33.96,31.14,118.03,44.17,1.14,0.61,
2020-02-01 14:00:00,32.01,27.84,120.93,49.13,2.25,0.62,143.58
2020-02-01 15:00:00,30.09,26.23,114.92,52.63,2.21,0.57,
2020-02-01 16:00:00,28.46,24.85,104.98,41.12,1.32,0.54,
2020-02-01 17:00:00,35.29,23.25,103.02,44.97,1.23,0.56,
2020-02-01 18:00:00,30.64,21.55,104.98,44.17,1.79,0.54,131.0
2020-02-01 19:00:00,35.15,21.41,104.11,49.0,1.35,0.59,
2020-02-01 20:00:00,46.81,20.04,114.03,49.33,1.77,0.7,
2020-02-01 21:00:00,54.84,19.56,118.36,59.5,2.08,0.87,
2020-02-01 22:00:00,60.8,20.13,149.85,73.87,2.7,0.95,
2020-02-01 23:00:00,66.05,21.41,134.95,70.09,3.2,0.99,
2020-02-02 00:00:00,70.54,21.65,130.98,72.91,3.37,1.01,
2020-02-02 01:00:00,75.95,22.04,128.21,70.4,3.84,1.03,
2020-02-02 02:00:00,83.36,22.0,147.09,82.07,4.1,1.08,
2020-02-02 03:00:00,87.31,21.58,155.27,84.2,4.11,1.08,
2020-02-02 04:00:00,93.34,21.12,182.25,90.9,4.52,1.13,
2020-02-02 05:00:00,99.97,21.49,203.56,114.3,5.01,1.16,
2020-02-02 06:00:00,102.28,21.65,171.83,93.42,5.06,1.13,
2020-02-02 07:00:00,104.3,21.22,152.19,75.73,5.13,1.15,
2020-02-02 08:00:00,110.98,21.47,169.51,97.97,5.46,1.23,
2020-02-02 09:00:00,118.62,21.7,217.71,131.1,5.71,1.36,
2020-02-02 10:00:00,124.55,23.72,457.67,277.43,6.01,1.5,
2020-02-02 11:00:00,117.93,26.73,336.45,226.38,5.35,1.38,
2020-02-02 12:00:00,102.16,26.64,109.83,47.63,4.46,1.14,
2020-02-02 13:00:00,84.42,24.93,94.92,37.0,3.38,0.93,
2020-02-02 14:00:00,70.64,24.93,88.03,37.27,2.67,0.76,
2020-02-02 15:00:00,52.78,24.43,90.92,44.73,1.63,0.58,
2020-02-02 16:00:00,36.72,22.84,81.0,36.1,1.23,0.45,
2020-02-02 17:00:00,33.95,22.02,83.96,38.97,1.37,0.42,
2020-02-02 18:00:00,36.12,21.37,79.05,38.13,1.23,0.41,
2020-02-02 19:00:00,40.98,20.79,83.03,42.07,1.22,0.44,
2020-02-02 20:00:00,48.25,21.05,86.42,44.7,1.78,0.54,
2020-02-02 21:00:00,56.28,20.6,124.33,65.93,2.12,0.7,
2020-02-02 22:00:00,63.49,19.82,153.92,92.51,2.52,0.89,
2020-02-02 23:00:00,72.53,19.77,144.06,77.7,3.02,1.04,
2020-02-03 00:00:00,81.46,20.51,150.08,99.25,3.65,1.27,
2020-02-03 01:00:00,90.64,20.64,227.15,139.28,4.14,1.42,
2020-02-03 02:00:00,96.24,20.93,238.96,146.67,4.53,1.46,
2020-02-03 03:00:00,99.17,20.48,164.9,107.6,4.59,1.43,
2020-02-03 04:00:00,101.48,19.95,152.76,94.9,4.66,1.39,
2020-02-03 05:00:00,101.72,19.99,124.17,92.53,4.73,1.31,
2020-02-03 06:00:00,103.86,20.39,146.18,111.93,4.94,1.28,
2020-02-03 07:00:00,109.44,21.33,285.98,225.97,5.08,1.28,
2020-02-03 08:00:00,114.15,21.66,283.19,222.5,5.38,1.33,
2020-02-03 09:00:00,120.67,21.71,211.74,151.83,5.69,1.43,
2020-02-03 10:00:00,124.2,22.94,298.81,207.53,5.68,1.45,
2020-02-03 11:00:00,106.01,25.1,180.71,135.2,3.89,1.25,
2020-02-03 12:00:00,58.14,25.44,145.33,110.83,1.49,0.91,120.18
2020-02-03 13:00:00,28.91,24.16,85.73,75.83,1.68,0.56,
2020-02-03 14:00:00,21.41,22.66,62.02,42.03,1.25,0.44,
2020-02-03 15:00:00,25.56,21.05,64.09,43.23,1.24,0.43,
2020-02-03 16:00:00,25.09,20.62,72.02,50.15,1.92,0.43,
2020-02-03 17:00:00,21.2,19.85,74.12,54.91,1.01,0.42,
2020-02-03 18:00:00,30.52,17.98,84.72,51.83,1.03,0.43,
2020-02-03 19:00:00,35.98,16.77,60.0,46.7,1.15,0.42,
2020-02-03 20:00:00,41.27,16.72,60.0,38.67,1.35,0.44,
2020-02-03 21:00:00,48.27,16.58,112.0,59.97,1.96,0.55,
2020-02-03 22:00:00,59.58,15.78,129.17,60.0,2.59,0.76,
2020-02-03 23:00:00,69.95,16.45,144.09,89.46,3.16,0.96,
2020-02-04 00:00:00,82.28,17.06,156.52,106.93,4.16,1.15,
2020-02-04 01:00:00,97.53,17.52,291.96,199.15,4.82,1.29,
2020-02-04 02:00:00,102.99,17.92,286.08,170.93,5.41,1.33,
2020-02-04 03:00:00,104.12,18.02,203.8,139.85,5.42,1.37,
2020-02-04 04:00:00,103.58,18.24,180.34,135.63,5.3,1.36,
2020-02-04 05:00:00,105.59,18.91,210.86,154.0,5.63,1.32,
2020-02-04 06:00:00,106.04,19.46,193.62,153.17,5.54,1.25,
2020-02-04 07:00:00,106.66,18.89,159.99,128.93,5.4,1.21,
2020-02-04 08:00:00,106.86,18.2,158.02,127.31,5.2,1.19,
2020-02-04 09:00:00,106.88,18.18,160.44,137.46,5.32,1.21,
2020-02-04 10:00:00,109.62,19.42,199.67,150.13,5.33,1.25,
2020-02-04 11:00:00,98.19,21.14,159.9,96.4,4.46,1.13,70.86
2020-02-04 12:00:00,65.09,24.34,147.29,107.6,3.22,0.83,
2020-02-04 13:00:00,34.91,24.66,115.81,66.45,1.43,0.6,
2020-02-04 14:00:00,33.88,24.46,93.16,50.93,3.57,0.58,
2020-02-04 15:00:00,27.71,24.8,106.82,105.7,3.2,0.54,
2020-02-04 16:00:00,28.12,23.05,102.8,68.0,2.6,0.48,
2020-02-04 17:00:00,34.31,22.87,84.87,66.87,1.59,0.45,
2020-02-04 18:00:00,39.14,22.76,69.08,31.18,1.77,0.46,
2020-02-04 19:00:00,44.99,22.49,79.0,37.27,1.63,0.52,
2020-02-04 20:00:00,51.1,22.62,93.01,46.18,1.83,0.6,
2020-02-04 21:00:00,55.62,21.89,94.19,52.23,1.97,0.7,
2020-02-04 22:00:00,58.84,21.8,111.16,59.09,2.2,0.75,
2020-02-04 23:00:00,62.59,22.04,129.99,62.0,2.78,0.78,
2020-02-05 00:00:00,65.78,22.35,128.69,61.51,2.95,0.77,
2020-02-05 01:00:00,69.15,22.27,91.97,45.82,3.17,0.71,
2020-02-05 02:00:00,70.47,22.68,88.95,39.93,3.03,0.67,
2020-02-05 03:00:00,70.74,22.63,84.97,37.82,3.28,0.62,
2020-02-05 04:00:00,69.93,22.76,80.99,32.13,3.1,0.56,
