Datetime,NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),PM10 (ug/m3),PM2.5 (ug/m3),Ozone (ug/m3)
2019-11-14 08:00:00,38.26,21.94,8.58,0.78,256.6,200.2,60.73
2019-11-14 09:00:00,40.09,21.91,8.86,0.83,268.8,211.6,61.74
2019-11-14 10:00:00,39.23,21.87,8.19,0.96,307.1,198.0,82.62
2019-11-14 11:00:00,36.92,19.55,8.21,0.86,334.1,212.4,96.47
2019-11-14 12:00:00,28.79,19.24,6.81,0.53,,,
2019-11-14 13:00:00,21.78,18.01,,,110.1,85.6,109.39
2019-11-14 14:00:00,,,,,144.95,95.65,101.16
2019-11-14 15:00:00,,,,,150.7,85.1,103.41
2019-11-14 16:00:00,,,7.87,0.53,153.8,72.2,93.92
2019-11-14 17:00:00,,,10.15,0.78,156.8,64.0,100.03
2019-11-14 18:00:00,43.8,23.41,11.11,1.21,179.65,90.95,55.57
2019-11-14 19:00:00,49.78,23.68,11.02,1.12,181.8,106.8,29.34
2019-11-14 20:00:00,39.09,19.52,11.54,0.84,245.4,124.6,35.34
2019-11-14 21:00:00,36.31,19.17,7.98,0.66,302.8,138.4,37.05
2019-11-14 22:00:00,38.85,20.79,8.11,0.74,305.4,169.0,32.52
2019-11-14 23:00:00,32.6,19.05,11.43,0.83,292.2,204.1,39.83
2019-11-15 00:00:00,28.21,19.3,11.97,0.72,307.5,234.6,41.91
2019-11-15 01:00:00,21.79,18.04,10.63,0.28,307.3,258.3,45.28
2019-11-15 02:00:00,18.2,17.93,9.54,0.02,227.5,191.1,44.69
2019-11-15 03:00:00,17.65,18.27,11.05,0.34,165.2,120.5,44.52
2019-11-15 04:00:00,18.31,18.26,10.91,0.17,144.7,80.7,46.98
2019-11-15 05:00:00,22.48,19.34,12.89,0.46,112.8,68.5,37.34
2019-11-15 06:00:00,24.8,19.23,13.1,0.48,104.6,72.4,38.09
2019-11-15 07:00:00,25.16,19.86,11.87,0.42,126.2,70.3,42.23
2019-11-15 08:00:00,31.77,21.1,12.8,0.53,128.4,83.1,34.52
2019-11-15 09:00:00,33.87,20.91,12.38,0.56,155.2,95.2,34.54
2019-11-15 10:00:00,35.06,20.36,12.27,0.47,175.7,84.2,41.52
2019-11-15 11:00:00,32.97,22.95,11.94,0.51,140.4,73.55,47.81
2019-11-15 12:00:00,57.07,61.96,13.04,1.62,135.1,61.1,47.77
2019-11-15 13:00:00,53.26,48.33,,,97.7,62.8,70.02
2019-11-15 14:00:00,48.66,37.34,8.43,0.17,110.9,79.5,86.96
2019-11-15 15:00:00,44.27,32.25,10.68,1.06,110.65,78.2,98.99
2019-11-15 16:00:00,48.37,29.8,11.79,1.0,118.6,82.5,95.1
2019-11-15 17:00:00,60.8,29.61,12.11,1.54,153.2,91.1,60.46
2019-11-15 18:00:00,69.92,29.32,14.42,1.37,154.2,101.4,31.51
2019-11-15 19:00:00,77.34,29.71,14.5,1.54,183.5,100.9,17.71
2019-11-15 20:00:00,66.38,30.29,15.57,1.54,187.4,117.2,34.37
2019-11-15 21:00:00,60.12,29.03,15.39,1.42,169.3,102.3,34.97
2019-11-15 22:00:00,65.2,28.83,15.16,1.5,168.1,98.3,23.2
2019-11-15 23:00:00,65.09,28.55,15.74,1.61,161.6,123.5,17.74
2019-11-16 00:00:00,78.41,28.65,15.11,1.62,170.5,109.7,12.02
2019-11-16 01:00:00,91.98,28.44,14.59,1.58,144.2,109.6,10.66
2019-11-16 02:00:00,83.0,26.78,14.28,1.49,159.4,116.5,11.78
2019-11-16 03:00:00,49.9,25.53,13.68,0.97,179.5,137.1,38.0
2019-11-16 04:00:00,39.14,24.83,13.14,0.77,156.1,119.7,60.36
2019-11-16 05:00:00,39.39,24.34,13.19,0.62,154.4,133.8,50.64
2019-11-16 06:00:00,39.41,23.82,12.11,0.6,141.3,131.3,45.92
2019-11-16 07:00:00,41.97,23.09,12.87,0.62,183.9,167.1,37.62
2019-11-16 08:00:00,43.8,22.95,12.41,0.63,194.1,167.85,34.52
2019-11-16 09:00:00,44.17,22.52,12.71,0.7,204.3,154.2,40.33
2019-11-16 10:00:00,42.57,21.38,11.71,0.74,224.5,165.3,53.85
2019-11-16 11:00:00,41.31,19.71,10.71,0.71,217.1,150.6,63.88
2019-11-16 12:00:00,38.2,18.42,10.11,0.7,195.0,145.8,73.88
2019-11-16 13:00:00,33.23,17.56,9.6,0.48,159.45,144.3,80.62
2019-11-16 14:00:00,31.68,17.1,8.93,0.3,171.1,125.8,81.92
2019-11-16 15:00:00,35.12,17.01,9.99,0.38,151.0,123.3,77.25
2019-11-16 16:00:00,33.83,16.85,9.82,0.33,156.6,105.0,75.71
2019-11-16 17:00:00,41.22,18.32,11.88,1.01,132.85,101.4,55.92
2019-11-16 18:00:00,42.59,18.61,11.28,1.01,138.2,76.6,57.11
2019-11-16 19:00:00,49.72,19.51,13.15,1.16,135.7,79.9,48.34
2019-11-16 20:00:00,46.85,19.15,12.81,1.19,145.0,82.2,49.89
2019-11-16 21:00:00,45.13,19.1,11.63,0.9,134.4,76.0,51.52
2019-11-16 22:00:00,46.73,18.89,11.92,0.99,137.8,65.1,41.25
2019-11-16 23:00:00,45.9,18.38,12.17,0.94,138.8,53.6,37.85
2019-11-17 00:00:00,56.21,19.8,12.87,1.05,129.3,55.3,25.27
2019-11-17 01:00:00,46.1,19.46,11.13,0.47,110.9,42.0,45.38
2019-11-17 02:00:00,39.19,17.99,10.23,0.11,103.5,42.6,58.1
2019-11-17 03:00:00,38.89,17.63,9.88,0.01,87.8,42.0,49.6
2019-11-17 04:00:00,37.26,17.78,8.69,0.0,90.2,38.2,55.52
2019-11-17 05:00:00,38.53,17.34,11.72,0.66,75.8,21.6,48.96
2019-11-17 06:00:00,67.41,17.98,12.95,0.77,76.8,32.8,14.28
2019-11-17 07:00:00,64.95,17.89,13.54,0.81,93.0,43.9,18.92
2019-11-17 08:00:00,76.06,18.89,14.66,1.07,106.4,46.8,16.64
2019-11-17 09:00:00,72.84,19.18,,,122.6,44.0,21.08
2019-11-17 10:00:00,56.74,16.14,11.29,0.75,123.1,49.4,44.73
2019-11-17 11:00:00,46.66,15.0,8.3,0.51,105.4,40.8,60.95
2019-11-17 12:00:00,45.07,13.8,7.23,0.47,106.7,43.9,63.71
2019-11-17 13:00:00,36.05,12.79,9.91,0.76,97.6,55.9,73.22
2019-11-17 14:00:00,36.22,12.82,9.79,0.66,99.5,50.6,72.58
2019-11-17 15:00:00,33.87,12.5,9.13,0.64,107.2,52.8,73.9
2019-11-17 16:00:00,,,,,103.5,,
2019-11-17 17:00:00,39.92,13.26,11.12,0.7,114.9,54.7,59.99
2019-11-17 18:00:00,56.48,14.33,12.42,0.89,125.1,53.5,34.06
2019-11-17 19:00:00,60.12,14.83,13.93,1.0,117.3,69.6,16.29
2019-11-17 20:00:00,68.31,15.46,13.33,1.3,129.6,70.2,13.05
2019-11-17 21:00:00,79.31,15.96,9.91,0.98,155.5,69.5,12.81
2019-11-17 22:00:00,76.41,15.93,9.9,1.22,169.6,87.2,15.07
2019-11-17 23:00:00,58.35,15.72,9.72,1.05,179.5,86.1,39.79
2019-11-18 00:00:00,61.54,16.09,9.91,1.13,171.0,80.9,34.05
2019-11-18 01:00:00,54.81,15.68,9.67,0.69,124.6,80.6,49.57
2019-11-18 02:00:00,47.72,15.51,9.27,0.52,139.1,93.65,57.33
2019-11-18 03:00:00,43.97,15.7,8.96,0.48,122.2,94.6,58.21
2019-11-18 04:00:00,42.69,15.46,8.69,0.35,139.35,91.1,57.67
2019-11-18 05:00:00,44.14,15.32,11.38,0.61,130.9,90.1,49.59
2019-11-18 06:00:00,50.49,15.73,12.0,0.73,128.1,87.1,39.6
2019-11-18 07:00:00,56.21,16.21,12.44,0.79,132.5,90.7,33.57
2019-11-18 08:00:00,58.75,16.73,12.95,0.92,115.8,87.7,37.82
2019-11-18 09:00:00,56.34,15.31,11.28,0.93,134.7,70.7,42.27
2019-11-18 10:00:00,56.52,13.85,9.55,0.96,162.5,70.6,44.67
2019-11-18 11:00:00,53.77,12.64,8.97,0.9,162.9,80.5,54.43
2019-11-18 12:00:00,46.47,11.1,7.36,0.66,146.6,68.5,57.88
2019-11-18 13:00:00,40.27,10.15,10.44,0.7,93.2,44.1,56.92
2019-11-18 14:00:00,37.29,10.15,10.81,0.48,86.2,34.7,53.7
2019-11-18 15:00:00,40.98,10.14,10.5,0.46,76.1,39.2,49.13
2019-11-18 16:00:00,42.62,43.03,11.66,0.51,82.75,22.5,44.98
2019-11-18 17:00:00,52.53,60.75,11.12,0.66,81.5,31.1,31.33
2019-11-18 18:00:00,63.71,67.69,13.04,0.81,65.55,26.5,20.91
2019-11-18 19:00:00,85.17,74.44,13.91,1.29,99.25,35.8,12.23
2019-11-18 20:00:00,87.15,77.87,14.6,1.59,125.3,51.9,13.18
2019-11-18 21:00:00,85.58,79.39,11.64,1.19,123.1,46.3,11.82
2019-11-18 22:00:00,85.85,78.62,11.84,1.16,149.9,52.4,12.38
2019-11-18 23:00:00,85.89,82.19,11.38,1.19,167.8,66.2,10.57
2019-11-19 00:00:00,74.88,82.1,12.34,1.11,154.2,59.0,14.34
2019-11-19 01:00:00,60.5,77.88,10.79,0.73,119.6,61.2,30.39
2019-11-19 02:00:00,48.15,74.19,10.98,0.41,97.25,51.45,49.27
2019-11-19 03:00:00,49.52,76.53,11.08,0.22,90.7,31.1,35.76
2019-11-19 04:00:00,48.31,75.61,11.23,0.13,78.9,35.25,28.68
2019-11-19 05:00:00,55.41,75.8,11.52,0.89,75.0,24.9,18.73
2019-11-19 06:00:00,66.61,74.19,12.25,0.84,94.3,35.5,15.01
2019-11-19 07:00:00,72.11,73.72,11.98,0.94,95.3,42.8,13.41
2019-11-19 08:00:00,77.17,71.0,12.3,1.04,104.6,44.5,14.26
2019-11-19 09:00:00,73.02,75.1,13.91,0.9,134.7,49.9,21.59
2019-11-19 10:00:00,58.73,68.26,14.34,0.77,160.9,48.2,44.2
2019-11-19 11:00:00,54.77,59.44,11.83,0.7,144.8,45.3,56.04
2019-11-19 12:00:00,43.36,54.61,10.45,0.36,110.5,34.6,73.46
2019-11-19 13:00:00,42.11,51.99,10.61,0.79,79.4,38.6,73.02
2019-11-19 14:00:00,37.99,50.57,11.38,0.67,85.3,33.8,68.81
2019-11-19 15:00:00,39.67,51.41,11.75,0.64,87.7,32.2,63.26
2019-11-19 16:00:00,40.5,51.57,11.64,0.56,79.2,26.1,58.79
2019-11-19 17:00:00,43.03,56.17,12.69,0.6,65.7,22.3,53.2
2019-11-19 18:00:00,60.12,59.06,13.66,0.81,78.3,25.1,31.55
2019-11-19 19:00:00,77.2,65.28,15.33,1.1,90.4,37.6,12.48
2019-11-19 20:00:00,109.15,70.31,15.82,1.63,112.2,40.9,11.58
2019-11-19 21:00:00,164.26,75.46,12.88,2.19,135.1,54.8,12.31
2019-11-19 22:00:00,205.15,79.16,14.76,3.46,194.6,71.5,13.47
2019-11-19 23:00:00,155.86,69.25,15.39,3.22,244.8,106.5,11.4
2019-11-20 00:00:00,162.11,70.15,14.7,3.16,234.6,104.9,11.61
2019-11-20 01:00:00,132.63,67.56,10.88,1.25,190.5,101.8,12.59
2019-11-20 02:00:00,89.46,63.55,10.13,0.3,173.3,88.3,16.71
2019-11-20 03:00:00,68.05,62.98,9.81,0.0,106.2,52.5,28.65
2019-11-20 04:00:00,53.0,63.32,9.17,0.0,112.8,53.5,45.42
2019-11-20 05:00:00,47.2,63.93,11.46,0.57,126.6,34.2,49.33
2019-11-20 06:00:00,47.81,65.77,12.87,0.52,100.8,32.9,41.27
2019-11-20 07:00:00,54.34,67.16,12.18,0.39,106.9,41.0,32.09
2019-11-20 08:00:00,57.3,64.61,13.27,0.48,107.7,43.9,34.95
2019-11-20 09:00:00,56.07,62.05,10.93,0.95,150.4,48.5,46.46
2019-11-20 10:00:00,48.91,59.98,11.25,0.99,93.0,58.9,57.16
2019-11-20 11:00:00,37.96,53.05,9.52,0.66,170.3,43.7,71.16
2019-11-20 12:00:00,31.33,49.26,8.53,0.52,140.3,44.2,77.15
2019-11-20 13:00:00,25.98,46.81,12.16,0.6,121.6,41.5,82.85
2019-11-20 14:00:00,26.83,46.56,12.32,0.55,87.3,37.5,85.91
2019-11-20 15:00:00,27.29,47.72,12.37,0.55,81.3,39.8,82.69
2019-11-20 16:00:00,29.23,48.3,12.48,0.6,94.3,37.4,83.11
2019-11-20 17:00:00,31.3,52.92,12.71,0.56,64.7,26.7,77.06
2019-11-20 18:00:00,38.08,57.28,14.29,0.55,121.4,36.9,51.3
2019-11-20 19:00:00,75.75,66.65,15.48,1.21,102.2,41.7,15.32
2019-11-20 20:00:00,98.25,69.77,16.55,2.04,123.3,47.9,12.28
2019-11-20 21:00:00,108.73,70.68,13.03,2.02,142.7,69.3,12.89
2019-11-20 22:00:00,123.62,73.2,13.43,2.24,175.1,76.9,11.5
2019-11-20 23:00:00,112.45,70.0,13.77,2.49,165.9,69.5,13.71
2019-11-21 00:00:00,79.03,65.32,13.25,2.0,170.9,73.4,20.62
2019-11-21 01:00:00,63.26,63.86,13.21,0.79,123.7,73.0,39.63
2019-11-21 02:00:00,51.65,63.52,13.28,0.4,130.5,70.35,54.16
2019-11-21 03:00:00,43.52,63.28,12.85,0.08,125.0,61.9,64.23
2019-11-21 04:00:00,38.82,62.16,12.66,0.0,80.2,47.0,70.62
2019-11-21 05:00:00,35.23,61.52,12.15,0.69,127.0,52.8,67.94
2019-11-21 06:00:00,39.33,61.95,12.22,0.58,109.7,51.3,60.61
2019-11-21 07:00:00,51.03,63.73,12.95,0.71,114.2,55.5,33.56
2019-11-21 08:00:00,59.3,61.48,12.36,0.73,124.4,64.5,36.08
2019-11-21 09:00:00,54.73,59.5,11.3,0.91,154.3,75.4,55.14
2019-11-21 10:00:00,45.32,53.11,10.12,0.76,190.1,84.1,75.97
2019-11-21 11:00:00,39.52,51.85,9.27,0.62,160.2,76.6,83.79
2019-11-21 12:00:00,30.18,47.78,8.29,0.48,158.2,68.3,96.74
2019-11-21 13:00:00,29.57,46.08,11.88,0.61,113.6,74.8,89.63
2019-11-21 14:00:00,23.57,44.73,12.0,0.42,104.7,65.8,98.53
2019-11-21 15:00:00,23.48,45.05,10.94,0.25,105.9,66.4,97.93
2019-11-21 16:00:00,23.47,46.09,13.79,0.32,99.2,62.6,97.77
2019-11-21 17:00:00,33.38,51.21,14.91,0.79,100.5,47.7,82.19
2019-11-21 18:00:00,50.06,54.99,15.52,1.22,118.5,55.1,46.67
2019-11-21 19:00:00,64.38,59.25,15.7,1.73,154.8,67.2,15.04
2019-11-21 20:00:00,83.38,62.58,15.11,2.42,160.0,71.2,13.52
2019-11-21 21:00:00,81.05,64.69,13.33,1.54,184.3,95.9,16.84
2019-11-21 22:00:00,66.14,61.81,13.84,1.33,191.1,82.6,36.98
2019-11-21 23:00:00,63.21,61.96,12.7,1.22,162.6,91.2,36.95
2019-11-22 00:00:00,55.24,63.84,12.67,1.05,174.7,78.4,48.64
2019-11-22 01:00:00,43.95,61.2,9.75,0.63,154.1,83.1,66.03
2019-11-22 02:00:00,37.17,58.91,8.86,0.29,137.55,72.35,78.06
2019-11-22 03:00:00,32.72,58.58,9.2,0.12,149.6,86.9,80.87
2019-11-22 04:00:00,31.98,59.16,9.28,0.01,146.6,62.2,84.01
2019-11-22 05:00:00,32.46,58.82,10.09,0.72,131.0,75.5,81.83
2019-11-22 06:00:00,38.96,58.95,10.02,0.78,133.1,84.1,69.05
2019-11-22 07:00:00,50.01,60.56,9.66,0.76,133.1,80.7,50.25
2019-11-22 08:00:00,45.94,56.42,10.48,0.88,155.9,94.0,65.23
2019-11-22 09:00:00,41.73,55.72,12.1,0.91,171.9,98.4,76.16
2019-11-22 10:00:00,31.52,51.43,12.38,0.81,174.6,101.5,105.29
2019-11-22 11:00:00,27.08,47.59,11.05,0.57,153.2,94.3,108.47
2019-11-22 12:00:00,23.72,43.18,10.0,0.36,141.4,84.5,107.18
2019-11-22 13:00:00,27.8,42.97,9.82,0.77,94.1,70.0,106.06
2019-11-22 14:00:00,30.14,43.62,10.62,0.83,113.7,74.9,103.33
2019-11-22 15:00:00,31.57,44.75,10.34,0.82,123.6,70.5,98.85
2019-11-22 16:00:00,34.8,45.56,10.65,0.83,119.7,71.3,90.77
2019-11-22 17:00:00,41.7,49.05,9.8,0.71,123.9,58.5,74.59
2019-11-22 18:00:00,46.36,51.2,10.79,0.87,140.9,72.2,55.87
2019-11-22 19:00:00,69.65,57.65,11.04,1.25,146.8,70.7,15.55
2019-11-22 20:00:00,86.74,59.36,12.57,1.82,154.7,74.6,11.65
2019-11-22 21:00:00,83.06,60.25,11.23,1.53,189.3,82.1,11.92
2019-11-22 22:00:00,101.96,60.96,11.79,1.92,151.1,94.6,11.58
2019-11-22 23:00:00,156.12,66.62,12.52,3.19,158.4,86.9,13.85
2019-11-23 00:00:00,165.62,68.84,14.84,4.35,218.6,105.8,13.62
2019-11-23 01:00:00,144.0,61.76,9.11,1.58,218.1,135.7,13.09
2019-11-23 02:00:00,112.44,56.55,8.48,0.92,240.7,136.3,12.19
2019-11-23 03:00:00,99.4,55.94,8.01,0.29,225.1,122.55,11.91
2019-11-23 04:00:00,66.85,52.87,7.67,0.0,199.1,112.1,28.59
2019-11-23 05:00:00,65.08,53.38,12.19,0.78,179.2,99.7,20.46
2019-11-23 06:00:00,58.8,54.09,12.74,0.46,140.7,90.1,21.6
2019-11-23 07:00:00,66.42,53.7,12.46,0.33,148.4,91.0,18.72
2019-11-23 08:00:00,71.5,54.14,11.57,0.32,165.3,87.5,14.24
2019-11-23 09:00:00,78.08,55.46,11.54,1.21,192.2,97.8,18.1
2019-11-23 10:00:00,79.37,53.4,11.62,1.28,222.9,108.7,27.32
2019-11-23 11:00:00,50.39,49.67,12.16,0.75,198.5,103.1,78.12
2019-11-23 12:00:00,37.88,45.97,12.24,0.61,190.0,94.0,97.31
2019-11-23 13:00:00,,,,,,,
2019-11-23 14:00:00,,,,,,,
2019-11-23 15:00:00,,,,,,,
2019-11-23 16:00:00,,,,,,,
2019-11-23 17:00:00,,,,,,,
2019-11-23 18:00:00,,,,,,,
2019-11-23 19:00:00,,,,,,,
2019-11-23 20:00:00,,,,,,,
2019-11-23 21:00:00,,,,,,,
2019-11-23 22:00:00,,,,,,,
2019-11-23 23:00:00,,,,,,,
2019-11-24 00:00:00,,,,,,,
2019-11-24 01:00:00,,,,,,,
2019-11-24 02:00:00,,,,,,,
2019-11-24 03:00:00,,,,,,,
2019-11-24 04:00:00,,,,,,,
2019-11-24 05:00:00,,,,,,,
2019-11-24 06:00:00,,,,,,,
2019-11-24 07:00:00,,,,,,,
2019-11-24 08:00:00,58.88,58.29,13.35,0.81,138.6,74.3,23.54
2019-11-24 09:00:00,56.02,56.19,12.61,0.92,158.0,69.9,34.97
2019-11-24 10:00:00,41.61,52.55,11.89,0.69,164.5,89.4,62.64
2019-11-24 11:00:00,38.69,51.41,12.17,0.6,156.5,79.1,78.81
2019-11-24 12:00:00,33.02,47.48,9.46,0.4,145.4,79.2,93.57
2019-11-24 13:00:00,29.8,46.96,9.57,0.73,127.7,79.2,105.59
2019-11-24 14:00:00,27.28,44.95,8.21,0.64,164.4,88.1,108.5
2019-11-24 15:00:00,28.08,45.58,8.31,0.69,153.7,86.0,102.45
2019-11-24 16:00:00,29.09,47.42,10.68,0.73,139.6,83.9,102.88
2019-11-24 17:00:00,31.71,49.39,12.36,0.97,144.9,78.6,101.4
2019-11-24 18:00:00,50.09,54.25,12.96,1.25,157.0,78.3,57.77
2019-11-24 19:00:00,59.01,56.91,14.33,1.75,152.3,88.5,23.73
2019-11-24 20:00:00,74.31,59.4,13.01,2.22,187.5,86.4,17.34
2019-11-24 21:00:00,50.84,57.6,13.62,0.87,189.7,122.3,47.77
2019-11-24 22:00:00,50.51,56.87,13.67,0.89,199.9,108.8,44.18
2019-11-24 23:00:00,49.53,56.99,13.44,0.8,199.0,107.7,44.53
2019-11-25 00:00:00,45.21,56.91,10.3,0.78,186.2,118.5,49.9
2019-11-25 01:00:00,39.49,56.19,9.98,0.76,181.2,125.5,56.59
2019-11-25 02:00:00,34.89,55.48,10.02,0.6,191.2,136.3,60.23
2019-11-25 03:00:00,29.91,55.08,10.6,0.5,175.8,115.1,65.47
2019-11-25 04:00:00,29.1,53.74,10.4,0.32,149.15,103.7,63.11
2019-11-25 05:00:00,30.71,53.56,10.91,0.76,142.3,99.3,58.84
2019-11-25 06:00:00,34.72,54.74,11.72,0.79,153.8,103.8,51.72
2019-11-25 07:00:00,45.18,55.02,11.05,0.86,152.3,92.0,36.13
2019-11-25 08:00:00,56.55,54.51,10.64,0.96,148.9,99.7,23.29
2019-11-25 09:00:00,55.08,53.92,10.84,1.15,170.5,114.5,37.04
2019-11-25 10:00:00,45.53,50.77,10.74,1.01,197.0,95.6,57.6
2019-11-25 11:00:00,40.21,46.42,10.26,0.84,188.8,86.5,67.02
2019-11-25 12:00:00,30.26,42.47,5.58,0.41,173.2,76.8,79.02
2019-11-25 13:00:00,23.77,40.84,4.54,0.72,137.1,79.1,90.05
2019-11-25 14:00:00,23.27,40.64,4.21,0.7,135.0,85.3,92.81
2019-11-25 15:00:00,20.07,41.3,3.86,0.7,123.0,81.0,97.51
2019-11-25 16:00:00,20.37,41.54,10.64,0.68,120.3,72.7,97.29
2019-11-25 17:00:00,22.82,41.35,14.46,0.97,132.2,73.5,85.0
2019-11-25 18:00:00,29.05,39.55,17.32,1.21,131.7,66.3,66.47
2019-11-25 19:00:00,39.31,41.78,18.71,1.54,131.5,66.8,37.82
2019-11-25 20:00:00,47.53,44.33,9.97,1.93,135.0,71.2,23.59
2019-11-25 21:00:00,43.44,44.86,10.17,1.02,160.4,87.0,40.11
2019-11-25 22:00:00,42.09,45.27,10.06,1.15,162.3,80.4,41.34
2019-11-25 23:00:00,41.99,46.65,10.92,1.13,166.4,78.3,43.44
2019-11-26 00:00:00,35.92,47.9,9.79,0.99,154.2,79.1,53.99
2019-11-26 01:00:00,32.24,46.33,10.05,0.73,126.0,76.5,59.41
2019-11-26 02:00:00,28.48,46.74,10.52,0.58,129.3,74.2,63.25
2019-11-26 03:00:00,24.33,46.94,10.75,0.41,125.2,76.2,70.48
2019-11-26 04:00:00,22.67,47.68,11.88,0.3,120.9,70.6,73.46
2019-11-26 05:00:00,23.88,47.56,11.91,0.63,120.0,65.8,69.44
2019-11-26 06:00:00,26.05,47.04,12.09,0.58,101.5,64.8,62.66
2019-11-26 07:00:00,33.53,48.07,11.97,0.65,122.5,66.9,50.52
2019-11-26 08:00:00,42.47,48.6,12.45,0.67,114.7,71.8,40.83
2019-11-26 09:00:00,46.3,46.88,12.91,1.01,163.3,88.2,35.88
2019-11-26 10:00:00,40.73,44.65,12.03,0.95,196.1,85.8,46.24
2019-11-26 11:00:00,44.71,50.37,11.48,0.96,157.2,68.45,48.11
2019-11-26 12:00:00,45.97,52.89,10.46,1.02,134.7,56.4,51.47
2019-11-26 13:00:00,26.91,46.47,10.76,0.47,,,66.41
2019-11-26 14:00:00,24.78,45.08,8.06,0.1,36.5,6.15,69.48
2019-11-26 15:00:00,26.42,46.25,8.18,0.2,41.9,17.35,70.87
2019-11-26 16:00:00,25.16,46.38,9.72,0.15,67.8,29.3,77.52
2019-11-26 17:00:00,30.41,48.23,10.09,0.92,92.9,44.62,77.79
2019-11-26 18:00:00,35.17,52.45,11.0,1.21,103.9,53.73,41.32
2019-11-26 19:00:00,59.19,58.32,11.82,2.02,115.0,60.35,17.17
2019-11-26 20:00:00,82.44,61.51,12.49,2.77,158.0,80.2,10.79
2019-11-26 21:00:00,110.64,66.27,13.3,2.21,171.2,84.6,12.5
2019-11-26 22:00:00,81.58,64.48,13.93,1.93,224.3,100.6,13.44
2019-11-26 23:00:00,63.32,64.04,12.54,1.4,190.2,87.3,33.96
2019-11-27 00:00:00,55.48,66.53,10.9,1.07,159.1,92.6,45.38
2019-11-27 01:00:00,42.21,65.05,9.7,0.61,147.0,62.0,60.03
2019-11-27 02:00:00,33.23,64.36,9.77,0.28,102.0,59.8,67.88
2019-11-27 03:00:00,28.36,63.88,9.58,0.02,84.8,56.7,69.61
2019-11-27 04:00:00,24.05,62.88,11.32,0.0,100.9,54.7,71.62
2019-11-27 05:00:00,26.36,62.21,11.84,0.72,88.2,57.0,62.7
2019-11-27 06:00:00,28.24,61.4,11.35,0.62,110.1,69.5,51.47
2019-11-27 07:00:00,30.18,62.08,12.18,0.66,114.4,64.9,41.58
2019-11-27 08:00:00,36.86,59.66,13.53,0.69,120.8,61.1,31.73
2019-11-27 09:00:00,43.26,59.64,13.47,0.85,138.5,73.1,27.15
2019-11-27 10:00:00,42.71,57.16,13.16,0.88,160.4,72.5,33.69
2019-11-27 11:00:00,45.48,54.84,13.11,0.9,177.9,60.4,39.04
2019-11-27 12:00:00,,,,,192.3,63.88,56.76
2019-11-27 13:00:00,,,,,173.9,54.3,69.55
2019-11-27 14:00:00,,,,,131.0,61.3,80.68
2019-11-27 15:00:00,,,,,119.7,60.0,86.18
2019-11-27 16:00:00,12.82,24.24,6.66,,113.8,55.4,87.84
2019-11-27 17:00:00,,,6.79,0.69,127.9,73.4,80.37
2019-11-27 18:00:00,,,,,,,
2019-11-27 19:00:00,,,,,,,
2019-11-27 20:00:00,42.92,58.39,11.89,2.16,162.9,101.88,30.41
2019-11-27 21:00:00,39.54,61.39,12.18,1.04,174.7,96.2,39.43
2019-11-27 22:00:00,37.99,64.0,11.97,1.04,207.9,106.5,50.03
2019-11-27 23:00:00,40.16,65.91,11.5,1.12,199.3,109.5,45.05
2019-11-28 00:00:00,,,,,,,
2019-11-28 01:00:00,30.41,69.5,11.76,0.82,186.4,116.0,62.05
2019-11-28 02:00:00,27.64,70.51,10.65,0.71,163.0,122.1,60.17
2019-11-28 03:00:00,26.41,70.32,11.09,0.61,178.2,133.4,59.88
2019-11-28 04:00:00,25.31,71.26,,0.44,171.5,130.4,62.33
2019-11-28 05:00:00,25.99,70.14,9.61,,169.7,137.0,59.12
2019-11-28 06:00:00,36.48,72.96,10.41,0.71,174.3,132.1,29.41
2019-11-28 07:00:00,36.99,72.45,9.94,0.8,194.0,139.9,31.18
2019-11-28 08:00:00,45.03,73.05,10.76,1.03,184.2,142.3,35.56
2019-11-28 09:00:00,44.49,76.01,9.76,,190.4,144.4,33.79
2019-11-28 10:00:00,41.48,57.41,10.37,0.9,,,46.04
2019-11-28 11:00:00,,,,,,,
2019-11-28 12:00:00,34.75,53.88,10.5,0.78,273.6,143.6,64.62
2019-11-28 13:00:00,,,,,,,
2019-11-28 14:00:00,,,,,,,
2019-11-28 15:00:00,,,,,,,
2019-11-28 16:00:00,,,,,,,
2019-11-28 17:00:00,,,,,,,
2019-11-28 18:00:00,,,,,,,
2019-11-28 19:00:00,,,,,,,
2019-11-28 20:00:00,,,,,,,
2019-11-28 21:00:00,,,,,,,
2019-11-28 22:00:00,,,,,,,
2019-11-28 23:00:00,,,,,,,
2019-11-29 00:00:00,,,,,,,
2019-11-29 01:00:00,31.16,56.2,10.92,0.67,147.9,95.8,26.63
2019-11-29 02:00:00,,,,,,,
2019-11-29 03:00:00,,,,,,,
2019-11-29 04:00:00,,,,,,,
2019-11-29 05:00:00,,,,,,,
2019-11-29 06:00:00,,,,,,,
2019-11-29 07:00:00,,,,,,,
2019-11-29 08:00:00,,,,,,,
2019-11-29 09:00:00,46.94,56.65,11.73,,231.7,105.7,16.71
2019-11-29 10:00:00,,,,,,,
2019-11-29 11:00:00,49.55,50.58,11.42,0.85,200.8,88.2,25.64
2019-11-29 12:00:00,44.3,50.89,8.88,0.71,188.9,75.3,30.75
