Datetime,CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-09-08 23:00:00,1.22,14.82,65.0,7.45,95.25,35.5,19.4
2020-09-09 00:00:00,1.4,14.43,85.5,6.3,98.0,40.0,18.7
2020-09-09 01:00:00,0.9,12.4,50.23,7.12,90.5,38.75,17.4
2020-09-09 02:00:00,0.8,13.75,45.08,10.7,76.25,34.5,17.25
2020-09-09 03:00:00,0.1,10.4,44.35,11.7,72.75,31.0,21.75
2020-09-09 04:00:00,0.15,9.65,41.85,9.05,75.75,25.75,18.02
2020-09-09 05:00:00,0.28,11.5,36.55,8.57,99.75,32.25,15.68
2020-09-09 06:00:00,0.28,13.8,30.15,8.32,113.0,46.5,13.68
2020-09-09 07:00:00,0.82,15.83,34.85,8.1,121.5,51.75,11.68
2020-09-09 08:00:00,1.1,17.27,44.27,7.15,133.25,56.5,12.07
2020-09-09 09:00:00,0.25,13.55,19.75,6.53,137.5,60.0,11.7
2020-09-09 10:00:00,0.23,10.9,12.2,12.32,108.0,45.25,14.6
2020-09-09 11:00:00,0.28,10.8,9.38,17.5,95.5,35.5,14.4
2020-09-09 12:00:00,0.08,9.75,8.5,20.88,91.25,31.75,13.9
2020-09-09 13:00:00,0.43,11.1,6.8,25.52,82.5,34.0,11.55
2020-09-09 14:00:00,0.4,10.88,6.22,25.78,79.25,33.25,11.55
2020-09-09 15:00:00,0.6,11.9,5.25,23.5,74.0,31.0,9.82
2020-09-09 16:00:00,0.72,13.28,5.0,23.45,76.5,33.0,11.07
2020-09-09 17:00:00,0.5,12.85,6.0,26.27,85.5,38.25,12.6
2020-09-09 18:00:00,0.55,12.32,8.72,25.57,90.25,36.75,11.7
2020-09-09 19:00:00,0.57,12.7,14.9,22.5,90.25,36.25,11.2
2020-09-09 20:00:00,0.68,13.3,23.3,11.72,87.25,27.25,13.43
2020-09-09 21:00:00,1.0,15.85,28.97,8.6,85.0,26.25,19.7
2020-09-09 22:00:00,1.15,18.75,35.53,7.42,,31.75,17.5
2020-09-09 23:00:00,0.97,17.85,37.08,6.8,,38.0,18.8
2020-09-10 00:00:00,1.12,16.8,45.38,7.72,,41.0,18.32
2020-09-10 01:00:00,0.75,13.88,36.98,6.8,,39.25,17.77
2020-09-10 02:00:00,0.45,13.28,24.55,12.85,,33.25,16.9
2020-09-10 03:00:00,0.25,11.3,13.8,8.8,,29.25,17.0
2020-09-10 04:00:00,0.28,11.57,13.68,7.45,,23.0,15.02
2020-09-10 05:00:00,0.3,14.93,16.5,6.88,,24.75,10.4
2020-09-10 06:00:00,0.53,16.75,29.8,6.67,,41.75,8.5
2020-09-10 07:00:00,0.6,17.75,27.6,5.72,,49.25,10.77
2020-09-10 08:00:00,0.5,18.0,20.73,6.75,,46.75,8.25
2020-09-10 09:00:00,0.5,16.02,15.82,8.68,,44.75,7.62
2020-09-10 10:00:00,0.43,15.32,13.82,12.6,,39.75,8.8
2020-09-10 11:00:00,0.33,9.2,6.2,16.58,,37.0,7.03
2020-09-10 12:00:00,0.47,2.9,1.78,25.6,111.0,42.5,12.65
2020-09-10 13:00:00,,6.12,1.4,27.48,116.75,49.0,16.3
2020-09-10 14:00:00,0.35,4.88,1.5,28.62,125.75,42.25,15.05
2020-09-10 15:00:00,0.45,9.75,10.2,34.65,92.5,29.75,12.85
2020-09-10 16:00:00,,1.8,2.3,8.38,66.75,25.0,14.95
2020-09-10 17:00:00,,2.1,,9.42,65.25,22.0,11.8
2020-09-10 18:00:00,0.42,2.12,14.05,18.6,61.75,23.75,12.53
2020-09-10 19:00:00,0.3,7.72,6.5,34.5,65.0,29.0,11.32
2020-09-10 20:00:00,0.52,8.65,16.6,15.0,87.5,33.0,10.05
2020-09-10 21:00:00,0.95,9.3,21.48,8.85,98.25,33.75,18.65
2020-09-10 22:00:00,1.6,6.7,30.02,9.4,120.75,45.0,22.9
2020-09-10 23:00:00,1.98,6.7,53.77,8.48,130.0,72.25,30.43
2020-09-11 00:00:00,1.55,3.8,24.3,9.48,122.75,70.5,28.15
2020-09-11 01:00:00,0.97,4.4,26.4,11.6,112.0,65.5,17.12
2020-09-11 02:00:00,0.4,4.22,14.1,14.65,89.0,64.0,13.15
2020-09-11 03:00:00,0.1,8.05,21.8,10.75,90.5,38.75,15.45
2020-09-11 04:00:00,0.3,6.97,23.35,9.95,114.5,48.25,13.22
2020-09-11 05:00:00,0.38,7.22,19.7,9.8,119.0,62.5,17.68
2020-09-11 06:00:00,0.35,8.4,18.73,9.3,120.25,59.5,11.35
2020-09-11 07:00:00,0.33,5.28,11.65,8.9,129.75,47.25,15.65
2020-09-11 08:00:00,0.38,1.55,3.77,7.62,151.75,77.25,18.12
2020-09-11 09:00:00,0.45,1.32,1.77,8.0,157.75,71.75,13.07
2020-09-11 10:00:00,0.18,0.7,1.42,16.23,127.5,56.75,11.98
2020-09-11 11:00:00,0.12,1.9,4.0,28.6,106.25,38.0,10.35
2020-09-11 12:00:00,0.15,0.22,1.8,44.77,91.5,30.5,11.43
2020-09-11 13:00:00,0.08,0.15,1.15,58.62,94.25,35.5,18.62
2020-09-11 14:00:00,0.05,0.53,0.65,67.25,108.0,39.25,21.1
2020-09-11 15:00:00,1.8,60.5,43.0,84.03,111.0,50.0,
2020-09-11 16:00:00,1.38,31.08,10.15,57.2,132.0,56.25,
2020-09-11 17:00:00,1.5,29.18,57.72,46.23,118.25,38.25,
2020-09-11 18:00:00,0.92,70.33,72.53,73.2,84.25,38.0,10.3
2020-09-11 19:00:00,0.85,56.27,134.55,13.32,104.25,44.5,10.15
2020-09-11 20:00:00,0.23,52.95,180.25,11.25,103.25,43.5,10.1
2020-09-11 21:00:00,3.28,55.9,346.65,11.8,128.5,46.0,15.65
2020-09-11 22:00:00,4.47,55.65,,11.0,170.0,79.25,18.5
2020-09-11 23:00:00,2.7,61.98,427.7,10.18,176.5,89.0,18.82
2020-09-12 00:00:00,1.6,66.33,431.93,9.35,153.5,,18.82
2020-09-12 01:00:00,1.27,60.33,426.95,8.2,130.0,,16.85
2020-09-12 02:00:00,0.98,59.98,311.05,22.4,113.25,,15.77
2020-09-12 03:00:00,0.9,58.05,242.0,12.12,101.0,,15.5
2020-09-12 04:00:00,0.97,53.23,253.07,11.12,105.5,,14.72
2020-09-12 05:00:00,0.75,47.62,179.38,11.72,98.0,,15.38
2020-09-12 06:00:00,0.75,41.73,164.88,11.18,84.0,,15.62
2020-09-12 07:00:00,0.93,47.38,224.85,8.7,78.75,,15.75
2020-09-12 08:00:00,0.92,56.88,295.0,10.4,121.0,,17.48
2020-09-12 09:00:00,0.25,52.48,147.97,8.65,163.25,,16.1
2020-09-12 10:00:00,6.0,57.35,125.05,11.47,164.25,,15.3
2020-09-12 11:00:00,0.82,27.13,34.5,41.15,133.0,,14.55
2020-09-12 12:00:00,1.15,33.05,18.45,43.12,114.25,,13.53
2020-09-12 13:00:00,0.7,27.12,13.18,47.22,106.25,,15.45
2020-09-12 14:00:00,0.62,24.75,13.07,51.38,116.25,,16.2
2020-09-12 15:00:00,0.2,25.58,10.8,50.42,114.75,,15.97
2020-09-12 16:00:00,0.2,33.57,16.8,51.17,112.25,,15.68
2020-09-12 17:00:00,0.57,35.1,21.17,53.45,127.0,,15.45
2020-09-12 18:00:00,0.65,33.12,28.5,42.45,133.0,,15.07
2020-09-12 19:00:00,1.05,31.25,45.28,23.57,133.25,,15.25
2020-09-12 20:00:00,1.4,25.43,65.3,12.32,131.25,,15.23
2020-09-12 21:00:00,1.2,22.58,74.12,8.48,125.25,,15.2
2020-09-12 22:00:00,2.05,23.88,120.72,9.2,138.25,,15.3
2020-09-12 23:00:00,1.35,23.7,171.82,9.02,156.75,,15.85
2020-09-13 00:00:00,1.0,30.18,147.52,8.55,153.0,,16.17
2020-09-13 01:00:00,1.32,28.98,110.97,8.88,135.75,,16.32
2020-09-13 02:00:00,0.82,29.42,74.85,12.25,109.75,,16.1
2020-09-13 03:00:00,0.9,25.65,99.85,7.55,102.25,,16.92
2020-09-13 04:00:00,1.07,20.23,63.0,9.15,87.0,,16.85
2020-09-13 05:00:00,0.57,24.6,47.45,9.75,76.25,,15.1
2020-09-13 06:00:00,0.53,23.93,57.47,9.78,81.0,,14.0
2020-09-13 07:00:00,0.95,22.45,75.25,9.88,89.5,,14.27
2020-09-13 08:00:00,0.7,30.72,99.58,9.5,110.25,,14.35
2020-09-13 09:00:00,0.23,30.97,18.6,7.65,120.0,,15.15
2020-09-13 10:00:00,0.2,28.92,22.57,8.07,114.5,,15.25
2020-09-13 11:00:00,1.02,27.3,24.95,7.38,124.0,,15.45
2020-09-13 12:00:00,1.27,28.57,11.93,12.73,119.75,,15.0
2020-09-13 13:00:00,0.65,27.33,11.4,16.98,116.0,,15.55
2020-09-13 14:00:00,0.65,29.0,11.45,20.27,115.5,,15.6
2020-09-13 15:00:00,0.43,31.72,9.07,20.27,112.5,,15.7
2020-09-13 16:00:00,0.1,46.08,9.6,16.88,108.75,,15.72
2020-09-13 17:00:00,0.9,44.88,16.8,12.82,113.0,,15.38
2020-09-13 18:00:00,0.98,42.95,21.62,14.28,126.0,,14.85
2020-09-13 19:00:00,1.42,39.93,27.8,12.57,146.25,,14.93
2020-09-13 20:00:00,1.85,30.57,54.48,10.12,145.75,,15.2
2020-09-13 21:00:00,1.35,29.4,55.23,9.0,145.75,,14.72
2020-09-13 22:00:00,1.82,31.17,70.1,9.05,133.5,,14.78
2020-09-13 23:00:00,1.53,31.8,116.97,8.5,143.25,130.0,14.72
2020-09-14 00:00:00,1.07,38.67,102.7,7.47,137.0,130.0,15.18
2020-09-14 01:00:00,0.85,31.95,85.7,7.85,123.0,,16.03
2020-09-14 02:00:00,0.6,31.0,77.03,11.65,117.0,,16.57
2020-09-14 03:00:00,1.33,29.92,66.98,7.25,113.5,,16.38
2020-09-14 04:00:00,1.52,23.4,54.38,9.6,102.75,,16.38
2020-09-14 05:00:00,0.55,26.32,47.45,13.57,101.25,,16.67
2020-09-14 06:00:00,0.77,29.32,51.55,13.55,97.25,,17.08
2020-09-14 07:00:00,0.52,28.88,61.55,15.95,99.75,,16.62
2020-09-14 08:00:00,0.3,34.52,84.4,6.7,132.25,,16.95
2020-09-14 09:00:00,0.78,40.12,50.3,8.5,171.5,,15.7
2020-09-14 10:00:00,0.57,36.12,34.65,7.9,197.5,,15.35
2020-09-14 11:00:00,1.25,30.4,27.03,6.68,167.25,,15.2
2020-09-14 12:00:00,1.42,29.4,19.8,9.05,148.75,,15.22
2020-09-14 13:00:00,0.42,32.4,16.18,14.9,140.0,,14.62
2020-09-14 14:00:00,0.3,34.58,15.67,21.95,153.25,,14.93
2020-09-14 15:00:00,,50.5,15.38,7.2,157.0,,
2020-09-14 16:00:00,3.35,51.72,17.43,49.85,136.75,,14.75
2020-09-14 17:00:00,4.3,49.35,19.1,97.05,142.75,,13.52
2020-09-14 18:00:00,1.23,46.9,27.62,64.67,129.5,,12.65
2020-09-14 19:00:00,4.2,45.6,47.73,27.15,121.5,,13.53
2020-09-14 20:00:00,1.93,46.55,52.75,14.3,148.25,,13.78
2020-09-14 21:00:00,4.08,40.72,50.35,10.62,122.25,61.0,15.62
2020-09-14 22:00:00,0.01,39.28,107.88,2.67,123.0,71.0,16.6
2020-09-14 23:00:00,0.01,36.75,179.2,5.65,145.75,98.75,17.62
2020-09-15 00:00:00,0.01,37.52,155.0,7.5,131.5,89.25,18.82
2020-09-15 01:00:00,1.43,34.3,100.8,5.62,125.0,79.0,16.4
2020-09-15 02:00:00,2.21,34.25,69.6,,118.25,70.5,15.73
2020-09-15 03:00:00,3.45,31.68,36.88,9.28,111.25,59.75,15.62
2020-09-15 04:00:00,4.13,28.45,37.9,4.35,94.0,47.75,14.38
2020-09-15 05:00:00,3.7,27.73,31.1,5.9,83.75,42.25,14.82
2020-09-15 06:00:00,5.1,29.38,31.45,7.52,80.0,46.5,15.07
2020-09-15 07:00:00,0.75,31.77,56.95,5.0,83.0,53.0,15.55
2020-09-15 08:00:00,1.05,35.6,90.68,3.62,103.75,73.75,16.58
2020-09-15 09:00:00,0.23,34.68,39.78,14.85,136.75,86.5,15.78
2020-09-15 10:00:00,,31.85,12.53,58.9,121.25,66.75,15.15
2020-09-15 11:00:00,0.23,31.15,11.3,86.85,94.25,48.0,15.27
2020-09-15 12:00:00,0.38,30.62,9.03,118.3,92.5,47.25,14.5
2020-09-15 13:00:00,0.3,32.5,9.93,156.57,98.75,47.75,16.25
2020-09-15 14:00:00,0.33,33.85,12.88,180.4,119.5,59.5,16.62
2020-09-15 15:00:00,0.35,34.68,12.05,144.17,135.5,69.0,16.12
2020-09-15 16:00:00,0.35,33.42,13.15,118.4,123.25,66.25,15.95
2020-09-15 17:00:00,0.62,31.45,19.0,94.08,118.25,66.25,16.12
2020-09-15 18:00:00,0.7,30.27,27.48,69.72,119.75,61.25,15.75
2020-09-15 19:00:00,0.78,29.27,46.25,37.97,123.75,53.5,16.0
2020-09-15 20:00:00,0.78,28.3,45.38,25.68,126.25,55.75,15.75
2020-09-15 21:00:00,0.45,30.23,85.72,2.8,125.25,66.5,16.18
2020-09-15 22:00:00,1.07,29.22,111.52,0.9,148.25,91.75,16.6
2020-09-15 23:00:00,2.35,31.58,234.93,11.15,152.25,92.5,18.02
2020-09-16 00:00:00,1.67,34.03,167.82,14.43,148.5,93.75,18.65
2020-09-16 01:00:00,0.8,31.73,124.45,10.45,132.5,82.5,17.62
2020-09-16 02:00:00,0.57,31.35,89.75,,120.25,72.75,16.32
2020-09-16 03:00:00,0.47,29.48,73.8,7.15,102.0,57.0,15.62
2020-09-16 04:00:00,0.43,27.48,61.12,6.88,90.5,56.0,14.7
2020-09-16 05:00:00,0.38,27.3,49.22,4.2,93.75,55.25,14.3
2020-09-16 06:00:00,0.43,28.7,58.38,8.77,114.25,68.5,14.65
2020-09-16 07:00:00,0.5,33.08,75.67,11.25,167.5,91.75,15.0
2020-09-16 08:00:00,0.53,36.52,74.35,14.15,194.25,106.25,15.2
2020-09-16 09:00:00,0.55,35.45,31.67,27.23,203.5,112.0,16.2
2020-09-16 10:00:00,0.42,34.28,22.18,62.7,192.0,96.5,16.08
2020-09-16 11:00:00,0.25,32.9,11.82,84.75,180.5,81.5,15.53
2020-09-16 12:00:00,0.15,37.7,10.95,106.2,155.5,68.0,15.7
2020-09-16 13:00:00,0.25,40.67,9.57,109.9,156.5,66.25,15.73
2020-09-16 14:00:00,1.47,34.43,9.45,109.47,148.25,59.75,14.82
2020-09-16 15:00:00,0.4,34.95,10.95,117.32,128.5,55.0,14.6
2020-09-16 16:00:00,0.53,31.23,11.82,105.12,127.0,52.25,14.4
2020-09-16 17:00:00,0.45,27.25,12.32,84.1,112.5,46.0,15.15
2020-09-16 18:00:00,0.55,26.77,20.43,78.1,97.5,30.0,15.62
2020-09-16 19:00:00,0.9,30.8,45.53,47.68,107.75,48.0,16.07
2020-09-16 20:00:00,2.08,31.25,62.67,14.95,129.5,57.25,16.07
2020-09-16 21:00:00,0.7,29.8,60.8,7.95,139.25,59.5,15.6
2020-09-16 22:00:00,0.88,29.05,74.75,3.6,127.0,64.0,15.95
2020-09-16 23:00:00,0.4,29.18,59.42,16.35,124.75,66.75,16.0
2020-09-17 00:00:00,0.1,28.0,24.75,28.95,123.0,68.25,15.8
2020-09-17 01:00:00,0.28,27.75,28.97,19.05,109.75,49.75,15.38
2020-09-17 02:00:00,0.25,29.43,26.1,6.85,108.0,54.25,15.5
2020-09-17 03:00:00,0.3,27.0,32.92,5.58,112.5,50.75,15.55
2020-09-17 04:00:00,0.47,26.55,39.8,2.0,108.5,45.0,15.5
2020-09-17 05:00:00,1.55,25.68,54.88,7.3,110.0,43.0,16.2
2020-09-17 06:00:00,1.62,27.3,55.52,8.8,115.75,57.75,16.2
2020-09-17 07:00:00,0.1,25.93,51.23,9.53,134.5,65.0,15.98
2020-09-17 08:00:00,0.1,29.07,39.2,16.35,137.25,59.25,15.82
2020-09-17 09:00:00,0.28,29.0,24.73,26.83,127.25,52.25,15.88
2020-09-17 10:00:00,0.3,28.52,16.27,55.55,114.25,55.75,15.68
2020-09-17 11:00:00,0.62,28.83,15.3,81.35,115.0,53.75,15.88
2020-09-17 12:00:00,0.58,30.6,11.78,84.83,102.5,45.75,16.07
2020-09-17 13:00:00,0.1,32.05,10.02,86.53,89.25,33.5,15.18
2020-09-17 14:00:00,0.08,32.88,9.03,90.55,83.0,35.0,15.72
2020-09-17 15:00:00,0.15,32.35,10.17,98.23,89.25,34.5,15.88
2020-09-17 16:00:00,0.08,26.38,10.02,84.97,89.0,33.25,15.2
2020-09-17 17:00:00,0.53,26.35,10.62,90.97,86.75,36.5,15.85
2020-09-17 18:00:00,0.62,24.88,20.65,64.78,91.5,41.75,15.85
2020-09-17 19:00:00,0.53,27.8,38.35,35.22,99.0,34.0,15.82
2020-09-17 20:00:00,0.8,27.8,51.75,11.18,100.75,31.0,16.4
2020-09-17 21:00:00,0.53,27.7,48.65,8.12,105.25,33.75,15.9
2020-09-17 22:00:00,0.45,27.65,42.07,12.2,98.0,41.75,15.27
2020-09-17 23:00:00,0.32,26.38,55.5,9.6,86.5,42.0,15.25
2020-09-18 00:00:00,0.23,26.83,59.65,14.0,92.25,45.75,15.55
2020-09-18 01:00:00,0.42,26.77,45.83,13.05,81.25,48.0,15.43
2020-09-18 02:00:00,0.3,26.8,41.7,7.0,91.75,45.75,15.18
2020-09-18 03:00:00,0.35,25.15,31.15,10.2,92.5,39.25,15.32
2020-09-18 04:00:00,0.53,25.8,30.07,4.8,85.75,39.75,15.3
2020-09-18 05:00:00,0.28,24.58,23.02,9.43,77.5,37.5,15.15
2020-09-18 06:00:00,0.35,22.58,25.02,6.12,72.0,32.0,15.07
2020-09-18 07:00:00,0.2,23.08,25.6,8.22,75.5,32.75,14.78
2020-09-18 08:00:00,,25.68,29.25,14.6,92.0,43.5,15.0
2020-09-18 09:00:00,0.23,25.85,26.77,25.42,83.5,41.0,15.7
2020-09-18 10:00:00,0.23,25.27,19.75,41.77,89.0,37.5,15.95
2020-09-18 11:00:00,0.28,26.23,13.38,69.58,98.5,35.25,15.95
2020-09-18 12:00:00,0.35,28.7,12.05,74.17,87.0,33.25,16.2
2020-09-18 13:00:00,0.03,30.85,9.6,73.9,77.0,33.25,15.4
2020-09-18 14:00:00,0.12,32.35,9.2,83.32,83.25,31.0,14.88
2020-09-18 15:00:00,0.15,30.05,9.2,78.12,81.25,28.0,15.07
2020-09-18 16:00:00,0.03,24.77,9.27,76.0,70.25,21.5,14.88
2020-09-18 17:00:00,0.28,23.85,12.33,71.42,63.5,28.75,14.82
2020-09-18 18:00:00,0.35,23.32,18.12,65.15,72.0,28.0,14.45
2020-09-18 19:00:00,0.88,26.3,34.08,39.48,88.5,27.0,14.82
2020-09-18 20:00:00,1.1,28.4,40.03,12.68,95.75,28.0,15.07
2020-09-18 21:00:00,0.43,27.1,38.88,12.78,78.0,40.5,15.7
2020-09-18 22:00:00,0.4,28.28,38.65,11.93,84.5,45.5,16.3
2020-09-18 23:00:00,0.25,27.88,32.67,20.5,94.0,55.0,16.07
2020-09-19 00:00:00,0.0,25.98,24.58,26.57,84.75,49.25,15.55
2020-09-19 01:00:00,0.4,25.12,25.65,16.62,68.0,42.5,14.6
2020-09-19 02:00:00,0.53,26.82,37.3,,72.5,45.5,14.35
2020-09-19 03:00:00,0.4,24.88,32.9,1.77,62.5,39.25,14.5
2020-09-19 04:00:00,0.6,26.25,28.98,4.8,54.25,37.0,14.95
2020-09-19 05:00:00,0.3,25.68,30.9,7.4,82.0,47.25,14.95
2020-09-19 06:00:00,0.3,25.3,32.82,8.3,89.0,48.25,14.88
2020-09-19 07:00:00,0.17,25.05,55.35,19.65,81.75,43.75,15.1
2020-09-19 08:00:00,0.08,27.1,64.53,17.62,90.75,55.25,14.85
2020-09-19 09:00:00,0.53,25.77,40.9,15.38,126.25,55.25,15.12
2020-09-19 10:00:00,0.35,24.85,20.88,32.4,108.0,50.75,15.17
2020-09-19 11:00:00,0.43,26.2,11.65,76.88,81.0,44.75,15.28
2020-09-19 12:00:00,0.57,30.25,12.27,119.1,96.0,51.75,15.35
2020-09-19 13:00:00,0.23,32.35,13.35,146.43,112.0,66.5,15.1
2020-09-19 14:00:00,0.1,32.62,13.72,129.47,105.75,65.25,15.12
2020-09-19 15:00:00,0.12,31.38,12.47,126.6,105.25,55.75,15.1
2020-09-19 16:00:00,0.1,26.43,14.55,112.32,103.5,52.25,14.75
2020-09-19 17:00:00,0.35,24.08,17.85,98.65,97.25,52.75,14.82
2020-09-19 18:00:00,0.4,23.53,26.77,82.05,97.25,50.75,14.9
2020-09-19 19:00:00,1.1,25.6,44.65,46.1,92.5,47.25,15.3
2020-09-19 20:00:00,1.45,26.9,59.9,10.83,115.25,51.5,15.15
2020-09-19 21:00:00,0.75,27.57,62.38,5.75,122.75,64.5,15.28
2020-09-19 22:00:00,1.05,27.8,79.7,3.5,110.0,75.0,15.32
2020-09-19 23:00:00,1.08,28.1,147.97,16.9,101.25,85.75,16.7
2020-09-20 00:00:00,0.52,27.38,98.85,11.7,130.5,89.75,16.18
2020-09-20 01:00:00,0.75,26.6,69.4,6.92,125.5,81.75,14.73
2020-09-20 02:00:00,0.5,28.25,44.08,4.1,98.0,68.5,13.72
2020-09-20 03:00:00,0.4,25.2,56.77,5.6,96.5,63.5,14.1
2020-09-20 04:00:00,0.57,26.62,53.0,1.4,77.5,52.25,14.1
2020-09-20 05:00:00,0.4,24.62,59.23,12.75,65.5,51.5,14.28
2020-09-20 06:00:00,0.43,25.3,83.62,9.85,90.25,63.0,14.75
2020-09-20 07:00:00,0.3,29.57,79.62,15.0,136.75,95.5,14.47
2020-09-20 08:00:00,0.05,35.4,38.22,11.75,164.25,128.0,14.6
2020-09-20 09:00:00,0.33,31.67,22.77,20.57,129.75,112.25,14.3
2020-09-20 10:00:00,0.18,30.4,15.98,51.5,123.5,80.25,14.15
2020-09-20 11:00:00,0.15,31.27,13.57,79.65,125.5,70.75,14.28
2020-09-20 12:00:00,0.23,35.1,11.78,104.38,119.5,64.5,14.18
2020-09-20 13:00:00,0.15,37.15,10.82,125.8,104.0,58.75,15.6
2020-09-20 14:00:00,0.12,38.12,11.18,131.75,121.75,61.75,16.58
2020-09-20 15:00:00,0.1,35.05,9.18,120.2,110.5,51.75,16.52
2020-09-20 16:00:00,0.1,28.07,10.68,113.97,104.5,44.5,15.9
2020-09-20 17:00:00,0.6,25.5,13.45,103.77,93.5,47.5,15.25
2020-09-20 18:00:00,0.55,25.2,21.55,97.98,79.5,36.75,15.05
2020-09-20 19:00:00,0.6,28.18,30.15,65.6,100.0,45.0,15.25
2020-09-20 20:00:00,0.95,29.45,33.47,39.78,116.25,48.0,15.3
2020-09-20 21:00:00,0.55,28.95,40.05,22.2,120.25,60.0,14.8
2020-09-20 22:00:00,0.55,30.05,44.7,16.38,97.5,69.0,14.62
2020-09-20 23:00:00,0.35,29.2,37.58,23.35,108.0,70.0,14.57
2020-09-21 00:00:00,,26.8,41.88,20.15,111.75,71.25,14.62
2020-09-21 01:00:00,0.7,26.93,43.2,15.35,115.25,66.5,14.93
2020-09-21 02:00:00,0.62,27.48,36.95,15.2,91.5,64.25,14.92
2020-09-21 03:00:00,0.68,26.0,28.3,14.72,84.25,51.75,14.93
2020-09-21 04:00:00,0.88,26.7,25.95,7.28,65.75,46.5,15.1
2020-09-21 05:00:00,0.23,26.15,31.45,7.55,67.75,43.5,15.9
2020-09-21 06:00:00,0.23,25.85,31.35,10.78,81.25,47.25,15.98
