Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),CO (mg/m3),PM2.5 (),NH3 (ug/m3),SO2 (ug/m3)
2020-02-04 14:00:00,262.5,48.23,33.58,1.41,98.0,26.83,6.3
2020-02-04 15:00:00,177.75,31.44,37.23,1.1,71.75,21.89,5.17
2020-02-04 16:00:00,456.5,25.98,41.0,0.93,143.75,20.37,4.1
2020-02-04 17:00:00,247.75,23.37,32.67,0.82,109.0,19.63,3.47
2020-02-04 18:00:00,359.0,24.7,23.12,0.82,121.5,19.86,4.1
2020-02-04 19:00:00,228.0,52.06,19.23,1.3,106.5,27.7,6.35
2020-02-04 20:00:00,309.5,83.13,18.6,2.2,138.0,36.99,8.35
2020-02-04 21:00:00,412.0,136.33,18.88,3.59,177.75,51.76,11.25
2020-02-04 22:00:00,711.5,226.25,19.05,5.79,268.25,79.18,16.02
2020-02-04 23:00:00,729.0,225.39,19.27,6.85,284.5,78.67,16.52
2020-02-05 00:00:00,475.5,203.85,19.05,6.37,256.5,72.33,16.2
2020-02-05 01:00:00,411.0,167.41,18.9,5.46,255.0,61.27,13.7
2020-02-05 02:00:00,485.25,156.72,18.88,4.7,227.75,58.41,12.8
2020-02-05 03:00:00,384.0,152.74,18.77,4.15,218.25,57.35,12.38
2020-02-05 04:00:00,248.0,141.38,18.7,3.65,185.25,53.77,11.57
2020-02-05 05:00:00,259.0,141.29,18.7,3.15,179.25,53.93,11.73
2020-02-05 06:00:00,272.75,127.45,19.12,2.58,167.5,49.92,11.9
2020-02-05 07:00:00,230.25,117.78,19.65,2.18,167.0,47.09,12.12
2020-02-05 08:00:00,266.75,119.78,19.42,2.1,177.75,47.45,12.15
2020-02-05 09:00:00,400.75,111.4,18.9,2.09,249.75,45.17,10.9
2020-02-05 10:00:00,494.0,90.57,19.55,1.91,305.25,38.92,9.9
2020-02-05 11:00:00,408.75,64.69,28.65,1.75,260.5,31.85,10.38
2020-02-05 12:00:00,293.0,35.77,55.78,1.34,160.25,23.63,10.38
2020-02-05 13:00:00,187.0,23.86,73.42,0.88,95.0,19.89,9.17
2020-02-05 14:00:00,149.5,18.02,80.85,0.54,67.75,18.07,9.43
2020-02-05 15:00:00,146.0,17.62,79.55,0.41,58.25,17.64,8.45
2020-02-05 16:00:00,110.25,18.34,73.83,0.35,58.0,17.93,7.97
2020-02-05 17:00:00,120.0,19.8,64.82,0.31,53.25,18.61,9.68
2020-02-05 18:00:00,149.75,23.62,42.58,0.35,73.25,19.77,9.35
2020-02-05 19:00:00,141.0,34.73,21.52,0.47,72.0,22.83,8.57
2020-02-05 20:00:00,161.75,38.36,20.27,0.68,86.5,23.9,7.97
2020-02-05 21:00:00,168.75,39.78,20.15,0.88,93.0,24.3,8.45
2020-02-05 22:00:00,188.75,39.99,19.73,1.12,115.25,24.49,8.25
2020-02-05 23:00:00,328.75,57.95,18.97,1.67,144.0,29.15,7.95
2020-02-06 00:00:00,295.5,69.93,19.0,2.02,146.0,33.06,8.75
2020-02-06 01:00:00,265.0,67.77,18.65,2.0,158.0,32.83,8.1
2020-02-06 02:00:00,227.25,61.21,18.7,1.76,130.0,30.31,7.88
2020-02-06 03:00:00,205.0,53.56,18.8,1.46,138.75,28.3,7.57
2020-02-06 04:00:00,205.0,45.56,19.08,1.19,144.75,25.9,8.1
2020-02-06 05:00:00,199.0,40.01,19.1,1.01,147.0,24.52,7.85
2020-02-06 06:00:00,201.0,39.04,19.23,0.83,150.0,24.23,7.88
2020-02-06 07:00:00,200.0,40.97,19.48,0.77,152.75,24.57,7.8
2020-02-06 08:00:00,237.5,38.26,19.6,0.78,173.25,23.71,8.32
2020-02-06 09:00:00,262.75,37.8,21.35,0.78,190.5,23.53,6.97
2020-02-06 10:00:00,278.75,32.82,32.12,0.7,175.5,22.29,6.3
2020-02-06 11:00:00,206.75,27.56,46.42,0.58,118.75,20.73,6.2
2020-02-06 12:00:00,151.5,21.71,58.67,0.48,83.0,19.02,6.62
2020-02-06 13:00:00,133.0,18.29,85.3,0.26,75.0,18.28,7.15
2020-02-06 14:00:00,,15.96,,0.12,,17.31,7.2
2020-02-06 15:00:00,96.0,16.93,93.17,0.17,47.0,16.82,5.3
2020-02-06 16:00:00,121.75,18.51,75.9,0.1,54.75,18.01,5.08
2020-02-06 17:00:00,103.0,17.66,64.75,0.13,45.25,17.93,4.9
2020-02-06 18:00:00,111.75,22.85,37.98,0.2,47.75,19.57,4.77
2020-02-06 19:00:00,151.5,33.61,16.35,0.48,62.5,22.41,4.67
2020-02-06 20:00:00,240.25,64.6,14.25,1.3,96.0,31.35,4.75
2020-02-06 21:00:00,300.5,99.76,13.95,2.37,104.75,42.08,5.25
2020-02-06 22:00:00,410.0,133.45,13.9,3.57,167.0,51.51,6.2
2020-02-06 23:00:00,408.0,134.71,13.6,3.79,177.5,52.46,6.15
2020-02-07 00:00:00,358.5,144.64,13.85,4.24,175.5,54.97,6.5
2020-02-07 01:00:00,359.0,106.78,14.0,3.13,188.0,54.24,6.65
2020-02-07 02:00:00,292.0,148.29,14.15,4.12,191.0,56.09,7.53
2020-02-07 03:00:00,264.25,171.63,14.17,4.0,185.0,63.04,8.45
2020-02-07 04:00:00,265.0,179.08,14.07,3.85,185.0,65.08,8.75
2020-02-07 05:00:00,246.25,174.01,14.07,3.68,182.0,63.77,8.62
2020-02-07 06:00:00,233.25,171.14,15.1,3.63,179.0,62.83,8.57
2020-02-07 07:00:00,250.75,178.7,17.0,3.7,186.75,64.91,8.57
2020-02-07 08:00:00,273.75,220.73,17.23,4.06,192.75,77.49,8.88
2020-02-07 09:00:00,362.0,241.63,20.33,4.41,197.0,82.91,9.18
2020-02-07 10:00:00,430.5,217.63,33.85,4.16,237.75,76.41,8.27
2020-02-07 11:00:00,350.75,170.09,28.5,3.6,229.25,62.39,7.02
2020-02-07 12:00:00,338.75,143.22,27.98,3.26,196.0,55.25,7.05
2020-02-07 13:00:00,284.25,80.21,30.07,2.26,155.75,36.17,7.15
2020-02-07 14:00:00,247.5,55.09,45.85,1.8,149.25,28.93,6.57
2020-02-07 15:00:00,200.5,32.82,66.8,1.26,104.25,22.5,6.15
2020-02-07 16:00:00,170.5,28.54,69.67,1.12,79.5,21.14,6.15
2020-02-07 17:00:00,141.0,22.4,65.98,0.74,76.75,19.36,6.03
2020-02-07 18:00:00,139.0,23.96,49.2,0.59,82.0,19.7,5.47
2020-02-07 19:00:00,155.75,28.18,21.52,0.6,81.0,21.07,4.3
2020-02-07 20:00:00,135.0,34.54,14.2,0.71,76.0,22.29,3.65
2020-02-07 21:00:00,160.75,45.55,12.5,1.02,84.5,26.05,3.77
2020-02-07 22:00:00,320.75,65.04,12.0,1.63,121.75,31.62,4.5
2020-02-07 23:00:00,360.5,78.19,12.6,2.12,139.5,35.71,5.75
2020-02-08 00:00:00,372.0,94.16,12.25,2.46,164.5,40.07,8.6
2020-02-08 01:00:00,281.0,106.49,10.45,2.58,158.25,44.2,11.57
2020-02-08 02:00:00,251.25,101.61,10.18,2.3,155.0,42.19,13.18
2020-02-08 03:00:00,301.5,88.55,10.55,1.91,193.75,38.71,14.05
2020-02-08 04:00:00,267.25,76.14,10.62,1.56,192.0,35.07,15.0
2020-02-08 05:00:00,258.25,55.37,12.32,1.31,181.25,29.04,9.4
2020-02-08 06:00:00,256.0,47.2,13.57,1.18,191.5,26.27,4.7
2020-02-08 07:00:00,280.75,40.79,13.55,1.04,216.25,24.75,4.12
2020-02-08 08:00:00,275.0,44.21,13.9,1.03,211.25,25.41,4.53
2020-02-08 09:00:00,282.0,40.15,15.77,0.88,202.25,24.39,3.67
2020-02-08 10:00:00,276.0,35.39,26.1,0.79,208.75,23.26,5.08
2020-02-08 11:00:00,258.25,28.13,41.73,0.73,203.0,20.78,6.67
2020-02-08 12:00:00,267.0,21.93,61.9,0.71,193.25,19.14,6.72
2020-02-08 13:00:00,224.5,18.79,80.67,0.62,152.5,18.09,7.7
2020-02-08 14:00:00,191.25,17.11,84.12,0.5,126.0,17.86,8.0
2020-02-08 15:00:00,169.25,15.55,89.85,0.43,105.5,17.44,7.28
2020-02-08 16:00:00,162.0,14.21,91.12,0.35,99.25,17.07,6.1
2020-02-08 17:00:00,116.5,15.51,75.47,0.31,71.75,17.31,4.88
2020-02-08 18:00:00,125.75,17.74,61.85,0.3,66.0,17.94,4.7
2020-02-08 19:00:00,126.0,25.13,27.23,0.36,72.75,20.2,4.0
2020-02-08 20:00:00,188.5,32.66,15.23,0.65,92.25,22.15,3.65
2020-02-08 21:00:00,318.75,52.09,14.07,1.53,149.0,27.96,4.58
2020-02-08 22:00:00,436.0,96.32,13.68,2.98,214.75,40.84,6.65
2020-02-08 23:00:00,390.5,98.27,13.55,3.22,210.25,41.46,6.92
2020-02-09 00:00:00,354.5,95.59,13.3,3.26,226.0,40.89,7.2
2020-02-09 01:00:00,326.25,64.58,13.35,2.25,224.0,37.84,6.83
2020-02-09 02:00:00,288.25,80.04,13.28,2.7,195.0,35.92,6.67
2020-02-09 03:00:00,258.25,70.97,13.3,2.35,176.5,33.41,5.88
2020-02-09 04:00:00,237.25,63.34,13.17,2.01,177.0,31.14,4.88
2020-02-09 05:00:00,245.0,59.39,13.12,1.73,181.75,30.22,4.58
2020-02-09 06:00:00,246.75,56.14,13.0,1.51,191.75,29.19,4.47
2020-02-09 07:00:00,248.5,54.27,13.07,1.42,195.25,28.7,4.47
2020-02-09 08:00:00,272.75,47.95,13.6,1.14,204.75,26.75,4.95
2020-02-09 09:00:00,248.0,41.48,14.72,1.03,189.5,24.77,5.22
2020-02-09 10:00:00,231.0,36.46,21.0,0.93,171.5,23.01,4.65
2020-02-09 11:00:00,215.75,34.21,31.47,0.82,158.0,22.45,4.68
2020-02-09 12:00:00,229.5,25.66,65.8,0.55,152.5,20.43,5.47
2020-02-09 13:00:00,188.5,19.81,74.85,0.52,120.0,18.65,6.18
2020-02-09 14:00:00,189.0,18.41,72.67,0.49,116.0,18.27,4.6
2020-02-09 15:00:00,192.75,18.0,81.9,0.44,103.75,18.18,4.43
2020-02-09 16:00:00,149.25,15.73,79.15,0.36,72.75,17.63,3.92
2020-02-09 17:00:00,169.75,18.55,69.42,0.35,74.0,17.91,3.8
2020-02-09 18:00:00,143.25,21.97,44.58,0.36,73.0,18.69,3.77
2020-02-09 19:00:00,216.25,38.79,16.45,0.64,86.5,23.89,5.25
2020-02-09 20:00:00,426.25,65.62,13.4,1.4,138.5,31.89,5.93
2020-02-09 21:00:00,464.5,84.74,13.35,2.17,184.75,37.5,6.03
2020-02-09 22:00:00,447.0,104.98,13.38,2.9,203.5,43.4,6.9
2020-02-09 23:00:00,532.25,118.6,13.3,3.39,240.75,47.31,7.38
2020-02-10 00:00:00,474.5,133.37,13.25,3.72,233.5,51.8,7.7
2020-02-10 01:00:00,358.0,159.79,13.33,3.96,221.5,59.46,7.52
2020-02-10 02:00:00,320.25,158.14,13.3,3.84,214.25,58.68,7.35
2020-02-10 03:00:00,286.25,139.57,13.28,3.49,203.25,53.54,6.8
2020-02-10 04:00:00,281.0,118.4,13.3,3.05,204.0,47.47,6.03
2020-02-10 05:00:00,276.0,103.63,13.25,2.61,206.0,43.02,5.75
2020-02-10 06:00:00,296.75,91.56,13.4,2.15,193.5,39.4,6.35
2020-02-10 07:00:00,247.5,80.83,13.38,1.81,193.0,36.44,6.42
2020-02-10 08:00:00,358.0,80.5,13.6,1.64,263.75,36.07,6.67
2020-02-10 09:00:00,392.75,66.14,14.2,1.71,290.25,31.68,6.33
2020-02-10 10:00:00,547.5,58.89,15.18,1.65,375.25,29.88,6.32
2020-02-10 11:00:00,453.75,53.0,22.12,1.55,327.75,28.35,5.88
2020-02-10 12:00:00,365.75,35.07,56.18,1.36,250.5,22.97,5.12
2020-02-10 13:00:00,224.25,21.56,80.68,1.03,139.5,19.14,5.3
2020-02-10 14:00:00,173.25,18.83,82.55,0.73,103.25,18.4,4.95
2020-02-10 15:00:00,185.0,18.22,93.47,0.5,106.0,17.95,4.93
2020-02-10 16:00:00,155.25,19.44,82.12,0.48,92.5,18.35,4.75
2020-02-10 17:00:00,194.5,21.12,83.03,0.45,101.75,19.01,5.73
2020-02-10 18:00:00,173.0,24.93,47.27,0.48,96.0,20.23,5.4
2020-02-10 19:00:00,205.5,38.96,14.85,0.7,100.75,24.05,4.9
2020-02-10 20:00:00,376.5,71.31,13.43,1.61,141.5,33.51,5.4
2020-02-10 21:00:00,505.5,101.94,13.35,3.1,187.0,42.14,6.25
2020-02-10 22:00:00,601.25,242.69,13.57,5.87,223.75,83.88,10.1
2020-02-10 23:00:00,483.0,240.47,13.43,6.15,214.25,83.23,9.28
2020-02-11 00:00:00,455.5,239.13,13.45,6.24,228.0,82.41,9.1
2020-02-11 01:00:00,362.75,252.44,13.43,6.22,223.0,86.84,9.62
2020-02-11 02:00:00,379.75,249.22,13.4,5.89,223.0,85.44,9.25
2020-02-11 03:00:00,297.75,232.02,13.43,5.36,204.5,80.7,9.3
2020-02-11 04:00:00,261.25,203.7,13.68,4.72,213.75,72.46,9.25
2020-02-11 05:00:00,264.0,177.27,13.62,4.32,198.5,64.69,9.2
2020-02-11 06:00:00,284.75,163.29,13.55,4.11,214.5,60.71,8.7
2020-02-11 07:00:00,300.75,172.24,13.55,3.95,214.0,63.19,9.18
2020-02-11 08:00:00,293.0,188.31,13.52,3.91,199.5,68.3,9.12
2020-02-11 09:00:00,333.5,199.62,13.52,3.99,204.0,71.22,8.82
2020-02-11 10:00:00,404.5,173.53,13.6,3.62,271.75,63.32,7.45
2020-02-11 11:00:00,407.0,112.42,20.3,3.12,270.25,45.85,6.05
2020-02-11 12:00:00,240.25,78.7,34.02,2.48,153.0,35.75,5.47
2020-02-11 13:00:00,204.25,51.0,50.6,1.84,119.0,27.48,8.6
2020-02-11 14:00:00,176.0,45.07,59.3,1.61,103.0,25.73,8.48
2020-02-11 15:00:00,175.75,28.23,92.4,1.07,96.5,21.2,6.83
2020-02-11 16:00:00,190.75,22.91,106.78,0.91,113.25,19.69,6.55
2020-02-11 17:00:00,175.0,23.63,87.78,0.79,94.5,19.77,5.95
2020-02-11 18:00:00,164.0,28.1,49.38,0.74,88.25,20.86,5.7
2020-02-11 19:00:00,190.75,47.26,14.32,0.91,92.75,26.63,5.42
2020-02-11 20:00:00,393.25,62.04,13.25,1.52,140.25,30.57,5.35
2020-02-11 21:00:00,484.5,106.27,13.2,2.75,177.75,43.92,5.5
2020-02-11 22:00:00,491.75,131.36,13.15,3.91,210.75,51.4,6.2
2020-02-11 23:00:00,503.0,184.41,13.9,4.94,229.25,66.22,7.75
2020-02-12 00:00:00,426.0,227.86,14.7,5.5,231.0,79.44,10.3
2020-02-12 01:00:00,344.5,195.35,14.18,4.76,225.25,70.38,9.97
2020-02-12 02:00:00,310.25,200.88,13.35,4.14,208.5,71.43,12.72
2020-02-12 03:00:00,300.0,157.96,13.88,3.41,201.25,59.39,9.75
2020-02-12 04:00:00,273.25,114.05,13.88,2.65,191.25,46.3,7.82
2020-02-12 05:00:00,310.75,85.26,13.82,2.1,235.5,37.48,7.15
2020-02-12 06:00:00,349.75,58.79,13.8,1.65,270.0,30.02,6.35
2020-02-12 07:00:00,418.25,46.43,13.68,1.42,346.5,26.35,5.33
2020-02-12 08:00:00,403.0,56.78,13.65,1.41,323.0,29.38,4.85
2020-02-12 09:00:00,459.75,63.09,14.1,1.47,314.25,31.07,4.85
2020-02-12 10:00:00,446.25,51.45,18.35,1.42,341.0,27.98,4.55
2020-02-12 11:00:00,370.75,40.22,39.73,1.3,271.5,24.43,5.03
2020-02-12 12:00:00,300.5,26.37,79.48,1.09,199.25,20.52,6.95
2020-02-12 13:00:00,283.25,20.49,94.85,0.81,140.0,18.72,8.03
2020-02-12 14:00:00,211.75,20.5,95.7,0.66,105.25,18.91,7.57
2020-02-12 15:00:00,221.0,20.68,108.0,0.56,103.0,18.87,7.35
2020-02-12 16:00:00,221.0,19.59,93.65,0.46,103.0,18.7,6.28
2020-02-12 17:00:00,186.25,21.05,94.77,0.42,74.75,18.98,11.07
2020-02-12 18:00:00,179.0,23.08,78.15,0.43,95.25,19.74,9.52
2020-02-12 19:00:00,185.0,30.53,37.4,0.5,104.75,21.76,6.28
2020-02-12 20:00:00,197.0,40.44,16.85,0.63,104.0,24.31,5.35
2020-02-12 21:00:00,240.5,34.87,19.88,0.81,129.0,22.96,6.25
2020-02-12 22:00:00,237.0,29.23,27.25,0.84,154.0,21.27,8.6
2020-02-12 23:00:00,232.5,28.57,25.5,0.83,156.75,20.98,8.55
2020-02-13 00:00:00,219.5,34.38,32.8,0.62,139.0,22.77,10.15
2020-02-13 01:00:00,206.0,29.87,20.4,0.58,125.0,21.56,6.4
2020-02-13 02:00:00,196.0,25.89,22.68,0.56,136.5,20.2,5.78
2020-02-13 03:00:00,200.0,23.66,25.35,0.52,140.75,19.75,5.28
2020-02-13 04:00:00,187.0,20.02,28.9,0.46,133.25,18.68,4.88
2020-02-13 05:00:00,185.0,19.83,24.88,0.41,139.75,18.43,4.62
2020-02-13 06:00:00,168.0,19.29,22.55,0.38,122.5,18.38,4.25
2020-02-13 07:00:00,159.0,23.02,17.05,0.39,113.25,19.57,4.35
2020-02-13 08:00:00,188.0,26.52,16.75,0.44,132.25,20.78,4.47
2020-02-13 09:00:00,218.75,25.96,21.18,0.47,149.5,20.23,4.83
2020-02-13 10:00:00,201.25,25.73,28.82,0.48,135.5,20.15,6.38
2020-02-13 11:00:00,218.0,23.26,45.85,0.49,122.5,19.26,7.77
2020-02-13 12:00:00,203.25,19.7,71.6,0.45,108.0,19.07,8.98
2020-02-13 13:00:00,184.75,18.6,75.35,0.42,95.25,18.2,9.23
2020-02-13 14:00:00,144.0,17.46,84.92,0.33,70.25,18.36,9.75
2020-02-13 15:00:00,139.0,18.82,97.95,0.29,65.0,18.24,11.12
2020-02-13 16:00:00,191.5,16.6,102.8,0.24,64.0,17.8,10.35
2020-02-13 17:00:00,140.25,14.98,96.5,0.21,56.25,17.66,8.12
2020-02-13 18:00:00,133.0,19.23,81.18,0.23,46.25,18.57,7.47
2020-02-13 19:00:00,120.0,30.11,38.78,0.3,55.75,21.45,7.4
2020-02-13 20:00:00,140.75,30.26,25.55,0.44,63.75,21.69,6.42
2020-02-13 21:00:00,145.0,28.77,24.75,0.53,64.0,21.44,6.38
2020-02-13 22:00:00,151.0,23.59,43.1,0.58,70.75,20.01,7.17
2020-02-13 23:00:00,147.0,20.29,61.32,0.46,78.75,18.83,6.4
2020-02-14 00:00:00,148.0,20.54,70.75,0.27,86.5,18.94,6.55
2020-02-14 01:00:00,133.0,17.68,61.0,0.27,73.5,17.87,5.75
2020-02-14 02:00:00,128.0,16.55,60.75,0.25,74.0,17.44,5.62
2020-02-14 03:00:00,135.0,14.55,61.9,0.25,80.5,16.8,4.75
2020-02-14 04:00:00,138.0,16.88,48.5,0.24,76.25,17.7,5.03
2020-02-14 05:00:00,144.75,16.17,44.28,0.24,92.5,17.52,5.32
2020-02-14 06:00:00,139.0,16.89,42.4,0.25,95.75,17.77,5.18
2020-02-14 07:00:00,142.0,17.82,35.52,0.26,94.0,18.12,4.88
2020-02-14 08:00:00,125.25,22.97,27.62,0.27,79.5,19.55,5.35
2020-02-14 09:00:00,123.0,30.02,22.85,0.4,75.0,21.19,4.85
2020-02-14 10:00:00,153.75,23.94,43.77,0.43,92.25,19.86,4.58
2020-02-14 11:00:00,156.0,22.21,54.7,0.4,76.5,19.2,5.18
2020-02-14 12:00:00,168.0,19.34,73.3,0.41,80.0,18.66,5.95
2020-02-14 13:00:00,192.75,17.54,84.53,0.37,84.75,18.08,5.88
2020-02-14 14:00:00,203.0,17.2,82.07,0.3,71.5,17.62,4.25
2020-02-14 15:00:00,209.0,15.89,94.03,0.22,56.5,17.74,4.93
2020-02-14 16:00:00,280.5,14.55,97.83,0.16,56.0,17.09,4.28
2020-02-14 17:00:00,211.25,15.83,90.78,0.13,44.5,17.29,3.67
2020-02-14 18:00:00,168.5,15.73,85.2,0.13,38.5,17.26,3.55
2020-02-14 19:00:00,110.25,21.03,46.25,0.17,34.0,18.83,5.72
2020-02-14 20:00:00,116.0,25.23,37.12,0.26,35.0,19.91,7.53
2020-02-14 21:00:00,133.0,25.26,33.8,0.34,46.5,19.99,5.43
2020-02-14 22:00:00,126.0,26.05,36.48,0.41,50.0,20.17,5.4
2020-02-14 23:00:00,134.0,27.66,37.15,0.33,56.75,20.71,6.43
2020-02-15 00:00:00,132.0,29.98,17.8,0.37,57.0,21.22,5.45
2020-02-15 01:00:00,157.75,27.28,18.35,0.41,72.5,20.41,4.32
2020-02-15 02:00:00,151.0,24.5,19.32,0.41,75.0,19.65,4.3
2020-02-15 03:00:00,186.75,21.85,23.45,0.39,121.25,18.69,4.15
2020-02-15 04:00:00,167.0,19.91,24.4,0.35,103.75,18.59,4.22
2020-02-15 05:00:00,148.0,22.65,18.45,0.31,92.25,19.48,4.45
2020-02-15 06:00:00,165.75,21.13,25.38,0.28,99.75,19.05,5.88
2020-02-15 07:00:00,155.0,22.06,20.38,0.27,100.0,19.67,6.05
2020-02-15 08:00:00,157.0,24.07,22.7,0.29,93.25,19.99,6.35
2020-02-15 09:00:00,191.75,23.67,29.0,0.31,115.25,19.61,6.8
2020-02-15 10:00:00,193.0,22.29,34.92,0.31,106.25,19.53,7.4
2020-02-15 11:00:00,192.0,19.05,62.32,0.3,91.25,18.24,9.7
2020-02-15 12:00:00,181.0,18.08,78.68,0.3,79.5,18.22,8.72
2020-02-15 13:00:00,171.25,15.98,92.92,0.29,73.25,17.66,7.65
2020-02-15 14:00:00,165.0,15.63,94.47,0.28,68.75,17.48,7.42
2020-02-15 15:00:00,143.0,14.77,114.0,0.23,63.0,16.7,7.5
2020-02-15 16:00:00,162.0,15.99,121.22,0.21,55.25,17.46,7.42
2020-02-15 17:00:00,140.0,18.23,121.78,0.2,52.0,18.41,6.68
2020-02-15 18:00:00,126.0,22.2,93.95,0.23,47.0,19.75,6.3
2020-02-15 19:00:00,115.0,37.87,32.45,0.35,44.25,23.82,5.97
2020-02-15 20:00:00,138.5,35.61,25.4,0.47,54.5,23.84,5.8
2020-02-15 21:00:00,147.0,56.16,14.75,0.75,60.75,29.32,6.28
2020-02-15 22:00:00,357.0,125.16,13.93,3.58,116.0,48.88,8.0
2020-02-15 23:00:00,484.25,161.91,14.12,4.73,146.0,60.46,10.25
2020-02-16 00:00:00,334.0,127.1,13.6,3.94,127.0,51.27,8.6
2020-02-16 01:00:00,223.75,100.43,13.32,2.89,106.0,42.12,7.25
2020-02-16 02:00:00,278.5,90.29,13.27,2.37,125.25,39.39,6.85
2020-02-16 03:00:00,308.75,72.43,13.25,1.82,159.75,33.93,6.4
2020-02-16 04:00:00,250.5,62.19,13.38,1.34,140.75,30.96,6.97
2020-02-16 05:00:00,255.0,49.43,13.68,1.06,179.5,27.46,5.65
2020-02-16 06:00:00,307.75,38.63,13.95,0.84,232.25,23.9,5.12
2020-02-16 07:00:00,239.5,34.99,14.2,0.72,176.25,22.84,4.75
2020-02-16 08:00:00,200.25,41.79,14.25,0.71,120.75,24.99,5.58
2020-02-16 09:00:00,225.0,41.88,18.08,0.68,119.0,25.1,8.27
2020-02-16 10:00:00,313.5,31.73,27.75,0.57,128.75,22.41,10.98
2020-02-16 11:00:00,165.75,22.8,49.8,0.54,97.25,19.39,7.45
2020-02-16 12:00:00,182.0,21.16,89.72,0.56,98.0,18.82,8.03
2020-02-16 13:00:00,198.0,18.72,105.67,0.55,105.75,18.04,8.82
2020-02-16 14:00:00,196.0,16.73,103.85,0.51,109.75,17.68,7.92
2020-02-16 15:00:00,153.25,16.25,123.08,0.45,86.75,17.51,9.0
2020-02-16 16:00:00,133.25,17.34,123.83,0.41,65.75,17.81,9.1
2020-02-16 17:00:00,128.0,18.92,131.68,0.38,63.0,18.36,9.18
2020-02-16 18:00:00,131.0,20.89,102.3,0.36,66.5,18.98,7.85
2020-02-16 19:00:00,122.0,49.44,16.68,0.58,59.25,26.99,7.05
2020-02-16 20:00:00,494.75,79.45,13.62,1.43,148.0,35.5,6.65
2020-02-16 21:00:00,534.0,104.59,13.48,2.55,170.25,43.15,6.3
2020-02-16 22:00:00,529.0,167.58,13.35,3.8,193.25,61.77,7.95
2020-02-16 23:00:00,526.75,191.0,13.88,4.8,192.5,68.69,8.53
2020-02-17 00:00:00,577.5,286.01,15.0,6.49,305.5,96.5,11.55
2020-02-17 01:00:00,438.0,299.51,14.5,6.52,255.25,101.41,12.1
2020-02-17 02:00:00,462.75,263.73,13.3,6.15,230.0,90.05,12.1
2020-02-17 03:00:00,368.5,228.06,13.0,5.54,177.75,79.7,11.15
2020-02-17 04:00:00,328.25,185.06,12.78,4.61,179.75,67.26,9.83
2020-02-17 05:00:00,288.25,155.47,12.75,3.9,201.25,58.46,9.25
2020-02-17 06:00:00,342.75,119.84,12.78,3.18,230.0,48.4,8.47
2020-02-17 07:00:00,333.0,94.94,12.65,2.67,235.0,41.03,7.75
2020-02-17 08:00:00,366.75,86.28,13.03,2.09,243.5,38.09,5.97
2020-02-17 09:00:00,459.5,62.14,14.18,1.39,288.5,30.53,4.9
2020-02-17 10:00:00,485.75,50.19,20.55,1.31,301.5,27.41,6.67
2020-02-17 11:00:00,362.0,35.02,54.95,1.17,232.5,23.02,8.1
2020-02-17 12:00:00,239.5,25.35,94.33,0.96,133.25,20.51,9.93
2020-02-17 13:00:00,,22.38,116.45,0.73,,19.45,11.28
2020-02-17 14:00:00,,22.05,100.5,0.51,,18.8,8.38
2020-02-17 15:00:00,133.0,17.78,120.28,0.34,61.0,18.24,7.75
2020-02-17 16:00:00,142.75,17.28,109.6,0.26,53.25,17.98,7.32
2020-02-17 17:00:00,107.25,18.38,113.38,0.24,43.25,17.88,7.5
2020-02-17 18:00:00,109.0,20.81,89.6,0.23,43.0,18.92,7.05
2020-02-17 19:00:00,120.75,52.36,22.47,0.44,48.75,27.71,5.4
2020-02-17 20:00:00,189.25,70.41,14.45,0.88,68.25,32.38,5.55
2020-02-17 21:00:00,336.25,75.81,14.02,1.52,90.25,34.7,5.78
2020-02-17 22:00:00,363.0,79.22,13.7,1.94,113.5,35.39,5.95
2020-02-17 23:00:00,281.5,61.89,13.75,1.93,122.75,30.77,5.62
2020-02-18 00:00:00,276.0,55.23,12.35,1.76,147.0,28.85,9.35
2020-02-18 01:00:00,269.0,44.13,12.4,1.28,181.0,25.74,12.3
2020-02-18 02:00:00,244.0,40.79,13.8,1.17,171.5,24.61,8.18
2020-02-18 03:00:00,260.0,44.97,13.88,0.9,167.0,25.78,7.95
2020-02-18 04:00:00,288.5,27.61,16.07,0.58,205.5,23.89,8.1
2020-02-18 05:00:00,256.0,29.53,20.15,0.7,176.25,21.32,7.22
2020-02-18 06:00:00,218.0,25.33,21.68,0.66,150.75,20.2,6.35
2020-02-18 07:00:00,241.0,27.84,18.93,0.65,164.5,20.77,6.22
2020-02-18 08:00:00,267.75,34.36,20.02,0.68,178.5,22.73,7.92
2020-02-18 09:00:00,376.25,40.81,25.0,0.72,179.0,24.98,9.83
2020-02-18 10:00:00,294.75,30.8,44.3,0.54,144.25,21.86,12.55
2020-02-18 11:00:00,230.5,27.97,58.62,0.57,120.75,21.48,12.62
2020-02-18 12:00:00,214.25,20.52,102.55,0.55,111.25,18.95,12.9
2020-02-18 13:00:00,204.0,18.51,111.48,0.48,101.25,17.91,13.22
2020-02-18 14:00:00,186.0,17.21,109.88,0.41,90.25,17.91,10.05
2020-02-18 15:00:00,148.5,17.93,111.5,0.31,60.25,17.94,8.68
2020-02-18 16:00:00,139.0,15.71,119.25,0.26,48.25,17.34,8.9
2020-02-18 17:00:00,121.25,19.84,119.1,0.23,46.0,18.84,8.05
