Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-08-23 11:00:00,,25.0,18.23,12.7,2.47,32.08,27.2
2020-08-23 12:00:00,,25.5,19.1,11.3,2.53,31.1,19.4
2020-08-23 13:00:00,,17.5,19.95,11.57,2.6,33.78,20.25
2020-08-23 14:00:00,,16.25,19.95,9.9,2.67,30.68,18.88
2020-08-23 15:00:00,,16.0,20.02,10.4,2.73,31.7,19.2
2020-08-23 16:00:00,,13.0,19.27,11.28,2.75,34.92,19.1
2020-08-23 17:00:00,,13.0,19.12,14.03,2.85,38.75,35.48
2020-08-23 18:00:00,,10.0,17.85,12.43,1.6,30.75,26.08
2020-08-23 19:00:00,,7.5,17.52,15.3,0.35,24.6,30.75
2020-08-23 20:00:00,,8.5,17.3,17.12,0.5,21.95,28.9
2020-08-23 21:00:00,,6.0,16.25,13.52,0.45,39.75,14.08
2020-08-23 22:00:00,,4.5,16.1,12.45,0.5,52.58,17.92
2020-08-23 23:00:00,,8.75,16.9,12.25,0.5,,81.43
2020-08-24 00:00:00,,16.75,16.77,11.5,0.42,,67.42
2020-08-24 01:00:00,,16.5,16.4,11.12,0.45,,129.45
2020-08-24 02:00:00,,18.25,15.8,10.2,0.55,,81.1
2020-08-24 03:00:00,,18.25,20.45,13.45,0.65,,103.45
2020-08-24 04:00:00,,14.25,17.5,12.75,0.55,30.75,63.9
2020-08-24 05:00:00,,12.75,17.58,12.0,0.55,11.38,47.42
2020-08-24 06:00:00,,25.75,16.58,14.4,0.65,13.25,42.08
2020-08-24 07:00:00,,30.5,15.88,16.45,0.7,59.45,39.52
2020-08-24 08:00:00,,26.0,16.02,16.33,0.75,51.8,41.78
2020-08-24 09:00:00,,20.5,17.23,19.02,0.78,,55.23
2020-08-24 10:00:00,,28.75,17.18,17.62,0.82,70.15,38.15
2020-08-24 11:00:00,,21.0,16.9,17.62,0.88,69.4,41.97
2020-08-24 12:00:00,,18.25,17.3,18.12,0.88,56.5,34.65
2020-08-24 13:00:00,,17.75,17.38,13.47,0.82,36.12,24.97
2020-08-24 14:00:00,,13.5,17.93,12.4,0.9,21.9,12.55
2020-08-24 15:00:00,,13.5,18.95,12.95,1.05,24.88,10.6
2020-08-24 16:00:00,,16.5,19.33,13.32,1.05,29.2,13.05
2020-08-24 17:00:00,,13.0,18.88,14.27,1.12,27.82,12.7
2020-08-24 18:00:00,,15.25,17.65,16.35,0.8,24.15,10.07
2020-08-24 19:00:00,,12.5,17.05,17.8,0.47,20.35,10.73
2020-08-24 20:00:00,,11.5,16.85,25.2,0.72,12.48,11.7
2020-08-24 21:00:00,,14.0,16.4,25.92,0.72,13.03,10.88
2020-08-24 22:00:00,,17.5,16.25,24.65,0.7,11.3,12.1
2020-08-24 23:00:00,,20.5,16.35,22.98,0.65,14.43,13.8
2020-08-25 00:00:00,,22.0,15.7,17.3,0.57,14.8,11.7
2020-08-25 01:00:00,,13.0,15.33,12.8,0.55,15.55,10.48
2020-08-25 02:00:00,,13.0,15.5,11.93,0.62,18.05,13.25
2020-08-25 03:00:00,,13.0,19.45,12.15,0.65,16.02,12.65
2020-08-25 04:00:00,,13.75,17.08,12.62,0.65,23.05,14.7
2020-08-25 05:00:00,,17.0,15.7,13.3,0.62,11.48,12.57
2020-08-25 06:00:00,59.0,23.75,15.55,17.73,0.78,,69.33
2020-08-25 07:00:00,59.0,35.75,15.6,19.92,0.88,,52.85
2020-08-25 08:00:00,,36.25,15.38,16.32,0.75,7.5,22.57
2020-08-25 09:00:00,,32.0,15.9,18.6,0.85,3.27,16.57
2020-08-25 10:00:00,,31.25,14.48,16.48,0.78,6.0,16.65
2020-08-25 11:00:00,,17.75,14.4,14.9,0.85,11.85,14.97
2020-08-25 12:00:00,,12.25,14.17,14.8,0.88,17.3,15.9
2020-08-25 13:00:00,,16.25,14.62,14.25,0.88,19.07,16.17
2020-08-25 14:00:00,,17.0,15.75,13.3,0.9,22.0,13.12
2020-08-25 15:00:00,,8.0,16.12,11.8,0.95,29.07,12.65
2020-08-25 16:00:00,,10.0,16.45,11.43,0.95,27.57,11.97
2020-08-25 17:00:00,,9.5,16.52,11.85,1.02,25.67,12.5
2020-08-25 18:00:00,,5.0,15.78,14.1,0.75,25.43,9.78
2020-08-25 19:00:00,,3.0,17.9,18.5,1.25,17.55,8.82
2020-08-25 20:00:00,,,18.65,23.55,1.5,9.12,7.97
2020-08-25 21:00:00,,,15.95,22.2,1.6,11.62,8.98
2020-08-25 22:00:00,,12.0,14.75,19.35,1.43,9.62,6.78
2020-08-25 23:00:00,,12.0,14.95,18.6,1.42,14.2,6.0
2020-08-26 00:00:00,,12.0,14.45,17.08,1.38,11.1,7.12
2020-08-26 01:00:00,,12.5,14.85,15.93,1.43,9.4,9.48
2020-08-26 02:00:00,,15.5,15.23,14.3,1.48,11.65,6.57
2020-08-26 03:00:00,,17.0,18.5,11.95,1.5,13.25,6.25
2020-08-26 04:00:00,,13.5,15.95,13.8,1.45,11.93,8.05
2020-08-26 05:00:00,,11.5,14.55,16.3,1.47,10.18,6.65
2020-08-26 06:00:00,,14.0,13.47,17.75,1.52,9.35,6.45
2020-08-26 07:00:00,,12.5,14.02,18.0,1.52,12.82,5.7
2020-08-26 08:00:00,,11.0,16.05,21.8,1.6,11.95,6.12
2020-08-26 09:00:00,57.0,16.0,17.35,21.1,1.62,15.8,14.93
2020-08-26 10:00:00,59.0,20.5,18.05,17.42,1.68,25.23,12.03
2020-08-26 11:00:00,61.0,21.0,18.27,14.55,1.7,35.7,8.6
2020-08-26 12:00:00,61.0,18.0,19.05,11.8,1.8,57.98,7.28
2020-08-26 13:00:00,53.0,21.5,19.77,11.02,1.9,85.67,11.55
2020-08-26 14:00:00,56.0,27.0,20.0,13.15,1.9,81.48,13.3
2020-08-26 15:00:00,59.0,22.0,19.55,13.07,1.95,79.55,11.62
2020-08-26 16:00:00,57.0,15.5,19.17,12.75,2.02,69.12,11.3
2020-08-26 17:00:00,53.5,13.0,18.68,11.22,2.0,59.7,11.15
2020-08-26 18:00:00,56.5,17.5,17.75,12.35,1.2,53.08,12.55
2020-08-26 19:00:00,63.0,17.5,17.9,16.4,0.47,36.3,10.38
2020-08-26 20:00:00,57.0,14.5,17.88,19.33,0.68,26.65,11.2
2020-08-26 21:00:00,68.0,20.0,17.72,21.48,0.8,21.18,12.32
2020-08-26 22:00:00,72.5,22.5,17.52,22.25,0.82,18.1,11.9
2020-08-26 23:00:00,61.0,20.5,17.4,27.73,0.93,14.0,11.55
2020-08-27 00:00:00,62.0,20.5,15.35,44.1,1.0,14.22,11.22
2020-08-27 01:00:00,61.5,20.5,17.07,21.18,0.65,17.15,11.68
2020-08-27 02:00:00,54.0,18.5,17.68,25.35,0.75,17.35,9.97
2020-08-27 03:00:00,53.0,19.0,22.4,25.25,0.75,15.65,10.55
2020-08-27 04:00:00,51.0,20.0,18.4,23.32,0.7,14.72,11.53
2020-08-27 05:00:00,51.0,23.5,16.57,22.12,0.68,13.8,13.32
2020-08-27 06:00:00,53.5,31.5,15.88,22.0,0.72,12.6,12.85
2020-08-27 07:00:00,53.0,26.5,15.55,19.2,0.7,12.95,11.4
2020-08-27 08:00:00,53.0,20.5,16.25,16.3,0.68,14.93,13.07
2020-08-27 09:00:00,54.5,20.0,16.88,13.88,0.72,22.38,13.9
2020-08-27 10:00:00,58.5,16.5,17.45,12.07,0.72,31.38,13.88
2020-08-27 11:00:00,61.5,15.5,17.92,11.18,0.9,42.42,14.85
2020-08-27 12:00:00,55.5,16.0,17.42,10.77,0.82,49.47,16.1
2020-08-27 13:00:00,54.5,18.0,17.9,10.68,0.88,53.08,14.7
2020-08-27 14:00:00,57.0,18.0,16.58,9.4,0.85,55.92,13.98
2020-08-27 15:00:00,55.0,15.5,16.77,9.82,0.88,60.77,14.85
2020-08-27 16:00:00,55.5,14.5,16.38,9.93,0.9,65.42,12.8
2020-08-27 17:00:00,54.0,17.0,16.6,10.02,1.0,64.33,13.95
2020-08-27 18:00:00,67.5,22.5,17.2,17.73,0.68,54.95,21.3
2020-08-27 19:00:00,83.0,22.0,15.88,13.57,0.35,38.3,12.7
2020-08-27 20:00:00,52.0,20.5,15.4,44.15,1.0,21.45,10.97
2020-08-27 21:00:00,59.0,28.5,14.78,50.35,1.22,39.5,24.58
2020-08-27 22:00:00,80.5,36.5,13.35,58.08,1.38,49.5,26.68
2020-08-27 23:00:00,90.0,40.5,13.6,52.98,1.17,22.25,15.35
2020-08-28 00:00:00,76.5,38.0,13.32,53.18,1.2,23.6,12.22
2020-08-28 01:00:00,74.5,35.5,13.05,63.17,1.22,28.17,12.82
2020-08-28 02:00:00,72.5,31.5,13.28,61.68,1.23,17.7,11.65
2020-08-28 03:00:00,57.5,27.0,16.0,46.6,2.7,19.77,10.55
2020-08-28 04:00:00,53.5,25.5,14.35,51.85,2.65,13.75,10.23
2020-08-28 05:00:00,61.5,29.0,13.77,52.88,2.6,10.93,10.3
2020-08-28 06:00:00,70.0,34.0,13.18,50.62,2.5,11.22,9.92
2020-08-28 07:00:00,74.0,36.0,11.6,50.05,2.47,9.62,11.07
2020-08-28 08:00:00,98.5,46.5,14.73,50.4,2.5,7.3,16.07
2020-08-28 09:00:00,141.5,72.0,19.65,46.97,2.67,7.25,20.67
2020-08-28 10:00:00,145.5,81.5,20.8,32.17,2.73,10.25,17.85
2020-08-28 11:00:00,124.5,77.0,19.33,21.25,2.62,16.18,15.97
2020-08-28 12:00:00,119.0,53.5,17.75,29.6,2.65,11.75,10.72
2020-08-28 13:00:00,,28.0,18.15,27.3,2.58,18.05,21.5
2020-08-28 14:00:00,,25.5,17.07,23.23,2.55,20.18,12.85
2020-08-28 15:00:00,,17.5,17.2,15.97,2.65,24.15,13.1
2020-08-28 16:00:00,,17.5,16.85,27.73,3.02,19.0,13.12
2020-08-28 17:00:00,77.0,43.0,17.42,31.23,2.97,18.68,14.65
2020-08-28 18:00:00,77.0,38.0,17.25,23.55,1.75,23.67,13.07
2020-08-28 19:00:00,66.0,21.5,16.9,49.92,1.18,71.4,23.23
2020-08-28 20:00:00,64.5,36.0,18.45,37.35,1.2,17.62,17.0
2020-08-28 21:00:00,63.5,40.5,17.83,35.12,1.02,14.93,16.42
2020-08-28 22:00:00,69.5,42.5,18.5,32.33,1.02,16.05,37.7
2020-08-28 23:00:00,69.5,46.0,17.57,30.95,0.98,38.45,31.12
2020-08-29 00:00:00,60.5,46.5,16.7,24.88,0.85,55.17,19.12
2020-08-29 01:00:00,60.0,45.0,16.48,22.45,0.85,,23.58
2020-08-29 02:00:00,65.5,49.5,17.3,22.85,1.07,,33.45
2020-08-29 03:00:00,137.5,122.5,26.1,37.8,1.15,42.7,32.4
2020-08-29 04:00:00,184.5,164.0,21.98,32.6,0.95,19.67,33.25
2020-08-29 05:00:00,137.5,102.5,20.7,29.88,0.88,34.5,28.98
2020-08-29 06:00:00,110.0,67.5,20.82,30.6,0.9,42.33,29.57
2020-08-29 07:00:00,83.0,49.0,20.42,26.3,0.85,12.43,23.77
2020-08-29 08:00:00,71.0,43.5,24.33,29.7,0.97,,90.0
2020-08-29 09:00:00,70.0,46.5,25.23,24.93,0.95,56.95,144.68
2020-08-29 10:00:00,79.5,47.0,26.27,26.0,1.07,,152.78
2020-08-29 11:00:00,85.0,48.5,23.95,18.9,0.93,45.7,48.08
2020-08-29 12:00:00,60.0,32.0,23.85,14.95,0.9,68.8,40.65
2020-08-29 13:00:00,63.0,30.5,25.2,13.88,1.02,68.7,50.2
2020-08-29 14:00:00,74.0,30.5,24.25,11.43,1.05,60.98,28.08
2020-08-29 15:00:00,,22.0,23.18,11.4,1.02,55.8,22.15
2020-08-29 16:00:00,,21.0,22.65,11.17,0.93,45.23,22.38
2020-08-29 17:00:00,,23.5,21.52,11.18,1.05,48.05,15.1
2020-08-29 18:00:00,63.0,23.5,20.43,12.57,0.73,40.7,15.1
2020-08-29 19:00:00,66.5,24.0,19.3,20.9,0.77,29.0,37.27
2020-08-29 20:00:00,115.5,35.0,17.68,40.3,1.1,12.12,20.8
2020-08-29 21:00:00,154.0,52.0,19.52,38.5,1.25,12.65,44.97
2020-08-29 22:00:00,148.0,59.0,19.75,39.65,1.35,10.77,26.23
2020-08-29 23:00:00,165.5,,17.57,53.17,1.05,9.07,26.6
2020-08-30 00:00:00,166.5,,18.28,37.65,0.93,9.52,79.15
2020-08-30 01:00:00,134.0,,18.62,28.75,0.75,8.18,41.05
2020-08-30 02:00:00,95.5,,18.85,21.77,0.77,10.9,23.62
2020-08-30 03:00:00,63.0,,21.75,14.5,0.75,11.05,15.05
2020-08-30 04:00:00,52.0,,19.07,13.15,0.62,12.35,15.8
2020-08-30 05:00:00,,,17.62,11.78,0.62,13.93,14.4
2020-08-30 06:00:00,,,18.6,10.75,0.7,14.45,14.28
2020-08-30 07:00:00,,,20.55,10.12,0.68,14.45,13.8
2020-08-30 08:00:00,,,21.78,11.05,0.65,15.07,15.03
2020-08-30 09:00:00,,,21.42,11.6,0.8,16.08,17.38
2020-08-30 10:00:00,51.0,,20.32,10.22,0.75,34.98,29.05
2020-08-30 11:00:00,51.0,,20.48,11.25,0.82,44.92,27.62
2020-08-30 12:00:00,,,20.93,10.8,0.82,53.15,26.38
2020-08-30 13:00:00,,,20.5,10.95,0.88,40.33,25.05
2020-08-30 14:00:00,,,20.12,10.3,0.95,53.75,40.42
2020-08-30 15:00:00,,,20.12,11.67,0.95,47.2,24.65
2020-08-30 16:00:00,,,19.77,12.15,1.0,34.7,26.88
2020-08-30 17:00:00,,,19.02,12.1,0.97,49.3,40.92
2020-08-30 18:00:00,,,17.5,10.62,0.7,46.1,25.57
2020-08-30 19:00:00,,,15.97,11.6,0.5,42.55,11.03
2020-08-30 20:00:00,,,15.95,12.82,0.5,34.23,12.03
2020-08-30 21:00:00,,,16.48,14.43,0.5,,76.62
2020-08-30 22:00:00,,,16.7,14.22,0.4,,72.72
2020-08-30 23:00:00,,,16.45,12.62,0.45,77.0,52.38
2020-08-31 00:00:00,,,15.93,9.78,0.38,36.05,26.12
2020-08-31 01:00:00,,,15.88,7.35,0.38,19.52,15.4
2020-08-31 02:00:00,,,17.42,7.35,0.55,18.25,16.3
2020-08-31 03:00:00,,,22.5,9.15,0.6,54.23,14.8
2020-08-31 04:00:00,,,18.82,8.97,0.47,12.6,12.12
2020-08-31 05:00:00,,,16.05,8.27,0.5,11.6,11.28
2020-08-31 06:00:00,,,14.75,9.35,0.52,8.32,10.85
2020-08-31 07:00:00,,,16.62,11.62,0.57,12.75,10.43
2020-08-31 08:00:00,,,19.0,14.03,0.62,10.5,11.28
2020-08-31 09:00:00,,,19.68,15.6,0.7,15.5,12.73
2020-08-31 10:00:00,,,20.05,13.95,0.7,20.57,12.65
2020-08-31 11:00:00,,,20.23,11.32,0.53,29.05,12.7
2020-08-31 12:00:00,,,21.6,11.35,0.8,31.55,11.5
2020-08-31 13:00:00,,2.0,21.57,10.75,0.75,40.95,12.1
2020-08-31 14:00:00,,4.0,20.67,11.32,0.8,42.0,11.8
2020-08-31 15:00:00,,6.0,20.05,12.25,0.82,39.85,11.5
2020-08-31 16:00:00,,6.0,20.55,12.72,0.85,41.7,12.12
2020-08-31 17:00:00,,7.0,19.7,14.47,0.88,39.25,12.07
2020-08-31 18:00:00,,8.5,18.55,17.02,0.58,33.92,11.68
2020-08-31 19:00:00,,10.5,17.68,19.65,0.35,26.65,12.53
2020-08-31 20:00:00,,12.5,16.52,22.18,0.4,19.02,11.55
2020-08-31 21:00:00,,12.5,15.88,24.73,0.38,15.5,10.12
2020-08-31 22:00:00,,12.0,15.48,23.27,0.38,16.22,9.28
2020-08-31 23:00:00,,11.5,15.22,21.82,0.3,15.7,10.62
2020-09-01 00:00:00,,9.0,15.28,19.62,0.28,15.6,11.33
2020-09-01 01:00:00,,7.5,15.0,16.55,0.25,17.65,11.7
2020-09-01 02:00:00,,7.0,15.77,13.98,0.42,19.15,11.23
2020-09-01 03:00:00,,8.5,21.35,15.1,0.35,15.15,12.45
2020-09-01 04:00:00,,14.5,17.52,15.5,0.38,16.75,12.15
2020-09-01 05:00:00,,14.5,15.48,16.22,0.38,17.1,13.15
2020-09-01 06:00:00,,14.0,14.68,19.1,0.42,15.1,18.73
2020-09-01 07:00:00,,20.5,15.6,22.6,0.5,14.3,19.33
2020-09-01 08:00:00,,26.5,17.7,26.43,0.53,13.95,28.1
2020-09-01 09:00:00,,26.0,18.08,21.38,0.55,15.25,22.08
2020-09-01 10:00:00,,20.5,17.7,16.45,0.52,26.9,18.25
2020-09-01 11:00:00,,15.0,17.0,13.95,0.5,37.62,16.02
2020-09-01 12:00:00,,13.0,17.8,11.88,0.5,47.38,13.07
2020-09-01 13:00:00,,11.5,18.88,10.25,0.55,49.67,12.55
2020-09-01 14:00:00,,9.0,19.5,9.67,0.53,58.35,11.68
2020-09-01 15:00:00,,9.0,19.6,9.55,0.55,61.0,11.48
2020-09-01 16:00:00,,10.0,19.35,11.18,0.57,68.05,13.35
2020-09-01 17:00:00,,9.0,18.43,12.12,0.62,57.4,12.77
2020-09-01 18:00:00,,10.5,17.12,13.7,0.57,49.88,13.33
2020-09-01 19:00:00,53.0,15.0,15.32,20.65,0.55,32.45,11.73
2020-09-01 20:00:00,53.0,15.0,14.93,27.02,0.6,24.8,10.18
2020-09-01 21:00:00,50.0,11.0,14.88,25.3,0.58,23.05,10.67
2020-09-01 22:00:00,50.0,14.0,14.78,21.1,0.53,25.98,12.95
2020-09-01 23:00:00,,19.0,14.2,19.67,0.47,24.57,12.15
2020-09-02 00:00:00,,16.0,14.05,21.2,0.45,18.68,12.22
2020-09-02 01:00:00,,21.0,13.7,20.0,0.4,25.1,11.58
2020-09-02 02:00:00,,18.5,14.93,19.52,0.6,18.8,11.28
2020-09-02 03:00:00,,13.5,19.95,16.25,0.5,19.62,13.15
2020-09-02 04:00:00,,16.0,16.25,14.55,0.47,22.18,16.45
2020-09-02 05:00:00,,17.0,14.75,16.9,0.45,18.08,14.32
2020-09-02 06:00:00,,15.5,13.58,17.6,0.45,17.47,12.12
2020-09-02 07:00:00,,9.5,13.95,18.5,0.48,16.7,11.15
2020-09-02 08:00:00,,13.0,15.55,19.0,0.45,24.15,13.35
2020-09-02 09:00:00,,17.5,16.9,16.4,0.5,32.83,15.18
2020-09-02 10:00:00,,18.0,17.55,15.97,0.62,49.8,15.48
2020-09-02 11:00:00,73.0,25.0,18.88,15.55,0.7,75.95,17.9
2020-09-02 12:00:00,76.5,34.5,20.45,15.12,0.7,,22.42
2020-09-02 13:00:00,91.0,39.5,20.18,14.83,0.7,92.7,23.2
2020-09-02 14:00:00,97.0,39.5,20.0,13.88,0.73,97.1,18.9
2020-09-02 15:00:00,87.5,36.5,19.65,12.65,0.72,,28.45
2020-09-02 16:00:00,80.5,35.0,19.9,11.72,0.95,,24.55
2020-09-02 17:00:00,73.0,32.5,18.88,12.95,1.67,,17.0
2020-09-02 18:00:00,69.0,28.5,18.7,15.97,1.02,95.6,18.38
2020-09-02 19:00:00,108.5,37.5,18.72,25.12,0.5,80.05,31.5
2020-09-02 20:00:00,136.0,48.0,18.25,31.08,0.65,50.83,20.88
2020-09-02 21:00:00,113.5,46.0,17.32,33.9,0.65,37.0,13.85
2020-09-02 22:00:00,97.0,47.0,16.42,26.15,0.55,42.33,15.38
2020-09-02 23:00:00,93.0,50.0,16.33,26.72,0.48,31.2,16.67
2020-09-03 00:00:00,102.5,51.5,16.23,32.7,0.53,24.6,18.2
2020-09-03 01:00:00,124.5,65.5,16.6,30.33,0.47,71.6,24.6
2020-09-03 02:00:00,129.5,72.5,18.27,21.73,0.57,59.0,51.72
2020-09-03 03:00:00,114.0,62.0,19.6,14.5,0.45,53.3,23.8
2020-09-03 04:00:00,87.0,47.5,16.1,11.98,0.23,35.15,16.8
2020-09-03 05:00:00,64.5,36.5,14.73,12.33,0.3,33.9,14.98
2020-09-03 06:00:00,61.5,36.5,14.53,15.98,0.3,,31.62
2020-09-03 07:00:00,68.0,42.5,14.85,17.88,0.35,,44.12
2020-09-03 08:00:00,72.0,40.5,14.48,16.48,0.38,38.0,22.4
2020-09-03 09:00:00,61.0,31.5,14.45,14.55,0.33,36.48,13.72
2020-09-03 10:00:00,55.5,29.0,15.75,13.6,0.35,44.08,12.4
2020-09-03 11:00:00,58.0,27.0,18.32,12.6,0.35,65.38,12.62
2020-09-03 12:00:00,56.5,22.5,17.62,11.98,0.45,68.47,13.0
2020-09-03 13:00:00,59.5,20.0,19.6,11.93,0.5,81.92,15.3
2020-09-03 14:00:00,60.5,21.5,20.15,11.1,0.55,86.95,16.1
2020-09-03 15:00:00,62.0,23.0,18.92,10.5,0.5,86.53,16.62
2020-09-03 16:00:00,63.0,24.0,18.18,11.85,0.53,77.68,16.23
2020-09-03 17:00:00,60.0,26.5,18.07,12.82,0.57,64.53,15.12
2020-09-03 18:00:00,60.0,29.0,17.82,15.68,0.43,56.38,11.6
2020-09-03 19:00:00,68.0,32.5,17.38,19.9,0.52,81.25,50.3
2020-09-03 20:00:00,94.5,40.5,17.62,26.9,0.65,65.5,61.4
2020-09-03 21:00:00,101.0,45.5,16.85,22.33,0.65,56.02,58.1
2020-09-03 22:00:00,98.0,52.0,16.77,21.85,0.62,40.1,90.72
2020-09-03 23:00:00,103.5,60.5,16.6,20.88,0.57,,112.37
2020-09-04 00:00:00,90.5,53.5,16.62,17.12,0.48,62.05,75.9
2020-09-04 01:00:00,73.5,45.0,16.45,13.88,0.38,,115.45
2020-09-04 02:00:00,65.0,42.5,16.95,12.98,0.5,,107.97
2020-09-04 03:00:00,60.5,38.0,21.4,15.9,0.65,,93.45
2020-09-04 04:00:00,62.5,41.5,19.38,15.8,0.53,,106.72
2020-09-04 05:00:00,64.5,43.5,16.82,12.5,0.5,67.57,53.23
2020-09-04 06:00:00,57.0,40.0,15.98,11.53,0.53,35.95,17.3
2020-09-04 07:00:00,61.0,43.0,16.88,13.88,0.55,28.33,15.3
2020-09-04 08:00:00,76.5,49.5,18.62,14.1,0.6,28.73,15.1
2020-09-04 09:00:00,75.5,50.5,19.93,13.6,0.62,43.03,17.95
2020-09-04 10:00:00,63.5,46.0,19.65,14.4,0.57,57.95,20.62
2020-09-04 11:00:00,59.0,41.5,20.15,11.53,0.55,80.78,20.38
2020-09-04 12:00:00,65.5,40.0,21.3,11.98,0.62,79.25,22.8
2020-09-04 13:00:00,75.5,40.0,22.8,12.47,0.72,77.2,27.3
2020-09-04 14:00:00,71.5,39.5,23.7,11.1,0.7,88.0,18.1
2020-09-04 15:00:00,70.5,39.5,23.73,11.62,0.75,77.8,15.38
2020-09-04 16:00:00,70.5,40.5,23.18,11.1,0.75,75.2,17.12
2020-09-04 17:00:00,67.0,43.0,22.9,11.8,0.72,75.95,11.53
2020-09-04 18:00:00,76.5,44.5,21.1,16.02,0.6,66.65,13.03
2020-09-04 19:00:00,83.0,51.0,20.82,23.7,0.4,45.58,13.75
2020-09-04 20:00:00,83.0,52.5,19.5,29.17,0.52,28.68,13.75
2020-09-04 21:00:00,79.0,41.5,17.05,28.95,0.6,23.45,11.35
2020-09-04 22:00:00,78.0,35.5,16.23,37.77,0.8,19.97,10.38
2020-09-04 23:00:00,76.5,37.5,15.35,42.6,0.77,19.02,9.8
2020-09-05 00:00:00,68.0,37.5,14.57,39.15,0.68,17.65,8.53
2020-09-05 01:00:00,58.5,31.5,13.95,36.78,0.55,18.15,8.82
2020-09-05 02:00:00,56.0,28.0,14.98,36.95,0.68,60.8,9.27
2020-09-05 03:00:00,92.0,48.0,22.0,27.65,0.75,33.78,15.8
2020-09-05 04:00:00,125.0,68.5,19.95,30.27,0.55,27.07,14.65
2020-09-05 05:00:00,126.0,70.0,19.88,27.55,0.58,24.65,16.3
2020-09-05 06:00:00,119.5,73.5,20.43,22.4,0.55,27.57,17.43
2020-09-05 07:00:00,109.5,77.5,19.27,22.62,0.55,40.45,24.45
2020-09-05 08:00:00,93.0,56.5,14.78,37.88,0.6,19.6,20.17
2020-09-05 09:00:00,90.5,47.0,18.4,32.67,0.7,23.88,24.0
2020-09-05 10:00:00,110.0,67.0,21.2,28.4,0.72,54.83,25.02
2020-09-05 11:00:00,99.5,65.0,20.83,19.12,0.57,88.7,20.88
2020-09-05 12:00:00,85.0,53.0,21.15,15.62,0.55,,18.88
2020-09-05 13:00:00,81.5,46.0,21.75,13.03,0.55,,19.8
2020-09-05 14:00:00,103.0,59.5,25.1,16.23,0.75,,23.12
2020-09-05 15:00:00,113.5,65.5,24.18,13.32,0.62,,26.02
2020-09-05 16:00:00,89.0,49.5,22.8,12.93,0.6,,20.95
2020-09-05 17:00:00,110.5,55.0,22.7,17.9,0.72,,18.73
2020-09-05 18:00:00,100.5,52.5,19.42,10.05,0.53,75.75,12.43
2020-09-05 19:00:00,63.0,38.5,17.05,19.5,0.93,62.02,9.92
2020-09-05 20:00:00,,27.0,14.53,18.8,0.78,50.27,10.43
2020-09-05 21:00:00,,15.0,14.15,23.25,0.98,39.45,10.75
2020-09-05 22:00:00,,20.5,14.12,27.5,1.1,27.38,12.2
2020-09-05 23:00:00,,29.0,17.7,27.18,0.95,28.43,12.68
2020-09-06 00:00:00,55.0,50.0,18.5,23.65,0.85,27.2,11.48
2020-09-06 01:00:00,53.0,46.0,14.7,24.33,0.72,23.6,14.43
2020-09-06 02:00:00,53.5,44.5,16.35,19.43,0.78,30.1,15.65
2020-09-06 03:00:00,56.0,35.5,17.95,13.1,0.35,28.33,13.7
2020-09-06 04:00:00,52.0,32.5,16.02,19.35,0.35,27.52,13.45
2020-09-06 05:00:00,52.0,38.0,15.8,14.68,0.43,23.43,14.9
2020-09-06 06:00:00,,33.0,14.95,16.7,0.42,18.3,15.0
2020-09-06 07:00:00,63.0,41.0,17.85,19.65,0.45,17.4,14.62
2020-09-06 08:00:00,59.0,49.5,18.62,18.55,0.5,19.0,17.75
2020-09-06 09:00:00,53.0,39.5,18.25,16.2,0.5,26.55,22.35
2020-09-06 10:00:00,61.5,39.0,19.67,15.18,0.57,40.78,24.88
2020-09-06 11:00:00,78.5,49.5,20.55,15.5,0.53,57.2,26.08
2020-09-06 12:00:00,77.5,48.5,21.12,13.12,0.48,80.32,28.12
2020-09-06 13:00:00,75.0,46.5,22.4,11.73,0.5,,22.4
2020-09-06 14:00:00,82.5,53.0,23.4,12.55,0.55,,19.12
2020-09-06 15:00:00,84.0,58.5,23.85,12.7,0.57,,16.5
2020-09-06 16:00:00,81.0,53.5,23.42,12.68,0.53,,14.4
2020-09-06 17:00:00,85.0,52.0,22.77,13.68,0.57,,14.3
2020-09-06 18:00:00,98.5,51.0,22.33,16.32,0.65,95.6,16.77
2020-09-06 19:00:00,115.0,55.0,22.0,31.55,0.95,58.7,36.9
2020-09-06 20:00:00,87.5,50.0,16.85,15.75,0.68,62.02,14.05
2020-09-06 21:00:00,51.0,31.5,16.8,28.08,1.05,32.97,8.82
2020-09-06 22:00:00,,35.5,16.8,37.77,1.55,23.0,9.22
2020-09-06 23:00:00,91.0,55.5,19.15,23.4,1.08,20.85,11.83
2020-09-07 00:00:00,90.5,67.5,17.88,23.73,0.93,20.05,10.7
2020-09-07 01:00:00,87.5,70.5,16.93,23.9,0.8,18.3,12.1
2020-09-07 02:00:00,73.5,54.0,16.27,23.57,0.85,27.25,10.7
2020-09-07 03:00:00,65.0,43.0,22.2,24.15,0.85,23.6,11.65
2020-09-07 04:00:00,70.0,51.0,19.65,26.85,0.82,42.55,14.47
2020-09-07 05:00:00,196.0,166.5,31.62,66.5,1.48,21.68,22.92
2020-09-07 06:00:00,451.0,413.5,40.98,63.73,1.6,21.32,25.85
