Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 (ug/m3),CO (mg/m3)
2020-04-26 10:00:00,193.0,63.0,67.03,43.12,5.32,0.83,0.97
2020-04-26 11:00:00,75.0,23.0,59.35,34.35,5.62,0.7,0.85
2020-04-26 12:00:00,34.0,11.0,58.35,35.75,6.17,0.65,0.8
2020-04-26 13:00:00,127.0,36.0,60.9,40.17,5.9,0.52,0.78
2020-04-26 14:00:00,105.0,29.0,58.75,36.95,5.33,0.58,0.65
2020-04-26 15:00:00,46.0,7.5,54.95,32.5,5.53,0.42,0.57
2020-04-26 16:00:00,38.0,5.25,56.03,30.88,6.03,0.57,0.6
2020-04-26 17:00:00,51.0,3.5,56.02,28.72,6.05,0.88,0.53
2020-04-26 18:00:00,57.0,5.25,56.7,30.48,6.18,0.88,0.5
2020-04-26 19:00:00,46.0,5.75,57.95,32.45,5.75,0.9,0.55
2020-04-26 20:00:00,46.0,7.25,59.83,35.7,5.47,0.93,0.6
2020-04-26 21:00:00,63.0,15.0,60.9,39.02,5.15,1.1,0.6
2020-04-26 22:00:00,41.0,16.75,61.97,42.58,4.98,0.93,0.6
2020-04-26 23:00:00,31.0,14.5,65.05,49.62,5.08,1.05,0.7
2020-04-27 00:00:00,44.0,20.5,68.1,54.8,5.4,1.25,0.7
2020-04-27 01:00:00,36.0,25.0,69.15,57.5,5.05,1.3,0.7
2020-04-27 02:00:00,35.0,25.0,65.97,57.38,6.3,1.03,0.7
2020-04-27 03:00:00,35.0,25.0,68.0,61.6,5.2,1.0,0.7
2020-04-27 04:00:00,55.0,51.0,70.28,61.73,5.08,1.23,0.7
2020-04-27 05:00:00,105.0,66.75,70.1,61.48,5.1,1.48,0.78
2020-04-27 06:00:00,70.0,51.25,71.4,63.42,5.18,1.25,0.78
2020-04-27 07:00:00,56.0,33.75,70.83,60.9,5.3,1.38,0.7
2020-04-27 08:00:00,53.0,33.5,67.83,55.17,6.18,1.12,0.7
2020-04-27 09:00:00,63.0,31.0,64.7,49.4,5.5,1.3,0.7
2020-04-27 10:00:00,53.0,19.0,62.38,41.85,5.75,0.97,0.7
2020-04-27 11:00:00,67.0,21.25,59.85,35.45,6.25,1.2,0.7
2020-04-27 12:00:00,58.0,24.5,55.47,28.38,6.55,0.9,0.62
2020-04-27 13:00:00,41.0,12.75,51.6,24.8,7.32,0.82,0.6
2020-04-27 14:00:00,45.0,10.0,49.42,21.68,7.43,0.95,0.65
2020-04-27 15:00:00,47.0,14.75,49.17,21.77,7.8,0.93,0.7
2020-04-27 16:00:00,45.0,20.5,52.53,25.45,7.95,0.8,0.7
2020-04-27 17:00:00,46.0,20.0,51.57,23.65,8.12,0.83,0.62
2020-04-27 18:00:00,50.0,15.5,51.6,24.18,7.5,0.75,0.65
2020-04-27 19:00:00,67.0,22.75,52.42,25.57,7.25,0.85,0.7
2020-04-27 20:00:00,102.0,31.5,52.85,26.33,7.18,0.8,0.7
2020-04-27 21:00:00,96.0,33.0,52.62,26.25,6.3,0.7,0.7
2020-04-27 22:00:00,68.0,31.0,52.28,26.55,6.47,1.0,0.7
2020-04-27 23:00:00,61.0,28.0,52.95,28.15,5.85,0.88,0.7
2020-04-28 00:00:00,73.0,35.0,57.12,35.45,5.88,1.12,0.7
2020-04-28 01:00:00,78.0,36.0,62.1,42.67,5.47,1.15,0.7
2020-04-28 02:00:00,77.0,44.0,63.12,47.22,7.3,1.12,0.7
2020-04-28 03:00:00,52.0,25.0,61.2,46.0,6.05,1.0,0.7
2020-04-28 04:00:00,38.0,20.0,65.4,51.35,5.68,0.97,0.8
2020-04-28 05:00:00,57.0,30.0,67.8,56.35,5.38,1.38,0.8
2020-04-28 06:00:00,113.0,73.0,69.0,59.1,5.15,1.55,0.8
2020-04-28 07:00:00,133.0,77.0,71.1,63.05,5.4,1.6,0.83
2020-04-28 08:00:00,136.0,67.0,70.8,59.25,5.17,1.42,0.9
2020-04-28 09:00:00,95.0,47.0,68.05,53.6,7.67,1.5,0.88
2020-04-28 10:00:00,75.0,34.0,65.2,45.0,11.6,1.25,0.85
2020-04-28 11:00:00,83.0,33.0,58.83,34.65,10.88,1.23,0.8
2020-04-28 12:00:00,79.0,35.0,54.95,28.43,9.12,0.97,0.7
2020-04-28 13:00:00,79.0,39.0,52.38,24.15,8.0,0.98,0.7
2020-04-28 14:00:00,67.0,29.0,48.95,22.1,7.88,0.88,0.7
2020-04-28 15:00:00,64.0,25.0,49.38,23.2,7.62,1.07,0.72
2020-04-28 16:00:00,63.0,34.0,48.85,24.88,7.3,0.85,0.72
2020-04-28 17:00:00,72.0,28.0,47.95,22.42,6.8,0.38,0.8
2020-04-28 18:00:00,81.5,31.25,47.6,22.32,7.43,0.45,0.8
2020-04-28 19:00:00,88.0,38.0,51.12,27.4,6.9,0.7,0.8
2020-04-28 20:00:00,94.5,42.75,55.6,37.15,5.83,0.65,0.8
2020-04-28 21:00:00,131.75,62.0,58.98,44.83,5.67,0.55,0.88
2020-04-28 22:00:00,163.25,77.0,62.38,49.35,5.75,0.72,0.93
2020-04-28 23:00:00,184.25,79.0,64.07,50.62,5.35,1.15,1.0
2020-04-29 00:00:00,197.5,85.75,64.65,54.2,5.35,1.12,1.0
2020-04-29 01:00:00,175.0,82.5,68.3,60.25,6.42,1.1,1.08
2020-04-29 02:00:00,125.5,65.5,67.95,62.5,8.3,1.15,1.1
2020-04-29 03:00:00,110.75,62.0,68.4,64.7,6.7,1.1,1.1
2020-04-29 04:00:00,106.75,56.75,74.62,69.53,6.3,1.32,1.1
2020-04-29 05:00:00,106.25,58.0,77.38,76.02,5.62,1.18,1.1
2020-04-29 06:00:00,108.75,55.25,78.25,77.62,5.88,1.18,1.1
2020-04-29 07:00:00,117.5,58.5,78.42,77.67,5.38,1.42,1.05
2020-04-29 08:00:00,121.25,60.5,75.15,66.75,6.03,1.02,1.0
2020-04-29 09:00:00,100.75,44.75,68.55,53.75,5.38,0.82,1.0
2020-04-29 10:00:00,99.0,44.0,61.58,41.1,5.8,0.78,0.93
2020-04-29 11:00:00,96.75,37.25,54.0,30.8,6.0,0.78,0.9
2020-04-29 12:00:00,96.75,44.5,47.78,22.17,6.62,0.72,0.83
2020-04-29 13:00:00,90.0,42.75,44.7,18.1,7.9,0.95,0.7
2020-04-29 14:00:00,79.0,33.5,46.67,21.95,7.25,1.17,0.7
2020-04-29 15:00:00,80.0,34.75,47.53,25.8,6.62,1.05,0.72
2020-04-29 16:00:00,86.0,34.0,46.5,25.52,6.92,1.07,0.8
2020-04-29 17:00:00,88.0,32.5,42.92,22.7,7.15,0.73,0.93
2020-04-29 18:00:00,89.0,31.25,40.48,18.27,7.33,0.28,0.9
2020-04-29 19:00:00,101.0,39.5,42.23,18.8,7.53,0.62,1.0
2020-04-29 20:00:00,105.0,43.25,45.18,24.62,6.47,0.6,1.0
2020-04-29 21:00:00,175.0,73.0,47.35,28.7,6.45,0.85,1.1
2020-04-29 22:00:00,223.0,82.75,46.85,26.75,6.97,0.85,1.17
2020-04-29 23:00:00,166.0,62.75,45.07,24.17,10.43,0.88,1.2
2020-04-30 00:00:00,140.0,49.5,44.22,24.03,10.5,0.82,1.15
2020-04-30 01:00:00,119.0,47.25,43.8,24.02,8.7,0.75,1.1
2020-04-30 02:00:00,112.0,46.75,43.27,23.75,8.3,0.73,1.1
2020-04-30 03:00:00,110.0,49.25,43.4,24.3,7.02,0.5,1.0
2020-04-30 04:00:00,106.0,39.5,44.33,24.2,6.92,0.7,1.1
2020-04-30 05:00:00,85.0,35.25,43.23,25.12,6.65,0.73,1.0
2020-04-30 06:00:00,81.0,38.75,45.0,25.92,6.53,0.88,1.0
2020-04-30 07:00:00,99.0,48.25,46.5,28.2,6.53,0.53,1.0
2020-04-30 08:00:00,113.0,55.5,47.15,27.55,6.58,0.85,1.0
2020-04-30 09:00:00,132.0,62.5,45.73,25.23,6.15,0.98,1.0
2020-04-30 10:00:00,119.0,51.5,43.35,20.38,6.97,1.05,1.0
2020-04-30 11:00:00,128.0,50.0,38.62,15.65,7.7,0.82,1.0
2020-04-30 12:00:00,130.0,52.25,37.28,13.88,9.07,0.85,1.0
2020-04-30 13:00:00,140.0,55.75,37.83,14.07,10.77,0.85,1.0
2020-04-30 14:00:00,108.0,44.25,38.77,15.3,11.05,1.08,1.0
2020-04-30 15:00:00,96.0,38.75,41.12,18.98,9.78,1.07,1.0
2020-04-30 16:00:00,107.0,39.0,40.75,18.75,9.47,0.72,1.0
2020-04-30 17:00:00,110.0,42.5,40.2,18.48,9.43,0.32,0.8
2020-04-30 18:00:00,119.0,44.75,38.55,17.7,8.95,0.45,0.8
2020-04-30 19:00:00,129.0,47.25,40.5,21.3,8.85,0.42,0.88
2020-04-30 20:00:00,191.0,46.0,42.38,21.82,7.85,0.4,0.9
2020-04-30 21:00:00,127.0,44.5,43.45,24.4,7.05,0.3,0.9
2020-04-30 22:00:00,114.0,59.0,45.45,27.67,7.25,0.47,0.9
2020-04-30 23:00:00,134.0,63.25,48.47,34.58,7.65,0.5,0.97
2020-05-01 00:00:00,139.0,74.5,50.3,38.1,11.15,0.6,1.0
2020-05-01 01:00:00,173.0,96.5,50.73,38.3,14.55,0.68,1.02
2020-05-01 02:00:00,175.0,94.0,50.58,38.02,10.9,0.6,1.0
2020-05-01 03:00:00,174.0,100.75,49.0,37.2,9.93,0.8,1.1
2020-05-01 04:00:00,272.0,125.25,50.35,37.48,9.5,0.35,1.1
2020-05-01 05:00:00,228.0,102.5,50.28,38.38,12.4,0.93,1.1
2020-05-01 06:00:00,173.0,87.5,52.98,43.25,10.0,1.1,1.12
2020-05-01 07:00:00,193.0,112.0,53.45,43.85,11.6,0.82,1.1
2020-05-01 08:00:00,179.0,86.25,51.65,37.78,15.03,0.88,1.1
2020-05-01 09:00:00,160.0,69.75,47.8,31.58,11.28,0.7,1.02
2020-05-01 10:00:00,153.0,63.75,44.3,23.95,9.97,0.73,1.0
2020-05-01 11:00:00,164.0,66.0,42.42,21.88,9.12,0.65,1.0
2020-05-01 12:00:00,164.0,63.25,41.67,22.05,8.2,0.6,0.95
2020-05-01 13:00:00,151.0,53.0,41.45,22.08,7.95,0.9,0.9
2020-05-01 14:00:00,140.0,48.25,40.93,21.33,8.1,0.6,0.9
2020-05-01 15:00:00,146.0,51.75,39.02,19.38,10.05,0.65,0.9
2020-05-01 16:00:00,139.0,50.75,37.18,15.62,10.32,0.68,0.85
2020-05-01 17:00:00,138.0,50.25,36.52,16.93,10.1,0.97,0.88
2020-05-01 18:00:00,130.0,52.25,36.5,17.52,9.55,1.05,0.83
2020-05-01 19:00:00,141.0,53.0,35.7,16.62,9.5,0.98,0.88
2020-05-01 20:00:00,174.0,44.25,34.8,15.18,9.7,1.15,0.8
2020-05-01 21:00:00,168.0,45.0,36.02,15.82,8.98,0.9,0.85
2020-05-01 22:00:00,145.0,46.25,37.0,16.38,9.38,0.78,0.88
2020-05-01 23:00:00,145.0,48.0,36.93,16.0,11.07,1.05,0.8
2020-05-02 00:00:00,110.0,40.0,36.65,16.23,9.03,1.18,0.8
2020-05-02 01:00:00,94.0,31.25,36.47,16.25,8.32,1.15,0.8
2020-05-02 02:00:00,81.0,24.0,35.9,16.58,6.9,0.93,0.72
2020-05-02 03:00:00,73.0,27.25,36.7,16.4,7.3,0.8,0.7
2020-05-02 04:00:00,78.0,27.0,36.42,17.18,7.2,1.05,0.7
2020-05-02 05:00:00,75.0,24.0,34.33,16.0,7.33,0.68,0.7
2020-05-02 06:00:00,77.0,25.5,35.0,16.98,7.17,1.02,0.7
2020-05-02 07:00:00,79.0,30.0,35.92,17.9,7.6,1.23,0.7
2020-05-02 08:00:00,91.0,30.0,36.5,17.73,7.92,1.15,0.7
2020-05-02 09:00:00,106.0,32.25,36.02,16.0,8.57,1.15,0.7
2020-05-02 10:00:00,100.0,38.0,36.03,14.68,9.82,0.88,0.7
2020-05-02 11:00:00,112.0,36.25,35.83,14.32,10.15,1.08,0.7
2020-05-02 12:00:00,150.0,39.0,33.8,13.3,11.5,1.38,0.7
2020-05-02 13:00:00,138.0,34.75,32.17,10.1,11.1,1.23,0.65
2020-05-02 14:00:00,136.0,30.25,31.25,10.4,11.88,1.38,0.6
2020-05-02 15:00:00,139.0,27.0,31.38,10.65,11.52,1.05,0.6
2020-05-02 16:00:00,123.0,25.5,30.15,9.62,11.23,0.95,0.7
2020-05-02 17:00:00,130.0,29.5,29.92,9.93,11.0,2.35,0.7
2020-05-02 18:00:00,128.0,28.5,29.75,10.6,11.45,2.72,0.67
2020-05-02 19:00:00,113.0,30.25,31.95,14.67,10.68,2.57,0.7
2020-05-02 20:00:00,134.0,32.25,34.95,17.0,9.38,2.9,0.7
2020-05-02 21:00:00,150.0,39.5,35.23,17.23,8.65,2.98,0.7
2020-05-02 22:00:00,152.0,48.75,37.47,21.23,8.12,3.05,0.8
2020-05-02 23:00:00,138.0,43.5,36.9,19.55,7.92,2.9,0.8
2020-05-03 00:00:00,125.0,38.0,35.43,17.73,7.7,2.92,0.75
2020-05-03 01:00:00,110.0,32.0,35.57,18.32,10.35,3.03,0.7
2020-05-03 02:00:00,79.0,22.0,35.27,19.1,8.5,2.95,0.7
2020-05-03 03:00:00,66.0,21.25,37.2,21.0,7.42,2.6,0.7
2020-05-03 04:00:00,67.0,33.0,39.12,24.9,13.55,3.03,0.78
2020-05-03 05:00:00,103.0,50.25,38.53,26.85,8.8,3.05,0.75
2020-05-03 06:00:00,128.0,50.5,37.77,25.27,9.82,2.88,0.8
2020-05-03 07:00:00,85.0,34.75,39.15,26.02,8.55,2.92,0.8
2020-05-03 08:00:00,121.0,49.0,40.55,25.85,8.3,3.1,0.8
2020-05-03 09:00:00,102.0,51.75,41.1,28.47,8.5,2.97,0.83
2020-05-03 10:00:00,68.0,32.25,40.28,26.32,9.75,3.2,0.8
2020-05-03 11:00:00,74.0,30.0,38.67,23.35,8.18,3.08,0.8
2020-05-03 12:00:00,66.0,29.75,36.98,20.02,10.0,3.03,0.8
2020-05-03 13:00:00,66.0,33.25,37.15,19.53,9.32,3.02,0.75
2020-05-03 14:00:00,81.0,42.0,36.45,19.12,8.32,3.0,0.7
2020-05-03 15:00:00,62.0,29.75,34.72,17.0,11.78,2.83,0.7
2020-05-03 16:00:00,69.0,30.0,33.15,14.93,10.85,2.8,0.7
2020-05-03 17:00:00,73.0,32.5,31.9,15.0,9.77,1.9,0.8
2020-05-03 18:00:00,88.0,34.25,32.27,15.62,9.22,1.98,0.83
2020-05-03 19:00:00,92.0,43.0,33.98,17.95,8.15,1.85,0.9
2020-05-03 20:00:00,92.0,47.25,35.12,20.7,7.5,1.65,0.95
2020-05-03 21:00:00,299.0,58.5,37.15,24.38,6.85,1.62,1.0
2020-05-03 22:00:00,52.0,23.25,40.83,31.65,6.53,1.4,0.97
2020-05-03 23:00:00,19.0,11.25,42.35,34.0,5.88,1.47,0.85
2020-05-04 00:00:00,19.0,8.75,46.03,40.6,5.78,1.55,0.8
2020-05-04 01:00:00,14.0,7.75,44.9,37.75,6.03,1.55,0.75
2020-05-04 02:00:00,20.0,7.25,40.73,33.4,6.3,1.62,0.7
2020-05-04 03:00:00,24.0,10.0,44.3,33.8,6.3,1.7,0.8
2020-05-04 04:00:00,22.0,16.0,46.08,38.08,5.75,1.62,0.8
2020-05-04 05:00:00,27.0,20.0,52.6,53.6,5.65,1.65,0.8
2020-05-04 06:00:00,30.0,13.25,58.95,64.85,5.5,1.88,0.8
2020-05-04 07:00:00,39.0,23.75,61.58,68.75,5.52,2.05,0.8
2020-05-04 08:00:00,68.0,34.5,58.67,62.77,5.75,2.15,0.85
2020-05-04 09:00:00,68.0,35.25,59.15,61.45,5.92,2.1,0.9
2020-05-04 10:00:00,68.0,39.0,57.35,56.4,5.95,2.05,1.0
2020-05-04 11:00:00,53.0,28.75,54.12,51.4,5.6,1.82,1.0
2020-05-04 12:00:00,51.0,23.5,49.7,41.92,5.55,1.85,0.9
2020-05-04 13:00:00,56.0,17.25,44.75,34.95,5.75,1.75,0.9
2020-05-04 14:00:00,51.0,13.75,42.95,32.65,6.03,1.65,0.9
2020-05-04 15:00:00,44.0,19.75,43.12,34.7,6.05,1.58,0.9
2020-05-04 16:00:00,38.0,20.75,39.42,30.77,6.22,1.5,0.9
2020-05-04 17:00:00,41.0,17.0,38.25,27.75,6.18,0.95,0.8
2020-05-04 18:00:00,51.0,17.25,35.75,24.85,6.4,1.07,0.8
2020-05-04 19:00:00,51.0,19.25,35.47,24.25,6.3,0.82,0.8
2020-05-04 20:00:00,55.0,29.75,38.95,29.98,6.08,0.93,0.8
2020-05-04 21:00:00,111.0,56.75,42.3,38.08,5.95,1.0,0.9
2020-05-04 22:00:00,149.0,76.0,46.4,45.0,5.7,1.23,1.0
2020-05-04 23:00:00,156.0,78.5,50.33,50.58,5.8,1.48,1.05
2020-05-05 00:00:00,174.0,87.0,53.47,54.5,5.38,1.32,1.1
2020-05-05 01:00:00,132.0,60.0,55.68,59.0,5.42,1.32,1.08
2020-05-05 02:00:00,114.0,55.25,54.3,62.53,5.6,1.25,1.02
2020-05-05 03:00:00,138.0,67.0,58.7,61.7,5.4,1.1,1.1
2020-05-05 04:00:00,139.0,67.5,62.23,69.57,5.78,1.42,1.1
2020-05-05 05:00:00,153.0,78.0,66.12,76.93,5.35,1.78,1.1
2020-05-05 06:00:00,145.0,77.25,68.15,81.65,5.5,1.52,1.1
2020-05-05 07:00:00,158.0,79.75,70.43,85.05,5.88,1.7,1.1
2020-05-05 08:00:00,184.0,91.5,69.38,81.42,5.85,1.82,1.15
2020-05-05 09:00:00,140.0,80.0,65.22,73.12,5.9,1.35,1.2
2020-05-05 10:00:00,121.0,66.5,56.58,58.88,5.88,1.8,1.2
2020-05-05 11:00:00,108.0,57.0,49.45,48.28,5.7,1.6,1.2
2020-05-05 12:00:00,90.0,40.25,46.15,42.38,5.53,1.4,1.15
2020-05-05 13:00:00,74.0,34.0,43.35,38.1,5.55,1.23,1.1
2020-05-05 14:00:00,70.0,30.5,40.92,33.38,5.85,1.42,1.05
2020-05-05 15:00:00,72.0,30.0,40.58,32.83,5.9,1.3,1.0
2020-05-05 16:00:00,75.0,32.0,39.55,31.75,6.03,1.05,0.95
2020-05-05 17:00:00,70.0,30.5,38.4,30.38,6.05,1.23,0.9
2020-05-05 18:00:00,89.0,35.75,37.3,30.78,5.83,1.3,0.88
2020-05-05 19:00:00,101.0,44.5,36.62,29.4,5.92,1.57,0.93
2020-05-05 20:00:00,136.0,62.5,38.75,30.5,6.38,1.35,1.08
2020-05-05 21:00:00,161.0,67.75,41.33,35.12,6.07,1.55,1.1
2020-05-05 22:00:00,215.0,97.0,45.52,42.6,5.68,1.45,1.12
2020-05-05 23:00:00,190.0,75.75,49.25,49.95,5.75,1.38,1.15
2020-05-06 00:00:00,207.0,82.25,52.62,55.65,5.43,1.8,1.2
2020-05-06 01:00:00,174.0,76.5,54.52,59.23,12.6,1.43,1.2
2020-05-06 02:00:00,,72.25,49.3,53.67,9.5,1.98,1.2
2020-05-06 03:00:00,,59.0,50.3,48.7,8.78,2.0,1.2
2020-05-06 04:00:00,,45.75,53.42,56.95,7.78,2.2,1.2
2020-05-06 05:00:00,,50.0,57.45,66.55,7.15,1.95,1.1
2020-05-06 06:00:00,,54.75,61.22,73.4,8.75,2.22,1.1
2020-05-06 07:00:00,,79.25,59.52,68.4,6.83,2.3,1.1
2020-05-06 08:00:00,,74.5,55.95,59.52,7.62,2.35,1.1
2020-05-06 09:00:00,,64.75,51.12,49.48,7.15,2.7,1.15
2020-05-06 10:00:00,,61.0,49.1,44.9,6.85,2.5,1.2
2020-05-06 11:00:00,,,,,,,
2020-05-06 12:00:00,,,,,,,
2020-05-06 13:00:00,,,,,,,
2020-05-06 14:00:00,,,,,,,
2020-05-06 15:00:00,,,,,,,
2020-05-06 16:00:00,,,,,,,
2020-05-06 17:00:00,,,,,,,
2020-05-06 18:00:00,,,,,,,
2020-05-06 19:00:00,,,,,,,
2020-05-06 20:00:00,,,,,,,
2020-05-06 21:00:00,,,,,,,
2020-05-06 22:00:00,,,,,,,
2020-05-06 23:00:00,,,,,,,
2020-05-07 00:00:00,,,,,,,
2020-05-07 01:00:00,,,,,,,
2020-05-07 02:00:00,,,,,,,
2020-05-07 03:00:00,,,,,,,
2020-05-07 04:00:00,,,,,,,
2020-05-07 05:00:00,,,,,,,
2020-05-07 06:00:00,,,,,,,
2020-05-07 07:00:00,,,,,,,
2020-05-07 08:00:00,,,,,,,
2020-05-07 09:00:00,,,,,,,
2020-05-07 10:00:00,,,,,,,
2020-05-07 11:00:00,,,,,,,
2020-05-07 12:00:00,,,,,,,
2020-05-07 13:00:00,,,,,,,
2020-05-07 14:00:00,,,,,,,
2020-05-07 15:00:00,,,,,,,
2020-05-07 16:00:00,,61.0,,,,,
2020-05-07 17:00:00,,16.0,,,,2.0,
2020-05-07 18:00:00,77.0,20.25,,,,1.22,
2020-05-07 19:00:00,106.5,45.0,39.8,30.73,10.18,1.05,
2020-05-07 20:00:00,148.5,62.0,41.75,33.25,9.17,0.88,
2020-05-07 21:00:00,167.25,68.5,43.08,37.98,7.38,1.02,
2020-05-07 22:00:00,157.5,72.0,47.12,44.42,6.65,1.32,
2020-05-07 23:00:00,171.5,86.5,51.03,50.52,6.38,1.67,
2020-05-08 00:00:00,195.75,95.0,54.33,55.6,7.0,1.7,
2020-05-08 01:00:00,180.0,85.5,56.6,60.95,10.53,2.05,
2020-05-08 02:00:00,159.0,68.5,54.7,58.2,8.3,2.07,
2020-05-08 03:00:00,113.75,52.0,56.9,53.8,7.32,1.6,
2020-05-08 04:00:00,84.0,38.0,55.93,54.45,6.95,1.82,
2020-05-08 05:00:00,78.75,33.5,55.77,57.4,6.3,2.25,
2020-05-08 06:00:00,82.75,38.0,55.9,55.2,6.0,1.98,
2020-05-08 07:00:00,95.0,42.5,54.6,53.35,6.12,1.73,
2020-05-08 08:00:00,119.0,48.5,53.5,45.95,6.38,1.57,
2020-05-08 09:00:00,127.75,47.5,49.45,37.7,6.3,1.6,
2020-05-08 10:00:00,120.25,39.5,44.92,27.73,6.5,1.25,
2020-05-08 11:00:00,96.5,28.5,39.48,21.1,7.0,1.22,0.6
2020-05-08 12:00:00,87.0,25.5,37.33,16.8,7.2,1.4,0.7
2020-05-08 13:00:00,87.25,25.5,38.98,20.45,7.08,1.43,0.7
2020-05-08 14:00:00,82.75,25.5,40.02,22.9,7.47,1.32,0.72
2020-05-08 15:00:00,95.5,29.5,41.33,24.25,7.72,1.27,0.68
2020-05-08 16:00:00,100.0,33.5,44.4,26.9,7.0,1.25,0.72
2020-05-08 17:00:00,101.5,36.0,42.42,23.18,7.53,1.1,0.85
2020-05-08 18:00:00,112.5,40.0,42.43,25.85,7.42,0.82,0.8
2020-05-08 19:00:00,133.75,43.0,43.2,25.05,7.5,1.12,0.8
2020-05-08 20:00:00,148.75,54.5,44.75,25.17,7.03,1.08,0.83
2020-05-08 21:00:00,186.0,75.5,46.82,25.38,7.07,0.8,0.85
2020-05-08 22:00:00,198.5,79.0,46.65,25.23,7.15,0.85,0.88
2020-05-08 23:00:00,159.5,70.5,47.67,26.55,6.7,0.72,0.82
2020-05-09 00:00:00,144.0,67.5,49.42,29.45,11.02,0.65,0.83
2020-05-09 01:00:00,141.5,66.0,51.3,29.9,9.82,0.93,0.7
2020-05-09 02:00:00,144.5,62.5,50.6,30.25,8.2,0.85,1.15
2020-05-09 03:00:00,119.0,55.5,48.6,32.5,7.3,0.6,
2020-05-09 04:00:00,107.75,44.5,49.95,31.0,6.95,0.45,
2020-05-09 05:00:00,100.5,42.5,48.4,32.58,6.5,0.5,
2020-05-09 06:00:00,101.0,51.5,51.2,38.98,5.97,0.65,
2020-05-09 07:00:00,113.25,60.0,56.7,45.02,6.15,0.75,
2020-05-09 08:00:00,136.5,63.5,58.93,43.93,6.05,0.72,
2020-05-09 09:00:00,148.25,61.5,55.62,36.28,6.33,0.57,
2020-05-09 10:00:00,143.0,56.0,48.9,23.93,6.78,0.25,
2020-05-09 11:00:00,140.25,51.5,42.5,15.2,7.97,0.3,
2020-05-09 12:00:00,132.75,48.5,39.67,13.07,9.05,0.5,0.8
2020-05-09 13:00:00,131.0,43.0,38.3,11.5,9.5,0.25,0.7
2020-05-09 14:00:00,119.5,38.5,38.45,11.57,9.57,0.18,0.7
2020-05-09 15:00:00,121.75,40.0,39.8,14.32,9.45,0.2,0.7
2020-05-09 16:00:00,121.0,40.5,40.97,15.75,9.05,0.2,0.7
2020-05-09 17:00:00,112.5,37.5,40.55,14.6,8.7,0.53,0.8
2020-05-09 18:00:00,113.75,40.0,38.48,13.07,8.3,0.47,0.8
2020-05-09 19:00:00,130.25,51.5,38.25,14.28,9.15,1.0,0.83
2020-05-09 20:00:00,184.0,61.0,39.7,18.07,8.25,1.23,0.9
2020-05-09 21:00:00,181.75,65.0,43.85,19.23,7.95,0.98,0.93
2020-05-09 22:00:00,155.0,64.0,45.17,18.62,8.05,0.55,0.9
2020-05-09 23:00:00,149.0,61.0,45.2,19.85,7.85,0.65,0.9
2020-05-10 00:00:00,,,,,,2.92,
2020-05-10 01:00:00,129.0,59.0,,,,2.4,
2020-05-10 02:00:00,112.0,59.0,,,,2.3,
2020-05-10 03:00:00,108.0,50.0,,,,2.2,
2020-05-10 04:00:00,122.0,45.0,,,,2.2,
2020-05-10 05:00:00,114.0,53.0,,,,2.38,
2020-05-10 06:00:00,121.75,56.25,,,,2.8,
2020-05-10 07:00:00,131.0,57.5,,,,2.65,
2020-05-10 08:00:00,131.75,57.5,,,,2.5,
2020-05-10 09:00:00,125.0,52.5,,,,2.42,
2020-05-10 10:00:00,140.0,55.0,,,,2.55,
2020-05-10 11:00:00,141.0,64.5,,,,3.0,
2020-05-10 12:00:00,155.0,78.75,,,,2.77,
2020-05-10 13:00:00,,93.25,,,,2.58,
2020-05-10 14:00:00,55.0,21.5,,,,2.4,
2020-05-10 15:00:00,51.0,17.75,,,,2.45,
2020-05-10 16:00:00,38.0,11.0,,,,2.58,
2020-05-10 17:00:00,40.0,7.25,,,,1.27,
2020-05-10 18:00:00,58.0,8.0,32.3,10.0,,1.65,0.3
2020-05-10 19:00:00,58.0,11.0,35.42,16.55,7.8,0.65,0.35
2020-05-10 20:00:00,64.0,16.75,43.67,32.4,7.17,0.4,0.45
2020-05-10 21:00:00,61.0,22.75,52.75,45.02,6.58,0.48,0.47
2020-05-10 22:00:00,73.0,34.0,57.25,46.9,5.75,0.35,0.55
2020-05-10 23:00:00,,,60.25,52.12,5.7,0.83,0.0
2020-05-11 00:00:00,66.0,23.0,59.3,51.8,7.8,1.95,0.0
2020-05-11 01:00:00,74.25,31.5,59.4,51.65,5.97,1.15,0.0
2020-05-11 02:00:00,93.5,53.75,55.55,49.33,6.4,0.98,0.0
2020-05-11 03:00:00,70.25,40.75,57.4,47.0,6.2,1.4,0.0
2020-05-11 04:00:00,50.75,30.5,59.95,50.88,8.18,0.98,0.0
2020-05-11 05:00:00,55.25,28.75,59.97,54.42,5.88,0.8,0.0
2020-05-11 06:00:00,62.5,32.5,60.9,55.73,5.83,0.98,0.0
2020-05-11 07:00:00,68.0,44.5,60.17,54.15,5.78,0.98,0.0
2020-05-11 08:00:00,82.5,40.5,59.8,51.0,6.07,0.9,0.0
2020-05-11 09:00:00,90.5,42.75,58.55,47.62,7.55,1.17,0.0
2020-05-11 10:00:00,96.5,43.5,54.42,34.92,7.47,1.02,0.0
2020-05-11 11:00:00,112.25,39.25,47.53,26.15,10.0,0.62,0.0
2020-05-11 12:00:00,114.75,39.0,41.38,17.43,11.0,0.55,0.0
