Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-05-18 08:00:00,214.0,408.5,51.75,27.85,0.38,45.25,47.17
2020-05-18 09:00:00,175.5,358.0,45.38,19.8,0.05,97.15,41.28
2020-05-18 10:00:00,139.0,305.5,39.38,17.75,0.15,154.45,29.57
2020-05-18 11:00:00,104.0,252.0,33.5,14.35,0.18,180.25,20.27
2020-05-18 12:00:00,75.0,188.0,30.88,12.05,,188.73,15.95
2020-05-18 13:00:00,53.0,145.5,26.38,11.15,0.0,144.48,10.15
2020-05-18 14:00:00,36.5,123.0,23.33,10.82,,145.8,5.85
2020-05-18 15:00:00,31.0,113.5,23.98,11.5,,154.03,6.47
2020-05-18 16:00:00,35.0,120.0,23.65,13.0,0.4,148.62,6.33
2020-05-18 17:00:00,39.5,120.5,22.45,12.23,0.45,147.3,6.8
2020-05-18 18:00:00,41.0,135.0,22.3,13.12,0.4,135.23,8.0
2020-05-18 19:00:00,52.0,180.0,27.85,38.4,0.65,72.28,14.45
2020-05-18 20:00:00,98.0,281.0,41.08,57.1,1.48,28.77,36.68
2020-05-18 21:00:00,144.5,367.5,38.67,47.58,1.45,28.33,46.73
2020-05-18 22:00:00,147.0,375.5,34.38,35.0,1.23,30.07,25.08
2020-05-18 23:00:00,142.0,356.0,34.78,36.77,1.38,15.53,21.7
2020-05-19 00:00:00,143.75,333.25,38.15,49.27,1.1,15.78,25.27
2020-05-19 01:00:00,149.75,343.5,41.0,38.15,1.25,17.3,27.15
2020-05-19 02:00:00,176.0,436.75,45.58,37.38,1.55,10.0,27.12
2020-05-19 03:00:00,169.0,375.25,51.45,33.25,1.6,6.65,28.55
2020-05-19 04:00:00,177.5,335.75,48.83,43.6,1.85,5.65,28.9
2020-05-19 05:00:00,190.25,342.25,49.62,34.15,2.05,6.83,34.83
2020-05-19 06:00:00,205.75,369.75,50.58,40.85,2.15,6.67,38.35
2020-05-19 07:00:00,209.0,375.0,51.98,149.15,2.48,5.85,40.3
2020-05-19 08:00:00,218.5,416.0,51.6,55.78,2.53,54.2,49.53
2020-05-19 09:00:00,199.25,383.5,45.82,28.82,2.12,133.85,42.4
2020-05-19 10:00:00,157.0,317.0,40.2,23.57,1.77,171.0,37.75
2020-05-19 11:00:00,121.25,267.5,31.93,13.5,1.3,165.85,23.48
2020-05-19 12:00:00,69.75,157.5,28.85,10.72,1.08,157.8,14.1
2020-05-19 13:00:00,45.75,138.0,25.78,10.32,0.97,155.7,12.32
2020-05-19 14:00:00,39.0,,23.32,10.32,0.88,141.97,8.42
2020-05-19 15:00:00,36.25,,22.85,10.85,0.75,137.85,7.25
2020-05-19 16:00:00,29.25,,22.65,12.0,0.67,128.65,6.98
2020-05-19 17:00:00,38.0,,23.35,12.1,0.85,125.95,13.45
2020-05-19 18:00:00,51.0,,24.02,13.2,1.05,173.12,14.28
2020-05-19 19:00:00,49.75,,26.32,19.55,1.23,143.4,19.03
2020-05-19 20:00:00,69.5,,28.08,27.17,0.98,100.45,18.12
2020-05-19 21:00:00,86.75,,28.75,83.88,0.8,26.42,18.88
2020-05-19 22:00:00,95.0,,33.5,56.35,1.25,19.15,23.0
2020-05-19 23:00:00,122.25,,36.15,43.65,1.48,18.73,22.88
2020-05-20 00:00:00,142.0,,33.8,50.08,1.38,15.4,18.93
2020-05-20 01:00:00,114.25,,33.3,28.8,1.15,24.2,19.35
2020-05-20 02:00:00,107.0,,41.97,25.68,1.08,23.1,36.18
2020-05-20 03:00:00,132.5,,49.2,25.5,1.2,23.57,61.15
2020-05-20 04:00:00,171.25,,43.5,25.2,1.17,20.38,51.3
2020-05-20 05:00:00,165.25,,40.33,22.8,1.02,21.62,53.2
2020-05-20 06:00:00,165.25,,39.2,27.77,0.7,19.65,49.8
2020-05-20 07:00:00,156.75,,34.65,24.02,0.57,38.4,29.4
2020-05-20 08:00:00,109.0,,33.92,23.75,0.78,72.53,40.17
2020-05-20 09:00:00,99.25,,33.1,22.02,0.75,113.47,57.33
2020-05-20 10:00:00,84.5,,33.33,18.3,0.43,154.1,76.62
2020-05-20 11:00:00,69.25,,29.85,14.88,0.0,151.58,20.02
2020-05-20 12:00:00,51.0,,27.75,11.72,,148.78,6.85
2020-05-20 13:00:00,37.5,,27.65,10.95,0.0,153.23,6.43
2020-05-20 14:00:00,33.0,,40.27,12.72,0.3,161.77,3.88
2020-05-20 15:00:00,30.0,124.0,45.08,15.45,0.25,155.82,3.75
2020-05-20 16:00:00,29.5,123.5,41.6,15.7,1.0,132.8,4.67
2020-05-20 17:00:00,27.0,127.25,31.0,15.0,0.65,134.53,5.9
2020-05-20 18:00:00,27.5,146.5,23.27,14.88,0.3,124.5,9.3
2020-05-20 19:00:00,33.5,156.0,27.05,18.57,0.45,111.7,8.65
2020-05-20 20:00:00,42.75,187.0,36.1,38.33,0.45,66.72,19.95
2020-05-20 21:00:00,122.75,306.0,37.92,38.0,0.15,46.98,31.55
2020-05-20 22:00:00,155.75,354.75,39.65,28.62,0.25,55.2,41.47
2020-05-20 23:00:00,139.75,333.75,38.32,21.15,0.08,64.03,47.45
2020-05-21 00:00:00,111.0,287.25,37.98,16.58,0.0,68.9,43.27
2020-05-21 01:00:00,100.75,258.0,36.3,15.55,,75.43,36.42
2020-05-21 02:00:00,79.5,200.5,38.67,13.7,,64.5,28.77
2020-05-21 03:00:00,75.0,189.5,39.5,13.8,,69.97,29.7
2020-05-21 04:00:00,75.0,188.5,36.75,14.8,,67.4,35.78
2020-05-21 05:00:00,81.5,197.5,36.45,16.43,,61.3,33.12
2020-05-21 06:00:00,80.5,193.0,36.17,20.6,,54.6,32.72
2020-05-21 07:00:00,95.5,227.5,40.5,24.38,,52.5,45.35
2020-05-21 08:00:00,124.0,281.5,44.2,20.23,0.2,81.15,51.62
2020-05-21 09:00:00,110.5,258.5,37.58,14.93,0.12,109.47,28.17
2020-05-21 10:00:00,68.5,204.0,32.48,14.82,0.1,125.1,13.03
2020-05-21 11:00:00,40.5,180.0,30.45,12.88,0.05,126.65,6.77
2020-05-21 12:00:00,31.5,188.5,30.17,12.6,,141.57,6.08
2020-05-21 13:00:00,29.0,184.0,28.3,12.72,0.0,140.05,5.65
2020-05-21 14:00:00,26.0,177.0,26.65,11.43,0.03,143.12,6.08
2020-05-21 15:00:00,23.0,172.0,26.33,10.25,0.0,131.18,4.65
2020-05-21 16:00:00,18.0,167.0,26.25,10.5,,128.47,4.17
2020-05-21 17:00:00,18.5,181.5,22.57,10.98,,123.08,4.05
2020-05-21 18:00:00,20.0,174.5,27.4,13.75,3.4,122.45,56.15
2020-05-21 19:00:00,27.5,177.5,35.58,26.0,2.38,91.9,13.73
2020-05-21 20:00:00,93.5,272.0,49.67,48.25,2.6,38.75,44.25
2020-05-21 21:00:00,139.5,348.0,34.05,41.25,2.2,23.77,35.48
2020-05-21 22:00:00,113.0,312.5,33.45,29.45,2.1,31.45,37.73
2020-05-21 23:00:00,128.5,324.5,39.58,29.97,1.98,26.35,67.47
2020-05-22 00:00:00,149.0,347.0,38.65,25.68,1.8,29.73,56.67
2020-05-22 01:00:00,145.0,324.0,42.83,26.9,1.52,23.27,52.98
2020-05-22 02:00:00,154.0,320.5,49.12,25.85,1.35,22.2,56.6
2020-05-22 03:00:00,166.5,327.0,53.05,24.6,1.5,21.07,58.0
2020-05-22 04:00:00,185.0,342.0,51.23,39.17,1.58,11.35,59.22
2020-05-22 05:00:00,208.0,371.5,55.77,32.1,1.55,9.1,52.15
2020-05-22 06:00:00,276.5,514.5,76.85,40.83,1.6,9.78,75.8
2020-05-22 07:00:00,329.5,605.5,76.55,38.98,1.88,19.43,73.97
2020-05-22 08:00:00,258.5,466.0,52.3,22.72,1.62,70.5,60.45
2020-05-22 09:00:00,175.0,352.5,47.85,18.52,1.38,129.07,46.15
2020-05-22 10:00:00,145.0,323.5,41.52,16.98,1.35,178.18,42.0
2020-05-22 11:00:00,113.0,271.5,36.35,14.57,1.27,196.2,53.1
2020-05-22 12:00:00,77.0,202.5,31.03,11.03,1.12,180.35,25.27
2020-05-22 13:00:00,48.5,153.0,30.8,9.25,1.02,160.0,8.35
2020-05-22 14:00:00,39.0,145.0,30.6,13.03,1.57,148.78,10.6
2020-05-22 15:00:00,47.0,173.0,29.93,11.23,1.93,138.9,10.12
2020-05-22 16:00:00,43.0,166.0,27.9,12.05,1.8,138.05,9.12
2020-05-22 17:00:00,32.25,154.75,22.25,12.6,1.75,126.33,10.18
2020-05-22 18:00:00,36.5,182.75,20.88,13.88,1.77,124.72,12.12
2020-05-22 19:00:00,44.25,195.25,21.98,23.32,1.65,158.57,27.25
2020-05-22 20:00:00,67.5,245.0,29.65,41.85,1.6,128.53,30.75
2020-05-22 21:00:00,90.5,272.5,30.17,47.9,1.67,66.5,32.25
2020-05-22 22:00:00,142.5,379.0,44.92,94.18,2.17,7.42,33.85
2020-05-22 23:00:00,207.25,465.25,38.6,99.75,2.25,11.32,35.42
2020-05-23 00:00:00,188.5,442.0,40.8,79.85,2.23,13.17,35.12
2020-05-23 01:00:00,184.0,456.5,44.22,90.67,2.18,7.87,32.72
2020-05-23 02:00:00,187.25,370.0,43.0,69.92,2.2,7.4,34.3
2020-05-23 03:00:00,197.0,384.25,40.55,88.15,2.35,8.77,24.05
2020-05-23 04:00:00,188.0,368.0,37.32,82.45,2.4,9.05,22.57
2020-05-23 05:00:00,166.25,348.5,38.12,64.05,2.3,9.5,25.62
2020-05-23 06:00:00,181.25,398.25,37.15,88.5,2.33,10.4,22.73
2020-05-23 07:00:00,179.25,361.5,38.25,92.85,2.62,13.28,22.23
2020-05-23 08:00:00,169.75,388.5,38.45,61.65,2.32,30.83,30.05
2020-05-23 09:00:00,129.75,308.0,30.3,20.27,1.88,71.12,28.7
2020-05-23 10:00:00,96.25,264.5,30.7,13.93,1.52,118.7,30.25
2020-05-23 11:00:00,81.25,257.25,32.08,13.55,1.6,135.47,25.25
2020-05-23 12:00:00,79.0,269.25,26.55,10.0,1.33,124.82,13.45
2020-05-23 13:00:00,52.25,255.75,25.48,9.8,1.17,121.93,12.0
2020-05-23 14:00:00,48.5,256.25,23.05,8.0,1.08,93.45,6.85
2020-05-23 15:00:00,32.0,181.75,23.0,8.05,1.0,85.17,5.25
2020-05-23 16:00:00,22.75,131.0,23.7,7.65,1.0,82.0,3.77
2020-05-23 17:00:00,22.0,116.0,25.73,8.2,1.0,75.57,4.28
2020-05-23 18:00:00,22.25,127.25,25.35,13.23,1.05,64.05,4.45
2020-05-23 19:00:00,26.25,184.5,24.77,29.77,1.18,22.98,7.9
2020-05-23 20:00:00,45.75,279.75,30.45,36.72,1.57,11.25,12.4
2020-05-23 21:00:00,80.5,382.25,31.05,42.95,1.88,6.47,19.83
2020-05-23 22:00:00,100.25,463.0,36.35,52.55,1.98,4.38,21.77
2020-05-23 23:00:00,102.25,424.5,31.7,23.7,1.7,19.73,20.6
2020-05-24 00:00:00,73.75,329.5,29.85,13.55,1.45,33.65,18.22
2020-05-24 01:00:00,54.75,273.5,28.3,10.35,1.38,40.42,15.63
2020-05-24 02:00:00,54.0,275.5,36.48,13.03,1.4,37.8,23.02
2020-05-24 03:00:00,88.25,364.0,38.65,15.4,1.8,41.68,22.8
2020-05-24 04:00:00,106.0,345.75,35.1,14.15,1.77,46.82,23.73
2020-05-24 05:00:00,93.25,303.75,32.85,23.75,1.73,22.47,18.48
2020-05-24 06:00:00,106.0,278.0,36.75,36.03,2.0,10.88,18.65
2020-05-24 07:00:00,144.25,332.25,34.22,35.33,2.15,15.12,24.8
2020-05-24 08:00:00,122.0,338.25,36.8,40.53,1.98,35.47,30.77
2020-05-24 09:00:00,110.75,324.25,34.23,14.25,1.77,88.2,33.5
2020-05-24 10:00:00,89.5,299.0,34.58,11.05,1.6,113.18,33.83
2020-05-24 11:00:00,70.0,245.5,33.25,9.38,1.52,112.8,17.27
2020-05-24 12:00:00,52.0,210.75,28.12,7.67,1.38,92.08,4.92
2020-05-24 13:00:00,22.75,130.0,27.75,6.95,1.25,92.62,3.47
2020-05-24 14:00:00,16.75,123.25,27.7,7.1,1.25,103.6,4.85
2020-05-24 15:00:00,21.0,110.0,29.45,7.32,1.33,121.25,6.45
2020-05-24 16:00:00,26.5,168.75,28.18,7.93,1.35,108.2,5.67
2020-05-24 17:00:00,27.25,196.25,31.82,8.1,1.4,120.53,5.88
2020-05-24 18:00:00,33.25,189.0,31.7,11.45,1.4,111.85,6.55
2020-05-24 19:00:00,33.5,212.0,33.08,17.3,1.52,87.8,8.02
2020-05-24 20:00:00,51.75,232.0,36.92,26.5,1.9,56.12,17.48
2020-05-24 21:00:00,82.75,273.75,35.7,23.6,2.0,48.75,20.85
2020-05-24 22:00:00,75.25,260.75,33.35,19.27,1.77,52.3,19.93
2020-05-24 23:00:00,64.5,221.25,32.8,19.08,1.6,45.38,22.2
2020-05-25 00:00:00,67.75,213.0,34.0,16.75,1.6,42.38,25.35
2020-05-25 01:00:00,73.25,196.0,34.9,15.85,1.55,43.12,28.38
2020-05-25 02:00:00,75.75,198.5,41.35,15.0,1.48,40.75,44.02
2020-05-25 03:00:00,94.25,223.75,54.25,16.25,1.55,38.53,74.55
2020-05-25 04:00:00,140.75,283.75,50.27,15.62,1.6,37.7,70.3
2020-05-25 05:00:00,161.75,306.0,49.12,15.5,1.6,38.2,78.12
2020-05-25 06:00:00,160.5,310.25,47.72,22.98,1.68,35.05,59.4
2020-05-25 07:00:00,150.0,308.0,45.97,19.6,1.85,46.08,47.58
2020-05-25 08:00:00,138.0,297.25,40.95,13.48,1.65,71.22,35.95
2020-05-25 09:00:00,96.25,233.25,37.2,11.95,1.55,97.17,29.93
2020-05-25 10:00:00,72.5,214.25,32.58,10.47,1.45,119.57,21.75
2020-05-25 11:00:00,48.0,178.25,29.9,8.43,1.35,127.07,14.0
2020-05-25 12:00:00,30.5,109.75,31.1,8.55,1.3,122.92,11.43
2020-05-25 13:00:00,22.25,106.25,30.03,7.95,1.23,121.78,9.95
2020-05-25 14:00:00,19.25,128.25,30.42,7.53,1.2,120.35,9.22
2020-05-25 15:00:00,19.5,141.5,30.27,8.48,1.2,117.05,10.18
2020-05-25 16:00:00,25.75,161.0,27.35,7.47,1.2,111.15,9.55
2020-05-25 17:00:00,21.5,177.25,27.85,8.57,1.2,106.47,9.53
2020-05-25 18:00:00,22.0,144.5,28.65,10.9,1.25,100.33,11.82
2020-05-25 19:00:00,27.25,144.75,27.85,16.5,1.4,86.75,12.02
2020-05-25 20:00:00,31.75,174.75,29.15,32.0,1.6,49.7,18.43
2020-05-25 21:00:00,58.5,258.5,34.17,40.1,1.85,29.62,17.12
2020-05-25 22:00:00,80.75,275.25,34.03,32.15,2.08,22.35,14.9
2020-05-25 23:00:00,83.5,231.25,32.7,25.25,1.92,24.88,23.0
2020-05-26 00:00:00,66.75,205.0,31.43,21.42,1.83,33.22,21.4
2020-05-26 01:00:00,66.0,191.0,31.8,20.8,1.77,34.7,19.35
2020-05-26 02:00:00,65.25,187.5,36.55,19.93,1.7,31.15,19.18
2020-05-26 03:00:00,77.0,208.25,58.9,20.0,1.75,19.57,58.95
2020-05-26 04:00:00,148.5,331.75,66.5,21.5,1.95,14.8,110.5
2020-05-26 05:00:00,254.0,443.75,74.0,31.38,2.3,10.62,161.25
2020-05-26 06:00:00,302.5,513.25,73.12,52.9,2.45,4.92,107.12
2020-05-26 07:00:00,280.75,499.75,56.9,32.23,2.35,19.15,75.33
2020-05-26 08:00:00,203.75,405.25,39.33,19.0,1.97,47.15,45.67
2020-05-26 09:00:00,93.0,275.0,32.98,15.48,1.73,77.03,23.2
2020-05-26 10:00:00,62.25,253.75,28.02,11.38,1.55,87.97,16.18
2020-05-26 11:00:00,41.0,205.0,26.92,9.68,1.42,101.42,13.98
2020-05-26 12:00:00,35.25,191.25,25.73,8.3,1.4,106.82,10.97
2020-05-26 13:00:00,27.25,164.75,25.32,9.35,1.33,106.0,8.52
2020-05-26 14:00:00,25.0,125.75,25.1,7.88,1.4,106.6,7.12
2020-05-26 15:00:00,18.0,133.5,23.3,8.53,1.33,98.5,7.5
2020-05-26 16:00:00,24.75,180.0,21.7,7.95,1.2,96.53,7.6
2020-05-26 17:00:00,26.25,173.0,22.25,8.97,1.23,93.75,7.2
2020-05-26 18:00:00,24.0,125.0,20.6,35.58,1.3,74.7,7.33
2020-05-26 19:00:00,27.5,200.0,23.15,112.6,1.58,11.12,13.53
2020-05-26 20:00:00,51.5,231.5,38.1,59.33,2.25,7.72,20.38
2020-05-26 21:00:00,87.25,311.5,28.35,66.15,2.38,6.3,17.7
2020-05-26 22:00:00,76.0,319.0,28.07,24.85,1.83,51.2,19.62
2020-05-26 23:00:00,77.5,420.75,25.18,12.78,1.35,78.73,14.4
2020-05-27 00:00:00,52.25,267.0,24.15,25.52,1.2,62.43,16.3
2020-05-27 01:00:00,46.0,207.25,24.27,22.52,1.2,58.5,16.23
2020-05-27 02:00:00,51.75,220.0,29.35,18.62,1.2,48.65,23.35
2020-05-27 03:00:00,53.5,180.25,30.75,27.8,1.35,35.05,27.0
2020-05-27 04:00:00,61.25,162.75,26.23,28.92,1.4,21.6,22.12
2020-05-27 05:00:00,60.5,140.25,25.43,22.73,1.45,38.5,16.75
2020-05-27 06:00:00,51.5,127.25,28.38,23.07,1.33,35.2,12.53
2020-05-27 07:00:00,40.25,129.5,25.35,35.15,1.4,30.5,14.55
2020-05-27 08:00:00,48.0,151.5,26.77,31.23,1.4,49.55,16.07
2020-05-27 09:00:00,54.75,166.5,27.6,34.38,1.4,83.25,20.85
2020-05-27 10:00:00,65.5,220.0,27.07,16.1,1.48,116.67,22.6
2020-05-27 11:00:00,62.75,235.0,25.25,9.9,1.32,114.0,16.25
2020-05-27 12:00:00,56.0,240.25,23.2,8.92,1.12,119.18,12.05
2020-05-27 13:00:00,49.25,235.25,24.92,9.28,1.1,145.1,15.32
2020-05-27 14:00:00,54.5,243.75,24.48,9.9,1.08,153.97,13.0
2020-05-27 15:00:00,51.75,217.25,25.3,13.78,1.08,173.38,16.52
2020-05-27 16:00:00,56.0,224.25,22.65,15.6,1.1,156.22,17.48
2020-05-27 17:00:00,50.0,197.5,23.27,16.88,1.1,150.98,13.78
2020-05-27 18:00:00,42.5,171.25,22.82,18.0,1.18,138.4,13.12
2020-05-27 19:00:00,48.25,184.5,21.83,55.15,1.3,88.1,15.1
2020-05-27 20:00:00,55.5,208.75,27.7,52.08,1.5,66.75,18.3
2020-05-27 21:00:00,76.0,245.25,27.88,43.4,1.67,58.73,25.73
2020-05-27 22:00:00,101.5,402.5,20.58,9.07,1.35,90.15,11.5
2020-05-27 23:00:00,77.0,564.75,20.97,9.03,1.3,91.9,11.57
2020-05-28 00:00:00,40.25,237.0,21.95,8.15,1.12,98.5,9.62
2020-05-28 01:00:00,30.25,149.0,22.45,9.9,1.15,92.8,9.75
2020-05-28 02:00:00,31.0,129.5,24.75,10.72,1.25,81.0,9.97
2020-05-28 03:00:00,26.0,103.0,27.0,11.15,1.3,66.9,11.95
2020-05-28 04:00:00,45.75,229.0,24.02,9.42,1.3,44.95,7.6
2020-05-28 05:00:00,67.75,396.0,22.17,9.25,1.27,39.42,8.1
2020-05-28 06:00:00,64.0,367.5,22.27,11.32,1.25,35.72,6.75
2020-05-28 07:00:00,61.75,304.0,22.1,22.02,1.27,26.8,7.12
2020-05-28 08:00:00,55.0,261.5,20.35,48.75,1.33,19.88,8.77
2020-05-28 09:00:00,56.5,265.5,22.4,23.88,1.4,31.7,9.97
2020-05-28 10:00:00,64.0,296.25,23.48,17.18,1.4,42.53,11.32
2020-05-28 11:00:00,74.0,346.25,23.68,16.8,1.4,56.45,12.4
2020-05-28 12:00:00,75.25,394.0,24.73,15.57,1.4,75.38,11.03
2020-05-28 13:00:00,69.75,459.0,24.22,18.02,1.38,80.6,9.23
2020-05-28 14:00:00,67.5,401.25,24.9,21.07,1.33,84.78,9.88
2020-05-28 15:00:00,62.0,347.5,24.55,27.05,1.3,84.08,8.6
2020-05-28 16:00:00,60.0,354.5,26.48,12.68,1.43,101.1,9.05
2020-05-28 17:00:00,61.0,340.0,27.05,26.97,1.45,85.55,7.9
2020-05-28 18:00:00,54.5,300.25,24.92,28.8,1.27,74.17,8.15
2020-05-28 19:00:00,54.5,313.25,25.07,19.62,1.3,62.02,10.4
2020-05-28 20:00:00,61.25,339.75,27.45,11.0,1.45,24.88,7.83
2020-05-28 21:00:00,61.5,245.25,27.82,9.4,1.15,44.45,7.35
2020-05-28 22:00:00,37.0,121.5,30.48,10.07,1.1,43.52,6.92
2020-05-28 23:00:00,19.25,69.25,34.17,8.82,1.15,51.9,5.55
2020-05-29 00:00:00,12.5,34.0,38.28,20.88,1.15,59.47,6.28
2020-05-29 01:00:00,17.0,50.75,45.58,22.68,1.1,51.1,6.38
2020-05-29 02:00:00,16.75,35.0,58.25,15.43,1.1,53.4,6.78
2020-05-29 03:00:00,16.0,35.0,46.85,12.2,1.1,52.5,7.55
2020-05-29 04:00:00,15.25,37.75,36.35,11.05,1.17,48.03,6.33
2020-05-29 05:00:00,16.5,52.0,37.08,11.68,1.23,43.7,6.93
2020-05-29 06:00:00,28.0,72.25,38.88,16.48,1.15,35.05,10.55
2020-05-29 07:00:00,32.0,79.0,41.9,21.23,1.25,29.57,16.2
2020-05-29 08:00:00,37.25,80.75,45.12,22.85,1.4,30.6,18.82
2020-05-29 09:00:00,40.75,85.75,39.6,28.05,1.4,33.0,17.1
2020-05-29 10:00:00,31.0,91.25,40.92,18.85,1.33,47.15,15.1
2020-05-29 11:00:00,30.75,106.0,42.03,20.33,1.3,58.3,20.45
2020-05-29 12:00:00,30.75,96.75,40.75,26.15,1.35,61.22,14.6
2020-05-29 13:00:00,32.0,103.75,42.22,22.15,1.42,67.7,10.15
2020-05-29 14:00:00,28.5,101.25,45.15,12.95,1.4,71.88,11.28
2020-05-29 15:00:00,29.25,116.75,43.27,12.28,1.4,49.72,8.82
2020-05-29 16:00:00,36.5,152.0,35.02,9.35,1.4,44.75,7.42
2020-05-29 17:00:00,39.5,157.75,37.4,9.77,1.35,62.45,6.9
2020-05-29 18:00:00,45.5,174.25,46.15,18.7,1.23,50.77,7.2
2020-05-29 19:00:00,52.25,172.0,48.8,18.98,1.35,27.33,8.15
2020-05-29 20:00:00,55.75,163.5,43.15,22.2,1.4,44.8,7.42
2020-05-29 21:00:00,40.0,120.0,48.95,18.57,1.33,51.3,6.2
2020-05-29 22:00:00,23.75,66.5,46.58,19.65,1.4,23.02,6.38
2020-05-29 23:00:00,28.0,63.75,39.95,18.7,1.42,23.32,7.3
2020-05-30 00:00:00,25.5,51.0,39.17,46.02,1.55,13.12,7.03
2020-05-30 01:00:00,25.75,58.75,42.52,28.0,1.55,19.4,6.3
2020-05-30 02:00:00,20.75,42.75,65.8,14.68,1.33,39.35,6.62
2020-05-30 03:00:00,17.25,31.75,51.1,15.15,1.3,33.1,6.35
2020-05-30 04:00:00,16.75,29.75,41.48,16.68,1.3,24.12,5.32
2020-05-30 05:00:00,15.75,38.75,43.3,16.52,1.33,20.4,6.35
2020-05-30 06:00:00,24.0,49.5,44.17,24.8,1.55,17.27,6.05
2020-05-30 07:00:00,25.5,51.25,47.2,43.3,1.73,18.3,6.85
2020-05-30 08:00:00,27.5,60.5,49.53,49.88,1.67,24.62,7.52
2020-05-30 09:00:00,21.75,59.75,49.35,18.88,1.6,55.95,9.02
2020-05-30 10:00:00,29.25,64.75,47.62,27.4,1.6,65.33,11.55
2020-05-30 11:00:00,34.75,73.0,45.52,15.75,1.52,76.47,9.02
2020-05-30 12:00:00,30.0,72.25,44.1,17.02,1.58,92.32,7.45
2020-05-30 13:00:00,27.5,70.75,46.7,13.32,1.5,99.57,7.02
2020-05-30 14:00:00,27.5,69.0,48.8,13.35,1.45,100.77,6.35
2020-05-30 15:00:00,22.75,56.75,48.27,27.1,1.4,90.0,6.35
2020-05-30 16:00:00,24.0,61.5,47.7,22.6,1.4,94.38,5.65
2020-05-30 17:00:00,29.25,75.25,48.75,14.53,1.48,96.45,6.22
2020-05-30 18:00:00,27.0,67.5,48.57,27.0,1.5,82.5,5.72
2020-05-30 19:00:00,26.25,69.25,46.27,30.85,1.4,76.7,7.55
2020-05-30 20:00:00,27.0,75.5,46.57,17.75,1.4,47.03,8.65
2020-05-30 21:00:00,36.75,88.25,43.62,10.8,1.5,41.62,7.28
2020-05-30 22:00:00,38.75,76.0,41.55,20.68,1.5,29.3,7.65
2020-05-30 23:00:00,37.5,72.25,41.62,58.43,1.6,7.45,9.08
2020-05-31 00:00:00,36.5,72.0,41.28,69.38,1.6,6.62,10.73
2020-05-31 01:00:00,36.75,76.75,41.22,25.3,1.6,15.6,7.33
2020-05-31 02:00:00,31.0,72.0,54.3,14.78,1.67,12.5,6.32
2020-05-31 03:00:00,25.5,63.0,46.7,8.55,1.4,26.5,5.2
2020-05-31 04:00:00,22.0,37.25,38.82,7.95,1.4,45.92,4.25
2020-05-31 05:00:00,6.5,13.25,47.12,7.9,1.62,55.55,3.52
2020-05-31 06:00:00,6.5,11.75,47.25,14.77,1.6,43.25,2.7
2020-05-31 07:00:00,10.25,15.25,43.23,33.53,1.68,29.85,3.33
2020-05-31 08:00:00,10.25,21.5,42.33,44.55,1.8,25.43,4.12
2020-05-31 09:00:00,16.25,28.0,40.6,20.9,1.8,36.38,6.02
2020-05-31 10:00:00,14.5,28.75,40.1,13.53,1.8,54.98,6.5
2020-05-31 11:00:00,19.0,45.25,41.65,11.85,1.75,51.7,5.28
2020-05-31 12:00:00,28.0,61.25,40.4,19.8,1.8,54.35,5.15
2020-05-31 13:00:00,29.25,62.5,45.03,23.8,1.77,51.92,5.72
2020-05-31 14:00:00,33.0,62.75,45.33,14.72,1.7,61.65,7.03
2020-05-31 15:00:00,33.0,60.0,44.1,14.27,1.65,62.12,8.68
2020-05-31 16:00:00,33.0,66.5,45.52,15.78,1.75,36.65,9.43
2020-05-31 17:00:00,31.0,69.5,42.83,14.15,1.73,25.88,7.25
2020-05-31 18:00:00,24.25,47.25,45.55,18.05,1.88,22.07,6.08
2020-05-31 19:00:00,27.75,58.25,46.1,18.62,2.0,25.67,5.97
2020-05-31 20:00:00,42.0,82.75,54.8,11.07,1.67,50.52,6.42
2020-05-31 21:00:00,31.5,60.75,56.62,10.52,1.25,61.38,6.4
2020-05-31 22:00:00,30.0,61.75,55.48,12.18,1.23,44.25,6.05
2020-05-31 23:00:00,38.25,90.0,48.85,12.35,1.2,39.17,5.95
2020-06-01 00:00:00,33.25,78.0,44.15,19.38,1.25,35.62,6.22
2020-06-01 01:00:00,25.0,68.75,48.28,10.2,1.25,43.75,9.03
2020-06-01 02:00:00,27.75,68.25,71.72,9.7,1.2,40.25,12.15
2020-06-01 03:00:00,35.5,73.0,55.35,9.55,1.2,36.45,10.75
2020-06-01 04:00:00,35.0,85.0,46.3,10.2,1.35,36.1,12.98
2020-06-01 05:00:00,36.25,80.25,49.33,12.52,1.6,30.45,15.0
2020-06-01 06:00:00,35.0,74.5,54.5,13.72,1.52,28.2,18.95
2020-06-01 07:00:00,48.5,111.0,56.5,14.3,1.6,25.85,27.85
2020-06-01 08:00:00,55.25,142.75,56.52,15.5,1.55,27.45,37.45
2020-06-01 09:00:00,57.75,125.75,52.83,14.67,1.5,27.88,32.77
2020-06-01 10:00:00,46.5,87.5,50.6,16.77,1.42,33.3,26.5
2020-06-01 11:00:00,49.25,93.0,47.12,10.25,1.42,50.48,20.15
2020-06-01 12:00:00,41.25,91.75,44.9,7.62,1.25,71.77,15.77
2020-06-01 13:00:00,32.25,77.25,44.28,7.28,1.3,79.95,13.07
