Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (ng/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-01-09 12:00:00,148.5,118.25,48.15,18.25,0.53,12.88,1.83
2020-01-09 13:00:00,124.0,92.0,47.75,17.02,0.5,16.9,2.02
2020-01-09 14:00:00,125.5,90.25,50.08,17.4,0.5,19.4,2.2
2020-01-09 15:00:00,120.0,82.5,56.97,18.55,0.5,22.58,2.02
2020-01-09 16:00:00,116.0,73.0,54.95,18.72,0.5,22.07,2.45
2020-01-09 17:00:00,110.25,66.25,52.9,20.23,0.53,19.62,2.4
2020-01-09 18:00:00,108.5,66.75,51.67,26.23,0.7,10.7,2.35
2020-01-09 19:00:00,131.25,81.75,48.97,28.5,0.93,4.65,2.3
2020-01-09 20:00:00,149.25,106.0,47.95,40.58,1.25,0.78,2.72
2020-01-09 21:00:00,174.0,118.75,54.8,38.65,1.2,1.05,2.82
2020-01-09 22:00:00,179.25,124.5,54.83,42.08,1.27,0.8,2.68
2020-01-09 23:00:00,194.0,134.75,63.73,41.48,1.17,1.0,2.4
2020-01-10 00:00:00,197.5,140.0,69.28,42.6,1.12,0.45,2.42
2020-01-10 01:00:00,212.5,155.75,65.97,40.62,0.93,0.55,2.2
2020-01-10 02:00:00,192.75,144.0,66.12,36.38,0.75,5.75,1.97
2020-01-10 03:00:00,171.0,127.5,51.9,28.88,0.7,1.2,1.9
2020-01-10 04:00:00,156.5,118.75,49.17,32.48,0.72,0.8,1.95
2020-01-10 05:00:00,136.0,103.75,50.33,24.42,0.7,1.98,1.7
2020-01-10 06:00:00,121.5,95.5,50.88,21.75,0.62,3.45,1.5
2020-01-10 07:00:00,119.25,93.5,56.97,21.32,0.6,5.12,1.65
2020-01-10 08:00:00,136.0,102.5,56.62,27.48,0.67,1.72,1.62
2020-01-10 09:00:00,140.0,105.25,58.52,28.35,0.7,4.3,1.62
2020-01-10 10:00:00,147.25,104.0,60.05,25.93,0.72,8.75,1.9
2020-01-10 11:00:00,167.25,120.0,54.73,22.58,0.85,17.18,1.88
2020-01-10 12:00:00,184.75,132.0,54.12,20.1,0.83,15.15,2.48
2020-01-10 13:00:00,178.0,134.0,57.5,26.52,0.0,7.35,2.7
2020-01-10 14:00:00,197.25,138.75,70.55,29.3,1.1,14.23,2.35
2020-01-10 15:00:00,191.25,127.0,76.22,24.48,,17.62,1.65
2020-01-10 16:00:00,156.25,100.75,74.42,20.97,0.0,15.03,2.55
2020-01-10 17:00:00,137.75,91.25,69.1,22.15,1.67,20.0,2.62
2020-01-10 18:00:00,136.75,81.5,62.27,34.72,2.3,8.45,2.32
2020-01-10 19:00:00,172.5,95.25,61.62,112.6,3.4,1.18,3.1
2020-01-10 20:00:00,267.25,159.0,60.33,143.8,4.0,1.05,4.05
2020-01-10 21:00:00,306.0,190.75,73.05,126.17,3.4,0.88,3.7
2020-01-10 22:00:00,306.25,201.5,71.67,101.22,3.17,0.85,3.02
2020-01-10 23:00:00,283.0,184.75,73.65,97.32,1.62,1.0,2.65
2020-01-11 00:00:00,263.5,165.5,76.35,87.32,1.28,0.78,2.3
2020-01-11 01:00:00,253.75,162.25,76.18,83.53,0.7,0.95,2.23
2020-01-11 02:00:00,229.0,151.5,75.72,75.97,0.27,0.35,1.85
2020-01-11 03:00:00,192.5,131.0,64.58,57.55,0.0,1.12,1.62
2020-01-11 04:00:00,161.25,118.75,61.7,41.65,0.45,1.27,2.03
2020-01-11 05:00:00,154.25,119.0,64.53,42.17,0.45,1.17,2.3
2020-01-11 06:00:00,161.5,125.5,69.97,41.35,0.3,0.78,2.5
2020-01-11 07:00:00,172.0,132.5,76.8,39.22,0.35,1.05,2.0
2020-01-11 08:00:00,175.25,123.5,74.45,46.5,0.47,1.15,2.05
2020-01-11 09:00:00,194.0,134.0,79.03,69.78,0.6,1.2,3.17
2020-01-11 10:00:00,228.5,153.25,,64.85,0.72,2.02,3.4
2020-01-11 11:00:00,237.5,150.75,,45.38,0.47,7.42,4.3
2020-01-11 12:00:00,187.75,126.0,,32.95,0.25,18.8,6.05
2020-01-11 13:00:00,153.25,101.25,,25.47,0.6,27.53,4.05
2020-01-11 14:00:00,134.75,80.75,,21.3,0.62,39.33,3.5
2020-01-11 15:00:00,135.75,77.0,,20.15,0.5,45.33,2.95
2020-01-11 16:00:00,124.0,67.5,63.9,20.52,0.53,46.1,3.42
2020-01-11 17:00:00,129.0,66.0,60.1,21.15,0.6,42.05,3.35
2020-01-11 18:00:00,135.0,73.25,62.88,28.35,0.93,20.57,3.17
2020-01-11 19:00:00,,114.5,68.35,100.05,2.23,1.15,3.4
2020-01-11 20:00:00,433.0,192.25,73.9,125.47,2.92,1.08,4.25
2020-01-11 21:00:00,435.75,248.25,78.97,164.6,3.65,1.0,4.22
2020-01-11 22:00:00,469.75,258.25,84.95,198.82,4.67,0.93,4.15
2020-01-11 23:00:00,542.0,304.75,96.7,167.6,4.25,0.9,3.38
2020-01-12 00:00:00,521.0,303.75,102.58,163.2,4.07,1.15,2.92
2020-01-12 01:00:00,488.5,289.0,99.43,167.82,3.62,1.25,2.85
2020-01-12 02:00:00,451.75,276.25,99.47,192.62,3.58,0.6,2.85
2020-01-12 03:00:00,455.5,273.5,87.45,195.07,3.25,1.08,2.92
2020-01-12 04:00:00,389.25,239.25,88.12,174.52,2.55,1.02,2.3
2020-01-12 05:00:00,325.5,212.75,85.55,147.9,1.82,1.0,1.6
2020-01-12 06:00:00,283.75,183.5,86.62,158.5,1.75,0.98,1.88
2020-01-12 07:00:00,280.75,180.75,97.97,163.55,1.73,0.97,1.8
2020-01-12 08:00:00,305.75,199.0,109.68,199.6,2.1,1.15,2.05
2020-01-12 09:00:00,385.0,251.0,122.9,140.95,1.5,0.9,1.4
2020-01-12 10:00:00,403.25,280.0,115.97,119.72,1.33,1.32,1.6
2020-01-12 11:00:00,340.0,236.0,97.65,99.8,1.03,2.33,2.35
2020-01-12 12:00:00,255.75,176.25,82.45,62.48,0.6,10.15,3.42
2020-01-12 13:00:00,169.75,116.25,77.3,49.22,0.72,19.12,3.9
2020-01-12 14:00:00,159.25,95.75,72.7,35.23,0.78,38.6,3.0
2020-01-12 15:00:00,168.0,94.75,78.92,27.12,0.8,,2.12
2020-01-12 16:00:00,172.5,93.25,77.7,24.45,0.83,48.0,2.22
2020-01-12 17:00:00,174.5,92.0,76.38,26.35,1.05,34.2,2.52
2020-01-12 18:00:00,205.5,98.75,75.25,48.4,1.6,9.3,2.27
2020-01-12 19:00:00,270.25,127.5,76.33,83.5,2.82,0.72,2.4
2020-01-12 20:00:00,370.5,189.25,81.12,101.85,3.72,0.72,2.52
2020-01-12 21:00:00,445.75,240.75,91.68,158.8,6.7,1.12,3.35
2020-01-12 22:00:00,608.75,323.75,107.85,196.45,8.55,1.7,4.0
2020-01-12 23:00:00,680.25,376.5,123.6,189.8,8.2,2.35,3.93
2020-01-13 00:00:00,664.5,420.75,126.63,159.32,6.1,2.17,2.95
2020-01-13 01:00:00,550.5,373.5,112.05,136.52,4.08,1.75,2.3
2020-01-13 02:00:00,437.0,300.75,110.15,151.47,3.62,4.25,2.5
2020-01-13 03:00:00,421.5,279.0,102.68,130.98,3.35,5.47,2.45
2020-01-13 04:00:00,382.0,262.0,102.0,116.65,3.1,9.9,2.05
2020-01-13 05:00:00,373.5,263.0,106.92,110.15,2.65,6.58,1.95
2020-01-13 06:00:00,374.25,262.25,108.78,129.8,2.9,6.45,2.08
2020-01-13 07:00:00,384.0,267.75,116.7,94.8,2.1,4.25,1.7
2020-01-13 08:00:00,340.25,234.75,113.47,96.72,1.92,3.12,1.55
2020-01-13 09:00:00,339.75,219.5,112.1,92.68,1.85,2.4,1.62
2020-01-13 10:00:00,309.5,185.0,105.35,55.67,1.2,5.62,2.33
2020-01-13 11:00:00,251.0,156.75,98.58,40.77,1.23,11.05,3.08
2020-01-13 12:00:00,231.75,152.25,92.12,32.65,1.17,14.12,3.27
2020-01-13 13:00:00,225.25,143.75,91.72,26.5,0.75,18.02,3.53
2020-01-13 14:00:00,213.75,123.0,93.28,18.73,0.75,21.15,2.83
2020-01-13 15:00:00,207.25,117.0,106.42,17.08,0.8,24.4,2.55
2020-01-13 16:00:00,215.25,118.75,98.2,18.93,0.9,24.92,3.25
2020-01-13 17:00:00,208.75,125.5,99.15,20.27,0.9,23.2,3.27
2020-01-13 18:00:00,207.5,132.0,101.5,26.43,1.2,9.88,2.9
2020-01-13 19:00:00,227.5,145.0,113.97,49.3,1.82,1.27,2.75
2020-01-13 20:00:00,294.0,188.0,129.07,63.58,2.75,1.32,
2020-01-13 21:00:00,372.0,251.5,132.12,68.88,2.9,1.3,
2020-01-13 22:00:00,340.25,242.5,129.2,50.77,2.2,1.27,
2020-01-13 23:00:00,327.5,240.5,124.8,47.78,2.15,0.95,2.3
2020-01-14 00:00:00,337.5,253.75,112.9,38.25,1.93,1.23,2.08
2020-01-14 01:00:00,347.5,268.25,108.8,32.48,1.8,1.18,1.77
2020-01-14 02:00:00,318.0,249.0,111.8,30.0,1.7,1.95,1.82
2020-01-14 03:00:00,276.0,208.25,115.35,25.12,1.4,1.42,1.75
2020-01-14 04:00:00,220.0,169.5,117.97,23.28,1.2,1.1,1.5
2020-01-14 05:00:00,151.25,117.5,108.12,19.38,1.02,1.85,
2020-01-14 06:00:00,118.75,94.25,96.0,17.45,0.9,2.88,
2020-01-14 07:00:00,101.25,74.0,86.53,15.62,0.93,3.08,
2020-01-14 08:00:00,108.5,79.25,75.85,15.7,0.95,2.65,1.1
2020-01-14 09:00:00,122.75,95.0,76.5,16.38,1.0,2.65,0.88
2020-01-14 10:00:00,130.0,92.5,74.25,14.85,0.95,4.6,1.2
2020-01-14 11:00:00,119.25,84.5,77.28,14.75,1.05,6.78,1.65
2020-01-14 12:00:00,137.25,90.75,86.45,17.35,1.17,9.53,2.0
2020-01-14 13:00:00,185.5,119.5,90.72,19.15,0.85,9.93,
2020-01-14 14:00:00,211.25,143.0,93.42,20.5,1.0,14.32,
2020-01-14 15:00:00,239.5,163.5,94.0,18.65,0.95,22.27,
2020-01-14 16:00:00,220.0,146.5,80.17,15.93,0.83,26.88,2.77
2020-01-14 17:00:00,151.5,96.5,76.05,14.03,0.85,28.12,2.6
2020-01-14 18:00:00,137.0,86.75,76.05,15.0,0.9,21.08,2.28
2020-01-14 19:00:00,147.5,91.0,79.97,20.05,1.25,7.2,2.02
2020-01-14 20:00:00,161.75,96.75,82.38,30.48,1.55,1.28,2.0
2020-01-14 21:00:00,166.0,97.0,79.85,30.52,1.55,1.72,
2020-01-14 22:00:00,169.75,99.75,74.82,26.95,1.5,2.8,
2020-01-14 23:00:00,155.25,92.75,68.08,22.52,1.35,4.62,
2020-01-15 00:00:00,135.0,77.0,59.75,22.98,1.32,2.7,1.3
2020-01-15 01:00:00,139.25,81.75,58.78,28.5,1.02,2.08,1.25
2020-01-15 02:00:00,131.75,70.5,61.2,40.9,1.12,0.9,1.4
2020-01-15 03:00:00,141.5,73.25,62.85,27.52,0.9,1.75,1.12
2020-01-15 04:00:00,107.5,69.0,68.88,21.65,0.85,4.58,1.3
2020-01-15 05:00:00,104.5,74.75,70.8,17.75,0.85,6.4,
2020-01-15 06:00:00,119.0,81.75,68.97,19.82,0.85,2.45,
2020-01-15 07:00:00,117.25,75.0,64.58,21.48,0.88,1.85,
2020-01-15 08:00:00,108.0,69.0,57.1,24.8,0.98,2.02,1.65
2020-01-15 09:00:00,126.25,81.0,59.38,35.58,1.15,1.77,2.2
2020-01-15 10:00:00,144.75,94.0,67.07,33.08,1.18,4.28,2.53
2020-01-15 11:00:00,174.75,108.75,74.03,28.75,1.32,11.9,2.73
2020-01-15 12:00:00,187.0,115.5,86.0,23.05,1.27,20.33,3.35
2020-01-15 13:00:00,199.25,117.25,88.45,21.35,1.12,28.33,
2020-01-15 14:00:00,220.5,133.25,88.55,19.33,1.08,34.38,
2020-01-15 15:00:00,197.0,119.0,84.5,16.05,0.97,37.8,
2020-01-15 16:00:00,183.5,100.5,76.0,13.32,0.85,40.12,4.25
