Datetime,NOx (ppb),Ozone (ug/m3),CO (mg/m3),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2019-11-15 02:00:00,35.7,6.12,0.95,23.96,405.0,338.0,5.18
2019-11-15 03:00:00,29.67,7.14,0.93,20.34,468.0,415.25,5.06
2019-11-15 04:00:00,30.16,6.97,1.06,18.47,600.5,544.5,3.96
2019-11-15 05:00:00,30.02,6.71,1.05,17.38,644.5,599.75,5.56
2019-11-15 06:00:00,34.91,6.33,1.02,17.65,615.75,576.75,6.8
2019-11-15 07:00:00,34.79,6.15,1.02,17.63,561.5,526.0,5.49
2019-11-15 08:00:00,39.11,6.93,1.07,19.7,531.0,493.75,6.75
2019-11-15 09:00:00,46.5,9.83,1.05,23.98,555.0,505.0,12.24
2019-11-15 10:00:00,43.44,22.29,1.0,22.38,531.25,479.0,16.23
2019-11-15 11:00:00,34.87,69.75,0.87,18.31,459.5,412.25,21.23
2019-11-15 12:00:00,32.52,118.44,0.64,16.95,388.75,343.5,16.48
2019-11-15 13:00:00,35.32,153.24,0.75,18.68,308.5,269.0,14.41
2019-11-15 14:00:00,34.66,184.05,0.52,18.33,,,15.91
2019-11-15 15:00:00,29.45,,0.47,15.45,75.0,56.75,13.48
2019-11-15 16:00:00,28.16,,0.54,14.54,231.0,180.75,12.12
2019-11-15 17:00:00,32.15,136.96,0.65,15.94,320.5,244.75,13.03
2019-11-15 18:00:00,42.03,50.26,0.97,19.47,293.0,219.75,11.59
2019-11-15 19:00:00,74.06,6.33,1.98,31.99,326.0,233.25,9.82
2019-11-15 20:00:00,84.59,6.04,2.56,37.05,379.75,269.25,11.23
2019-11-15 21:00:00,95.77,6.1,2.91,42.49,392.75,291.75,10.54
2019-11-15 22:00:00,98.6,6.11,3.16,45.07,400.75,303.75,8.65
2019-11-15 23:00:00,76.37,6.01,2.51,40.47,420.5,323.5,8.05
2019-11-16 00:00:00,64.17,6.01,1.74,34.88,407.25,318.75,7.17
2019-11-16 01:00:00,40.19,6.08,0.84,25.54,372.5,303.75,6.85
2019-11-16 02:00:00,36.75,6.02,0.63,22.71,345.75,290.0,8.64
2019-11-16 03:00:00,33.93,6.46,0.53,20.62,318.75,270.75,9.97
2019-11-16 04:00:00,32.69,6.5,0.45,19.0,294.75,251.0,11.08
2019-11-16 05:00:00,31.97,6.75,0.42,17.79,248.5,211.0,13.94
2019-11-16 06:00:00,32.07,7.11,0.4,17.29,242.5,208.75,10.0
2019-11-16 07:00:00,32.96,6.48,0.4,17.44,230.75,201.25,8.43
2019-11-16 08:00:00,35.94,8.37,0.49,18.29,252.25,201.75,9.36
2019-11-16 09:00:00,38.04,26.23,0.51,19.32,282.25,223.5,16.13
2019-11-16 10:00:00,35.45,61.94,0.43,18.82,248.5,191.0,17.49
2019-11-16 11:00:00,42.11,83.68,0.46,13.94,214.25,161.75,19.04
2019-11-16 12:00:00,51.14,83.63,0.49,10.48,214.5,158.0,17.71
2019-11-16 13:00:00,50.21,79.22,0.46,9.95,171.5,116.0,
2019-11-16 14:00:00,50.81,71.04,0.42,10.03,125.75,68.0,5.87
2019-11-16 15:00:00,46.96,76.59,0.41,9.24,121.0,57.5,5.41
2019-11-16 16:00:00,42.41,75.63,0.37,8.81,139.0,55.5,5.84
2019-11-16 17:00:00,43.86,65.83,0.46,8.66,199.25,56.25,5.96
2019-11-16 18:00:00,43.98,45.13,0.57,8.33,208.5,71.25,9.11
2019-11-16 19:00:00,50.65,13.37,0.74,8.73,172.75,65.5,7.09
2019-11-16 20:00:00,50.65,9.36,0.8,8.84,154.5,69.5,6.64
2019-11-16 21:00:00,54.29,5.38,1.06,8.79,165.25,99.25,5.82
2019-11-16 22:00:00,49.02,7.67,1.01,9.07,230.75,178.0,8.2
2019-11-16 23:00:00,47.38,7.52,0.83,9.15,240.25,201.75,7.48
2019-11-17 00:00:00,55.3,10.36,0.66,10.71,200.0,171.5,7.29
2019-11-17 01:00:00,64.24,7.05,0.65,12.41,196.0,171.5,3.55
2019-11-17 02:00:00,63.47,11.84,0.51,12.54,181.5,159.25,2.57
2019-11-17 03:00:00,63.19,15.0,0.41,12.34,140.5,123.0,1.29
2019-11-17 04:00:00,61.36,21.94,0.34,12.53,116.25,101.0,4.14
2019-11-17 05:00:00,64.33,17.52,0.35,12.4,97.5,84.75,3.2
2019-11-17 06:00:00,62.73,14.0,0.42,12.25,111.0,97.0,2.6
2019-11-17 07:00:00,64.69,8.44,0.48,12.96,131.5,115.0,3.41
2019-11-17 08:00:00,63.87,8.91,0.49,12.46,136.5,118.5,3.88
2019-11-17 09:00:00,64.48,15.65,0.52,12.68,136.5,116.5,6.62
2019-11-17 10:00:00,66.38,30.44,0.54,12.55,136.75,112.0,8.16
2019-11-17 11:00:00,62.33,49.92,0.39,11.96,125.25,94.75,7.45
2019-11-17 12:00:00,62.84,60.22,0.34,12.48,95.75,61.75,6.58
2019-11-17 13:00:00,63.65,64.48,0.29,13.1,86.25,44.25,5.08
2019-11-17 14:00:00,64.04,68.47,0.24,12.28,80.0,32.25,5.69
2019-11-17 15:00:00,64.04,63.15,0.26,12.77,69.0,28.0,4.46
2019-11-17 16:00:00,67.56,61.55,0.24,13.43,78.0,32.25,3.85
2019-11-17 17:00:00,70.35,50.56,0.29,13.55,78.5,29.0,4.02
2019-11-17 18:00:00,73.66,25.36,0.4,13.89,73.0,29.25,3.53
2019-11-17 19:00:00,78.77,5.49,0.71,13.65,89.0,42.0,5.67
2019-11-17 20:00:00,74.93,4.56,1.01,12.46,118.25,63.25,8.49
2019-11-17 21:00:00,70.8,7.05,0.92,12.9,149.0,96.75,7.7
2019-11-17 22:00:00,67.44,17.44,0.91,13.09,194.0,144.75,11.35
2019-11-17 23:00:00,62.13,20.58,0.93,12.68,250.5,207.25,8.45
2019-11-18 00:00:00,46.62,20.92,0.83,9.1,264.75,230.75,6.28
2019-11-18 01:00:00,43.44,18.72,0.75,8.67,239.75,210.75,5.43
2019-11-18 02:00:00,43.07,19.69,0.72,7.81,244.0,218.25,4.31
2019-11-18 03:00:00,42.35,24.35,0.62,7.98,239.25,215.5,3.67
2019-11-18 04:00:00,41.02,25.79,0.49,7.91,187.75,169.0,3.19
2019-11-18 05:00:00,44.71,15.82,0.51,8.36,147.25,131.5,2.63
2019-11-18 06:00:00,44.66,19.58,0.45,8.49,136.25,117.25,3.03
2019-11-18 07:00:00,47.01,9.55,0.48,8.49,143.25,124.25,1.79
2019-11-18 08:00:00,56.03,5.92,0.56,9.86,134.25,115.0,2.23
2019-11-18 09:00:00,55.27,10.74,0.6,10.38,143.5,112.0,3.65
2019-11-18 10:00:00,51.62,25.53,0.58,10.43,152.25,109.75,5.08
2019-11-18 11:00:00,51.83,49.15,0.49,10.05,133.5,96.0,7.18
2019-11-18 12:00:00,50.04,76.46,0.41,9.8,111.0,78.0,7.8
2019-11-18 13:00:00,48.19,87.53,0.36,9.86,95.75,66.75,6.34
2019-11-18 14:00:00,48.5,88.94,0.36,10.03,82.75,55.25,5.0
2019-11-18 15:00:00,51.58,77.32,0.38,10.03,86.0,60.5,4.32
2019-11-18 16:00:00,51.19,76.69,0.37,9.75,84.5,59.75,4.87
2019-11-18 17:00:00,53.55,53.03,0.46,9.57,80.0,53.75,5.03
2019-11-18 18:00:00,66.18,10.76,0.8,10.15,81.5,45.25,4.7
2019-11-18 19:00:00,89.76,4.25,1.36,11.99,95.5,47.75,5.06
2019-11-18 20:00:00,107.44,,1.81,14.54,116.25,59.0,5.58
2019-11-18 21:00:00,113.41,4.83,2.28,16.11,139.0,77.0,6.29
2019-11-18 22:00:00,136.11,,2.61,19.15,174.75,102.0,5.37
2019-11-18 23:00:00,115.95,4.3,2.04,17.86,164.75,99.0,4.67
2019-11-19 00:00:00,101.89,,1.67,17.26,141.25,87.25,2.73
2019-11-19 01:00:00,124.45,,2.14,17.14,130.5,84.75,4.69
2019-11-19 02:00:00,103.61,4.27,1.73,16.25,167.25,109.75,5.25
2019-11-19 03:00:00,89.62,,1.18,16.12,162.75,114.25,3.13
2019-11-19 04:00:00,83.0,,0.98,15.26,151.75,115.75,3.09
2019-11-19 05:00:00,81.49,4.01,1.1,14.46,160.25,125.5,3.73
2019-11-19 06:00:00,68.59,4.47,0.85,13.97,173.25,143.5,2.96
2019-11-19 07:00:00,64.5,3.95,0.74,12.22,167.75,140.75,2.42
2019-11-19 08:00:00,70.06,4.38,0.85,12.45,164.75,132.25,3.76
2019-11-19 09:00:00,72.66,4.66,1.1,13.19,201.5,146.0,6.96
2019-11-19 10:00:00,69.66,6.46,1.15,12.78,269.5,192.75,8.46
2019-11-19 11:00:00,63.02,29.71,1.03,12.06,296.0,222.5,10.19
2019-11-19 12:00:00,54.79,78.45,0.87,10.69,294.75,238.5,11.41
2019-11-19 13:00:00,53.62,102.61,0.74,10.47,260.25,210.25,9.88
2019-11-19 14:00:00,49.43,107.58,0.5,10.22,186.25,144.75,9.44
2019-11-19 15:00:00,49.7,96.06,0.49,9.46,139.25,105.5,8.9
2019-11-19 16:00:00,49.04,90.82,0.43,9.46,112.75,80.0,7.22
2019-11-19 17:00:00,62.12,57.61,0.54,11.17,96.75,63.75,6.67
2019-11-19 18:00:00,74.49,7.38,1.13,10.37,106.75,66.0,5.53
2019-11-19 19:00:00,92.06,4.84,1.52,12.48,124.75,70.5,5.17
2019-11-19 20:00:00,103.77,,1.87,15.08,136.5,78.5,6.79
2019-11-19 21:00:00,110.15,4.48,2.23,15.89,149.75,92.75,6.02
2019-11-19 22:00:00,115.76,4.86,2.39,17.51,175.25,102.75,4.66
2019-11-19 23:00:00,94.23,,1.57,16.41,178.0,113.75,5.13
2019-11-20 00:00:00,90.0,4.71,1.4,15.58,156.25,112.0,5.12
2019-11-20 01:00:00,123.11,,1.83,16.72,166.0,122.5,4.12
2019-11-20 02:00:00,132.0,4.75,2.04,18.3,172.75,122.75,4.42
2019-11-20 03:00:00,139.74,4.71,2.64,19.51,235.5,167.75,5.3
2019-11-20 04:00:00,131.41,4.54,2.12,19.59,242.5,181.75,4.7
2019-11-20 05:00:00,105.32,4.65,1.77,19.28,188.25,145.0,3.8
2019-11-20 06:00:00,84.19,4.61,1.35,18.42,198.25,156.75,3.23
2019-11-20 07:00:00,77.86,4.31,1.1,16.03,192.0,156.25,1.48
2019-11-20 08:00:00,88.68,4.65,1.23,14.5,187.0,153.25,1.93
2019-11-20 09:00:00,96.69,4.62,1.54,15.8,216.25,167.0,6.13
2019-11-20 10:00:00,101.57,4.84,1.76,16.62,296.0,217.0,11.55
2019-11-20 11:00:00,104.27,8.73,1.79,17.52,332.75,255.75,16.15
2019-11-20 12:00:00,70.63,46.2,0.97,13.52,291.5,235.0,13.5
2019-11-20 13:00:00,62.57,80.09,0.68,12.04,214.75,178.75,9.8
2019-11-20 14:00:00,59.4,112.84,0.57,11.25,142.25,116.0,10.49
2019-11-20 15:00:00,56.37,119.52,0.58,10.23,126.75,104.25,10.2
2019-11-20 16:00:00,60.12,129.71,0.91,10.48,145.75,118.5,11.27
2019-11-20 17:00:00,62.61,107.94,0.83,11.33,173.75,135.0,10.23
2019-11-20 18:00:00,106.97,6.43,2.14,14.34,160.5,114.25,8.51
2019-11-20 19:00:00,183.53,4.88,4.65,24.03,206.0,135.25,9.59
2019-11-20 20:00:00,215.65,4.09,5.43,28.23,270.5,182.75,11.28
2019-11-20 21:00:00,254.73,4.47,6.41,33.4,307.75,211.75,11.66
2019-11-20 22:00:00,308.74,4.36,7.89,40.84,352.0,235.0,9.16
2019-11-20 23:00:00,255.66,,7.35,38.05,360.25,249.75,8.79
2019-11-21 00:00:00,254.52,,7.13,38.33,372.0,277.0,8.13
2019-11-21 01:00:00,243.22,4.39,6.67,36.53,357.0,277.0,7.45
2019-11-21 02:00:00,261.79,,6.98,37.15,312.75,257.5,8.56
2019-11-21 03:00:00,246.13,4.36,6.29,38.01,349.5,293.25,8.21
2019-11-21 04:00:00,185.74,,4.32,36.38,419.5,353.25,5.69
2019-11-21 05:00:00,149.44,4.55,3.21,32.47,404.0,346.75,4.63
2019-11-21 06:00:00,168.87,4.5,2.98,27.71,394.75,340.25,4.31
2019-11-21 07:00:00,183.85,4.59,2.98,27.25,391.75,332.75,4.85
2019-11-21 08:00:00,231.94,4.5,3.6,31.44,375.5,312.25,7.17
2019-11-21 09:00:00,239.53,4.78,3.89,38.44,414.75,320.0,15.67
2019-11-21 10:00:00,140.14,5.19,2.62,34.0,370.75,290.5,35.23
2019-11-21 11:00:00,104.35,6.47,1.86,24.04,338.25,264.5,33.19
2019-11-21 12:00:00,91.27,17.83,1.54,18.1,253.5,202.0,26.97
2019-11-21 13:00:00,91.63,40.81,1.55,16.3,254.75,201.75,22.62
2019-11-21 14:00:00,76.08,71.22,1.22,13.45,236.0,190.5,23.33
2019-11-21 15:00:00,64.88,79.43,0.96,11.65,208.75,166.25,16.65
2019-11-21 16:00:00,63.13,72.15,0.99,10.59,175.0,136.25,15.28
2019-11-21 17:00:00,65.19,34.7,0.88,10.28,148.25,111.75,13.19
2019-11-21 18:00:00,71.21,10.43,1.29,10.74,154.25,109.75,10.54
2019-11-21 19:00:00,112.91,4.76,2.52,15.53,199.0,140.25,9.22
2019-11-21 20:00:00,164.5,4.69,3.82,21.88,252.5,176.0,11.66
2019-11-21 21:00:00,209.17,4.67,5.07,27.52,309.25,210.75,10.61
2019-11-21 22:00:00,215.85,4.46,4.89,30.32,295.5,208.0,7.37
2019-11-21 23:00:00,186.42,4.32,4.25,29.05,312.75,230.0,5.45
2019-11-22 00:00:00,157.95,4.02,3.4,27.72,338.0,256.75,4.46
2019-11-22 01:00:00,135.32,,2.83,21.54,319.5,253.0,4.55
2019-11-22 02:00:00,146.06,,2.89,20.34,301.0,242.25,5.54
2019-11-22 03:00:00,136.15,,2.65,20.48,279.5,229.5,4.78
2019-11-22 04:00:00,129.54,4.19,2.56,20.02,267.75,222.75,4.06
2019-11-22 05:00:00,142.19,,2.74,19.68,244.25,205.5,4.72
2019-11-22 06:00:00,129.15,4.5,2.5,20.03,238.0,201.5,3.61
2019-11-22 07:00:00,120.11,4.52,2.3,19.43,230.25,196.5,3.98
2019-11-22 08:00:00,135.71,4.15,2.41,19.84,232.25,196.0,5.01
2019-11-22 09:00:00,105.27,4.67,1.69,20.78,259.25,208.75,7.23
2019-11-22 10:00:00,83.66,5.47,1.32,18.14,270.0,210.0,12.3
2019-11-22 11:00:00,77.49,17.97,1.06,15.02,218.5,172.0,17.05
2019-11-22 12:00:00,61.71,80.51,0.73,12.82,196.0,155.25,20.52
2019-11-22 13:00:00,61.42,126.17,0.81,12.09,194.5,145.5,17.84
2019-11-22 14:00:00,59.07,150.29,0.75,12.12,222.25,159.75,27.78
2019-11-22 15:00:00,50.26,149.16,0.69,9.85,209.75,153.25,31.84
2019-11-22 16:00:00,50.16,126.68,0.75,8.85,204.0,150.25,21.11
2019-11-22 17:00:00,71.24,35.74,1.25,10.96,208.5,151.75,19.12
2019-11-22 18:00:00,77.74,16.83,1.6,11.31,206.25,145.5,11.36
2019-11-22 19:00:00,78.74,10.79,1.53,12.36,217.25,156.25,8.81
2019-11-22 20:00:00,85.74,4.24,1.92,12.86,211.0,154.0,7.82
2019-11-22 21:00:00,107.74,4.9,2.72,15.27,252.75,183.75,7.64
2019-11-22 22:00:00,142.5,4.34,3.35,19.08,298.5,215.5,6.46
2019-11-22 23:00:00,145.48,,3.36,21.51,295.0,226.25,6.1
2019-11-23 00:00:00,126.82,5.02,2.61,21.05,292.5,227.0,5.38
2019-11-23 01:00:00,70.69,4.91,0.94,18.56,294.0,242.25,10.17
2019-11-23 02:00:00,61.91,4.99,0.72,15.01,217.0,176.25,16.51
2019-11-23 03:00:00,74.21,4.25,0.81,13.37,184.25,152.5,12.27
2019-11-23 04:00:00,72.93,,0.78,13.15,159.5,138.5,5.43
2019-11-23 05:00:00,62.42,,0.61,12.8,139.75,124.75,4.62
2019-11-23 06:00:00,59.53,5.07,0.57,12.43,146.75,132.75,6.15
2019-11-23 07:00:00,59.37,4.86,0.58,11.62,164.0,148.25,3.6
2019-11-23 08:00:00,61.91,4.59,0.64,11.98,155.0,138.5,3.69
2019-11-23 09:00:00,63.27,5.2,0.71,12.21,158.75,135.0,5.2
2019-11-23 10:00:00,61.61,8.66,0.69,12.07,171.75,142.75,7.4
2019-11-23 11:00:00,61.52,15.92,0.73,11.89,160.5,131.5,8.67
2019-11-23 12:00:00,60.6,35.01,0.77,11.52,170.0,133.0,10.16
2019-11-23 13:00:00,60.97,51.69,0.71,11.21,188.75,148.5,9.31
2019-11-23 14:00:00,59.13,53.89,0.61,10.96,145.75,113.75,7.41
2019-11-23 15:00:00,61.83,49.23,0.58,11.38,118.0,89.0,5.82
2019-11-23 16:00:00,58.46,53.34,0.48,11.02,105.0,76.5,5.33
2019-11-23 17:00:00,60.1,32.23,0.57,10.86,92.75,66.0,5.84
2019-11-23 18:00:00,78.31,11.1,1.17,11.69,103.25,66.0,5.71
2019-11-23 19:00:00,92.71,4.68,1.71,13.2,121.25,78.0,5.62
2019-11-23 20:00:00,85.92,,1.47,13.77,120.75,88.0,5.01
2019-11-23 21:00:00,83.59,4.34,1.56,13.94,136.5,104.5,5.75
2019-11-23 22:00:00,75.87,,1.28,14.53,147.25,113.5,4.24
2019-11-23 23:00:00,68.62,5.02,1.0,13.65,132.5,106.25,4.31
2019-11-24 00:00:00,64.72,5.72,0.78,12.54,137.25,114.0,4.93
2019-11-24 01:00:00,61.67,10.16,0.63,12.28,147.25,120.0,5.03
2019-11-24 02:00:00,58.57,16.97,0.5,12.06,154.25,127.0,4.29
2019-11-24 03:00:00,57.88,15.79,0.43,11.44,143.5,120.25,3.96
2019-11-24 04:00:00,57.71,20.58,0.38,11.22,130.75,106.0,4.22
2019-11-24 05:00:00,56.67,20.11,0.38,11.02,121.0,100.5,4.23
2019-11-24 06:00:00,59.53,15.12,0.43,11.2,124.75,107.5,4.98
2019-11-24 07:00:00,62.77,9.49,0.49,11.17,127.75,112.5,4.07
2019-11-24 08:00:00,63.59,9.79,0.54,11.84,135.25,119.0,5.21
2019-11-24 09:00:00,66.26,17.11,0.59,12.28,153.0,130.0,9.39
2019-11-24 10:00:00,57.89,33.99,0.59,11.14,150.75,125.75,11.0
2019-11-24 11:00:00,54.16,54.35,0.53,10.73,141.25,119.25,11.98
2019-11-24 12:00:00,54.21,74.31,0.51,10.82,131.0,107.75,10.12
2019-11-24 13:00:00,51.22,81.33,0.45,10.22,129.25,101.0,8.88
2019-11-24 14:00:00,50.17,75.11,0.33,9.98,108.25,78.25,8.09
2019-11-24 15:00:00,52.16,59.02,0.36,9.47,80.0,51.25,6.65
2019-11-24 16:00:00,52.88,43.8,0.42,9.36,73.25,45.25,6.34
2019-11-24 17:00:00,61.81,21.39,0.59,10.16,71.75,43.25,9.22
2019-11-24 18:00:00,81.72,4.71,1.12,11.11,86.0,51.25,6.29
2019-11-24 19:00:00,78.14,4.68,1.18,12.14,117.75,76.0,6.22
2019-11-24 20:00:00,68.19,5.05,1.13,11.96,153.75,113.25,8.14
2019-11-24 21:00:00,67.79,5.31,1.09,11.79,164.75,130.0,8.3
2019-11-24 22:00:00,65.97,4.45,1.08,12.07,152.75,126.25,5.29
2019-11-24 23:00:00,63.5,4.51,1.0,11.72,161.75,134.75,5.81
2019-11-25 00:00:00,66.49,,1.04,12.2,171.75,140.5,5.44
2019-11-25 01:00:00,66.56,4.67,0.86,12.05,175.75,142.75,4.86
2019-11-25 02:00:00,67.83,5.62,0.76,12.1,163.75,132.75,5.36
2019-11-25 03:00:00,59.23,5.66,0.6,11.66,160.75,132.75,4.98
2019-11-25 04:00:00,72.34,4.24,0.76,11.38,150.0,129.0,3.16
2019-11-25 05:00:00,84.86,,0.88,13.22,146.25,130.5,3.1
2019-11-25 06:00:00,78.78,,0.87,13.02,140.0,125.75,2.9
2019-11-25 07:00:00,92.98,4.22,1.04,13.79,136.75,124.0,4.62
2019-11-25 08:00:00,108.42,4.17,1.43,15.62,155.5,132.25,3.99
2019-11-25 09:00:00,127.25,4.31,1.66,18.83,190.25,158.5,6.78
2019-11-25 10:00:00,99.57,5.44,1.32,19.7,210.75,160.75,13.72
2019-11-25 11:00:00,77.57,20.11,1.15,15.54,180.75,139.25,19.18
2019-11-25 12:00:00,62.91,66.37,0.9,12.5,182.0,139.75,21.11
2019-11-25 13:00:00,53.85,101.73,0.69,10.56,167.75,125.25,17.11
2019-11-25 14:00:00,57.73,79.76,0.57,11.08,134.75,98.5,14.54
2019-11-25 15:00:00,60.08,76.15,0.58,11.28,108.75,80.75,10.32
2019-11-25 16:00:00,68.76,63.89,0.8,11.95,98.0,76.75,9.62
2019-11-25 17:00:00,76.17,32.18,0.91,12.18,103.25,77.75,10.19
2019-11-25 18:00:00,103.44,5.13,1.76,14.22,121.25,86.75,7.56
2019-11-25 19:00:00,120.36,4.75,2.38,16.44,132.5,96.0,7.18
2019-11-25 20:00:00,131.41,4.7,2.81,17.74,135.5,102.0,8.18
2019-11-25 21:00:00,191.06,4.82,4.56,25.21,177.5,131.0,9.04
2019-11-25 22:00:00,175.77,4.72,4.42,23.8,219.75,160.75,7.04
2019-11-25 23:00:00,152.01,4.81,3.62,23.05,230.0,175.0,7.02
2019-11-26 00:00:00,108.86,4.22,1.99,21.48,183.75,144.25,4.68
2019-11-26 01:00:00,107.84,4.72,1.48,20.72,150.5,123.75,3.82
2019-11-26 02:00:00,97.79,,0.95,19.95,139.5,115.25,4.43
2019-11-26 03:00:00,99.08,,0.91,17.76,124.5,102.75,3.99
2019-11-26 04:00:00,96.22,,0.81,17.2,122.5,104.0,4.45
2019-11-26 05:00:00,100.09,,0.86,16.95,119.0,102.25,5.62
2019-11-26 06:00:00,127.98,4.58,1.14,18.49,130.75,109.5,6.65
2019-11-26 07:00:00,143.4,4.61,1.54,21.17,148.0,126.0,5.43
2019-11-26 08:00:00,177.94,4.34,2.35,25.58,181.0,145.5,8.74
2019-11-26 09:00:00,170.85,4.73,2.42,28.39,204.5,161.0,15.02
2019-11-26 10:00:00,115.48,4.73,1.76,26.89,225.25,171.75,42.32
2019-11-26 11:00:00,100.72,8.08,1.41,22.29,214.5,159.25,35.27
2019-11-26 12:00:00,87.66,18.65,0.95,18.6,166.5,123.5,25.72
2019-11-26 13:00:00,67.64,28.9,0.84,13.6,,,12.19
2019-11-26 14:00:00,66.0,10.34,0.93,13.3,,,10.69
2019-11-26 15:00:00,68.27,49.81,1.49,11.56,61.75,40.25,13.79
2019-11-26 16:00:00,54.85,61.81,1.35,9.77,213.25,134.5,15.54
2019-11-26 17:00:00,73.84,20.61,1.78,10.76,250.25,149.5,14.45
2019-11-26 18:00:00,85.52,7.36,2.22,12.21,227.5,132.25,7.84
2019-11-26 19:00:00,55.92,17.17,1.3,10.78,197.75,116.0,1.38
2019-11-26 20:00:00,44.03,25.11,0.53,9.64,157.0,73.25,1.42
2019-11-26 21:00:00,44.86,18.75,0.53,8.54,82.75,39.5,1.54
2019-11-26 22:00:00,49.38,10.89,0.61,8.58,66.25,37.25,1.44
2019-11-26 23:00:00,55.92,12.52,0.52,10.91,63.75,41.0,2.02
2019-11-27 00:00:00,67.02,10.92,0.52,12.41,60.5,40.75,1.38
2019-11-27 01:00:00,55.02,12.16,0.37,11.21,53.25,36.25,1.11
2019-11-27 02:00:00,49.37,18.11,0.23,9.92,42.75,29.5,1.65
2019-11-27 03:00:00,50.55,14.37,0.22,9.67,35.75,23.5,2.53
2019-11-27 04:00:00,54.27,9.57,0.24,9.83,35.25,22.0,
2019-11-27 05:00:00,66.58,7.42,0.46,10.81,45.75,32.75,
2019-11-27 06:00:00,74.41,7.11,0.59,11.78,90.25,69.75,
2019-11-27 07:00:00,114.47,6.91,1.06,15.69,70.75,42.25,1.17
2019-11-27 08:00:00,138.82,7.08,1.6,19.53,103.5,53.0,2.11
2019-11-27 09:00:00,89.75,7.21,1.13,19.16,123.75,61.25,2.95
2019-11-27 10:00:00,85.92,7.81,1.17,17.51,123.25,60.75,2.8
2019-11-27 11:00:00,74.38,8.8,1.0,13.46,114.5,63.0,2.38
2019-11-27 12:00:00,67.27,18.3,0.95,12.67,125.5,72.25,3.34
2019-11-27 13:00:00,61.84,40.87,0.84,12.23,143.0,87.5,1.22
2019-11-27 14:00:00,57.45,44.2,0.84,10.8,138.25,86.75,
2019-11-27 15:00:00,75.85,38.1,1.08,12.9,143.75,93.75,1.22
2019-11-27 16:00:00,65.81,19.61,1.3,11.27,169.5,105.5,1.16
2019-11-27 17:00:00,66.73,18.75,1.08,12.35,203.5,131.25,1.14
2019-11-27 18:00:00,69.79,15.3,1.08,12.8,166.5,125.25,1.04
2019-11-27 19:00:00,78.55,10.94,1.41,13.16,170.5,134.0,1.4
2019-11-27 20:00:00,82.47,10.95,1.28,14.64,173.75,140.0,1.69
2019-11-27 21:00:00,76.12,12.75,1.06,14.06,176.5,145.0,3.01
2019-11-27 22:00:00,61.46,41.33,0.36,12.47,116.25,89.25,1.76
2019-11-27 23:00:00,62.59,29.7,0.3,12.05,45.5,29.75,1.75
2019-11-28 00:00:00,67.8,21.17,0.27,12.44,28.5,17.5,1.01
2019-11-28 01:00:00,47.31,32.24,0.18,9.62,27.0,15.5,1.22
2019-11-28 02:00:00,47.36,29.88,0.25,9.26,30.0,20.25,1.65
2019-11-28 03:00:00,45.19,37.22,0.14,9.02,30.0,20.75,1.23
2019-11-28 04:00:00,48.85,24.41,0.13,8.94,26.0,16.0,1.75
2019-11-28 05:00:00,45.7,26.48,0.13,9.03,26.75,17.75,1.57
2019-11-28 06:00:00,47.96,23.04,0.14,9.37,30.75,23.0,1.4
2019-11-28 07:00:00,55.48,11.69,0.29,9.41,29.5,20.5,1.43
2019-11-28 08:00:00,56.04,14.28,0.29,10.84,40.25,26.5,1.85
2019-11-28 09:00:00,55.77,17.4,0.27,11.01,38.5,25.25,1.16
2019-11-28 10:00:00,58.41,20.17,0.45,10.77,32.75,26.75,
2019-11-28 11:00:00,54.74,21.14,0.51,10.72,48.75,36.0,2.06
2019-11-28 12:00:00,54.25,24.62,0.58,9.72,65.75,49.0,1.9
2019-11-28 13:00:00,56.17,27.04,0.53,11.18,62.75,46.75,1.36
2019-11-28 14:00:00,55.51,31.97,0.38,10.75,58.75,42.75,2.23
2019-11-28 15:00:00,57.66,32.68,0.38,10.83,56.0,41.25,1.52
2019-11-28 16:00:00,60.73,25.99,0.51,10.71,62.25,41.75,1.15
2019-11-28 17:00:00,61.62,24.91,0.48,11.24,70.25,39.75,1.74
2019-11-28 18:00:00,78.64,13.53,0.89,13.26,49.75,33.0,1.29
2019-11-28 19:00:00,75.56,9.71,1.07,13.07,53.75,37.25,1.35
2019-11-28 20:00:00,71.87,11.0,0.9,12.91,65.0,42.25,1.08
2019-11-28 21:00:00,72.96,9.88,0.78,12.9,64.25,38.0,1.43
2019-11-28 22:00:00,71.44,10.1,0.82,12.55,54.25,36.75,1.79
2019-11-28 23:00:00,70.24,8.61,0.72,12.03,58.75,40.25,1.46
2019-11-29 00:00:00,71.84,6.92,0.7,12.26,62.5,42.5,1.43
2019-11-29 01:00:00,72.61,6.91,0.71,11.83,65.5,43.75,1.36
2019-11-29 02:00:00,63.61,6.84,0.56,12.42,78.25,54.75,1.52
2019-11-29 03:00:00,57.35,7.21,0.3,11.54,76.75,57.5,1.61
2019-11-29 04:00:00,52.49,9.81,0.24,10.95,48.25,37.0,1.08
2019-11-29 05:00:00,58.5,6.88,0.35,10.64,52.75,41.0,1.23
2019-11-29 06:00:00,64.62,6.97,0.41,11.51,59.5,44.75,1.27
2019-11-29 07:00:00,74.19,6.94,0.55,12.54,61.25,44.25,1.4
