Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2020-06-22 22:00:00,147.25,46.25,,33.48,7.38,53.03,1.45
2020-06-22 23:00:00,142.75,49.0,,23.18,7.6,68.83,1.23
2020-06-23 00:00:00,112.25,45.75,,16.03,7.85,57.38,1.0
2020-06-23 01:00:00,93.5,45.0,,16.65,7.0,48.55,0.9
2020-06-23 02:00:00,88.75,44.25,,13.98,6.12,,0.9
2020-06-23 03:00:00,83.0,38.75,,10.4,4.8,28.62,0.8
2020-06-23 04:00:00,62.25,27.25,,13.28,4.8,23.12,0.8
2020-06-23 05:00:00,45.25,21.5,,10.6,4.82,22.07,0.8
2020-06-23 06:00:00,46.5,20.0,,12.55,6.0,18.95,0.78
2020-06-23 07:00:00,50.0,19.75,,12.55,6.78,20.35,0.78
2020-06-23 08:00:00,58.0,17.75,,13.05,6.88,24.95,0.8
2020-06-23 09:00:00,68.25,15.5,,12.95,6.85,31.1,0.8
2020-06-23 10:00:00,80.25,22.5,,13.77,6.05,41.77,0.83
2020-06-23 11:00:00,80.75,29.25,,14.35,5.1,57.1,0.9
2020-06-23 12:00:00,86.75,27.75,,11.62,5.15,68.72,0.8
2020-06-23 13:00:00,81.0,28.5,,10.77,5.83,69.53,0.8
2020-06-23 14:00:00,86.5,22.75,,12.7,7.28,67.15,0.75
2020-06-23 15:00:00,87.0,19.0,,9.62,8.3,64.3,0.7
2020-06-23 16:00:00,64.75,15.75,,11.95,8.2,65.1,0.62
2020-06-23 17:00:00,60.25,8.75,,10.12,7.85,60.47,0.7
2020-06-23 18:00:00,64.25,18.75,,12.57,7.0,60.83,0.8
2020-06-23 19:00:00,83.25,24.25,,15.92,6.65,54.5,0.93
2020-06-23 20:00:00,82.75,23.0,,14.92,6.93,51.65,0.93
2020-06-23 21:00:00,80.75,18.75,,12.2,6.92,52.0,0.95
2020-06-23 22:00:00,86.5,25.75,,10.8,7.93,47.45,0.85
2020-06-23 23:00:00,84.5,31.0,,9.38,8.73,42.4,0.8
2020-06-24 00:00:00,72.5,30.75,,8.35,8.73,38.35,0.8
2020-06-24 01:00:00,64.25,28.0,,9.53,6.65,33.48,0.7
2020-06-24 02:00:00,53.75,26.0,,10.15,5.17,27.4,0.8
2020-06-24 03:00:00,59.25,30.0,,10.0,3.8,28.15,0.8
2020-06-24 04:00:00,63.75,28.75,,12.47,4.3,28.12,0.8
2020-06-24 05:00:00,51.5,27.5,,15.12,4.15,20.75,0.85
2020-06-24 06:00:00,59.75,31.0,,8.22,4.8,30.25,0.7
2020-06-24 07:00:00,53.0,18.25,,11.3,6.8,27.45,0.62
2020-06-24 08:00:00,54.5,17.5,,12.0,7.05,27.52,0.7
2020-06-24 09:00:00,72.5,22.5,,13.62,6.8,31.55,0.72
2020-06-24 10:00:00,103.0,25.0,,13.25,6.53,40.33,0.8
2020-06-24 11:00:00,74.0,28.5,,11.27,5.08,50.2,0.8
2020-06-24 12:00:00,87.25,31.5,,14.47,5.05,50.33,0.85
2020-06-24 13:00:00,104.5,31.0,,13.57,5.58,40.17,0.8
2020-06-24 14:00:00,63.5,13.5,,10.67,6.52,45.2,0.72
2020-06-24 15:00:00,59.25,9.0,,12.47,7.6,54.25,0.67
2020-06-24 16:00:00,53.5,18.25,,10.68,7.5,60.93,0.7
2020-06-24 17:00:00,63.25,21.0,,10.75,7.47,56.45,0.7
2020-06-24 18:00:00,72.75,27.75,,15.98,7.42,57.22,0.9
2020-06-24 19:00:00,83.75,29.25,,18.3,6.7,52.33,1.02
2020-06-24 20:00:00,88.25,28.0,,16.52,6.65,49.15,1.02
2020-06-24 21:00:00,74.25,30.75,,16.32,6.88,43.95,0.97
2020-06-24 22:00:00,61.5,27.5,,13.35,7.55,44.12,0.85
2020-06-24 23:00:00,51.5,22.0,,14.8,8.58,35.62,0.88
2020-06-25 00:00:00,65.25,28.75,,15.95,8.4,29.55,0.9
2020-06-25 01:00:00,73.25,30.75,,15.33,6.17,28.95,0.9
2020-06-25 02:00:00,64.75,29.25,,13.75,5.28,38.1,0.8
2020-06-25 03:00:00,53.25,27.0,,12.0,3.8,37.42,0.9
2020-06-25 04:00:00,51.5,28.75,,15.05,4.17,24.27,0.88
2020-06-25 05:00:00,60.5,30.25,,12.8,4.07,18.8,0.8
2020-06-25 06:00:00,53.25,17.5,,20.33,4.88,15.03,0.8
2020-06-25 07:00:00,50.75,15.25,,18.55,6.35,18.12,0.78
2020-06-25 08:00:00,68.5,22.5,,12.82,6.5,28.38,0.72
2020-06-25 09:00:00,87.25,24.75,,18.73,6.48,33.2,0.75
2020-06-25 10:00:00,120.75,25.25,,15.1,5.97,45.22,0.78
2020-06-25 11:00:00,66.5,19.25,,14.6,4.55,51.77,0.78
2020-06-25 12:00:00,65.25,17.5,,12.1,4.32,53.65,0.7
2020-06-25 13:00:00,59.75,16.0,,12.15,4.67,46.77,0.8
2020-06-25 14:00:00,72.0,13.75,,11.47,5.23,45.67,0.83
2020-06-25 15:00:00,84.0,13.0,,9.5,7.08,46.35,0.72
2020-06-25 16:00:00,84.0,13.0,2.3,11.55,7.95,45.08,0.8
2020-06-25 17:00:00,95.0,23.0,2.73,16.8,7.38,39.88,0.88
2020-06-25 18:00:00,93.75,22.75,,,,57.6,
2020-06-25 19:00:00,92.75,23.25,15.52,25.57,5.45,64.65,1.05
2020-06-25 20:00:00,99.5,27.0,14.68,23.1,2.7,49.35,1.12
2020-06-25 21:00:00,101.75,28.0,5.75,25.88,3.95,44.92,1.23
2020-06-25 22:00:00,119.0,32.75,8.72,20.57,4.18,38.55,1.27
2020-06-25 23:00:00,106.5,39.0,11.72,19.8,5.08,29.48,1.02
2020-06-26 00:00:00,96.75,42.75,11.6,26.15,4.88,22.93,1.2
2020-06-26 01:00:00,99.0,45.5,11.5,18.48,5.8,32.85,1.12
2020-06-26 02:00:00,134.25,49.5,11.48,22.3,5.6,20.7,1.2
2020-06-26 03:00:00,209.5,63.5,17.1,22.6,4.4,19.48,1.2
2020-06-26 04:00:00,120.75,86.0,17.65,21.27,4.92,21.4,1.2
2020-06-26 05:00:00,133.0,88.0,19.93,20.15,5.08,20.73,1.2
2020-06-26 06:00:00,144.75,82.25,19.52,25.5,5.38,14.07,1.2
2020-06-26 07:00:00,146.75,74.25,18.82,28.45,5.47,11.03,1.15
2020-06-26 08:00:00,150.25,73.25,17.3,24.95,4.6,18.35,1.08
2020-06-26 09:00:00,159.0,68.5,14.6,26.15,4.75,37.95,1.1
2020-06-26 10:00:00,211.75,66.5,14.67,21.3,4.65,62.12,1.0
2020-06-26 11:00:00,182.25,55.0,13.7,21.65,4.53,60.43,0.95
2020-06-26 12:00:00,202.25,43.0,14.82,14.25,3.93,43.75,0.62
2020-06-26 13:00:00,91.0,17.75,16.95,15.35,5.15,55.02,0.67
2020-06-26 14:00:00,88.75,20.5,17.05,13.92,5.62,58.12,0.6
2020-06-26 15:00:00,70.25,15.25,16.32,13.85,7.03,54.25,0.57
2020-06-26 16:00:00,88.25,21.25,15.03,11.72,5.88,60.52,0.57
2020-06-26 17:00:00,92.75,21.25,15.28,11.25,5.97,60.83,0.65
2020-06-26 18:00:00,115.75,28.0,17.4,17.82,6.6,53.52,0.75
2020-06-26 19:00:00,130.75,29.5,14.25,18.75,6.02,43.58,0.83
2020-06-26 20:00:00,154.25,32.5,12.95,27.12,5.78,34.4,1.1
2020-06-26 21:00:00,167.75,30.75,13.82,31.52,5.7,23.52,1.2
2020-06-26 22:00:00,167.75,37.0,15.1,17.17,5.95,28.88,0.93
2020-06-26 23:00:00,132.25,32.75,17.35,22.93,7.25,24.88,0.85
2020-06-27 00:00:00,123.25,34.75,19.35,13.85,6.88,26.73,0.8
2020-06-27 01:00:00,108.75,26.25,17.73,15.55,5.78,21.25,0.8
2020-06-27 02:00:00,93.0,30.0,15.43,23.25,5.45,11.2,0.75
2020-06-27 03:00:00,72.25,30.75,15.0,14.9,4.1,18.67,0.7
2020-06-27 04:00:00,66.0,33.0,15.3,18.48,4.53,11.88,0.7
2020-06-27 05:00:00,73.75,31.75,15.72,14.47,4.67,15.6,0.65
2020-06-27 06:00:00,83.0,26.0,15.75,15.47,4.8,19.77,0.7
2020-06-27 07:00:00,107.5,21.0,18.6,24.98,5.35,16.02,0.78
2020-06-27 08:00:00,145.0,25.75,18.82,23.58,4.78,19.75,0.8
2020-06-27 09:00:00,143.25,29.5,18.2,23.05,4.6,22.7,0.85
2020-06-27 10:00:00,141.25,29.0,15.48,17.9,4.08,24.8,0.78
2020-06-27 11:00:00,159.5,33.25,13.12,13.68,3.62,32.03,0.62
2020-06-27 12:00:00,211.0,34.5,13.82,13.05,3.4,34.12,0.55
2020-06-27 13:00:00,272.5,35.75,13.9,9.68,5.5,40.5,0.6
2020-06-27 14:00:00,228.0,32.25,16.68,11.85,5.32,43.7,0.62
2020-06-27 15:00:00,237.75,25.5,17.53,13.68,7.25,48.0,0.62
2020-06-27 16:00:00,256.75,32.25,17.55,8.72,6.8,51.2,0.6
2020-06-27 17:00:00,331.75,39.75,15.77,13.62,6.9,45.12,0.65
2020-06-27 18:00:00,232.75,42.75,14.23,14.4,6.47,42.25,0.7
2020-06-27 19:00:00,204.5,45.5,11.05,38.6,5.8,28.23,0.85
2020-06-27 20:00:00,213.0,44.25,12.4,33.85,5.78,20.57,1.05
2020-06-27 21:00:00,199.25,40.5,14.22,39.15,5.88,11.75,0.98
2020-06-27 22:00:00,230.75,45.25,15.32,28.05,8.07,11.4,0.93
2020-06-27 23:00:00,238.75,45.75,15.55,25.55,11.3,11.28,0.8
2020-06-28 00:00:00,271.5,45.5,17.07,24.6,8.05,9.75,0.8
2020-06-28 01:00:00,322.75,47.75,16.45,27.4,6.7,5.4,0.8
2020-06-28 02:00:00,339.75,51.5,14.95,29.35,5.7,8.9,0.8
2020-06-28 03:00:00,348.0,60.0,14.6,34.7,4.6,5.55,0.8
2020-06-28 04:00:00,341.5,61.25,14.88,28.55,4.97,4.7,0.8
2020-06-28 05:00:00,317.0,53.5,14.45,34.1,5.03,4.33,0.8
2020-06-28 06:00:00,306.75,54.25,14.9,31.5,5.07,5.42,0.88
2020-06-28 07:00:00,296.25,49.25,14.95,25.6,6.67,8.4,0.75
2020-06-28 08:00:00,204.75,38.0,17.25,22.65,6.03,11.35,0.78
2020-06-28 09:00:00,156.25,28.5,16.02,23.72,6.07,14.93,0.72
2020-06-28 10:00:00,193.0,27.75,14.65,12.58,5.85,23.82,0.65
2020-06-28 11:00:00,286.25,31.25,13.35,12.12,4.78,31.98,0.57
2020-06-28 12:00:00,306.25,34.0,13.8,10.2,4.88,35.3,0.6
2020-06-28 13:00:00,270.0,32.25,14.15,9.73,4.78,38.3,0.6
2020-06-28 14:00:00,361.25,38.25,14.7,11.3,4.6,38.65,0.6
2020-06-28 15:00:00,518.5,47.75,15.43,11.0,6.07,37.5,0.6
2020-06-28 16:00:00,530.5,54.5,15.62,10.22,6.43,40.38,0.6
2020-06-28 17:00:00,487.75,52.75,13.47,18.85,6.22,38.12,0.6
2020-06-28 18:00:00,522.25,62.5,13.47,13.05,6.12,39.58,0.62
2020-06-28 19:00:00,570.25,68.25,10.77,16.55,5.68,37.08,0.65
2020-06-28 20:00:00,574.25,72.75,12.57,26.43,5.47,22.15,0.88
2020-06-28 21:00:00,531.75,74.25,13.5,54.38,4.97,5.0,1.35
2020-06-28 22:00:00,488.75,70.75,14.07,36.62,4.95,5.15,1.27
2020-06-28 23:00:00,410.0,64.75,15.15,27.35,6.7,6.95,0.98
2020-06-29 00:00:00,347.5,56.75,16.73,32.75,6.8,4.62,0.88
2020-06-29 01:00:00,282.0,50.5,16.57,17.42,5.98,11.4,0.8
2020-06-29 02:00:00,236.75,47.25,15.45,31.02,5.5,5.6,0.85
2020-06-29 03:00:00,208.5,43.75,13.2,10.1,4.6,12.95,0.5
2020-06-29 04:00:00,168.25,37.5,13.65,9.18,4.6,22.17,0.5
2020-06-29 05:00:00,131.0,27.5,14.43,10.47,4.62,17.93,0.5
2020-06-29 06:00:00,120.75,20.5,14.88,17.27,4.72,10.95,0.62
2020-06-29 07:00:00,123.0,24.0,16.18,35.5,6.75,7.25,0.83
2020-06-29 08:00:00,165.5,32.5,18.12,32.1,6.42,11.52,0.8
2020-06-29 09:00:00,159.0,36.75,15.22,22.05,6.4,20.02,0.72
2020-06-29 10:00:00,164.25,25.75,14.35,16.52,6.28,25.95,0.75
2020-06-29 11:00:00,181.0,25.25,12.93,13.15,5.42,34.08,0.67
2020-06-29 12:00:00,221.75,36.75,13.3,12.72,5.15,42.25,0.62
2020-06-29 13:00:00,263.0,43.0,13.43,11.45,5.07,46.58,0.67
2020-06-29 14:00:00,300.25,47.25,14.1,8.8,5.25,48.95,0.6
2020-06-29 15:00:00,325.0,46.0,13.07,14.3,6.45,63.4,0.75
2020-06-29 16:00:00,297.25,42.75,16.67,15.07,6.88,83.33,0.83
2020-06-29 17:00:00,263.25,48.5,16.95,12.47,7.07,89.22,0.85
2020-06-29 18:00:00,249.0,50.5,16.43,11.45,7.3,79.75,0.85
2020-06-29 19:00:00,548.0,46.75,9.23,11.27,5.28,79.62,0.57
2020-06-29 20:00:00,434.0,29.0,10.35,27.8,5.28,55.8,0.82
2020-06-29 21:00:00,90.5,21.75,10.12,39.7,5.58,37.8,0.9
2020-06-29 22:00:00,84.25,18.5,12.15,18.1,5.58,50.52,0.75
2020-06-29 23:00:00,76.75,18.5,13.45,12.15,6.28,55.92,0.65
2020-06-30 00:00:00,71.25,16.25,14.1,14.15,6.05,55.12,0.65
2020-06-30 01:00:00,75.75,16.5,14.3,14.62,5.72,46.17,0.7
2020-06-30 02:00:00,78.0,24.75,14.22,16.02,5.82,42.8,0.75
2020-06-30 03:00:00,76.75,27.5,12.0,12.1,4.2,49.7,0.6
2020-06-30 04:00:00,67.75,26.25,12.8,16.15,4.38,43.17,0.6
2020-06-30 05:00:00,52.75,18.25,13.88,19.0,4.5,37.25,0.6
2020-06-30 06:00:00,58.75,21.75,15.23,11.45,4.45,34.2,0.72
2020-06-30 07:00:00,71.0,30.5,15.78,13.43,5.65,29.85,0.8
2020-06-30 08:00:00,78.0,31.5,16.73,13.42,6.0,29.88,0.85
2020-06-30 09:00:00,101.5,36.5,16.7,14.68,5.9,37.6,0.9
2020-06-30 10:00:00,135.25,44.5,15.73,15.82,6.18,49.9,1.0
2020-06-30 11:00:00,129.0,43.5,14.57,12.35,5.12,67.0,0.85
2020-06-30 12:00:00,117.25,48.0,13.43,14.2,5.17,82.47,0.8
2020-06-30 13:00:00,116.75,46.5,12.73,16.33,5.15,97.05,0.8
2020-06-30 14:00:00,115.75,41.75,13.68,15.77,5.1,107.1,0.83
2020-06-30 15:00:00,122.5,39.75,14.3,12.0,5.4,117.2,0.8
2020-06-30 16:00:00,117.75,37.0,16.0,13.12,5.65,118.45,0.8
2020-06-30 17:00:00,125.0,40.0,17.05,15.83,5.83,114.15,0.88
2020-06-30 18:00:00,145.0,40.0,16.43,14.8,6.08,101.85,0.9
2020-06-30 19:00:00,135.0,39.75,14.55,14.97,4.45,87.4,0.85
2020-06-30 20:00:00,141.75,38.0,13.25,15.53,4.03,75.38,0.9
2020-06-30 21:00:00,143.25,35.75,13.3,15.05,3.73,68.92,0.9
2020-06-30 22:00:00,141.75,39.0,15.68,13.15,3.65,62.58,1.0
2020-06-30 23:00:00,143.25,41.5,17.18,14.43,5.2,57.9,0.95
2020-07-01 00:00:00,140.75,41.25,20.02,14.5,4.9,50.77,0.95
2020-07-01 01:00:00,139.0,45.0,20.55,15.67,6.03,49.7,0.97
2020-07-01 02:00:00,130.25,43.25,19.15,11.25,6.05,56.9,0.9
2020-07-01 03:00:00,108.75,38.5,17.9,10.5,5.1,52.42,0.8
2020-07-01 04:00:00,98.75,40.25,18.68,14.82,5.08,33.1,0.83
2020-07-01 05:00:00,108.0,43.75,18.48,13.45,5.12,28.73,0.9
2020-07-01 06:00:00,115.75,52.25,19.15,13.4,5.35,25.8,0.9
2020-07-01 07:00:00,134.75,52.5,18.93,16.43,6.65,28.55,1.0
2020-07-01 08:00:00,149.0,51.5,20.75,16.07,6.9,37.98,1.02
2020-07-01 09:00:00,156.5,54.0,19.65,18.32,6.67,49.88,1.1
2020-07-01 10:00:00,184.75,56.0,21.48,16.1,6.53,56.95,1.1
2020-07-01 11:00:00,191.5,58.5,18.4,13.12,5.9,74.15,1.0
2020-07-01 12:00:00,161.0,54.75,16.23,14.82,5.5,85.35,0.97
2020-07-01 13:00:00,160.5,46.25,16.2,14.47,4.75,95.9,0.95
2020-07-01 14:00:00,147.25,43.5,18.0,10.03,4.6,109.35,0.88
2020-07-01 15:00:00,141.75,43.5,19.85,13.88,5.82,109.38,0.93
2020-07-01 16:00:00,149.75,37.25,22.72,13.68,5.9,116.58,0.9
2020-07-01 17:00:00,151.0,38.5,21.07,14.15,5.7,126.38,0.95
2020-07-01 18:00:00,158.75,37.5,19.48,21.98,6.0,124.08,0.97
2020-07-01 19:00:00,175.75,42.75,16.17,18.15,5.58,137.82,1.05
2020-07-01 20:00:00,216.5,46.75,15.97,22.75,4.72,114.58,1.3
2020-07-01 21:00:00,230.5,51.75,16.9,21.75,4.35,81.8,1.08
2020-07-01 22:00:00,213.25,49.75,18.32,22.38,4.45,61.97,1.15
2020-07-01 23:00:00,181.75,47.0,19.48,18.2,5.35,52.55,1.12
2020-07-02 00:00:00,163.0,47.25,21.62,13.12,5.78,56.33,0.9
2020-07-02 01:00:00,123.75,38.75,21.68,15.23,5.9,49.28,0.95
2020-07-02 02:00:00,117.5,39.5,20.0,14.6,6.12,42.5,0.97
2020-07-02 03:00:00,124.5,45.0,17.9,13.2,5.4,41.85,0.9
2020-07-02 04:00:00,113.25,48.5,18.83,12.62,5.25,40.65,0.88
2020-07-02 05:00:00,110.75,51.5,19.43,13.12,5.22,38.48,0.9
2020-07-02 06:00:00,114.5,57.5,19.5,20.9,5.05,28.55,0.95
2020-07-02 07:00:00,134.25,60.5,19.52,19.38,6.75,27.3,1.0
2020-07-02 08:00:00,152.75,56.75,22.68,21.12,7.22,32.6,1.1
2020-07-02 09:00:00,158.75,58.75,23.3,27.23,6.7,46.2,1.2
2020-07-02 10:00:00,187.5,55.5,20.05,20.38,6.62,75.25,1.0
2020-07-02 11:00:00,209.0,48.75,17.62,13.6,6.17,94.57,0.95
2020-07-02 12:00:00,200.75,51.25,16.08,12.57,5.75,101.1,0.75
2020-07-02 13:00:00,215.5,55.5,18.25,11.88,4.97,120.27,0.8
2020-07-02 14:00:00,218.5,63.75,20.75,10.12,5.18,131.95,0.9
2020-07-02 15:00:00,189.75,59.75,22.8,12.2,5.4,151.85,0.95
2020-07-02 16:00:00,173.75,70.25,25.25,12.42,5.95,156.35,1.0
2020-07-02 17:00:00,182.5,76.25,24.67,12.5,6.15,153.88,1.0
2020-07-02 18:00:00,190.5,73.5,22.78,15.3,6.38,126.6,1.0
2020-07-02 19:00:00,219.75,74.25,20.42,18.43,5.43,110.47,1.15
2020-07-02 20:00:00,255.0,81.5,19.7,23.17,5.05,89.78,1.43
2020-07-02 21:00:00,269.75,81.5,19.07,25.43,4.8,84.55,1.45
2020-07-02 22:00:00,252.5,80.25,20.1,27.43,4.8,56.97,1.38
2020-07-02 23:00:00,229.0,79.0,20.32,26.55,5.22,55.45,1.35
2020-07-03 00:00:00,216.75,74.0,22.73,16.6,6.7,67.35,1.1
2020-07-03 01:00:00,185.0,73.0,24.1,17.2,5.65,56.1,1.1
2020-07-03 02:00:00,163.0,66.0,22.02,13.83,5.65,62.9,1.02
2020-07-03 03:00:00,133.25,63.75,18.3,17.2,4.6,64.05,0.9
2020-07-03 04:00:00,133.5,66.0,20.12,14.97,4.9,55.65,0.93
2020-07-03 05:00:00,134.0,66.25,20.23,15.62,4.33,55.12,1.0
2020-07-03 06:00:00,150.5,66.0,18.8,29.2,4.45,32.08,0.97
2020-07-03 07:00:00,186.25,63.0,20.15,27.3,5.92,30.25,1.12
2020-07-03 08:00:00,203.5,64.0,23.2,28.88,7.05,36.7,1.2
2020-07-03 09:00:00,236.75,68.25,22.57,31.38,6.53,58.95,1.25
2020-07-03 10:00:00,272.25,67.75,21.17,16.48,6.57,79.88,1.0
2020-07-03 11:00:00,199.75,55.0,18.88,11.28,6.28,86.65,0.88
2020-07-03 12:00:00,199.5,54.0,17.62,13.53,5.67,96.4,0.8
2020-07-03 13:00:00,212.75,53.5,20.15,11.08,4.57,118.05,0.85
2020-07-03 14:00:00,237.75,65.75,24.58,13.95,5.03,154.25,1.17
2020-07-03 15:00:00,273.25,74.25,24.2,12.97,5.53,133.68,0.98
2020-07-03 16:00:00,229.0,48.5,22.1,17.17,5.88,103.65,0.88
2020-07-03 17:00:00,92.0,26.0,23.3,27.73,5.93,80.48,1.12
2020-07-03 18:00:00,109.0,37.75,22.45,26.05,6.12,86.58,1.15
2020-07-03 19:00:00,190.5,45.75,19.0,30.12,5.65,81.25,1.23
2020-07-03 20:00:00,279.5,47.75,16.83,33.73,4.8,60.27,1.38
2020-07-03 21:00:00,244.5,54.5,20.55,26.3,4.52,47.72,1.2
2020-07-03 22:00:00,146.5,47.75,19.0,13.03,4.58,58.75,0.97
2020-07-03 23:00:00,99.0,38.25,20.02,11.97,4.83,54.0,0.9
2020-07-04 00:00:00,95.75,30.25,21.45,11.93,6.23,50.18,0.93
2020-07-04 01:00:00,98.0,32.25,22.25,11.3,6.08,51.52,0.9
2020-07-04 02:00:00,104.0,35.5,20.65,11.85,6.05,50.0,0.88
2020-07-04 03:00:00,88.25,32.25,18.4,10.4,5.4,57.1,0.7
2020-07-04 04:00:00,68.5,28.75,18.35,15.18,5.22,50.95,0.7
2020-07-04 05:00:00,69.25,32.25,19.07,16.45,5.22,44.55,0.7
2020-07-04 06:00:00,75.25,34.5,22.27,11.62,5.05,28.17,0.95
2020-07-04 07:00:00,104.5,58.75,24.78,11.88,5.47,23.0,1.08
2020-07-04 08:00:00,117.0,62.0,25.12,12.43,7.28,26.77,1.0
2020-07-04 09:00:00,120.0,57.25,26.3,13.32,6.22,34.27,1.0
2020-07-04 10:00:00,132.75,58.25,25.05,12.03,6.45,47.3,1.0
2020-07-04 11:00:00,118.75,51.5,23.43,11.68,6.3,57.1,1.05
2020-07-04 12:00:00,127.75,55.0,20.3,11.15,5.45,62.33,0.93
2020-07-04 13:00:00,143.5,50.5,22.45,10.8,,73.53,0.93
2020-07-04 14:00:00,150.25,43.25,28.92,11.0,5.28,93.6,0.85
2020-07-04 15:00:00,126.75,33.0,31.4,9.9,5.67,94.53,0.8
2020-07-04 16:00:00,114.25,26.5,31.2,9.93,7.03,92.83,0.8
2020-07-04 17:00:00,105.75,24.5,28.62,12.12,6.97,95.15,0.85
2020-07-04 18:00:00,106.5,22.25,25.38,13.45,6.75,90.45,0.85
2020-07-04 19:00:00,113.75,19.75,22.6,15.78,5.47,93.28,0.9
2020-07-04 20:00:00,122.0,21.0,19.27,16.75,4.53,83.75,0.95
2020-07-04 21:00:00,120.0,29.25,24.0,15.3,4.25,70.85,1.0
2020-07-04 22:00:00,116.25,38.25,26.38,13.78,4.08,59.25,1.0
2020-07-04 23:00:00,119.75,45.5,27.55,10.67,4.0,52.38,0.95
2020-07-05 00:00:00,107.75,51.0,27.48,9.7,5.62,44.95,0.93
2020-07-05 01:00:00,100.5,60.25,27.55,8.55,5.8,43.62,0.9
2020-07-05 02:00:00,97.0,51.5,26.2,7.55,5.95,38.0,0.93
2020-07-05 03:00:00,92.25,51.75,23.9,8.1,4.8,34.33,0.9
2020-07-05 04:00:00,98.5,45.0,16.65,5.47,4.85,68.25,0.62
2020-07-05 05:00:00,83.0,8.0,18.43,5.03,4.78,67.35,0.57
2020-07-05 06:00:00,12.25,5.0,20.25,5.72,4.62,67.0,0.6
2020-07-05 07:00:00,6.5,3.0,21.62,8.03,5.3,64.85,0.62
2020-07-05 08:00:00,6.5,3.0,22.4,11.82,6.45,59.62,0.7
2020-07-05 09:00:00,14.0,4.0,21.35,12.55,6.43,58.9,0.7
2020-07-05 10:00:00,25.75,7.5,19.35,16.0,6.35,62.02,0.8
2020-07-05 11:00:00,37.5,10.0,18.23,18.2,6.3,58.12,0.9
2020-07-05 12:00:00,50.75,14.25,16.85,17.45,5.22,76.68,0.8
2020-07-05 13:00:00,57.5,16.5,16.75,15.05,5.2,99.45,0.75
2020-07-05 14:00:00,54.5,14.0,17.67,14.3,5.4,125.62,0.8
2020-07-05 15:00:00,61.75,20.75,19.33,12.72,5.3,153.5,0.8
2020-07-05 16:00:00,70.5,22.25,20.6,13.65,6.88,169.5,0.85
2020-07-05 17:00:00,78.25,23.5,21.25,15.6,6.82,174.28,0.95
2020-07-05 18:00:00,97.75,35.25,20.18,14.33,6.8,180.45,0.97
2020-07-05 19:00:00,105.25,38.0,19.62,20.98,6.08,119.55,1.18
2020-07-05 20:00:00,116.0,34.5,16.65,21.6,5.05,76.72,1.15
2020-07-05 21:00:00,98.75,30.75,15.53,17.2,4.62,59.92,1.02
2020-07-05 22:00:00,90.5,25.0,16.18,18.42,4.7,51.88,1.12
2020-07-05 23:00:00,87.25,31.5,18.68,18.28,4.75,43.12,1.1
2020-07-06 00:00:00,87.5,39.75,21.02,18.6,6.12,37.27,1.1
2020-07-06 01:00:00,75.25,32.5,21.52,19.57,5.9,35.4,1.0
2020-07-06 02:00:00,68.0,30.0,20.85,20.3,5.53,26.9,1.0
2020-07-06 03:00:00,63.25,29.0,20.8,17.1,5.3,27.45,0.9
2020-07-06 04:00:00,67.5,36.75,20.62,14.95,4.6,28.7,0.8
2020-07-06 05:00:00,69.75,43.25,20.73,16.25,4.17,20.9,0.85
2020-07-06 06:00:00,76.25,49.75,21.2,16.8,4.07,15.65,0.88
2020-07-06 07:00:00,91.0,57.75,22.23,21.23,5.0,12.0,0.95
2020-07-06 08:00:00,102.25,55.5,23.48,20.82,6.58,16.12,1.05
2020-07-06 09:00:00,122.0,52.75,23.88,15.35,7.0,26.75,1.0
2020-07-06 10:00:00,137.75,59.5,23.15,17.95,7.22,38.28,1.1
2020-07-06 11:00:00,149.75,64.5,22.8,13.18,7.0,58.9,1.08
2020-07-06 12:00:00,154.25,65.0,17.05,18.62,6.32,74.82,0.9
2020-07-06 13:00:00,154.75,59.5,16.0,14.85,5.3,87.38,0.85
2020-07-06 14:00:00,132.5,50.0,19.68,13.03,5.07,93.65,0.8
2020-07-06 15:00:00,118.5,45.0,24.7,14.15,4.97,94.5,0.9
2020-07-06 16:00:00,108.5,46.0,26.08,13.55,6.03,99.12,0.85
2020-07-06 17:00:00,111.0,40.0,26.5,16.15,6.53,98.07,0.88
2020-07-06 18:00:00,117.25,40.5,23.93,15.43,6.72,86.22,0.95
2020-07-06 19:00:00,130.5,38.75,20.55,16.65,5.95,70.83,0.95
2020-07-06 20:00:00,131.25,30.5,17.68,16.32,4.97,62.85,0.88
2020-07-06 21:00:00,108.75,33.0,18.62,25.98,4.38,41.75,1.0
2020-07-06 22:00:00,125.75,27.5,20.9,16.65,4.3,41.72,0.9
2020-07-06 23:00:00,110.0,28.5,22.8,15.95,4.38,35.3,0.93
2020-07-07 00:00:00,85.0,26.25,23.25,12.02,5.42,35.67,0.8
2020-07-07 01:00:00,69.25,30.5,23.9,13.05,5.35,27.25,0.85
2020-07-07 02:00:00,79.75,46.0,23.77,10.6,5.28,27.3,0.8
2020-07-07 03:00:00,59.25,31.75,21.1,11.2,5.1,25.15,0.7
2020-07-07 04:00:00,44.25,23.0,20.05,9.5,4.3,24.32,0.67
2020-07-07 05:00:00,41.5,16.0,18.52,9.93,4.05,25.12,0.6
