Datetime,PM10 (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 ()
2020-08-02 03:00:00,55.0,28.0,,28.3,13.5,7.93,6.4
2020-08-02 04:00:00,54.0,28.0,,25.77,13.57,4.4,6.57
2020-08-02 05:00:00,59.0,27.0,,23.0,14.68,,6.32
2020-08-02 06:00:00,66.0,28.0,,22.23,14.1,1.2,6.12
2020-08-02 07:00:00,66.0,38.0,,22.7,15.12,2.35,5.72
2020-08-02 08:00:00,70.0,40.0,,22.58,15.03,4.6,6.38
2020-08-02 09:00:00,72.0,33.0,3.1,23.52,9.5,16.2,6.5
2020-08-02 10:00:00,40.0,22.0,,24.15,7.72,21.15,7.02
2020-08-02 11:00:00,47.0,18.0,0.3,24.88,7.12,22.9,7.28
2020-08-02 12:00:00,51.0,19.0,,25.48,7.22,30.73,6.9
2020-08-02 13:00:00,60.0,18.0,,26.0,6.92,30.65,6.38
2020-08-02 14:00:00,66.0,20.0,2.9,25.88,6.62,29.95,6.92
2020-08-02 15:00:00,57.0,19.0,6.1,25.7,6.53,33.48,6.9
2020-08-02 16:00:00,69.0,20.0,,24.9,6.55,22.0,6.88
2020-08-02 17:00:00,77.0,22.0,1.0,25.25,6.97,34.58,7.07
2020-08-02 18:00:00,90.0,24.0,2.25,25.55,7.38,35.58,5.92
2020-08-02 19:00:00,101.0,28.0,,24.92,8.38,31.62,5.75
2020-08-02 20:00:00,65.0,22.0,0.8,24.55,9.92,27.45,5.97
2020-08-02 21:00:00,58.0,20.0,2.3,24.0,26.9,7.6,6.45
2020-08-02 22:00:00,97.0,31.0,2.8,23.9,15.75,9.95,6.65
2020-08-02 23:00:00,85.0,34.0,0.3,23.32,26.98,2.05,7.05
2020-08-03 00:00:00,188.0,56.0,,23.7,21.05,3.0,6.85
2020-08-03 01:00:00,118.0,50.0,4.05,23.77,17.55,1.57,6.75
2020-08-03 02:00:00,97.0,50.0,2.8,22.95,10.93,1.2,6.22
2020-08-03 03:00:00,85.0,46.0,4.9,28.6,17.2,2.2,4.3
2020-08-03 04:00:00,93.0,31.0,1.9,26.7,14.78,,6.0
2020-08-03 05:00:00,82.0,38.0,1.57,23.95,12.7,3.8,5.78
2020-08-03 06:00:00,74.0,33.0,3.25,23.15,12.97,2.12,6.05
2020-08-03 07:00:00,77.0,28.0,2.7,24.07,13.22,2.57,5.33
2020-08-03 08:00:00,66.0,30.0,1.55,23.77,11.22,5.88,4.82
2020-08-03 09:00:00,54.0,22.0,1.85,23.85,9.88,9.88,4.85
2020-08-03 10:00:00,54.0,22.0,2.98,24.65,8.12,14.97,4.32
2020-08-03 11:00:00,53.0,25.0,1.6,25.2,7.6,22.38,3.88
2020-08-03 12:00:00,42.0,17.0,2.3,25.88,7.2,27.38,3.9
2020-08-03 13:00:00,51.0,46.0,3.8,25.77,7.25,27.35,4.0
2020-08-03 14:00:00,68.0,20.0,4.75,26.45,6.78,26.43,3.85
2020-08-03 15:00:00,76.0,20.0,2.55,26.38,6.52,27.6,4.05
2020-08-03 16:00:00,71.0,20.0,3.77,24.98,6.45,21.02,4.4
2020-08-03 17:00:00,76.0,19.0,1.6,25.15,6.78,32.9,4.4
2020-08-03 18:00:00,82.0,23.0,0.82,24.85,7.25,32.05,4.17
2020-08-03 19:00:00,81.0,27.0,0.7,24.6,7.58,28.95,3.9
2020-08-03 20:00:00,69.0,24.0,1.1,23.67,10.53,19.4,4.08
2020-08-03 21:00:00,92.0,34.0,2.67,23.43,12.6,18.18,4.3
2020-08-03 22:00:00,79.0,29.0,1.35,23.7,12.8,16.58,4.1
2020-08-03 23:00:00,91.0,27.0,0.33,23.2,12.85,10.55,4.57
2020-08-04 00:00:00,94.0,29.0,,23.42,10.6,11.68,4.55
2020-08-04 01:00:00,80.0,25.0,0.7,23.52,8.65,13.62,5.9
2020-08-04 02:00:00,52.0,34.0,1.45,23.1,7.7,9.35,6.6
2020-08-04 03:00:00,42.0,13.0,3.5,26.4,9.6,12.05,5.8
2020-08-04 04:00:00,42.0,17.0,1.0,25.62,9.65,3.7,6.53
2020-08-04 05:00:00,35.0,27.0,1.72,23.43,9.35,7.8,6.55
2020-08-04 06:00:00,43.0,18.0,2.3,22.7,10.68,4.57,6.35
2020-08-04 07:00:00,58.0,22.0,2.3,22.82,8.92,10.6,6.42
2020-08-04 08:00:00,54.0,20.0,1.78,23.18,8.35,13.85,6.05
2020-08-04 09:00:00,61.0,25.0,2.15,23.98,8.65,21.25,5.8
2020-08-04 10:00:00,61.0,20.0,1.62,24.43,7.27,21.28,5.92
2020-08-04 11:00:00,64.0,27.0,2.08,25.3,9.83,21.97,5.85
2020-08-04 12:00:00,113.0,35.0,1.4,26.0,9.93,27.97,6.18
2020-08-04 13:00:00,109.0,35.0,2.2,26.1,8.77,38.33,6.2
2020-08-04 14:00:00,102.0,41.0,0.35,25.25,10.32,47.33,6.28
2020-08-04 15:00:00,93.0,29.0,0.1,25.18,7.83,50.15,6.25
2020-08-04 16:00:00,79.0,22.0,0.2,24.05,6.75,44.62,6.05
2020-08-04 17:00:00,71.0,19.0,1.23,24.38,6.73,55.78,7.33
2020-08-04 18:00:00,81.0,20.0,1.65,23.88,7.2,58.77,7.92
2020-08-04 19:00:00,82.0,23.0,2.55,23.07,8.18,52.08,7.72
2020-08-04 20:00:00,109.0,29.0,1.12,23.02,8.75,46.73,7.85
2020-08-04 21:00:00,132.0,38.0,1.02,22.82,13.25,23.55,8.22
2020-08-04 22:00:00,159.0,35.0,2.95,22.55,13.5,16.77,7.95
2020-08-04 23:00:00,148.0,36.0,1.9,22.58,12.6,11.85,8.2
2020-08-05 00:00:00,145.0,53.0,1.23,22.65,11.85,8.4,8.85
2020-08-05 01:00:00,118.0,44.0,1.0,22.7,17.65,3.12,7.57
2020-08-05 02:00:00,138.0,51.0,5.85,22.42,20.65,7.4,7.65
2020-08-05 03:00:00,137.0,57.0,1.2,26.6,16.6,7.53,7.9
2020-08-05 04:00:00,142.0,66.0,2.65,26.05,11.35,3.33,7.17
2020-08-05 05:00:00,98.0,51.0,1.38,23.3,9.88,4.97,7.3
2020-08-05 06:00:00,91.0,40.0,2.08,22.55,9.88,2.95,7.4
2020-08-05 07:00:00,97.0,41.0,4.0,22.58,10.8,5.65,7.35
2020-08-05 08:00:00,115.0,48.0,2.7,22.57,9.62,9.93,6.92
2020-08-05 09:00:00,119.0,50.0,2.45,23.45,9.78,19.05,6.53
2020-08-05 10:00:00,123.0,51.0,2.4,24.25,8.8,34.42,6.18
2020-08-05 11:00:00,140.0,48.0,1.4,24.27,8.68,45.83,5.92
2020-08-05 12:00:00,138.0,41.0,1.38,24.68,7.72,41.48,6.08
2020-08-05 13:00:00,208.0,35.0,0.72,24.33,7.5,15.0,6.3
2020-08-05 14:00:00,40.0,14.0,2.08,23.45,14.62,10.23,6.57
2020-08-05 15:00:00,51.0,29.0,2.88,23.35,13.82,22.02,6.38
2020-08-05 16:00:00,64.0,36.0,2.83,22.88,13.45,34.23,6.62
2020-08-05 17:00:00,90.0,44.0,2.08,22.8,14.1,44.05,6.1
2020-08-05 18:00:00,108.0,46.0,2.25,23.23,14.3,24.93,6.72
2020-08-05 19:00:00,77.0,35.0,2.97,23.18,17.82,14.72,7.38
2020-08-05 20:00:00,109.0,36.0,1.77,23.08,14.7,7.5,8.47
2020-08-05 21:00:00,86.0,36.0,0.68,23.15,16.55,6.47,8.62
2020-08-05 22:00:00,97.0,39.0,2.1,22.3,13.2,2.22,8.62
2020-08-05 23:00:00,71.0,33.0,1.23,22.5,12.18,2.45,8.43
2020-08-06 00:00:00,86.0,40.0,1.9,23.17,11.55,2.85,8.25
2020-08-06 01:00:00,80.0,39.0,1.5,22.88,11.78,1.35,8.0
2020-08-06 02:00:00,64.0,30.0,1.55,22.0,10.53,2.3,7.68
2020-08-06 03:00:00,64.0,33.0,2.4,24.9,11.2,1.6,7.2
2020-08-06 04:00:00,66.0,30.0,2.27,24.32,11.35,3.9,7.82
2020-08-06 05:00:00,57.0,30.0,2.0,22.65,10.9,2.7,7.85
2020-08-06 06:00:00,58.0,30.0,1.77,21.8,10.07,1.77,7.82
2020-08-06 07:00:00,57.0,29.0,1.4,21.9,10.78,2.4,7.72
2020-08-06 08:00:00,59.0,31.0,1.62,22.5,9.38,3.9,7.12
2020-08-06 09:00:00,47.0,27.0,1.7,22.72,8.8,7.77,7.28
2020-08-06 10:00:00,59.0,23.0,1.73,23.4,9.02,11.93,6.55
2020-08-06 11:00:00,57.0,25.0,0.85,23.93,7.08,11.62,6.7
2020-08-06 12:00:00,64.0,19.0,0.83,24.12,7.35,18.43,6.73
2020-08-06 13:00:00,102.0,17.0,0.53,24.2,7.83,23.4,6.62
2020-08-06 14:00:00,112.0,19.0,0.8,23.57,7.35,23.9,6.22
2020-08-06 15:00:00,115.0,17.0,1.35,23.6,7.3,20.93,6.22
2020-08-06 16:00:00,86.0,12.0,1.82,23.3,6.92,21.05,6.68
2020-08-06 17:00:00,75.0,13.0,2.17,23.02,7.2,22.32,6.52
2020-08-06 18:00:00,60.0,8.0,3.7,22.7,7.02,23.9,6.75
2020-08-06 19:00:00,76.0,7.0,0.92,22.48,9.48,14.35,7.2
2020-08-06 20:00:00,102.0,12.0,1.67,22.02,8.88,8.6,7.2
2020-08-06 21:00:00,66.0,12.0,1.85,21.85,8.95,9.88,7.3
2020-08-06 22:00:00,72.0,18.0,1.58,22.15,8.25,10.6,7.28
2020-08-06 23:00:00,65.0,11.0,2.67,21.52,8.03,8.35,7.53
2020-08-07 00:00:00,53.0,16.0,3.0,21.25,7.95,6.75,7.52
2020-08-07 01:00:00,51.0,16.0,,21.55,8.2,4.28,7.6
2020-08-07 02:00:00,54.0,16.0,,21.07,7.68,32.9,8.38
2020-08-07 03:00:00,47.0,17.0,,25.4,9.0,50.6,7.6
2020-08-07 04:00:00,52.0,25.0,,24.28,7.03,20.52,8.47
2020-08-07 05:00:00,31.0,16.0,,22.1,7.1,19.85,8.32
2020-08-07 06:00:00,35.0,20.0,,21.25,6.7,18.23,8.02
2020-08-07 07:00:00,33.0,22.0,0.35,21.0,7.28,13.78,7.95
2020-08-07 08:00:00,41.0,25.0,,20.88,8.03,11.78,7.88
2020-08-07 09:00:00,55.0,29.0,,21.23,9.48,12.42,8.18
2020-08-07 10:00:00,64.0,38.0,,21.62,10.12,25.17,8.05
2020-08-07 11:00:00,77.0,33.0,,22.53,9.0,37.67,7.2
2020-08-07 12:00:00,76.0,31.0,,23.35,8.35,44.52,7.65
2020-08-07 13:00:00,,,,,,,
2020-08-07 14:00:00,,,,,,,
2020-08-07 15:00:00,,,,,,,
2020-08-07 16:00:00,,,,,,,
2020-08-07 17:00:00,,,,,,,
2020-08-07 18:00:00,,,,,,,
2020-08-07 19:00:00,76.0,31.0,,,12.8,,8.3
2020-08-07 20:00:00,,,,23.5,12.88,,7.7
2020-08-07 21:00:00,93.0,,,26.88,14.25,,4.8
2020-08-07 22:00:00,118.0,39.0,0.1,37.35,14.82,,5.3
2020-08-07 23:00:00,103.0,44.0,,43.6,15.75,,5.38
2020-08-08 00:00:00,118.0,46.0,,44.5,16.93,1.05,6.2
2020-08-08 01:00:00,108.0,46.0,,46.8,31.93,4.68,7.35
2020-08-08 02:00:00,129.0,63.0,5.2,48.33,31.2,7.1,7.8
2020-08-08 03:00:00,126.0,52.0,4.6,49.0,17.6,1.65,7.7
2020-08-08 04:00:00,107.0,56.0,4.6,42.22,17.78,,7.9
2020-08-08 05:00:00,102.0,50.0,2.95,36.95,17.82,0.5,8.55
2020-08-08 06:00:00,108.0,53.0,3.43,36.9,30.25,,9.2
2020-08-08 07:00:00,126.0,68.0,3.55,39.0,31.48,1.35,7.6
2020-08-08 08:00:00,,,4.58,40.2,23.2,3.5,6.85
2020-08-08 09:00:00,146.0,78.0,5.53,42.28,18.23,13.12,5.1
2020-08-08 10:00:00,104.75,63.0,2.45,43.92,9.9,13.62,4.4
2020-08-08 11:00:00,91.0,55.0,6.3,44.7,9.6,20.58,2.75
2020-08-08 12:00:00,115.0,75.0,2.52,45.18,9.28,29.47,2.88
2020-08-08 13:00:00,108.75,63.0,4.8,44.92,8.75,35.1,2.97
2020-08-08 14:00:00,87.0,47.0,5.45,43.7,6.8,31.2,3.72
2020-08-08 15:00:00,64.25,29.0,2.25,43.05,6.67,34.3,3.85
2020-08-08 16:00:00,74.0,36.0,0.5,42.65,6.6,34.05,3.8
2020-08-08 17:00:00,70.25,29.0,,42.33,6.75,34.88,3.75
2020-08-08 18:00:00,74.25,33.0,1.0,42.88,6.95,37.88,4.45
2020-08-08 19:00:00,66.0,33.0,0.5,42.4,10.15,26.23,4.78
2020-08-08 20:00:00,85.25,44.0,,41.65,10.22,13.8,4.32
2020-08-08 21:00:00,73.0,52.0,,40.77,22.05,4.55,4.48
2020-08-08 22:00:00,89.0,53.0,,39.43,15.25,6.88,4.93
2020-08-08 23:00:00,92.0,57.0,0.3,38.92,16.62,5.93,4.95
2020-08-09 00:00:00,123.5,73.0,3.5,38.62,17.02,5.82,4.65
2020-08-09 01:00:00,119.0,68.0,0.2,38.8,8.5,7.85,6.95
2020-08-09 02:00:00,48.0,34.0,0.6,36.93,7.6,5.7,7.82
2020-08-09 03:00:00,33.5,20.0,0.8,42.0,6.9,9.05,7.7
2020-08-09 04:00:00,34.25,14.0,0.6,38.28,5.8,18.58,8.12
2020-08-09 05:00:00,31.25,17.0,,34.7,5.32,13.5,7.83
2020-08-09 06:00:00,29.0,23.0,1.18,33.02,6.4,7.1,7.55
2020-08-09 07:00:00,20.0,16.0,2.48,33.12,8.88,7.4,7.3
2020-08-09 08:00:00,38.0,27.0,1.6,33.7,11.1,4.38,7.15
2020-08-09 09:00:00,54.0,29.0,1.8,34.23,9.18,5.45,7.62
2020-08-09 10:00:00,43.0,28.0,2.8,34.88,7.05,9.8,7.65
2020-08-09 11:00:00,42.0,25.0,1.4,36.67,6.15,16.4,7.3
2020-08-09 12:00:00,49.0,25.0,2.1,37.75,6.0,17.48,7.12
2020-08-09 13:00:00,57.0,33.0,3.75,38.6,7.77,20.1,6.67
2020-08-09 14:00:00,81.75,44.0,2.58,39.33,7.68,26.45,7.0
2020-08-09 15:00:00,69.0,40.0,,39.08,7.67,25.32,7.0
2020-08-09 16:00:00,70.0,41.0,4.75,36.62,6.7,20.8,7.25
2020-08-09 17:00:00,53.0,39.0,3.92,38.2,9.2,16.88,7.45
2020-08-09 18:00:00,70.0,41.0,2.21,37.08,10.03,21.08,7.55
2020-08-09 19:00:00,44.0,33.0,3.9,35.73,10.8,14.45,7.58
2020-08-09 20:00:00,64.0,24.0,2.15,34.88,11.4,10.88,7.62
2020-08-09 21:00:00,54.0,33.0,2.5,34.48,13.97,4.88,7.85
2020-08-09 22:00:00,87.0,45.0,1.5,34.52,11.23,6.8,7.7
2020-08-09 23:00:00,90.0,50.0,,34.43,11.77,4.45,7.72
2020-08-10 00:00:00,82.0,40.0,,34.23,10.95,2.65,7.6
2020-08-10 01:00:00,71.0,41.0,2.23,33.92,11.2,4.2,7.65
2020-08-10 02:00:00,90.0,52.0,4.22,33.17,12.55,8.6,7.8
2020-08-10 03:00:00,103.0,63.0,3.3,39.6,12.5,8.53,6.0
2020-08-10 04:00:00,102.0,63.0,4.25,36.2,11.05,5.1,7.08
2020-08-10 05:00:00,70.0,36.0,5.85,33.5,9.98,6.75,7.35
2020-08-10 06:00:00,63.0,42.0,5.53,32.4,9.68,3.02,7.7
2020-08-10 07:00:00,60.0,30.0,5.82,32.15,10.48,2.9,6.77
2020-08-10 08:00:00,51.0,27.0,3.33,32.57,12.5,5.05,7.1
2020-08-10 09:00:00,57.0,28.0,3.2,33.02,14.1,6.9,7.25
2020-08-10 10:00:00,61.0,34.0,3.6,33.92,11.92,8.78,7.67
2020-08-10 11:00:00,66.0,34.0,3.5,34.73,12.38,9.23,7.68
2020-08-10 12:00:00,74.0,42.0,3.85,35.23,13.2,14.53,6.97
2020-08-10 13:00:00,91.0,53.0,4.65,36.5,10.38,33.08,6.8
2020-08-10 14:00:00,97.0,52.0,3.33,37.23,8.93,49.33,6.75
2020-08-10 15:00:00,124.0,58.0,2.53,38.08,7.65,48.5,6.6
2020-08-10 16:00:00,119.0,51.0,3.0,38.3,7.45,49.3,6.45
2020-08-10 17:00:00,113.0,50.0,2.15,37.35,8.1,43.8,6.78
2020-08-10 18:00:00,113.0,50.0,0.01,36.65,8.1,34.65,6.9
2020-08-10 19:00:00,108.0,47.0,8.5,36.3,8.55,21.75,7.55
2020-08-10 20:00:00,68.0,36.0,,34.27,8.88,15.53,7.93
2020-08-10 21:00:00,,105.0,,33.17,7.83,20.5,8.1
2020-08-10 22:00:00,38.0,23.0,,33.17,13.95,9.3,8.15
2020-08-10 23:00:00,76.0,45.0,,33.23,13.7,7.15,8.18
2020-08-11 00:00:00,65.0,39.0,,33.12,15.2,5.0,8.17
2020-08-11 01:00:00,51.0,39.0,,33.02,15.75,7.05,7.35
2020-08-11 02:00:00,71.0,40.0,,32.3,12.43,12.4,7.03
2020-08-11 03:00:00,75.0,42.0,,39.4,11.1,19.7,6.9
2020-08-11 04:00:00,65.0,38.0,0.9,35.3,10.38,6.1,7.1
2020-08-11 05:00:00,51.0,35.0,5.47,32.35,9.95,5.48,7.0
2020-08-11 06:00:00,52.0,35.0,4.25,31.02,12.23,3.27,6.85
2020-08-11 07:00:00,76.0,46.0,0.9,30.9,20.98,6.68,6.73
2020-08-11 08:00:00,85.0,47.0,1.1,32.2,16.85,8.38,6.62
2020-08-11 09:00:00,90.0,62.0,2.1,32.4,13.68,7.77,7.12
2020-08-11 10:00:00,71.0,46.0,7.28,33.75,9.3,13.02,7.77
2020-08-11 11:00:00,69.0,48.0,4.4,35.03,7.35,17.48,7.65
2020-08-11 12:00:00,68.0,44.0,2.26,35.98,6.03,22.05,6.8
2020-08-11 13:00:00,52.0,38.0,6.18,37.12,5.7,25.2,5.6
2020-08-11 14:00:00,47.0,28.0,5.68,36.7,5.8,22.77,5.93
2020-08-11 15:00:00,54.0,30.0,3.21,36.73,8.43,24.12,6.78
2020-08-11 16:00:00,102.0,48.0,2.05,35.55,7.7,23.0,7.4
2020-08-11 17:00:00,81.0,25.0,5.85,34.4,7.3,16.6,7.4
2020-08-11 18:00:00,59.0,33.0,1.33,34.2,8.52,24.9,7.7
2020-08-11 19:00:00,105.0,45.0,2.61,34.3,10.28,19.48,8.27
2020-08-11 20:00:00,86.0,40.0,5.9,33.47,12.88,14.65,8.2
2020-08-11 21:00:00,96.0,46.0,0.01,33.15,17.12,10.25,8.4
2020-08-11 22:00:00,114.0,56.0,3.56,33.3,14.15,11.15,8.22
2020-08-11 23:00:00,70.0,42.0,0.02,33.55,11.95,9.12,7.83
2020-08-12 00:00:00,71.0,30.0,0.02,33.55,9.57,11.65,8.05
2020-08-12 01:00:00,75.0,20.0,2.4,33.27,9.27,9.92,7.3
2020-08-12 02:00:00,54.0,14.0,,32.5,8.4,7.2,6.95
2020-08-12 03:00:00,49.0,17.0,,38.4,13.0,5.97,6.1
2020-08-12 04:00:00,38.0,16.0,0.2,34.78,17.4,2.98,6.97
2020-08-12 05:00:00,42.0,24.0,2.5,31.55,8.18,4.97,6.53
2020-08-12 06:00:00,41.0,16.0,,30.15,7.7,5.22,6.03
2020-08-12 07:00:00,52.0,17.0,,30.25,7.38,7.07,6.38
2020-08-12 08:00:00,41.0,14.0,,30.75,8.25,7.15,5.93
2020-08-12 09:00:00,47.0,14.0,,31.77,7.75,11.25,6.1
2020-08-12 10:00:00,61.0,20.0,,33.3,6.92,15.98,5.47
2020-08-12 11:00:00,69.0,22.0,,34.67,6.62,17.2,4.92
2020-08-12 12:00:00,72.0,23.0,,36.12,6.35,22.0,5.47
2020-08-12 13:00:00,91.0,25.0,,37.27,5.75,20.95,5.03
2020-08-12 14:00:00,91.0,24.0,,36.0,5.58,16.93,5.6
2020-08-12 15:00:00,99.0,25.0,1.1,35.5,5.35,21.5,5.65
2020-08-12 16:00:00,82.0,23.0,,35.3,5.55,23.15,4.85
2020-08-12 17:00:00,88.0,23.0,,34.35,5.7,17.77,5.17
2020-08-12 18:00:00,93.0,22.0,,33.15,6.12,22.18,5.53
2020-08-12 19:00:00,102.0,27.0,,32.7,7.38,20.68,4.95
2020-08-12 20:00:00,129.0,31.0,,31.83,10.4,14.6,5.68
2020-08-12 21:00:00,154.0,39.0,,32.05,12.95,15.75,5.38
2020-08-12 22:00:00,97.0,25.0,,31.7,7.7,13.65,5.18
2020-08-12 23:00:00,43.0,17.0,,31.35,9.85,12.35,5.92
2020-08-13 00:00:00,36.0,11.0,,30.7,9.57,8.62,6.03
2020-08-13 01:00:00,36.0,22.0,,30.45,10.72,8.7,6.15
2020-08-13 02:00:00,66.0,28.0,,29.55,7.23,13.6,6.67
2020-08-13 03:00:00,40.0,24.0,,35.8,6.3,15.78,5.9
2020-08-13 04:00:00,33.0,18.0,,33.08,6.75,22.42,6.1
2020-08-13 05:00:00,20.0,14.0,0.7,29.62,4.65,27.1,5.95
2020-08-13 06:00:00,14.0,12.0,,29.15,4.68,25.52,5.5
2020-08-13 07:00:00,18.0,9.0,1.05,28.9,4.88,24.15,5.95
2020-08-13 08:00:00,18.0,8.0,1.45,28.93,5.43,25.32,6.2
2020-08-13 09:00:00,15.0,7.0,0.98,29.07,7.88,23.43,6.03
2020-08-13 10:00:00,22.0,13.0,0.5,29.3,9.6,13.0,5.8
2020-08-13 11:00:00,27.0,18.0,,29.43,13.05,10.88,5.75
2020-08-13 12:00:00,35.0,19.0,0.1,29.52,10.83,11.8,5.78
2020-08-13 13:00:00,18.0,17.0,1.88,29.57,9.78,13.12,6.38
2020-08-13 14:00:00,25.0,13.0,1.55,29.45,13.95,13.68,6.6
2020-08-13 15:00:00,49.0,28.0,2.65,29.45,10.83,16.32,6.53
2020-08-13 16:00:00,35.0,22.0,4.57,29.8,12.98,11.07,6.62
2020-08-13 17:00:00,41.0,18.0,2.1,30.52,8.07,21.27,6.6
2020-08-13 18:00:00,16.0,,3.7,29.73,7.85,10.8,5.72
2020-08-13 19:00:00,24.0,12.0,1.83,28.95,10.82,12.68,6.25
2020-08-13 20:00:00,43.0,23.0,4.88,29.38,13.32,9.43,6.17
2020-08-13 21:00:00,59.0,27.0,5.48,29.52,11.68,8.1,5.9
2020-08-13 22:00:00,55.0,25.0,2.63,28.98,13.27,6.9,6.22
2020-08-13 23:00:00,64.0,38.0,4.3,28.83,12.05,5.5,6.47
2020-08-14 00:00:00,48.0,25.0,6.03,28.9,11.5,6.7,6.5
2020-08-14 01:00:00,60.0,36.0,,29.2,8.95,6.85,5.95
2020-08-14 02:00:00,48.0,24.0,,27.65,6.8,6.5,5.95
2020-08-14 03:00:00,35.0,14.0,0.2,32.3,6.9,8.97,4.6
2020-08-14 04:00:00,30.0,18.0,,31.05,6.23,8.4,5.42
2020-08-14 05:00:00,27.0,19.0,7.23,28.07,7.05,10.6,5.5
2020-08-14 06:00:00,26.0,19.0,3.9,27.02,8.55,8.68,5.45
2020-08-14 07:00:00,30.0,17.0,4.03,27.18,8.1,9.02,5.48
2020-08-14 08:00:00,41.0,24.0,4.35,26.95,7.68,7.85,6.0
2020-08-14 09:00:00,48.0,25.0,1.43,27.55,7.38,9.0,5.65
2020-08-14 10:00:00,42.0,23.0,5.25,28.18,7.0,9.73,5.35
2020-08-14 11:00:00,37.0,19.0,3.08,28.82,7.0,16.75,4.7
2020-08-14 12:00:00,46.0,23.0,6.53,29.52,8.43,25.93,4.4
2020-08-14 13:00:00,49.0,31.0,6.88,29.65,7.25,27.7,4.67
2020-08-14 14:00:00,57.0,23.0,,27.15,8.45,25.55,5.55
2020-08-14 15:00:00,,,,25.82,7.4,31.82,6.97
2020-08-14 16:00:00,55.0,31.0,3.62,29.38,6.8,33.2,7.35
2020-08-14 17:00:00,60.0,24.0,7.5,32.45,7.43,27.68,7.18
2020-08-14 18:00:00,61.0,18.0,5.15,34.62,8.93,21.45,7.62
2020-08-14 19:00:00,77.0,16.0,,33.12,7.85,19.88,7.78
2020-08-14 20:00:00,69.0,19.0,,32.6,11.48,11.98,7.2
2020-08-14 21:00:00,93.0,24.0,,31.85,11.88,9.75,6.83
2020-08-14 22:00:00,74.0,28.0,,30.62,12.08,5.32,7.25
2020-08-14 23:00:00,83.0,30.0,,30.27,11.65,4.0,7.47
2020-08-15 00:00:00,90.25,36.0,,29.98,12.62,7.88,7.35
2020-08-15 01:00:00,97.0,36.0,,30.12,12.18,5.47,5.4
2020-08-15 02:00:00,82.0,45.0,6.9,29.53,10.88,5.95,5.03
2020-08-15 03:00:00,74.0,39.0,,36.4,10.2,5.47,5.1
2020-08-15 04:00:00,71.25,35.0,,33.27,8.18,4.7,5.1
2020-08-15 05:00:00,75.0,34.0,,29.7,7.55,5.12,5.15
2020-08-15 06:00:00,71.25,44.0,,28.62,8.5,7.0,4.77
2020-08-15 07:00:00,77.0,38.0,,28.23,10.12,6.0,4.73
2020-08-15 08:00:00,82.25,40.0,,29.02,10.95,10.8,5.03
2020-08-15 09:00:00,78.5,46.0,,30.07,9.95,10.0,5.03
2020-08-15 10:00:00,76.75,52.0,,30.55,9.38,13.38,4.73
2020-08-15 11:00:00,84.5,47.0,,31.95,8.22,24.5,4.98
2020-08-15 12:00:00,83.0,48.0,,33.33,7.03,33.5,4.7
2020-08-15 13:00:00,81.5,40.0,0.95,33.38,6.72,38.12,5.05
2020-08-15 14:00:00,79.75,40.0,0.4,34.12,7.05,41.42,4.72
2020-08-15 15:00:00,88.75,34.0,1.15,34.38,6.4,38.8,4.97
2020-08-15 16:00:00,88.5,41.0,,34.47,6.27,42.45,4.57
2020-08-15 17:00:00,81.25,29.0,,34.15,6.6,46.2,4.95
2020-08-15 18:00:00,81.75,30.0,,34.05,7.98,33.7,5.05
2020-08-15 19:00:00,82.5,29.0,,33.12,9.45,15.85,4.78
2020-08-15 20:00:00,91.25,23.0,,32.33,10.95,12.25,5.03
2020-08-15 21:00:00,104.0,31.0,,32.15,11.68,9.95,4.72
2020-08-15 22:00:00,91.0,27.0,0.6,31.2,12.07,7.83,4.92
2020-08-15 23:00:00,86.0,27.0,0.4,31.1,12.93,5.5,5.1
2020-08-16 00:00:00,93.0,27.0,2.42,31.18,13.07,2.85,5.18
2020-08-16 01:00:00,65.0,25.0,,30.42,10.18,4.65,5.75
2020-08-16 02:00:00,58.0,30.0,,29.88,9.88,8.0,5.75
2020-08-16 03:00:00,52.0,24.0,,36.4,9.8,7.45,5.1
2020-08-16 04:00:00,44.0,25.0,,33.7,8.88,4.7,5.75
2020-08-16 05:00:00,40.0,22.0,,29.42,9.62,4.0,6.03
2020-08-16 06:00:00,73.0,35.0,,29.15,11.65,32.33,5.3
2020-08-16 07:00:00,83.5,46.0,,29.18,11.25,16.3,5.47
2020-08-16 08:00:00,70.0,38.0,,29.23,10.3,7.25,5.92
2020-08-16 09:00:00,49.0,23.0,,29.58,10.58,8.35,5.52
2020-08-16 10:00:00,44.0,14.0,,30.2,10.28,14.53,5.35
2020-08-16 11:00:00,55.0,20.0,,31.27,8.77,33.65,5.4
2020-08-16 12:00:00,69.0,20.0,,32.47,9.0,70.92,5.5
2020-08-16 13:00:00,98.0,39.0,,33.23,8.53,58.62,5.47
2020-08-16 14:00:00,79.0,20.0,1.7,33.23,7.97,58.8,5.3
2020-08-16 15:00:00,69.0,20.0,0.2,33.73,7.75,63.67,5.62
2020-08-16 16:00:00,63.0,19.0,,33.53,7.45,57.47,5.42
2020-08-16 17:00:00,69.0,22.0,,32.8,7.58,30.67,5.65
2020-08-16 18:00:00,98.0,30.0,,32.05,11.05,24.12,5.35
