Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-01-11 22:00:00,370.0,219.0,52.0,346.12,17.33,3.22,16.02
2020-01-11 23:00:00,455.0,283.0,54.15,367.0,18.12,3.88,17.43
2020-01-12 00:00:00,472.5,309.0,53.42,444.77,19.52,4.4,17.65
2020-01-12 01:00:00,484.5,329.25,54.75,435.68,19.77,4.15,17.23
2020-01-12 02:00:00,464.0,334.25,53.12,399.05,13.93,4.2,12.9
2020-01-12 03:00:00,423.5,293.75,52.52,352.6,11.65,4.18,14.12
2020-01-12 04:00:00,358.5,263.75,48.9,316.35,10.5,3.85,13.3
2020-01-12 05:00:00,335.0,245.25,50.7,291.77,10.9,3.6,13.35
2020-01-12 06:00:00,321.75,233.0,49.38,216.1,8.95,3.27,13.27
2020-01-12 07:00:00,336.75,234.75,51.47,205.03,8.95,3.0,13.45
2020-01-12 08:00:00,412.75,294.75,55.73,203.57,9.75,2.8,13.7
2020-01-12 09:00:00,453.0,333.75,60.47,203.22,10.32,3.12,12.52
2020-01-12 10:00:00,374.75,268.75,56.62,169.88,11.93,2.38,9.97
2020-01-12 11:00:00,281.0,208.0,50.9,86.53,13.0,1.77,9.03
2020-01-12 12:00:00,189.25,139.5,47.85,66.45,12.97,1.6,9.8
2020-01-12 13:00:00,174.75,116.25,43.02,47.3,12.88,1.23,11.0
2020-01-12 14:00:00,148.0,96.0,41.48,33.65,12.73,0.45,13.4
2020-01-12 15:00:00,154.75,96.75,42.1,29.5,12.0,0.08,14.93
2020-01-12 16:00:00,158.5,94.5,40.08,27.88,11.3,0.1,14.02
2020-01-12 17:00:00,147.0,82.75,37.78,43.17,11.22,,13.7
2020-01-12 18:00:00,200.5,94.25,40.83,89.67,10.23,,11.85
2020-01-12 19:00:00,270.5,117.75,44.3,207.35,12.1,0.7,13.65
2020-01-12 20:00:00,310.5,141.25,46.02,335.57,15.45,,15.28
2020-01-12 21:00:00,369.0,178.75,49.08,443.45,19.4,,18.0
2020-01-12 22:00:00,425.0,219.5,52.82,,23.0,,18.2
2020-01-12 23:00:00,454.25,262.25,59.9,,23.68,,16.82
2020-01-13 00:00:00,448.5,294.5,53.05,,24.4,,17.27
2020-01-13 01:00:00,462.5,321.0,53.92,,24.4,3.6,17.15
2020-01-13 02:00:00,454.0,331.5,52.92,,13.5,,13.95
2020-01-13 03:00:00,466.75,331.5,52.22,,11.43,,18.32
2020-01-13 04:00:00,512.0,346.25,55.35,455.38,9.7,,18.33
2020-01-13 05:00:00,494.25,344.5,55.2,414.67,9.23,,17.08
2020-01-13 06:00:00,457.5,327.5,53.72,414.5,9.7,,17.3
2020-01-13 07:00:00,449.25,319.25,53.0,323.75,8.15,,14.28
2020-01-13 08:00:00,420.0,285.5,56.7,213.5,6.7,,11.48
2020-01-13 09:00:00,358.25,239.0,55.23,141.15,5.47,,11.53
2020-01-13 10:00:00,343.25,229.75,61.23,108.67,6.68,,10.97
2020-01-13 11:00:00,363.0,249.5,62.23,83.6,7.43,,11.32
2020-01-13 12:00:00,341.5,225.5,61.9,68.93,8.23,,12.55
2020-01-13 13:00:00,308.0,209.25,62.9,41.78,6.28,,14.68
2020-01-13 14:00:00,255.25,189.0,58.4,34.48,11.18,,14.3
2020-01-13 15:00:00,225.25,152.0,55.9,30.62,12.4,,13.62
2020-01-13 16:00:00,239.0,148.5,56.0,30.25,12.43,,14.6
2020-01-13 17:00:00,260.5,155.0,57.75,40.4,12.2,,14.7
2020-01-13 18:00:00,263.25,178.75,59.83,50.35,9.97,,14.45
2020-01-13 19:00:00,279.25,181.75,59.62,112.42,9.52,,15.7
2020-01-13 20:00:00,317.5,201.5,65.65,129.4,11.25,,16.3
2020-01-13 21:00:00,316.25,224.25,64.08,129.18,12.25,,18.2
2020-01-13 22:00:00,279.5,203.0,63.05,82.88,13.28,,16.12
2020-01-13 23:00:00,221.75,165.75,64.0,66.88,12.7,,14.67
2020-01-14 00:00:00,251.0,193.5,67.55,57.92,12.35,,13.43
2020-01-14 01:00:00,333.25,260.75,68.85,56.25,11.95,,11.72
2020-01-14 02:00:00,323.5,249.25,68.55,52.77,9.92,,10.0
2020-01-14 03:00:00,265.0,204.75,62.6,33.42,9.47,,13.1
2020-01-14 04:00:00,195.5,155.25,61.75,29.35,9.23,,11.78
2020-01-14 05:00:00,144.25,114.5,60.65,29.0,8.25,,10.77
2020-01-14 06:00:00,127.25,103.0,57.7,31.62,9.6,,10.05
2020-01-14 07:00:00,121.5,92.0,53.2,34.25,10.9,,9.9
2020-01-14 08:00:00,135.5,99.75,52.55,35.77,16.1,,9.25
2020-01-14 09:00:00,144.75,106.5,50.0,28.75,8.4,,8.07
2020-01-14 10:00:00,118.75,87.0,48.42,30.27,7.88,,8.7
2020-01-14 11:00:00,140.0,100.25,50.65,32.2,7.32,,10.1
2020-01-14 12:00:00,172.75,122.5,50.52,40.83,9.0,,12.88
2020-01-14 13:00:00,218.5,156.5,51.6,42.0,9.65,,13.2
2020-01-14 14:00:00,254.0,178.25,55.75,38.42,10.88,,13.47
2020-01-14 15:00:00,254.25,184.25,54.75,34.17,11.5,,14.43
2020-01-14 16:00:00,197.5,137.5,50.0,27.55,11.1,,15.62
2020-01-14 17:00:00,133.25,84.5,46.8,29.3,10.57,0.0,14.68
2020-01-14 18:00:00,135.25,84.25,43.6,57.45,8.77,0.0,12.57
2020-01-14 19:00:00,141.5,88.5,42.62,95.1,9.75,0.0,12.57
2020-01-14 20:00:00,143.25,89.0,39.98,88.52,10.18,0.0,13.43
2020-01-14 21:00:00,142.5,91.0,47.83,58.35,8.23,0.0,11.9
2020-01-14 22:00:00,148.0,97.5,45.2,52.55,8.18,0.0,11.4
2020-01-14 23:00:00,153.75,100.5,43.4,65.33,8.65,0.0,12.05
2020-01-15 00:00:00,160.25,103.5,42.95,89.28,9.68,0.0,11.42
2020-01-15 01:00:00,156.25,100.0,44.65,106.58,10.35,0.0,13.07
2020-01-15 02:00:00,154.75,99.75,47.83,72.75,7.75,0.0,8.15
2020-01-15 03:00:00,130.0,84.5,46.28,61.83,5.27,0.0,10.22
2020-01-15 04:00:00,99.75,68.0,44.85,46.6,4.62,0.0,9.57
2020-01-15 05:00:00,95.0,69.75,42.6,51.72,4.6,0.0,9.9
2020-01-15 06:00:00,106.75,73.75,40.28,43.58,6.1,0.0,10.3
2020-01-15 07:00:00,98.5,71.0,37.47,53.62,6.88,0.0,10.2
2020-01-15 08:00:00,107.75,76.25,37.65,91.22,10.85,0.0,10.9
2020-01-15 09:00:00,127.25,85.0,35.75,129.65,12.48,0.0,11.22
2020-01-15 10:00:00,149.5,94.75,43.4,90.7,14.0,0.0,11.7
2020-01-15 11:00:00,171.25,109.0,45.95,64.67,13.18,0.0,12.07
2020-01-15 12:00:00,184.0,119.75,48.0,53.88,13.57,0.0,12.95
2020-01-15 13:00:00,207.0,127.5,48.4,47.4,14.32,0.0,13.6
2020-01-15 14:00:00,224.5,138.5,47.9,43.0,16.58,0.0,16.0
2020-01-15 15:00:00,217.75,141.25,44.65,31.98,17.75,0.0,15.5
2020-01-15 16:00:00,167.0,109.5,42.55,25.1,16.58,0.0,13.42
2020-01-15 17:00:00,152.25,88.25,42.4,28.88,15.88,0.0,13.7
2020-01-15 18:00:00,183.5,102.75,42.83,46.8,14.28,0.0,13.0
2020-01-15 19:00:00,194.5,117.5,44.25,51.92,12.88,0.0,13.4
2020-01-15 20:00:00,207.0,145.25,43.85,77.0,12.32,0.0,13.9
2020-01-15 21:00:00,261.0,153.0,48.12,96.15,12.62,0.0,15.38
2020-01-15 22:00:00,317.5,182.75,47.85,72.2,14.82,0.0,14.28
2020-01-15 23:00:00,295.75,183.0,46.67,62.62,16.48,0.0,12.38
2020-01-16 00:00:00,276.0,177.25,45.8,72.92,16.7,0.0,11.6
2020-01-16 01:00:00,224.25,147.25,46.88,51.53,17.23,0.0,10.28
2020-01-16 02:00:00,188.75,135.75,48.3,54.83,17.25,0.0,7.9
2020-01-16 03:00:00,185.25,126.25,46.52,43.52,12.47,0.0,8.9
2020-01-16 04:00:00,148.25,100.5,46.9,43.5,10.5,0.0,9.2
2020-01-16 05:00:00,145.25,105.0,47.1,46.15,9.88,0.0,9.75
2020-01-16 06:00:00,153.25,114.5,46.3,46.65,11.28,0.0,9.88
2020-01-16 07:00:00,163.25,120.25,44.35,41.33,11.53,0.0,9.8
2020-01-16 08:00:00,185.75,134.5,44.47,49.88,10.55,0.0,10.45
2020-01-16 09:00:00,205.25,142.5,44.33,73.32,11.7,0.0,10.52
2020-01-16 10:00:00,221.0,149.5,45.15,63.48,11.32,0.0,9.72
2020-01-16 11:00:00,179.5,128.25,45.77,52.92,11.88,0.0,8.43
2020-01-16 12:00:00,131.25,95.0,45.38,42.02,11.3,0.0,9.62
2020-01-16 13:00:00,133.25,98.5,41.67,52.35,11.82,0.0,10.25
2020-01-16 14:00:00,183.0,120.5,42.02,42.7,16.55,0.0,11.55
2020-01-16 15:00:00,183.75,127.0,42.67,52.28,12.07,0.0,15.5
2020-01-16 16:00:00,183.75,128.0,45.2,52.8,11.35,0.0,13.75
2020-01-16 17:00:00,207.5,143.25,47.5,56.42,11.22,0.0,12.62
2020-01-16 18:00:00,202.25,144.5,46.4,46.5,11.05,0.0,11.45
2020-01-16 19:00:00,166.0,126.75,44.1,78.18,10.6,0.0,13.15
2020-01-16 20:00:00,218.75,159.5,46.05,79.17,11.28,0.0,13.32
2020-01-16 21:00:00,279.75,190.75,48.33,78.6,11.57,0.0,13.38
2020-01-16 22:00:00,279.0,196.75,47.1,66.9,12.23,0.0,12.73
2020-01-16 23:00:00,253.75,185.5,47.67,67.82,12.2,0.0,12.68
2020-01-17 00:00:00,218.75,164.0,47.15,70.92,12.02,0.0,12.02
2020-01-17 01:00:00,157.25,124.75,44.38,50.0,11.4,0.0,9.8
2020-01-17 02:00:00,89.0,76.5,44.08,42.08,9.65,0.0,7.45
2020-01-17 03:00:00,74.75,63.25,36.8,35.7,8.03,0.0,11.22
2020-01-17 04:00:00,58.5,46.0,37.4,31.95,7.65,0.0,10.98
2020-01-17 05:00:00,59.75,47.75,37.95,32.7,7.22,0.0,11.32
2020-01-17 06:00:00,73.5,55.25,37.83,45.32,7.88,0.0,11.25
2020-01-17 07:00:00,100.75,69.5,39.02,48.58,8.93,0.0,10.8
2020-01-17 08:00:00,141.5,94.5,39.35,42.33,8.82,0.0,9.8
2020-01-17 09:00:00,166.0,100.25,36.95,52.12,9.48,0.0,9.22
2020-01-17 10:00:00,155.5,92.25,35.95,54.05,9.25,0.0,9.2
2020-01-17 11:00:00,139.0,89.75,34.88,57.9,9.02,0.0,11.22
2020-01-17 12:00:00,157.25,109.25,34.62,51.38,9.32,0.0,12.4
2020-01-17 13:00:00,160.5,116.0,35.55,41.18,9.23,0.0,12.75
2020-01-17 14:00:00,165.25,114.0,38.6,35.75,10.2,,13.45
2020-01-17 15:00:00,147.25,99.75,36.17,28.12,11.65,,13.35
2020-01-17 16:00:00,116.75,76.0,33.6,27.95,11.55,,12.4
2020-01-17 17:00:00,115.0,78.75,33.55,31.62,10.93,,10.8
2020-01-17 18:00:00,131.25,82.75,34.93,45.83,11.05,,10.78
2020-01-17 19:00:00,174.75,101.0,36.6,94.58,12.55,,11.55
2020-01-17 20:00:00,218.25,115.75,39.58,116.75,11.6,,12.75
2020-01-17 21:00:00,246.0,131.75,42.12,156.45,11.5,,13.75
2020-01-17 22:00:00,282.75,156.5,42.02,189.7,12.48,,14.65
2020-01-17 23:00:00,265.75,151.25,40.03,117.7,11.3,,12.58
2020-01-18 00:00:00,207.25,124.0,37.83,102.55,9.92,,11.27
2020-01-18 01:00:00,218.0,133.5,38.45,136.7,10.82,,10.95
2020-01-18 02:00:00,248.75,143.75,41.02,136.47,11.72,,8.1
2020-01-18 03:00:00,222.5,142.5,39.0,139.75,12.35,,10.07
2020-01-18 04:00:00,210.0,136.0,44.0,126.72,11.7,,10.35
2020-01-18 05:00:00,172.75,114.5,41.38,81.1,10.12,,9.95
2020-01-18 06:00:00,130.0,92.25,40.6,66.08,9.2,,10.72
2020-01-18 07:00:00,132.75,86.0,39.77,68.32,9.98,,11.65
2020-01-18 08:00:00,164.75,90.25,37.28,76.07,8.1,,10.77
2020-01-18 09:00:00,146.75,84.0,36.75,77.18,7.78,,10.58
2020-01-18 10:00:00,134.25,82.75,37.68,83.47,7.72,,10.4
2020-01-18 11:00:00,174.0,88.5,41.95,84.5,7.65,,9.75
2020-01-18 12:00:00,203.0,104.75,45.18,106.32,7.78,,10.4
2020-01-18 13:00:00,265.75,156.75,51.57,88.1,8.07,,9.95
2020-01-18 14:00:00,278.25,183.25,54.65,65.8,9.82,,12.38
2020-01-18 15:00:00,279.0,183.5,51.15,48.33,10.78,,14.03
2020-01-18 16:00:00,232.25,149.25,49.08,41.02,11.2,,14.6
2020-01-18 17:00:00,193.5,125.5,46.45,35.85,11.88,,14.18
2020-01-18 18:00:00,182.5,110.25,44.55,51.65,11.12,,13.2
2020-01-18 19:00:00,217.0,124.75,45.33,124.65,11.45,,12.17
2020-01-18 20:00:00,252.5,134.0,44.48,215.55,12.4,,12.53
2020-01-18 21:00:00,291.75,155.0,50.45,262.65,12.95,,13.28
2020-01-18 22:00:00,324.25,183.75,55.5,196.35,12.02,,13.23
2020-01-18 23:00:00,294.75,188.75,55.73,130.03,10.83,,13.82
2020-01-19 00:00:00,274.5,181.75,49.7,111.2,10.4,,12.45
2020-01-19 01:00:00,241.5,162.5,48.65,88.38,9.7,,11.0
2020-01-19 02:00:00,231.5,156.5,50.28,72.95,9.5,,8.15
2020-01-19 03:00:00,215.5,142.25,48.92,62.38,9.15,,10.07
2020-01-19 04:00:00,216.75,140.25,50.45,54.65,7.72,,9.47
2020-01-19 05:00:00,203.75,135.25,50.28,39.33,6.45,,9.75
2020-01-19 06:00:00,159.25,113.25,46.92,30.33,6.33,,10.18
2020-01-19 07:00:00,127.0,95.0,43.67,25.25,7.12,,10.02
2020-01-19 08:00:00,126.5,98.25,42.8,23.1,8.75,,10.02
2020-01-19 09:00:00,196.5,140.0,41.22,23.7,9.2,,10.78
2020-01-19 10:00:00,171.5,133.5,40.38,23.2,9.12,,10.7
2020-01-19 11:00:00,180.25,147.5,40.12,22.95,8.97,,11.53
2020-01-19 12:00:00,177.75,138.0,40.73,24.67,9.4,,11.43
2020-01-19 13:00:00,185.0,131.5,41.3,27.75,10.82,,12.22
2020-01-19 14:00:00,182.25,130.0,42.4,27.77,8.98,0.0,
2020-01-19 15:00:00,179.25,127.0,41.92,26.88,8.7,0.0,10.9
2020-01-19 16:00:00,167.5,117.75,39.9,25.38,9.65,0.0,15.77
2020-01-19 17:00:00,167.5,117.0,41.05,27.02,10.2,,11.4
2020-01-19 18:00:00,173.5,116.0,40.78,36.42,9.65,,9.5
2020-01-19 19:00:00,181.0,115.75,41.8,41.92,9.92,,8.12
2020-01-19 20:00:00,195.75,130.25,46.45,48.35,9.85,,10.27
2020-01-19 21:00:00,218.0,151.75,49.05,44.27,9.3,,10.3
2020-01-19 22:00:00,232.0,157.75,48.88,39.7,8.98,,10.52
2020-01-19 23:00:00,232.75,154.0,48.1,36.4,8.8,,10.55
2020-01-20 00:00:00,235.75,157.5,45.62,33.47,9.4,,9.55
2020-01-20 01:00:00,208.25,137.5,43.7,28.88,9.65,,10.25
2020-01-20 02:00:00,196.0,122.75,45.17,25.12,9.62,,9.8
2020-01-20 03:00:00,178.0,106.5,42.97,21.62,9.03,,11.02
2020-01-20 04:00:00,161.5,98.25,45.3,21.5,8.2,,11.15
2020-01-20 05:00:00,165.0,103.75,46.23,19.68,7.7,,11.12
2020-01-20 06:00:00,162.5,100.75,47.03,19.82,7.83,,10.88
2020-01-20 07:00:00,164.0,103.0,46.88,21.0,7.78,,10.55
2020-01-20 08:00:00,164.25,110.5,45.33,26.8,10.25,,10.5
2020-01-20 09:00:00,174.25,120.25,44.0,29.05,11.6,,10.53
2020-01-20 10:00:00,190.5,131.75,43.7,31.6,11.85,,11.48
2020-01-20 11:00:00,217.5,151.75,44.0,39.05,12.22,0.95,11.25
2020-01-20 12:00:00,242.75,170.5,46.17,40.52,12.55,1.0,11.52
2020-01-20 13:00:00,252.0,176.75,48.15,42.33,12.75,0.85,12.3
2020-01-20 14:00:00,253.75,178.5,47.75,37.92,9.27,0.83,13.32
2020-01-20 15:00:00,256.5,171.0,50.0,36.15,7.7,0.8,12.67
2020-01-20 16:00:00,267.25,173.0,48.62,39.05,8.45,0.8,12.9
2020-01-20 17:00:00,231.75,148.5,48.3,39.4,8.25,0.8,12.82
2020-01-20 18:00:00,215.5,140.0,47.45,39.88,8.62,0.88,12.68
2020-01-20 19:00:00,265.5,154.25,45.22,43.58,8.68,0.93,13.07
2020-01-20 20:00:00,318.25,181.5,44.83,83.67,9.55,1.3,13.95
2020-01-20 21:00:00,343.25,194.25,48.48,124.1,10.82,1.57,14.18
2020-01-20 22:00:00,370.25,213.5,50.83,172.7,12.78,1.9,13.6
2020-01-20 23:00:00,398.75,234.25,50.42,233.35,13.82,2.47,13.57
2020-01-21 00:00:00,413.0,260.0,50.8,277.38,15.4,3.0,14.38
2020-01-21 01:00:00,414.75,242.5,51.42,310.27,16.58,2.25,15.25
2020-01-21 02:00:00,368.25,219.5,54.0,286.62,12.27,1.85,12.45
2020-01-21 03:00:00,314.75,191.25,50.7,234.3,9.95,1.43,14.53
2020-01-21 04:00:00,366.25,238.5,56.88,188.5,8.35,1.1,14.15
2020-01-21 05:00:00,323.0,212.0,59.47,140.7,6.47,0.78,13.75
2020-01-21 06:00:00,304.0,202.0,59.17,116.47,5.77,0.55,13.47
2020-01-21 07:00:00,345.5,209.0,59.2,110.8,5.97,1.2,13.6
2020-01-21 08:00:00,349.25,210.0,56.38,114.7,9.8,1.2,14.12
2020-01-21 09:00:00,366.25,201.25,54.07,121.25,11.35,1.2,14.75
2020-01-21 10:00:00,369.0,195.0,54.15,115.25,11.18,1.1,14.17
2020-01-21 11:00:00,370.5,214.25,55.3,102.95,11.1,1.0,13.78
2020-01-21 12:00:00,368.75,248.5,55.33,76.2,10.05,0.83,11.9
2020-01-21 13:00:00,308.0,223.75,56.25,51.85,8.9,0.8,13.3
2020-01-21 14:00:00,258.25,191.0,55.88,37.15,8.75,0.62,13.15
2020-01-21 15:00:00,227.5,156.5,55.45,29.73,8.32,0.45,12.97
2020-01-21 16:00:00,176.5,123.0,56.05,24.92,45.9,0.35,13.55
2020-01-21 17:00:00,188.25,127.75,51.28,28.57,8.97,0.45,15.2
2020-01-21 18:00:00,247.25,163.0,51.58,36.7,9.43,0.67,15.83
2020-01-21 19:00:00,290.0,177.75,53.95,38.5,9.53,0.9,18.0
2020-01-21 20:00:00,329.0,200.0,52.15,50.45,9.9,1.1,14.2
2020-01-21 21:00:00,340.0,213.25,52.38,72.03,10.45,1.32,14.5
2020-01-21 22:00:00,348.5,208.5,47.85,104.65,11.33,1.65,14.35
2020-01-21 23:00:00,371.25,217.25,48.33,162.8,12.45,2.2,16.27
2020-01-22 00:00:00,414.5,241.25,54.28,247.22,14.12,2.85,17.65
2020-01-22 01:00:00,424.75,258.5,51.0,306.77,16.07,2.55,20.4
2020-01-22 02:00:00,486.0,301.25,51.45,336.22,12.93,2.97,14.7
2020-01-22 03:00:00,501.75,333.5,54.95,326.7,11.0,2.95,23.12
2020-01-22 04:00:00,484.25,332.25,53.58,345.48,11.98,3.2,15.08
2020-01-22 05:00:00,504.25,340.25,56.7,358.52,11.85,2.95,14.73
2020-01-22 06:00:00,448.75,300.25,57.5,316.77,10.7,2.45,14.88
2020-01-22 07:00:00,276.25,183.75,59.2,228.55,8.6,1.6,13.68
2020-01-22 08:00:00,230.25,154.5,56.65,166.88,8.68,1.07,14.35
2020-01-22 09:00:00,289.5,176.0,52.95,130.78,8.57,0.85,14.28
2020-01-22 10:00:00,298.5,175.75,53.2,106.72,7.97,0.75,14.17
2020-01-22 11:00:00,313.5,187.0,54.38,90.95,7.65,0.7,14.9
2020-01-22 12:00:00,322.25,208.25,55.9,80.6,7.5,0.7,15.95
2020-01-22 13:00:00,339.0,244.5,55.35,41.9,5.7,1.05,23.55
2020-01-22 14:00:00,358.75,244.5,54.75,39.02,9.92,1.2,
2020-01-22 15:00:00,374.0,245.0,54.67,28.95,9.75,1.15,13.3
2020-01-22 16:00:00,337.5,226.0,57.35,26.08,10.38,1.02,14.1
2020-01-22 17:00:00,290.5,196.75,56.98,25.65,10.97,0.97,14.65
2020-01-22 18:00:00,260.25,168.5,58.03,26.1,11.1,0.9,13.82
2020-01-22 19:00:00,260.25,160.0,58.3,32.4,11.15,1.02,14.05
2020-01-22 20:00:00,276.5,168.0,60.8,58.17,11.68,1.12,13.57
2020-01-22 21:00:00,287.25,180.25,64.3,83.3,12.45,1.3,13.28
2020-01-22 22:00:00,312.75,201.25,65.25,94.15,11.85,1.5,13.27
2020-01-22 23:00:00,283.5,194.0,64.9,91.92,11.9,1.55,13.85
2020-01-23 00:00:00,192.75,136.0,62.1,76.1,11.78,1.27,13.65
2020-01-23 01:00:00,120.75,84.75,59.0,59.58,12.15,0.9,14.23
2020-01-23 02:00:00,116.25,76.25,62.08,45.55,12.02,0.62,12.1
2020-01-23 03:00:00,120.5,79.75,56.85,23.9,10.05,0.25,17.3
2020-01-23 04:00:00,116.0,82.75,53.7,21.62,11.1,0.28,13.38
2020-01-23 05:00:00,126.0,92.75,55.02,19.18,10.82,0.18,13.5
2020-01-23 06:00:00,130.0,90.75,59.4,19.02,10.0,0.1,13.05
2020-01-23 07:00:00,128.25,91.25,61.47,18.93,9.93,0.4,12.45
2020-01-23 08:00:00,118.5,79.75,60.55,20.48,11.4,0.43,13.05
2020-01-23 09:00:00,132.25,86.25,56.15,25.48,13.05,0.5,13.27
2020-01-23 10:00:00,131.0,79.0,55.52,27.25,12.82,0.5,12.4
2020-01-23 11:00:00,121.75,69.0,54.75,21.88,12.6,0.5,12.22
2020-01-23 12:00:00,107.75,53.0,54.08,17.38,12.52,0.4,12.18
2020-01-23 13:00:00,95.0,39.0,54.05,17.05,12.4,0.35,12.78
2020-01-23 14:00:00,92.25,31.75,53.08,15.85,12.3,0.3,12.2
2020-01-23 15:00:00,83.25,27.0,52.38,15.32,12.15,0.25,12.85
2020-01-23 16:00:00,77.25,25.0,49.67,14.47,11.8,0.2,12.65
2020-01-23 17:00:00,65.25,28.75,46.28,14.28,12.97,0.25,12.97
2020-01-23 18:00:00,66.5,32.75,44.55,14.6,13.12,0.3,13.43
2020-01-23 19:00:00,84.25,41.75,45.38,18.7,12.93,0.4,13.18
2020-01-23 20:00:00,111.25,56.25,49.35,21.62,12.25,0.5,13.93
2020-01-23 21:00:00,136.75,71.75,52.08,23.45,11.55,0.53,13.9
2020-01-23 22:00:00,170.75,92.0,55.15,30.3,11.3,0.67,13.32
2020-01-23 23:00:00,178.25,101.0,56.75,35.98,11.25,0.7,13.3
2020-01-24 00:00:00,156.75,101.25,57.83,33.85,11.25,0.7,13.3
2020-01-24 01:00:00,147.75,97.5,56.4,28.6,12.43,0.6,13.47
2020-01-24 02:00:00,123.25,79.5,57.15,23.62,11.93,0.53,11.95
2020-01-24 03:00:00,100.5,68.0,46.9,17.65,10.55,0.4,15.85
2020-01-24 04:00:00,108.25,73.0,45.8,16.43,10.82,0.4,12.9
2020-01-24 05:00:00,102.75,71.75,51.77,16.3,11.22,0.3,13.3
2020-01-24 06:00:00,111.75,76.5,55.98,17.15,10.32,0.3,12.82
2020-01-24 07:00:00,114.5,75.75,56.95,18.08,10.12,0.4,12.95
2020-01-24 08:00:00,118.0,76.75,57.92,20.05,10.65,0.4,12.73
2020-01-24 09:00:00,129.0,76.25,55.88,24.43,11.6,0.47,12.7
2020-01-24 10:00:00,144.75,84.25,53.92,27.4,11.97,0.57,12.77
2020-01-24 11:00:00,145.0,77.5,52.78,29.27,12.97,0.62,12.75
2020-01-24 12:00:00,138.75,72.25,52.88,25.18,16.98,0.55,18.2
2020-01-24 13:00:00,136.75,67.0,46.35,20.45,16.88,0.38,9.1
2020-01-24 14:00:00,129.5,56.75,44.15,18.85,15.15,0.35,
2020-01-24 15:00:00,116.25,51.25,37.27,20.0,16.32,0.3,12.85
2020-01-24 16:00:00,106.0,45.75,37.77,18.6,18.45,0.3,11.68
2020-01-24 17:00:00,99.0,45.5,35.5,16.68,13.47,0.3,12.03
2020-01-24 18:00:00,95.75,46.75,34.28,22.12,14.18,0.35,12.6
2020-01-24 19:00:00,106.25,48.25,34.9,54.53,13.82,0.77,11.85
2020-01-24 20:00:00,146.0,59.75,33.52,83.85,15.38,1.32,12.8
2020-01-24 21:00:00,183.0,87.25,43.38,162.3,17.85,2.05,13.65
2020-01-24 22:00:00,245.25,128.5,42.25,260.1,18.88,2.75,13.15
2020-01-24 23:00:00,273.5,140.0,43.45,360.4,20.92,3.5,13.7
2020-01-25 00:00:00,301.25,163.5,54.17,348.98,20.85,3.42,14.05
2020-01-25 01:00:00,264.75,166.5,49.65,248.48,18.55,2.12,13.18
2020-01-25 02:00:00,244.5,156.5,50.5,208.72,14.47,1.93,11.75
2020-01-25 03:00:00,249.0,169.5,45.5,161.6,11.5,1.45,14.07
2020-01-25 04:00:00,247.0,175.5,47.77,148.55,11.12,1.38,12.4
2020-01-25 05:00:00,231.25,162.75,48.1,105.05,10.5,0.68,11.15
2020-01-25 06:00:00,193.25,135.25,47.95,86.38,8.65,0.35,10.12
2020-01-25 07:00:00,167.25,125.5,48.88,94.05,8.5,0.72,9.78
2020-01-25 08:00:00,171.0,121.5,42.92,131.9,13.4,0.98,10.07
2020-01-25 09:00:00,182.75,123.5,45.2,156.82,14.7,0.97,10.65
2020-01-25 10:00:00,186.5,122.0,44.27,84.25,15.15,0.53,10.55
2020-01-25 11:00:00,179.75,114.5,46.08,67.85,17.88,0.6,11.35
2020-01-25 12:00:00,208.0,121.75,48.9,60.45,18.8,0.78,13.05
2020-01-25 13:00:00,219.5,121.5,47.3,39.5,20.32,0.55,13.07
2020-01-25 14:00:00,167.0,88.0,41.0,25.35,17.55,0.33,12.3
2020-01-25 15:00:00,119.0,62.0,35.93,19.7,17.05,0.25,13.62
2020-01-25 16:00:00,106.75,54.75,34.95,19.27,15.57,0.2,14.47
2020-01-25 17:00:00,103.75,55.25,35.73,20.75,16.62,0.25,15.32
2020-01-25 18:00:00,133.75,71.75,36.05,37.92,19.35,0.53,13.82
2020-01-25 19:00:00,171.0,87.0,39.55,144.65,17.92,1.52,13.02
2020-01-25 20:00:00,203.25,102.5,45.4,244.8,19.43,2.4,13.23
2020-01-25 21:00:00,240.5,122.25,46.98,367.7,21.0,3.6,14.18
2020-01-25 22:00:00,290.25,160.75,51.02,426.8,21.95,4.2,14.8
2020-01-25 23:00:00,331.75,198.0,52.7,483.62,22.98,4.53,15.2
2020-01-26 00:00:00,352.75,222.5,52.55,,24.17,5.05,15.7
2020-01-26 01:00:00,376.75,252.0,53.42,457.3,23.82,3.83,15.5
2020-01-26 02:00:00,381.0,253.75,59.48,406.68,16.52,3.45,12.15
2020-01-26 03:00:00,363.0,251.75,55.0,331.65,11.0,2.9,17.65
2020-01-26 04:00:00,372.0,261.0,53.23,360.88,13.57,3.35,15.38
2020-01-26 05:00:00,385.5,280.25,54.38,416.6,14.72,3.6,15.82
2020-01-26 06:00:00,428.0,303.0,59.85,409.27,14.47,3.52,15.43
2020-01-26 07:00:00,434.5,303.5,64.25,310.32,13.12,2.62,15.57
2020-01-26 08:00:00,418.75,289.0,62.45,217.3,10.4,1.5,13.5
2020-01-26 09:00:00,361.5,262.25,62.22,172.0,9.88,1.0,12.0
