Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ug/m3),SO2 (ug/m3),Ozone (ug/m3),CO (mg/m3)
2020-07-10 04:00:00,28.25,13.0,27.9,7.28,5.93,30.4,0.7
2020-07-10 05:00:00,30.0,14.0,20.47,7.6,5.6,28.93,0.7
2020-07-10 06:00:00,33.0,9.5,16.02,7.7,5.97,27.82,0.75
2020-07-10 07:00:00,36.5,15.0,13.6,9.85,5.38,35.17,0.8
2020-07-10 08:00:00,49.0,19.0,12.78,12.45,4.22,45.12,0.8
2020-07-10 09:00:00,55.25,21.5,16.33,10.12,4.68,54.53,0.88
2020-07-10 10:00:00,58.0,18.25,25.77,11.53,4.38,67.58,0.95
2020-07-10 11:00:00,64.0,14.0,26.18,12.43,4.25,82.58,1.0
2020-07-10 12:00:00,63.5,17.25,22.68,9.3,5.7,93.83,0.9
2020-07-10 13:00:00,63.25,18.0,19.77,7.88,5.53,107.4,0.5
2020-07-10 14:00:00,68.5,19.25,19.97,8.47,5.25,111.3,0.55
2020-07-10 15:00:00,73.0,22.75,21.17,7.55,5.05,112.88,0.53
2020-07-10 16:00:00,76.25,21.25,21.17,8.75,5.15,113.93,0.5
2020-07-10 17:00:00,96.75,22.5,25.6,9.22,4.0,116.2,0.53
2020-07-10 18:00:00,132.5,33.0,32.15,13.4,3.45,112.45,0.65
2020-07-10 19:00:00,145.25,34.25,31.0,16.25,3.7,106.7,0.72
2020-07-10 20:00:00,158.25,41.0,23.22,26.8,6.18,68.22,1.0
2020-07-10 21:00:00,170.5,48.0,18.45,31.18,5.88,42.3,1.1
2020-07-10 22:00:00,146.25,42.0,13.58,22.77,5.88,55.38,0.92
2020-07-10 23:00:00,105.75,34.75,14.57,7.97,5.83,96.3,0.5
2020-07-11 00:00:00,31.5,14.25,19.25,10.88,4.72,69.18,0.47
2020-07-11 01:00:00,45.25,18.0,23.62,11.07,4.28,60.42,0.53
2020-07-11 02:00:00,57.25,18.25,24.1,10.75,4.67,,0.57
2020-07-11 03:00:00,71.5,14.75,,,,92.58,
2020-07-11 04:00:00,12.0,3.25,22.25,5.25,5.83,85.8,0.5
2020-07-11 05:00:00,10.0,7.25,17.9,6.4,6.2,72.4,0.5
2020-07-11 06:00:00,13.0,8.0,15.3,7.15,6.45,69.3,0.53
2020-07-11 07:00:00,16.0,9.0,14.55,13.4,6.95,43.65,0.75
2020-07-11 08:00:00,23.5,11.0,12.75,13.05,4.88,70.7,0.6
2020-07-11 09:00:00,18.5,7.5,12.4,11.43,1.35,78.7,0.67
2020-07-11 10:00:00,18.25,5.25,15.45,13.75,1.3,79.55,0.7
2020-07-11 11:00:00,22.25,2.75,20.0,14.2,1.55,95.0,0.78
2020-07-11 12:00:00,24.0,3.0,20.98,10.6,2.53,103.88,0.65
2020-07-11 13:00:00,30.25,7.25,20.32,9.8,2.88,101.2,0.53
2020-07-11 14:00:00,40.5,12.25,19.48,11.33,1.6,106.57,0.57
2020-07-11 15:00:00,44.5,17.75,18.8,10.65,2.4,128.57,0.6
2020-07-11 16:00:00,53.5,23.0,17.48,9.47,1.95,132.28,0.5
2020-07-11 17:00:00,57.5,22.75,17.02,9.58,1.2,130.55,0.57
2020-07-11 18:00:00,56.75,21.5,17.35,9.45,0.52,119.38,0.55
2020-07-11 19:00:00,58.75,19.75,20.5,12.88,,101.8,0.75
2020-07-11 20:00:00,61.5,20.0,17.65,22.78,1.7,57.72,1.02
2020-07-11 21:00:00,78.25,25.5,18.42,20.4,3.25,51.33,1.08
2020-07-11 22:00:00,97.75,33.75,16.7,16.32,2.75,50.05,1.02
2020-07-11 23:00:00,100.75,37.5,16.07,12.82,2.8,55.62,0.93
2020-07-12 00:00:00,99.5,41.0,12.93,10.07,3.17,56.62,0.72
2020-07-12 01:00:00,82.75,36.75,12.72,8.77,3.67,61.17,0.7
2020-07-12 02:00:00,63.25,31.5,14.8,7.3,3.57,,0.6
2020-07-12 03:00:00,60.0,27.25,,,,46.75,
2020-07-12 04:00:00,58.5,30.75,20.05,10.42,5.28,18.75,0.78
2020-07-12 05:00:00,64.25,36.5,19.43,10.98,5.25,14.38,0.7
2020-07-12 06:00:00,63.75,27.5,15.62,12.73,4.8,21.67,0.67
2020-07-12 07:00:00,45.75,18.0,13.15,6.38,4.5,86.25,0.4
2020-07-12 08:00:00,25.75,4.25,20.68,8.12,3.65,93.45,0.4
2020-07-12 09:00:00,13.75,7.25,28.73,7.75,3.58,109.62,0.4
2020-07-12 10:00:00,15.5,6.0,30.48,8.8,3.7,115.9,0.47
2020-07-12 11:00:00,18.75,8.75,27.2,12.25,4.62,117.83,0.57
2020-07-12 12:00:00,31.75,8.25,21.55,13.33,4.9,106.58,0.6
2020-07-12 13:00:00,28.75,10.0,15.47,12.38,6.1,106.47,0.47
2020-07-12 14:00:00,31.0,12.75,14.6,17.27,5.72,112.7,0.57
2020-07-12 15:00:00,30.5,11.0,15.1,15.7,5.5,140.28,0.62
2020-07-12 16:00:00,30.5,8.25,15.72,11.62,4.67,172.22,0.55
2020-07-12 17:00:00,34.5,10.0,17.6,14.07,4.5,152.38,0.5
2020-07-12 18:00:00,33.75,12.5,23.38,16.8,3.83,136.88,0.6
2020-07-12 19:00:00,39.75,12.75,24.23,21.5,3.2,105.55,0.75
2020-07-12 20:00:00,49.25,18.25,19.62,24.82,3.95,71.28,0.83
2020-07-12 21:00:00,43.25,18.25,15.7,23.38,5.43,55.27,0.8
2020-07-12 22:00:00,42.0,16.5,14.72,20.98,5.07,50.1,0.72
2020-07-12 23:00:00,45.5,17.0,14.2,18.48,5.08,54.65,0.62
2020-07-13 00:00:00,44.25,13.75,15.43,14.15,4.55,59.17,0.5
2020-07-13 01:00:00,35.75,13.25,17.7,11.82,3.5,36.28,0.5
2020-07-13 02:00:00,33.5,14.5,19.73,9.55,4.6,,0.5
2020-07-13 03:00:00,30.5,16.5,,,,27.95,
2020-07-13 04:00:00,36.25,18.25,21.52,11.5,4.65,50.1,0.5
2020-07-13 05:00:00,37.75,19.75,18.43,11.97,5.35,32.15,0.5
2020-07-13 06:00:00,33.75,20.75,16.02,13.9,6.12,19.48,0.55
2020-07-13 07:00:00,43.25,17.5,14.57,12.85,6.2,26.3,0.57
2020-07-13 08:00:00,51.75,20.5,13.3,14.52,5.15,57.32,0.67
2020-07-13 09:00:00,69.0,25.75,13.3,14.9,3.88,89.75,0.65
2020-07-13 10:00:00,79.25,28.0,22.35,20.77,4.47,127.65,0.78
2020-07-13 11:00:00,83.0,41.0,28.95,14.1,4.43,123.25,0.6
2020-07-13 12:00:00,77.5,35.5,27.9,11.03,4.4,125.67,0.53
2020-07-13 13:00:00,61.0,19.0,23.22,9.05,5.27,132.38,0.47
2020-07-13 14:00:00,68.25,19.75,19.85,8.35,4.72,134.38,0.47
2020-07-13 15:00:00,95.0,23.25,17.65,10.48,4.65,154.03,0.53
2020-07-13 16:00:00,118.75,27.0,17.2,10.15,4.9,160.68,0.5
2020-07-13 17:00:00,150.25,27.5,18.23,12.68,3.65,144.35,0.55
2020-07-13 18:00:00,170.25,30.0,22.38,20.07,3.38,125.6,0.7
2020-07-13 19:00:00,189.0,34.25,23.82,24.4,2.58,90.9,0.93
2020-07-13 20:00:00,204.25,37.5,21.45,42.3,3.23,56.2,1.12
2020-07-13 21:00:00,191.5,36.0,16.0,51.22,4.28,25.65,1.38
2020-07-13 22:00:00,174.25,36.5,15.72,36.0,3.55,30.35,1.1
2020-07-13 23:00:00,157.5,38.0,14.5,22.5,3.48,24.7,0.9
2020-07-14 00:00:00,132.25,36.75,14.43,11.22,4.0,27.8,0.57
2020-07-14 01:00:00,104.75,33.25,12.48,12.82,3.38,19.57,0.55
2020-07-14 02:00:00,94.5,33.0,13.95,11.27,4.5,,0.5
2020-07-14 03:00:00,79.25,30.0,,,,25.9,
2020-07-14 04:00:00,91.5,30.25,24.02,14.1,4.28,20.6,0.5
2020-07-14 05:00:00,88.25,32.0,19.5,17.92,6.15,14.12,0.5
2020-07-14 06:00:00,79.0,32.25,16.23,16.57,6.05,14.4,0.55
2020-07-14 07:00:00,69.75,25.25,15.05,17.1,6.97,14.45,0.65
2020-07-14 08:00:00,83.5,30.75,14.03,20.27,7.38,26.45,0.75
2020-07-14 09:00:00,99.75,35.25,12.68,17.62,6.43,47.5,0.75
2020-07-14 10:00:00,104.0,33.25,13.08,14.05,4.68,94.9,0.72
2020-07-14 11:00:00,119.5,34.25,18.73,13.0,4.1,132.6,0.72
2020-07-14 12:00:00,122.0,34.75,26.0,10.6,4.08,139.12,0.62
2020-07-14 13:00:00,131.75,36.0,22.95,9.8,5.05,145.32,0.62
2020-07-14 14:00:00,151.5,41.5,18.85,9.82,6.88,171.02,0.65
2020-07-14 15:00:00,150.0,41.25,17.1,9.5,6.35,197.8,0.65
2020-07-14 16:00:00,151.75,45.25,17.12,10.68,6.35,,0.7
2020-07-14 17:00:00,172.0,46.0,19.43,10.82,5.47,,0.8
2020-07-14 18:00:00,209.75,,21.32,10.07,3.85,182.85,0.72
2020-07-14 19:00:00,184.75,56.0,25.88,11.1,4.45,154.97,0.7
2020-07-14 20:00:00,174.0,56.25,28.95,15.18,3.3,119.15,0.83
2020-07-14 21:00:00,178.5,57.0,24.32,31.9,5.05,59.8,1.12
2020-07-14 22:00:00,200.5,,20.1,35.98,5.92,36.8,1.12
2020-07-14 23:00:00,199.0,,16.35,12.22,5.65,63.83,0.83
2020-07-15 00:00:00,189.5,58.0,16.48,8.48,5.9,57.1,0.8
2020-07-15 01:00:00,153.25,56.75,15.85,6.77,6.03,67.47,0.8
2020-07-15 02:00:00,127.75,53.0,17.75,6.75,6.45,,0.75
2020-07-15 03:00:00,120.25,48.0,,,,68.97,
2020-07-15 04:00:00,113.75,47.5,23.75,6.72,3.75,61.95,0.8
2020-07-15 05:00:00,100.0,46.25,22.07,5.83,5.72,55.2,0.7
2020-07-15 06:00:00,95.25,44.0,18.93,6.88,6.43,48.25,0.72
2020-07-15 07:00:00,86.75,34.75,15.92,7.03,7.42,42.65,0.78
2020-07-15 08:00:00,72.25,32.5,14.3,6.5,6.0,46.75,0.8
2020-07-15 09:00:00,60.0,28.0,13.28,6.3,6.35,56.0,0.7
2020-07-15 10:00:00,69.75,28.75,13.38,6.4,5.4,78.67,0.72
2020-07-15 11:00:00,84.5,30.75,13.83,6.9,3.5,96.83,0.7
2020-07-15 12:00:00,86.75,28.5,27.03,11.25,3.33,79.97,0.75
2020-07-15 13:00:00,59.75,23.75,24.68,6.93,4.82,108.28,0.55
2020-07-15 14:00:00,54.0,23.25,21.3,6.4,6.28,116.45,0.53
2020-07-15 15:00:00,57.5,23.5,20.07,7.15,6.92,136.8,0.6
2020-07-15 16:00:00,62.25,23.5,19.18,6.1,6.53,138.82,0.6
2020-07-15 17:00:00,77.0,29.5,17.82,9.68,6.33,135.68,0.6
2020-07-15 18:00:00,85.5,31.75,17.83,6.22,4.25,129.1,0.55
2020-07-15 19:00:00,66.0,24.75,31.73,5.95,3.05,131.45,0.6
2020-07-15 20:00:00,68.0,24.75,35.33,8.82,4.62,122.28,0.67
2020-07-15 21:00:00,70.75,26.25,23.6,8.85,4.6,89.52,0.65
2020-07-15 22:00:00,58.5,23.5,16.68,7.72,5.25,71.97,0.6
2020-07-15 23:00:00,50.75,21.0,13.6,7.42,5.45,64.92,0.6
2020-07-16 00:00:00,49.25,19.0,12.4,7.32,6.5,56.7,0.6
2020-07-16 01:00:00,48.0,24.25,13.42,6.7,5.17,58.62,0.6
2020-07-16 02:00:00,50.0,29.5,22.2,5.95,4.72,,0.53
2020-07-16 03:00:00,47.25,25.75,,,,54.72,
2020-07-16 04:00:00,47.0,27.25,37.03,5.65,4.97,50.65,0.6
2020-07-16 05:00:00,42.75,24.25,21.48,6.5,4.6,38.8,0.6
2020-07-16 06:00:00,38.75,21.5,17.1,6.08,5.47,40.82,0.6
2020-07-16 07:00:00,38.25,20.5,13.9,6.05,5.8,40.47,0.6
2020-07-16 08:00:00,40.75,22.25,12.88,7.47,6.0,36.77,0.67
2020-07-16 09:00:00,48.25,23.0,12.68,8.4,5.3,44.05,0.7
2020-07-16 10:00:00,53.0,21.25,10.73,9.93,5.5,60.1,0.7
2020-07-16 11:00:00,45.25,16.75,20.8,5.9,4.53,74.75,0.65
2020-07-16 12:00:00,41.75,20.0,35.17,5.03,3.2,87.83,0.6
2020-07-16 13:00:00,47.75,23.0,36.3,5.1,3.45,102.0,0.5
2020-07-16 14:00:00,48.5,22.0,27.95,5.0,5.78,107.43,0.47
2020-07-16 15:00:00,44.5,19.75,24.38,4.52,5.65,111.23,0.5
2020-07-16 16:00:00,47.25,22.5,22.02,4.53,5.33,106.45,0.5
2020-07-16 17:00:00,52.0,21.25,20.08,5.45,4.85,73.65,0.47
2020-07-16 18:00:00,52.75,13.0,28.28,14.45,4.75,51.35,0.55
2020-07-16 19:00:00,47.0,14.25,35.65,26.88,3.8,39.6,0.85
2020-07-16 20:00:00,54.0,18.0,25.5,37.9,3.0,20.38,1.07
2020-07-16 21:00:00,67.0,20.25,21.78,23.15,4.12,29.7,0.88
2020-07-16 22:00:00,74.5,28.75,18.48,21.43,6.03,27.0,0.88
2020-07-16 23:00:00,82.75,31.5,14.5,13.75,6.72,40.35,0.7
2020-07-17 00:00:00,64.75,24.25,12.55,9.12,7.12,43.75,0.7
2020-07-17 01:00:00,55.25,24.25,13.27,7.43,4.0,46.22,0.6
2020-07-17 02:00:00,47.25,23.25,18.57,6.17,2.42,,0.6
2020-07-17 03:00:00,48.5,25.25,,,,43.38,
2020-07-17 04:00:00,47.75,21.0,37.27,7.18,1.75,43.4,0.6
2020-07-17 05:00:00,40.75,23.5,23.77,5.9,2.6,46.8,0.6
2020-07-17 06:00:00,41.0,22.25,19.85,5.5,3.07,43.6,0.6
2020-07-17 07:00:00,44.5,23.0,17.18,6.25,3.0,38.1,0.6
2020-07-17 08:00:00,47.0,21.5,14.9,5.58,3.08,37.4,0.67
2020-07-17 09:00:00,51.25,19.5,13.6,6.65,2.62,44.23,0.7
2020-07-17 10:00:00,58.25,29.25,13.1,7.05,1.68,54.7,0.7
2020-07-17 11:00:00,68.25,35.25,14.75,6.7,1.67,72.82,0.65
2020-07-17 12:00:00,68.75,33.75,33.17,6.15,0.25,85.7,0.6
2020-07-17 13:00:00,66.5,35.5,37.67,5.03,0.45,97.0,0.57
2020-07-17 14:00:00,62.25,34.0,26.67,5.35,2.5,94.65,0.5
2020-07-17 15:00:00,64.75,34.0,23.23,5.45,2.73,106.67,0.53
2020-07-17 16:00:00,68.0,34.0,20.0,5.68,1.9,106.75,0.53
2020-07-17 17:00:00,62.5,34.0,18.65,5.85,2.02,106.15,0.5
2020-07-17 18:00:00,67.75,35.5,22.57,7.28,1.4,106.45,0.57
2020-07-17 19:00:00,83.25,41.0,30.7,11.38,0.33,97.08,0.7
2020-07-17 20:00:00,91.75,44.5,31.73,14.32,,74.5,0.72
2020-07-17 21:00:00,80.25,44.0,29.0,15.9,0.2,59.53,0.8
2020-07-17 22:00:00,81.5,36.0,19.85,10.98,1.45,59.75,0.72
2020-07-17 23:00:00,75.5,30.75,18.5,10.72,3.5,52.05,0.78
2020-07-18 00:00:00,80.0,33.25,16.43,8.95,3.22,52.72,0.7
2020-07-18 01:00:00,78.5,34.0,14.7,8.62,2.1,42.48,0.67
2020-07-18 02:00:00,72.75,33.75,15.22,8.5,1.7,,0.6
2020-07-18 03:00:00,69.25,33.75,,,,27.35,
2020-07-18 04:00:00,70.75,35.25,28.08,10.1,1.18,32.83,0.7
2020-07-18 05:00:00,71.25,32.5,23.7,7.67,1.85,37.03,0.7
2020-07-18 06:00:00,66.25,32.75,18.4,8.53,1.95,26.4,0.67
2020-07-18 07:00:00,69.75,38.0,16.12,11.3,2.83,21.82,0.72
2020-07-18 08:00:00,78.25,37.5,14.32,9.45,2.65,24.75,0.7
2020-07-18 09:00:00,80.0,35.75,13.12,9.85,3.02,24.27,0.78
2020-07-18 10:00:00,79.25,33.5,10.83,9.52,2.45,38.38,0.78
2020-07-18 11:00:00,66.75,29.0,12.65,8.47,1.38,62.57,0.7
2020-07-18 12:00:00,67.25,29.25,37.48,7.57,0.53,92.8,0.75
2020-07-18 13:00:00,77.25,28.25,45.38,8.28,,103.98,0.55
2020-07-18 14:00:00,67.25,23.5,30.52,7.68,1.2,113.53,0.53
2020-07-18 15:00:00,60.25,23.75,23.77,7.15,2.78,115.05,0.5
2020-07-18 16:00:00,55.5,20.75,19.6,8.4,1.73,117.05,0.5
2020-07-18 17:00:00,57.0,23.25,16.62,11.35,1.62,93.45,0.5
2020-07-18 18:00:00,57.25,22.5,12.65,16.17,1.35,73.4,0.53
2020-07-18 19:00:00,56.5,19.25,17.92,12.02,0.72,76.38,0.6
2020-07-18 20:00:00,50.75,23.0,38.07,9.9,,68.62,0.65
2020-07-18 21:00:00,48.25,21.75,34.83,8.78,0.1,65.35,0.62
2020-07-18 22:00:00,50.25,18.5,22.5,7.87,0.95,49.38,0.62
2020-07-18 23:00:00,46.75,19.75,18.5,6.97,2.62,42.23,0.62
2020-07-19 00:00:00,48.75,18.25,14.15,17.02,2.95,26.38,0.57
2020-07-19 01:00:00,42.25,16.0,13.82,10.05,3.7,33.12,0.6
2020-07-19 02:00:00,49.25,16.75,16.85,7.23,3.33,,0.5
2020-07-19 03:00:00,40.5,18.75,,,,33.7,
2020-07-19 04:00:00,38.25,18.25,42.95,10.23,3.18,28.92,0.53
2020-07-19 05:00:00,39.0,19.0,24.7,11.85,2.6,20.3,0.6
2020-07-19 06:00:00,48.75,19.25,20.8,11.97,3.5,15.02,0.65
2020-07-19 07:00:00,50.0,20.0,16.02,15.65,4.05,14.35,0.67
2020-07-19 08:00:00,47.0,20.0,9.85,7.12,4.1,47.5,0.5
2020-07-19 09:00:00,,,8.42,9.53,4.12,43.92,0.57
2020-07-19 10:00:00,12.0,5.0,12.85,14.5,3.0,42.43,0.7
2020-07-19 11:00:00,12.0,5.25,32.47,21.12,2.5,37.75,0.88
2020-07-19 12:00:00,14.5,5.75,32.45,24.77,2.2,47.78,0.93
2020-07-19 13:00:00,22.5,5.75,30.48,16.1,2.52,96.05,0.75
2020-07-19 14:00:00,26.25,9.25,26.9,12.82,3.38,121.75,0.65
2020-07-19 15:00:00,32.5,12.0,22.98,12.07,2.8,109.67,0.55
2020-07-19 16:00:00,32.25,9.75,20.9,9.45,2.35,103.1,0.57
2020-07-19 17:00:00,38.25,13.5,19.5,12.12,2.5,102.38,0.62
2020-07-19 18:00:00,46.75,17.0,18.8,18.15,1.98,77.67,0.7
2020-07-19 19:00:00,53.75,15.0,15.95,31.65,2.35,51.23,1.05
2020-07-19 20:00:00,61.0,19.5,26.85,41.3,1.32,23.25,1.35
2020-07-19 21:00:00,65.75,23.75,24.1,44.42,0.88,8.52,1.55
2020-07-19 22:00:00,62.5,24.0,21.32,20.42,1.53,25.25,1.02
2020-07-19 23:00:00,66.75,27.5,17.57,22.95,3.22,9.6,1.1
2020-07-20 00:00:00,79.75,31.25,13.07,23.02,4.4,6.95,1.15
2020-07-20 01:00:00,72.25,29.75,10.18,3.85,3.35,95.45,0.32
2020-07-20 02:00:00,6.0,4.25,16.38,3.5,3.6,,0.3
2020-07-20 03:00:00,3.0,2.0,,,,81.9,
2020-07-20 04:00:00,8.0,2.0,43.7,8.4,2.25,67.5,0.4
2020-07-20 05:00:00,9.5,2.75,25.82,10.22,1.27,56.8,0.4
2020-07-20 06:00:00,13.5,5.0,22.77,8.55,2.15,65.38,0.4
2020-07-20 07:00:00,12.0,5.0,19.75,7.4,3.25,49.55,0.47
2020-07-20 08:00:00,13.5,5.25,16.25,6.72,3.28,44.43,0.45
2020-07-20 09:00:00,18.5,6.75,11.97,12.88,3.88,66.15,0.6
2020-07-20 10:00:00,24.0,9.75,13.07,20.27,4.1,70.92,0.83
2020-07-20 11:00:00,34.5,12.25,33.2,16.57,2.2,87.28,0.67
2020-07-20 12:00:00,30.25,12.75,40.28,19.53,2.02,91.8,0.67
2020-07-20 13:00:00,31.5,11.75,33.02,12.67,2.42,121.17,0.53
2020-07-20 14:00:00,30.25,10.5,32.15,12.8,2.95,115.97,0.55
2020-07-20 15:00:00,24.25,9.5,24.65,14.75,2.42,120.7,0.62
2020-07-20 16:00:00,30.5,10.5,21.45,12.68,2.9,144.18,0.6
2020-07-20 17:00:00,30.0,8.75,18.62,14.55,3.23,156.18,0.6
2020-07-20 18:00:00,33.5,9.25,18.95,10.18,2.92,179.45,0.55
2020-07-20 19:00:00,36.75,13.0,21.2,16.32,2.43,150.0,0.72
2020-07-20 20:00:00,51.0,17.0,25.07,36.2,3.05,64.22,1.25
2020-07-20 21:00:00,81.5,29.0,25.88,28.02,2.33,96.7,1.05
2020-07-20 22:00:00,95.5,33.25,25.65,23.05,2.73,91.75,1.0
2020-07-20 23:00:00,103.25,44.25,21.68,19.62,4.07,61.55,0.88
2020-07-21 00:00:00,79.5,33.75,18.33,8.82,4.22,56.23,0.6
2020-07-21 01:00:00,28.25,16.75,14.1,3.08,1.6,95.05,0.3
2020-07-21 02:00:00,12.75,11.5,14.62,4.03,,,0.3
2020-07-21 03:00:00,8.25,5.5,,,,87.05,
2020-07-21 04:00:00,6.75,1.0,26.02,10.78,,64.2,0.4
2020-07-21 05:00:00,11.0,1.0,22.65,10.75,,63.55,0.4
2020-07-21 06:00:00,15.5,2.0,21.82,11.65,,50.0,0.4
2020-07-21 07:00:00,13.25,5.75,19.35,12.43,1.08,44.77,0.5
2020-07-21 08:00:00,25.0,11.0,17.82,19.12,0.95,35.08,0.57
2020-07-21 09:00:00,45.25,24.5,15.97,19.18,0.82,46.1,0.62
2020-07-21 10:00:00,58.25,36.25,14.93,15.75,1.18,63.38,0.65
2020-07-21 11:00:00,48.5,29.0,12.8,10.72,0.15,103.62,0.6
2020-07-21 12:00:00,41.25,20.75,18.3,9.9,0.1,126.6,0.5
2020-07-21 13:00:00,36.5,15.25,29.02,9.28,0.1,142.32,0.55
2020-07-21 14:00:00,46.75,18.5,28.42,8.78,,129.78,0.57
2020-07-21 15:00:00,40.25,14.5,19.2,8.93,0.9,80.08,0.4
2020-07-21 16:00:00,20.5,6.75,18.05,20.7,1.35,48.02,0.6
2020-07-21 17:00:00,14.25,7.25,16.25,19.75,2.03,50.55,0.62
2020-07-21 18:00:00,21.0,12.75,14.4,24.93,1.8,59.38,0.78
2020-07-21 19:00:00,29.75,17.0,12.85,26.57,0.5,45.38,0.72
2020-07-21 20:00:00,30.25,14.5,13.72,19.7,,45.5,0.7
2020-07-21 21:00:00,33.0,15.25,19.77,16.6,,42.33,0.62
2020-07-21 22:00:00,30.0,13.75,24.55,15.12,0.25,31.57,0.62
2020-07-21 23:00:00,30.75,16.5,21.6,13.62,1.8,20.07,0.67
2020-07-22 00:00:00,33.0,16.75,18.38,10.55,1.38,12.45,0.7
2020-07-22 01:00:00,34.5,14.5,16.28,9.2,2.12,19.48,0.6
2020-07-22 02:00:00,36.0,17.75,14.95,6.93,2.58,,0.43
2020-07-22 03:00:00,25.25,13.25,,,,41.55,
2020-07-22 04:00:00,18.0,9.5,18.08,4.2,1.68,50.23,0.43
2020-07-22 05:00:00,10.5,4.0,16.68,3.7,1.85,49.85,0.4
2020-07-22 06:00:00,5.0,1.0,16.67,6.55,1.5,34.0,0.4
2020-07-22 07:00:00,3.25,1.5,16.8,19.0,2.72,17.88,0.53
2020-07-22 08:00:00,7.0,3.0,16.0,20.27,2.85,17.43,0.55
2020-07-22 09:00:00,,,,,,,
2020-07-22 10:00:00,,,,,,,
2020-07-22 11:00:00,,,,,,,
2020-07-22 12:00:00,46.0,25.0,13.7,21.2,3.0,28.0,0.9
2020-07-22 13:00:00,23.0,14.0,16.48,10.0,2.05,69.33,0.45
2020-07-22 14:00:00,13.0,8.0,24.88,13.32,1.35,77.28,0.57
2020-07-22 15:00:00,19.0,11.0,23.35,16.7,1.95,66.0,0.7
2020-07-22 16:00:00,,,,,,,
2020-07-22 17:00:00,17.0,8.0,16.9,19.2,2.2,65.0,0.7
2020-07-22 18:00:00,24.0,5.0,15.02,23.3,2.55,56.38,0.72
2020-07-22 19:00:00,24.0,9.0,17.73,24.62,1.93,52.48,0.85
2020-07-22 20:00:00,36.0,11.0,20.0,32.42,2.08,33.83,0.95
2020-07-22 21:00:00,36.0,11.0,20.88,34.02,2.1,21.35,1.05
2020-07-22 22:00:00,40.0,11.0,20.05,33.88,3.17,10.55,1.17
2020-07-22 23:00:00,46.0,23.0,17.17,26.68,2.55,8.65,1.02
2020-07-23 00:00:00,40.0,17.0,13.53,13.9,3.15,11.62,0.67
2020-07-23 01:00:00,23.0,11.0,12.3,12.02,3.03,9.68,0.6
2020-07-23 02:00:00,22.0,17.0,11.8,10.45,3.12,,0.6
2020-07-23 03:00:00,30.0,12.0,,,,8.85,
2020-07-23 04:00:00,31.0,17.0,15.75,11.12,2.78,11.45,0.57
2020-07-23 05:00:00,25.0,12.0,15.65,14.43,2.5,10.1,0.57
2020-07-23 06:00:00,31.0,14.0,17.15,14.5,2.92,5.0,0.62
2020-07-23 07:00:00,30.0,14.0,17.15,13.53,3.03,10.8,0.6
2020-07-23 08:00:00,29.25,13.5,16.17,15.68,3.95,31.15,0.65
2020-07-23 09:00:00,36.0,18.5,15.05,17.07,4.08,59.75,0.75
2020-07-23 10:00:00,45.75,20.75,13.33,18.55,3.45,83.38,0.75
2020-07-23 11:00:00,48.5,24.0,13.05,16.62,3.08,122.2,0.72
2020-07-23 12:00:00,52.0,27.25,14.55,14.22,3.45,150.7,0.7
2020-07-23 13:00:00,56.75,28.25,21.8,12.33,3.62,157.3,0.6
2020-07-23 14:00:00,54.25,28.75,30.05,11.18,3.33,156.07,0.57
2020-07-23 15:00:00,56.0,26.75,27.55,10.48,3.12,149.4,0.5
2020-07-23 16:00:00,49.5,22.0,22.43,11.25,3.15,138.95,0.5
2020-07-23 17:00:00,49.0,19.75,18.85,12.2,3.17,137.45,0.5
2020-07-23 18:00:00,54.75,22.75,15.38,20.12,3.7,122.88,0.7
2020-07-23 19:00:00,67.25,27.0,14.88,44.65,3.08,82.18,1.25
2020-07-23 20:00:00,93.5,36.0,16.0,75.15,4.07,22.1,1.9
2020-07-23 21:00:00,129.0,43.5,16.82,36.17,3.03,34.55,1.3
2020-07-23 22:00:00,119.0,42.0,15.12,63.5,3.45,5.75,2.12
2020-07-23 23:00:00,137.75,52.75,18.0,49.9,4.12,6.62,1.77
2020-07-24 00:00:00,145.5,58.0,16.75,28.58,3.45,14.45,1.25
2020-07-24 01:00:00,132.5,,15.9,21.4,1.78,21.4,1.03
2020-07-24 02:00:00,113.5,45.0,15.8,10.2,1.45,,0.65
2020-07-24 03:00:00,81.25,45.0,,,,47.2,
2020-07-24 04:00:00,86.0,43.5,16.45,13.18,1.62,39.52,0.6
2020-07-24 05:00:00,81.0,39.25,16.15,11.68,1.07,38.85,0.62
2020-07-24 06:00:00,85.25,41.25,16.68,10.88,0.95,34.0,0.67
2020-07-24 07:00:00,87.0,44.25,17.48,11.32,0.92,33.42,0.7
2020-07-24 08:00:00,80.75,41.0,17.65,10.47,1.4,39.48,0.7
2020-07-24 09:00:00,76.5,36.25,16.73,9.4,1.68,50.5,0.67
2020-07-24 10:00:00,62.75,30.25,15.3,7.32,1.48,67.53,0.62
2020-07-24 11:00:00,51.75,26.75,14.48,6.7,1.32,83.38,0.57
2020-07-24 12:00:00,48.0,23.5,14.7,5.47,0.88,97.03,0.5
2020-07-24 13:00:00,48.0,24.5,16.02,4.78,0.42,114.95,0.5
2020-07-24 14:00:00,47.5,23.0,21.55,4.33,0.7,117.58,0.5
2020-07-24 15:00:00,45.5,22.75,25.7,4.97,1.05,117.12,0.47
