Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),SO2 (ug/m3)
2020-08-14 00:00:00,54.41,14.14,4.17,12.0,0.29,15.59,7.05
2020-08-14 01:00:00,60.46,13.77,3.66,11.99,0.5,15.71,6.99
2020-08-14 02:00:00,54.42,12.11,4.92,12.02,0.37,15.61,4.91
2020-08-14 03:00:00,52.08,10.4,5.62,11.99,0.36,15.31,3.55
2020-08-14 04:00:00,37.62,10.62,7.34,12.02,0.15,15.4,2.94
2020-08-14 05:00:00,29.88,11.0,10.21,11.98,0.23,15.55,2.05
2020-08-14 06:00:00,31.36,12.38,8.91,12.01,0.15,15.63,1.82
2020-08-14 07:00:00,25.99,11.82,6.97,11.99,0.3,15.76,2.08
2020-08-14 08:00:00,29.78,11.87,6.52,12.01,0.33,15.79,5.38
2020-08-14 09:00:00,36.88,11.83,8.42,12.0,0.33,16.34,4.34
2020-08-14 10:00:00,36.54,12.58,8.4,12.04,0.46,16.37,5.16
2020-08-14 11:00:00,33.16,12.89,9.14,12.03,0.38,17.42,3.18
2020-08-14 12:00:00,31.32,11.51,9.68,,0.51,17.91,1.55
2020-08-14 13:00:00,28.65,12.23,15.65,15.27,0.58,17.05,2.43
2020-08-14 14:00:00,37.76,12.08,16.79,13.31,0.51,19.37,7.12
2020-08-14 15:00:00,36.5,10.29,20.3,13.0,0.46,22.62,9.43
2020-08-14 16:00:00,40.4,12.2,21.66,13.93,0.37,23.52,10.15
2020-08-14 17:00:00,39.25,13.07,18.04,16.18,0.36,20.41,11.16
2020-08-14 18:00:00,45.76,12.94,10.04,16.47,0.3,19.37,11.95
2020-08-14 19:00:00,53.5,12.2,7.96,18.61,0.2,19.48,12.8
2020-08-14 20:00:00,45.26,14.18,7.25,17.5,0.27,19.16,4.09
2020-08-14 21:00:00,57.98,15.3,6.72,17.93,0.32,21.69,0.52
2020-08-14 22:00:00,59.72,17.18,6.08,17.47,0.5,27.59,1.54
2020-08-14 23:00:00,79.84,16.04,11.83,22.06,0.36,26.8,7.0
2020-08-15 00:00:00,81.95,16.84,7.8,31.66,0.31,22.96,8.62
2020-08-15 01:00:00,86.92,14.49,4.96,25.81,0.35,21.2,8.69
2020-08-15 02:00:00,79.29,12.08,8.33,21.58,0.29,20.4,4.54
2020-08-15 03:00:00,69.03,12.18,7.99,19.15,0.23,19.81,3.48
2020-08-15 04:00:00,58.28,22.69,6.49,18.14,0.45,19.43,2.94
2020-08-15 05:00:00,54.5,34.9,6.12,18.28,0.39,19.11,3.18
2020-08-15 06:00:00,56.39,42.39,7.26,17.46,0.45,18.37,2.89
2020-08-15 07:00:00,50.48,41.23,7.59,18.09,0.44,17.63,2.56
2020-08-15 08:00:00,46.87,43.83,8.75,17.16,0.39,16.79,4.39
2020-08-15 09:00:00,47.28,12.66,8.46,18.35,0.36,16.27,2.03
2020-08-15 10:00:00,49.23,12.45,11.39,20.45,0.2,15.52,0.8
2020-08-15 11:00:00,46.79,11.18,16.9,19.68,0.17,15.1,0.53
2020-08-15 12:00:00,47.58,10.36,19.48,18.95,0.2,14.6,0.52
2020-08-15 13:00:00,43.49,9.73,23.62,19.98,0.45,14.6,0.52
2020-08-15 14:00:00,49.28,9.79,25.32,20.78,0.47,16.96,3.1
2020-08-15 15:00:00,49.27,11.44,25.23,20.48,0.5,16.2,1.46
2020-08-15 16:00:00,52.82,10.75,26.38,19.08,1.5,17.65,1.27
2020-08-15 17:00:00,50.42,11.73,28.66,27.54,1.44,21.56,0.98
2020-08-15 18:00:00,39.45,12.13,24.97,21.27,1.59,18.73,0.73
2020-08-15 19:00:00,48.53,11.9,21.55,35.11,0.36,16.61,0.81
2020-08-15 20:00:00,41.95,13.25,15.68,25.2,0.3,19.46,4.21
2020-08-15 21:00:00,47.41,13.53,13.55,21.44,0.31,22.32,4.72
2020-08-15 22:00:00,49.92,12.83,12.86,20.8,0.43,26.42,9.88
2020-08-15 23:00:00,48.0,12.9,11.06,20.97,0.37,23.63,13.8
2020-08-16 00:00:00,44.69,12.0,7.71,19.96,0.34,22.09,14.57
2020-08-16 01:00:00,48.53,12.85,6.03,19.99,0.35,21.67,14.3
2020-08-16 02:00:00,47.34,12.63,7.82,17.41,0.28,20.96,5.5
2020-08-16 03:00:00,46.18,11.01,7.5,18.66,0.27,20.38,4.5
2020-08-16 04:00:00,39.02,11.94,5.62,20.02,0.29,19.95,4.04
2020-08-16 05:00:00,40.95,10.61,5.52,17.85,0.22,20.4,4.64
2020-08-16 06:00:00,40.49,12.47,5.11,19.73,0.19,20.59,5.45
2020-08-16 07:00:00,38.05,11.07,5.98,18.65,0.25,20.05,6.0
2020-08-16 08:00:00,40.36,11.34,8.1,19.42,0.26,19.73,4.7
2020-08-16 09:00:00,38.08,14.04,7.8,18.52,0.19,19.53,3.8
2020-08-16 10:00:00,29.26,10.71,11.62,18.2,0.26,20.27,2.9
2020-08-16 11:00:00,36.21,11.09,17.41,18.45,0.27,16.93,0.62
2020-08-16 12:00:00,34.84,13.29,22.15,20.32,0.32,15.9,0.52
2020-08-16 13:00:00,43.8,13.53,24.2,17.53,0.43,15.28,0.52
2020-08-16 14:00:00,42.67,11.7,24.14,18.16,0.5,15.23,5.37
2020-08-16 15:00:00,41.09,11.35,26.45,19.11,0.52,14.68,4.02
2020-08-16 16:00:00,47.45,11.38,26.82,22.91,0.34,14.37,4.19
2020-08-16 17:00:00,54.98,11.73,26.07,20.09,0.32,14.41,4.34
2020-08-16 18:00:00,44.31,12.44,17.91,33.41,0.3,15.08,4.0
2020-08-16 19:00:00,43.29,14.76,9.49,26.69,0.39,16.78,3.9
2020-08-16 20:00:00,43.84,13.7,6.85,23.75,0.26,25.83,5.28
2020-08-16 21:00:00,45.89,14.13,7.44,20.48,0.23,37.5,5.09
2020-08-16 22:00:00,55.35,16.8,4.8,21.82,0.49,41.02,11.13
2020-08-16 23:00:00,51.53,14.26,3.33,18.19,0.61,35.09,15.19
2020-08-17 00:00:00,53.6,11.61,3.16,17.57,0.51,30.91,16.6
2020-08-17 01:00:00,53.39,12.15,3.98,17.63,0.42,27.43,16.35
2020-08-17 02:00:00,62.55,11.98,5.05,17.94,0.34,25.91,5.36
2020-08-17 03:00:00,54.14,12.46,5.68,19.5,0.3,25.09,5.25
2020-08-17 04:00:00,58.7,11.59,4.85,20.39,0.49,24.54,4.77
2020-08-17 05:00:00,57.3,11.7,4.45,18.15,0.4,24.36,5.24
2020-08-17 06:00:00,56.32,11.47,3.2,17.69,0.51,24.09,5.59
2020-08-17 07:00:00,57.83,12.23,3.35,20.56,0.36,23.79,5.2
2020-08-17 08:00:00,55.11,12.05,6.4,21.62,0.28,20.37,2.18
2020-08-17 09:00:00,54.77,13.07,8.01,21.56,0.27,25.13,0.52
2020-08-17 10:00:00,55.61,13.71,10.28,26.8,0.5,28.9,0.52
2020-08-17 11:00:00,58.25,12.65,13.85,17.5,0.68,23.68,1.03
2020-08-17 12:00:00,61.89,12.43,18.64,20.66,1.13,31.48,7.05
2020-08-17 13:00:00,66.57,11.97,21.97,17.08,0.21,36.06,0.6
2020-08-17 14:00:00,73.78,12.89,22.02,14.17,0.24,34.7,3.2
2020-08-17 15:00:00,69.06,12.0,19.91,11.48,0.23,28.29,0.67
2020-08-17 16:00:00,58.87,11.8,16.95,39.92,0.35,40.0,0.52
2020-08-17 17:00:00,65.12,14.8,12.72,26.76,0.2,40.95,0.74
2020-08-17 18:00:00,51.87,17.23,6.33,42.34,0.31,58.3,9.68
2020-08-17 19:00:00,57.83,14.36,6.58,37.42,0.55,46.8,16.43
2020-08-17 20:00:00,60.16,22.01,8.15,25.9,0.67,41.78,7.59
2020-08-17 21:00:00,73.22,25.91,54.53,20.97,0.51,47.95,0.53
2020-08-17 22:00:00,70.02,30.64,15.84,15.8,0.67,57.48,0.52
2020-08-17 23:00:00,71.31,18.11,3.84,38.92,0.2,67.25,0.52
2020-08-18 00:00:00,57.62,15.48,4.67,26.16,0.24,55.15,0.52
2020-08-18 01:00:00,55.25,26.09,4.26,17.14,0.4,46.31,0.53
2020-08-18 02:00:00,62.52,19.71,2.96,12.71,0.37,42.33,4.66
2020-08-18 03:00:00,66.18,15.6,3.45,10.87,0.38,39.66,4.26
2020-08-18 04:00:00,58.61,14.69,3.1,12.19,0.2,37.65,3.85
2020-08-18 05:00:00,65.58,16.09,3.77,14.59,0.16,35.99,3.81
2020-08-18 06:00:00,61.51,15.71,3.85,13.21,0.17,34.79,3.9
2020-08-18 07:00:00,54.3,18.88,3.58,11.35,0.28,33.98,3.3
2020-08-18 08:00:00,49.02,16.81,3.41,29.48,0.21,31.03,2.63
2020-08-18 09:00:00,61.02,18.77,5.71,20.06,0.37,25.84,0.52
2020-08-18 10:00:00,64.7,15.75,13.36,31.61,0.22,34.59,0.52
2020-08-18 11:00:00,70.49,15.06,22.55,20.7,0.18,29.56,0.52
2020-08-18 12:00:00,83.23,14.42,21.56,14.86,0.16,36.48,0.7
2020-08-18 13:00:00,80.62,17.47,29.63,31.55,0.3,33.22,7.54
2020-08-18 14:00:00,73.41,17.11,26.96,23.25,0.31,31.45,7.25
2020-08-18 15:00:00,71.49,13.88,17.82,43.94,0.23,28.26,7.44
2020-08-18 16:00:00,60.82,16.19,18.27,33.2,0.36,27.99,10.91
2020-08-18 17:00:00,48.72,11.55,12.49,22.44,0.32,24.43,16.86
2020-08-18 18:00:00,47.57,12.19,9.68,15.41,0.29,22.25,17.39
2020-08-18 19:00:00,39.76,14.53,8.51,13.37,0.34,25.51,18.34
2020-08-18 20:00:00,46.09,16.01,7.15,13.24,0.33,30.05,7.33
2020-08-18 21:00:00,44.13,14.26,5.94,12.75,0.28,32.75,6.56
2020-08-18 22:00:00,44.0,11.21,5.61,13.62,0.18,41.39,7.57
2020-08-18 23:00:00,49.83,13.87,4.98,13.57,0.2,32.23,8.48
2020-08-19 00:00:00,45.3,10.47,4.58,11.22,0.18,27.25,8.98
2020-08-19 01:00:00,46.21,20.32,4.97,11.85,0.43,25.21,8.63
2020-08-19 02:00:00,46.79,25.85,5.09,11.61,0.41,24.12,8.66
2020-08-19 03:00:00,53.28,19.92,4.52,11.44,0.38,23.86,8.84
2020-08-19 04:00:00,55.75,14.46,4.25,11.57,0.21,24.03,8.54
2020-08-19 05:00:00,67.37,15.56,4.74,11.88,0.16,24.4,8.34
2020-08-19 06:00:00,59.52,16.5,4.94,11.89,0.16,23.53,7.89
2020-08-19 07:00:00,64.58,14.84,4.27,16.24,0.18,23.28,7.06
2020-08-19 08:00:00,54.55,16.62,4.46,21.87,0.14,23.48,7.95
2020-08-19 09:00:00,61.61,19.27,5.54,44.51,0.15,23.34,6.68
2020-08-19 10:00:00,48.76,13.48,11.14,32.39,0.2,25.24,5.62
2020-08-19 11:00:00,34.16,12.33,12.84,34.07,0.2,26.82,7.2
2020-08-19 12:00:00,37.14,12.75,8.46,33.65,0.26,28.31,9.36
2020-08-19 13:00:00,39.23,17.2,6.05,28.98,0.44,29.06,11.46
2020-08-19 14:00:00,,24.39,5.38,,0.48,28.86,8.95
2020-08-19 15:00:00,36.77,26.95,6.21,29.54,0.47,27.59,9.0
2020-08-19 16:00:00,38.43,19.82,7.11,27.7,0.28,27.48,9.45
2020-08-19 17:00:00,39.07,18.33,6.81,18.01,0.26,25.59,7.28
2020-08-19 18:00:00,41.8,24.0,11.79,14.82,0.29,23.61,2.45
2020-08-19 19:00:00,47.06,23.19,7.23,14.37,0.47,23.2,0.58
2020-08-19 20:00:00,48.01,26.25,4.96,24.95,0.59,24.83,6.16
2020-08-19 21:00:00,55.62,26.42,5.77,26.48,0.56,26.63,5.34
2020-08-19 22:00:00,64.79,29.03,5.68,25.04,0.33,34.81,13.34
2020-08-19 23:00:00,60.42,33.12,5.13,18.52,0.36,29.17,19.69
2020-08-20 00:00:00,68.84,31.88,4.47,15.22,0.3,27.55,24.52
2020-08-20 01:00:00,68.83,24.57,2.64,14.84,0.32,25.45,27.38
2020-08-20 02:00:00,76.78,17.9,3.7,12.74,0.19,24.41,7.69
2020-08-20 03:00:00,57.18,18.98,59.32,17.26,0.21,24.86,5.84
2020-08-20 04:00:00,74.78,18.39,14.27,15.29,0.18,25.0,4.19
2020-08-20 05:00:00,62.36,18.61,12.41,27.53,0.2,25.53,3.88
2020-08-20 06:00:00,48.09,28.9,15.24,26.43,0.2,31.35,2.55
2020-08-20 07:00:00,39.0,32.09,13.39,33.6,0.28,42.5,1.52
2020-08-20 08:00:00,,27.46,13.91,,0.24,44.72,10.13
2020-08-20 09:00:00,,17.49,13.92,,0.52,26.47,10.36
2020-08-20 10:00:00,35.05,18.36,19.17,25.19,0.98,31.97,6.47
2020-08-20 11:00:00,34.46,52.52,18.21,19.77,0.96,33.5,6.7
2020-08-20 12:00:00,31.37,44.58,15.29,16.8,0.93,33.5,7.94
2020-08-20 13:00:00,35.99,25.01,14.82,14.59,0.3,33.5,8.59
2020-08-20 14:00:00,36.36,14.32,14.36,15.11,0.28,33.5,8.79
2020-08-20 15:00:00,39.61,17.51,12.49,14.63,0.31,33.5,6.46
2020-08-20 16:00:00,52.0,14.4,20.02,13.09,0.32,33.5,4.14
2020-08-20 17:00:00,58.86,17.23,19.39,13.79,0.31,33.5,0.91
2020-08-20 18:00:00,55.2,17.69,29.8,12.18,0.28,33.5,0.52
2020-08-20 19:00:00,67.78,19.09,24.71,13.48,0.26,33.5,0.56
2020-08-20 20:00:00,76.48,29.47,136.2,12.81,0.5,33.5,6.47
2020-08-20 21:00:00,87.33,28.45,91.89,22.1,0.42,33.5,1.23
2020-08-20 22:00:00,81.99,47.99,27.78,30.96,0.28,33.5,8.02
2020-08-20 23:00:00,80.91,44.74,34.34,33.73,0.51,33.5,15.36
2020-08-21 00:00:00,81.63,33.89,58.42,21.41,0.63,33.5,19.19
2020-08-21 01:00:00,84.55,23.84,20.26,18.28,0.6,33.5,21.52
2020-08-21 02:00:00,87.52,20.37,20.77,17.72,0.7,33.5,8.61
2020-08-21 03:00:00,87.23,19.48,69.01,13.92,0.59,33.5,7.95
2020-08-21 04:00:00,78.99,20.88,81.47,14.6,0.23,33.5,6.98
2020-08-21 05:00:00,80.88,19.88,136.83,17.69,0.23,33.5,6.83
2020-08-21 06:00:00,74.56,18.23,36.38,14.02,0.22,33.5,7.32
2020-08-21 07:00:00,75.21,21.5,23.16,21.76,0.33,33.5,6.85
2020-08-21 08:00:00,78.32,21.77,13.56,17.96,0.48,33.5,6.28
2020-08-21 09:00:00,88.8,19.75,23.52,15.51,0.32,33.5,0.71
2020-08-21 10:00:00,85.93,13.11,13.74,13.09,0.33,33.5,0.52
2020-08-21 11:00:00,62.26,10.86,20.12,14.36,0.54,30.23,2.47
2020-08-21 12:00:00,54.22,11.92,22.81,16.72,0.47,23.82,0.52
2020-08-21 13:00:00,54.76,13.35,18.88,30.5,0.32,19.97,6.93
2020-08-21 14:00:00,,13.46,16.29,,0.26,17.34,9.52
2020-08-21 15:00:00,14.64,,,12.66,,20.31,
2020-08-21 16:00:00,36.05,13.39,20.73,13.24,0.14,,9.03
2020-08-21 17:00:00,28.48,11.43,22.0,11.27,0.11,20.96,9.89
2020-08-21 18:00:00,38.24,19.03,12.0,12.54,0.12,17.55,9.28
2020-08-21 19:00:00,48.4,17.56,10.99,10.55,0.11,14.72,10.36
2020-08-21 20:00:00,58.58,16.69,8.78,26.0,0.1,15.6,8.94
2020-08-21 21:00:00,54.55,19.57,8.36,19.88,0.1,21.34,11.4
2020-08-21 22:00:00,59.6,30.89,17.02,17.3,0.81,26.0,20.81
2020-08-21 23:00:00,64.03,33.79,30.65,14.0,0.61,24.06,27.73
2020-08-22 00:00:00,69.16,29.28,56.77,12.34,0.41,23.37,30.54
2020-08-22 01:00:00,78.78,19.76,45.22,11.38,0.85,23.09,31.06
2020-08-22 02:00:00,80.54,17.45,15.6,16.06,0.91,21.19,10.39
2020-08-22 03:00:00,91.56,16.62,20.01,21.05,0.85,21.07,10.13
2020-08-22 04:00:00,84.84,14.12,31.34,16.7,0.37,20.47,9.39
2020-08-22 05:00:00,78.9,11.51,16.65,14.3,0.4,19.89,7.59
2020-08-22 06:00:00,64.36,11.82,15.25,14.5,0.39,19.96,7.36
2020-08-22 07:00:00,61.67,13.65,15.53,17.91,0.24,20.18,6.71
2020-08-22 08:00:00,57.23,14.29,16.13,15.8,0.56,19.05,5.52
2020-08-22 09:00:00,58.54,13.4,30.65,15.82,0.48,17.86,0.52
2020-08-22 10:00:00,57.51,13.51,16.04,14.84,0.48,21.61,3.53
2020-08-22 11:00:00,65.54,11.65,21.34,13.09,0.47,20.38,12.21
2020-08-22 12:00:00,65.96,12.39,20.98,13.57,0.67,16.52,5.51
2020-08-22 13:00:00,78.74,11.57,20.93,14.02,0.24,16.8,3.19
2020-08-22 14:00:00,68.88,11.7,20.25,13.09,0.19,17.57,12.24
2020-08-22 15:00:00,67.71,8.93,23.1,13.27,0.2,17.06,14.56
2020-08-22 16:00:00,104.48,10.8,27.33,10.87,0.17,16.38,11.79
2020-08-22 17:00:00,91.35,12.24,28.49,11.66,0.16,16.47,9.64
2020-08-22 18:00:00,85.31,12.0,28.66,12.0,0.15,15.91,10.03
2020-08-22 19:00:00,83.55,14.39,17.97,13.63,0.43,12.37,2.12
2020-08-22 20:00:00,85.4,18.9,28.52,11.1,0.32,14.01,12.17
2020-08-22 21:00:00,74.73,18.86,9.5,13.14,0.39,16.02,19.36
2020-08-22 22:00:00,85.18,17.28,8.18,12.53,0.21,15.06,21.34
2020-08-22 23:00:00,67.25,18.94,7.72,18.9,0.21,14.16,19.51
2020-08-23 00:00:00,68.67,14.4,12.74,18.43,0.25,14.6,18.87
2020-08-23 01:00:00,61.94,15.15,13.43,16.23,0.72,16.0,19.63
2020-08-23 02:00:00,56.07,13.11,15.2,14.72,0.73,15.83,9.98
2020-08-23 03:00:00,52.7,13.53,15.17,12.41,0.71,16.02,9.05
2020-08-23 04:00:00,49.87,12.61,15.71,13.01,0.29,16.26,8.52
2020-08-23 05:00:00,48.67,12.26,15.55,14.88,0.32,16.12,8.32
2020-08-23 06:00:00,51.13,12.68,15.94,15.23,0.23,16.28,8.34
2020-08-23 07:00:00,54.88,13.92,15.14,18.68,0.17,16.36,8.71
2020-08-23 08:00:00,62.03,14.66,16.67,15.59,0.16,16.59,9.85
2020-08-23 09:00:00,56.25,14.73,17.26,13.01,0.22,15.62,7.41
2020-08-23 10:00:00,68.04,11.82,14.17,11.57,0.52,16.09,6.4
2020-08-23 11:00:00,63.78,10.84,22.17,11.5,0.54,16.41,8.59
2020-08-23 12:00:00,59.86,10.42,24.01,12.59,0.54,16.83,8.71
2020-08-23 13:00:00,73.74,10.96,30.3,13.23,0.24,17.63,7.8
2020-08-23 14:00:00,65.33,12.11,31.64,10.9,0.24,16.9,9.18
2020-08-23 15:00:00,68.37,11.83,33.11,12.38,0.21,16.38,9.44
2020-08-23 16:00:00,70.18,12.31,30.48,11.91,0.28,15.4,8.64
2020-08-23 17:00:00,58.55,12.53,27.99,12.42,0.2,15.07,6.88
2020-08-23 18:00:00,59.56,11.8,30.86,11.9,0.2,14.5,8.37
2020-08-23 19:00:00,53.34,13.09,21.97,11.99,0.75,13.25,5.25
2020-08-23 20:00:00,54.39,13.24,13.79,10.88,0.69,11.3,9.18
2020-08-23 21:00:00,57.79,12.6,7.6,17.81,0.53,11.37,10.24
2020-08-23 22:00:00,54.17,13.51,10.34,16.77,0.27,12.46,18.3
2020-08-23 23:00:00,44.41,12.53,11.69,16.1,0.24,12.93,21.2
2020-08-24 00:00:00,45.64,11.14,13.22,12.72,0.24,15.54,21.88
2020-08-24 01:00:00,38.94,15.02,13.56,11.2,0.2,17.68,20.85
2020-08-24 02:00:00,40.78,13.53,14.17,11.3,0.19,16.64,9.21
2020-08-24 03:00:00,41.68,11.03,12.68,12.34,0.17,15.94,8.28
2020-08-24 04:00:00,38.84,9.41,13.29,12.99,0.2,15.57,8.02
2020-08-24 05:00:00,41.22,10.27,13.63,14.24,0.16,15.94,7.92
2020-08-24 06:00:00,37.25,9.68,11.73,14.33,0.16,15.97,8.22
2020-08-24 07:00:00,31.21,12.53,12.48,13.07,1.58,15.53,8.35
2020-08-24 08:00:00,35.67,9.88,10.07,11.12,2.11,13.39,4.33
2020-08-24 09:00:00,37.03,11.43,5.65,12.61,1.86,12.03,5.95
2020-08-24 10:00:00,43.3,11.53,13.21,12.43,0.18,13.32,10.04
2020-08-24 11:00:00,54.99,12.7,13.01,11.02,0.14,12.6,12.93
2020-08-24 12:00:00,52.74,11.54,21.23,11.95,0.18,12.5,11.13
2020-08-24 13:00:00,50.72,12.26,24.66,14.65,0.25,12.93,8.0
2020-08-24 14:00:00,54.17,12.75,25.56,13.43,0.2,12.41,8.8
2020-08-24 15:00:00,55.21,12.05,26.17,14.37,0.16,11.37,8.73
2020-08-24 16:00:00,55.09,12.18,24.52,12.46,0.41,12.65,13.93
2020-08-24 17:00:00,51.12,12.07,21.3,11.39,0.41,17.06,17.86
2020-08-24 18:00:00,53.29,13.41,21.18,14.12,0.34,17.69,19.3
2020-08-24 19:00:00,54.23,14.37,20.71,15.18,0.29,16.81,19.89
2020-08-24 20:00:00,51.41,14.46,16.71,22.13,0.34,13.71,5.92
2020-08-24 21:00:00,60.03,17.73,8.96,17.73,0.35,11.98,0.56
2020-08-24 22:00:00,60.53,20.04,7.04,17.5,1.99,11.98,2.72
2020-08-24 23:00:00,73.12,26.48,9.02,22.84,1.95,11.98,7.32
2020-08-25 00:00:00,74.77,19.03,10.01,20.14,1.69,11.98,8.71
2020-08-25 01:00:00,69.09,16.73,8.09,18.03,0.19,11.98,10.19
2020-08-25 02:00:00,54.71,15.79,9.68,15.93,0.2,11.98,8.58
2020-08-25 03:00:00,55.65,15.73,10.46,14.0,0.17,11.98,8.61
2020-08-25 04:00:00,54.8,15.37,8.32,12.89,0.31,11.98,8.57
2020-08-25 05:00:00,50.14,13.89,7.94,12.5,0.34,11.98,7.96
2020-08-25 06:00:00,43.65,15.27,8.33,11.73,0.34,11.98,8.18
2020-08-25 07:00:00,46.87,15.46,8.31,12.41,0.31,11.98,8.3
2020-08-25 08:00:00,56.77,12.85,7.92,11.49,0.28,11.98,4.72
2020-08-25 09:00:00,53.67,12.35,9.73,14.68,0.24,11.98,3.28
2020-08-25 10:00:00,51.94,14.27,11.39,24.52,0.22,11.98,6.02
2020-08-25 11:00:00,58.02,15.05,16.55,24.56,0.2,14.24,6.48
2020-08-25 12:00:00,62.98,14.11,20.02,18.98,0.17,15.21,3.36
2020-08-25 13:00:00,60.47,13.85,18.88,18.02,0.14,14.67,1.72
2020-08-25 14:00:00,56.7,11.01,23.97,21.58,0.12,14.75,9.39
2020-08-25 15:00:00,59.45,10.94,24.41,17.63,0.13,17.59,12.43
2020-08-25 16:00:00,57.68,10.71,23.59,14.18,0.25,18.54,14.75
2020-08-25 17:00:00,54.29,11.06,22.14,14.48,0.19,15.67,10.95
2020-08-25 18:00:00,49.52,15.47,18.34,13.3,0.25,11.64,6.18
2020-08-25 19:00:00,44.9,14.1,13.64,18.68,0.33,9.88,5.96
2020-08-25 20:00:00,49.08,16.0,12.05,15.75,0.22,10.37,10.8
2020-08-25 21:00:00,56.53,20.93,8.96,13.35,0.27,10.32,12.04
2020-08-25 22:00:00,67.62,18.61,10.24,14.35,0.36,11.39,12.04
2020-08-25 23:00:00,76.24,15.66,10.03,21.34,0.24,12.95,13.87
2020-08-26 00:00:00,62.79,16.39,8.93,29.31,0.3,12.72,14.49
2020-08-26 01:00:00,69.16,21.2,7.59,21.49,0.14,16.44,15.8
2020-08-26 02:00:00,67.74,23.77,7.01,17.42,0.16,16.76,7.3
2020-08-26 03:00:00,65.03,23.83,5.79,13.82,0.15,15.39,7.44
2020-08-26 04:00:00,63.67,18.5,5.15,12.91,0.19,14.96,7.95
2020-08-26 05:00:00,64.35,15.6,8.61,14.2,0.17,14.41,7.67
2020-08-26 06:00:00,61.28,16.82,8.19,15.54,0.16,13.32,7.45
2020-08-26 07:00:00,61.7,18.14,7.09,14.21,0.12,12.73,7.64
2020-08-26 08:00:00,58.18,16.44,7.27,20.15,0.13,11.76,6.08
2020-08-26 09:00:00,63.06,16.98,8.73,22.3,0.12,12.21,1.11
2020-08-26 10:00:00,68.28,13.54,12.76,41.73,0.26,14.31,2.89
2020-08-26 11:00:00,66.61,11.27,17.23,26.56,0.21,12.07,0.76
2020-08-26 12:00:00,72.3,12.23,17.73,21.5,0.22,10.58,0.52
2020-08-26 13:00:00,70.07,10.61,20.01,21.15,0.16,11.34,0.52
2020-08-26 14:00:00,72.03,11.2,23.84,21.14,0.14,11.78,9.04
2020-08-26 15:00:00,81.39,12.22,23.63,17.96,0.13,11.26,8.84
2020-08-26 16:00:00,74.58,13.58,23.14,16.82,0.21,11.98,9.06
2020-08-26 17:00:00,74.07,13.24,22.07,13.51,0.18,12.39,7.84
2020-08-26 18:00:00,78.19,14.44,23.85,12.85,0.17,10.89,5.32
2020-08-26 19:00:00,81.02,17.15,17.63,21.02,0.25,9.55,4.05
2020-08-26 20:00:00,80.73,19.89,9.24,19.07,0.22,9.81,9.18
2020-08-26 21:00:00,85.69,21.54,5.51,16.63,0.26,10.66,10.65
2020-08-26 22:00:00,97.59,35.85,6.15,17.32,0.6,8.59,15.69
2020-08-26 23:00:00,139.18,25.24,5.88,16.25,0.48,9.17,20.64
2020-08-27 00:00:00,137.57,21.98,5.82,16.78,0.49,8.61,22.95
2020-08-27 01:00:00,121.88,28.67,5.26,16.3,0.15,8.68,23.55
2020-08-27 02:00:00,96.6,27.69,5.55,13.86,0.14,11.82,9.07
2020-08-27 03:00:00,93.34,24.44,6.61,15.29,0.15,15.1,8.73
2020-08-27 04:00:00,91.43,24.89,5.2,12.91,0.27,14.77,8.73
2020-08-27 05:00:00,87.98,24.45,5.89,12.56,0.2,14.76,8.85
2020-08-27 06:00:00,80.94,21.89,5.3,12.77,0.21,14.36,8.84
2020-08-27 07:00:00,87.43,20.09,5.76,13.59,0.25,14.64,8.93
2020-08-27 08:00:00,80.51,16.17,7.29,14.59,0.19,17.51,7.38
2020-08-27 09:00:00,80.3,15.38,11.28,33.53,0.21,16.98,3.16
2020-08-27 10:00:00,87.17,13.38,12.18,24.69,0.26,17.39,3.46
2020-08-27 11:00:00,92.57,10.39,16.09,19.22,0.22,18.55,5.65
2020-08-27 12:00:00,81.78,13.38,20.22,15.55,0.26,19.82,5.79
2020-08-27 13:00:00,89.61,13.13,25.87,14.26,0.26,17.75,3.47
2020-08-27 14:00:00,86.31,11.01,27.49,15.38,0.24,14.35,6.63
2020-08-27 15:00:00,86.66,12.29,29.62,13.45,0.21,12.59,4.2
2020-08-27 16:00:00,81.69,11.54,29.81,15.27,0.39,12.06,4.27
2020-08-27 17:00:00,78.16,13.89,31.63,41.67,0.36,10.18,2.96
2020-08-27 18:00:00,76.56,14.73,32.43,28.71,0.36,8.79,2.9
2020-08-27 19:00:00,78.28,14.54,24.34,19.86,0.24,8.4,5.34
2020-08-27 20:00:00,73.23,17.86,19.93,15.32,0.22,7.61,8.68
2020-08-27 21:00:00,82.44,21.39,16.21,16.94,0.28,6.64,5.84
2020-08-27 22:00:00,91.57,29.89,5.7,32.74,0.51,5.97,8.1
2020-08-27 23:00:00,94.1,37.69,6.2,22.12,0.43,6.04,14.23
2020-08-28 00:00:00,103.68,40.38,4.39,19.66,0.48,7.23,17.33
2020-08-28 01:00:00,103.58,38.27,6.69,19.38,0.54,6.48,19.4
2020-08-28 02:00:00,124.29,23.11,6.71,15.98,0.37,7.73,7.62
2020-08-28 03:00:00,109.49,15.67,7.84,16.6,0.33,8.14,6.04
