Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-08-05 20:00:00,54.5,123.0,24.52,23.2,1.12,23.57,10.2
2020-08-05 21:00:00,48.0,112.0,25.1,22.57,1.15,10.88,9.9
2020-08-05 22:00:00,36.0,90.0,23.9,16.82,0.93,13.03,9.65
2020-08-05 23:00:00,23.0,64.0,24.1,16.88,0.9,8.88,8.9
2020-08-06 00:00:00,19.0,62.5,23.65,17.1,0.55,8.85,8.38
2020-08-06 01:00:00,18.0,51.0,23.18,10.7,0.57,13.65,7.97
2020-08-06 02:00:00,17.5,42.5,26.55,11.82,0.6,8.9,8.62
2020-08-06 03:00:00,16.0,45.5,21.35,11.75,0.55,7.67,7.0
2020-08-06 04:00:00,16.0,43.5,20.08,13.9,0.53,4.22,8.3
2020-08-06 05:00:00,17.5,43.5,21.55,11.65,0.53,7.6,8.05
2020-08-06 06:00:00,14.5,40.0,21.68,11.2,0.4,9.05,8.57
2020-08-06 07:00:00,10.0,33.5,22.7,8.98,0.42,15.93,8.2
2020-08-06 08:00:00,8.5,31.5,23.12,8.12,0.57,19.12,8.4
2020-08-06 09:00:00,8.5,42.5,23.65,8.4,0.62,26.85,8.55
2020-08-06 10:00:00,8.0,45.5,23.3,8.35,0.65,29.45,9.35
2020-08-06 11:00:00,8.5,49.5,24.7,8.25,0.78,37.65,8.38
2020-08-06 12:00:00,10.5,70.5,28.25,8.1,0.65,46.42,5.0
2020-08-06 13:00:00,11.5,127.0,27.32,7.6,0.43,40.77,6.88
2020-08-06 14:00:00,9.0,153.0,26.83,8.05,0.32,38.48,7.28
2020-08-06 15:00:00,5.0,121.0,26.67,8.8,0.35,37.48,7.78
2020-08-06 16:00:00,2.5,74.0,26.62,11.1,0.35,32.15,8.6
2020-08-06 17:00:00,3.5,41.0,26.25,9.72,0.28,34.1,8.72
2020-08-06 18:00:00,5.0,55.0,24.32,8.93,0.28,31.32,8.73
2020-08-06 19:00:00,5.0,58.5,23.15,9.32,0.42,27.7,7.9
2020-08-06 20:00:00,4.0,51.5,23.3,8.43,0.55,30.4,4.58
2020-08-06 21:00:00,3.0,61.5,22.85,8.85,0.57,29.15,4.45
2020-08-06 22:00:00,6.0,58.0,22.23,7.57,0.68,27.08,4.88
2020-08-06 23:00:00,8.0,45.0,21.75,6.95,0.55,24.7,5.65
2020-08-07 00:00:00,6.5,39.0,21.1,7.15,0.6,24.5,5.53
2020-08-07 01:00:00,7.0,36.0,20.88,6.53,0.48,25.1,5.05
2020-08-07 02:00:00,9.5,31.5,24.0,5.7,0.5,35.2,4.95
2020-08-07 03:00:00,12.0,29.0,18.95,5.5,0.4,31.35,4.55
2020-08-07 04:00:00,11.0,29.0,17.75,5.18,0.35,27.6,5.38
2020-08-07 05:00:00,9.0,23.5,17.48,4.83,0.5,27.23,4.98
2020-08-07 06:00:00,8.5,21.0,17.52,6.05,0.4,21.73,4.9
2020-08-07 07:00:00,10.5,23.0,18.12,6.42,0.47,19.95,5.28
2020-08-07 08:00:00,15.5,33.0,19.02,7.68,0.57,18.92,6.0
2020-08-07 09:00:00,17.5,46.0,18.98,7.65,0.6,25.7,5.92
2020-08-07 10:00:00,17.0,48.5,19.08,7.8,0.62,33.62,6.53
2020-08-07 11:00:00,19.5,50.0,19.1,9.15,0.65,38.27,6.97
2020-08-07 12:00:00,25.5,51.5,18.75,9.72,0.53,39.78,7.0
2020-08-07 13:00:00,26.5,50.5,18.6,8.55,0.4,41.9,6.97
2020-08-07 14:00:00,20.0,48.0,18.48,8.45,0.23,43.67,7.47
2020-08-07 15:00:00,16.0,43.5,19.15,7.92,0.18,45.3,7.45
2020-08-07 16:00:00,17.0,44.0,18.9,7.53,0.12,49.8,6.93
2020-08-07 17:00:00,20.0,52.0,19.23,9.9,0.18,46.17,7.75
2020-08-07 18:00:00,24.5,57.5,19.42,10.65,0.23,40.83,8.02
2020-08-07 19:00:00,29.0,67.0,20.38,27.5,1.2,13.72,7.47
2020-08-07 20:00:00,36.0,83.0,21.45,32.1,1.3,5.1,6.75
2020-08-07 21:00:00,41.0,90.0,20.82,26.27,1.12,5.7,6.42
2020-08-07 22:00:00,36.0,95.0,20.52,31.23,1.12,2.83,7.2
2020-08-07 23:00:00,33.5,102.0,19.85,38.27,0.75,2.67,7.45
2020-08-08 00:00:00,36.0,110.5,20.48,33.67,0.35,2.33,6.6
2020-08-08 01:00:00,35.5,97.5,20.27,25.8,0.52,4.97,7.22
2020-08-08 02:00:00,34.5,76.5,24.08,20.68,0.52,8.9,8.0
2020-08-08 03:00:00,37.0,77.0,20.55,28.8,0.65,2.9,8.15
2020-08-08 04:00:00,40.5,84.5,17.48,45.95,0.6,1.88,8.3
2020-08-08 05:00:00,46.0,104.0,17.0,77.5,0.72,3.45,8.68
2020-08-08 06:00:00,47.5,107.0,18.3,43.1,0.78,2.77,7.9
2020-08-08 07:00:00,42.5,97.5,15.53,38.03,0.75,4.8,8.32
2020-08-08 08:00:00,40.5,86.5,19.1,20.82,0.7,18.15,7.3
2020-08-08 09:00:00,40.5,72.5,19.7,18.35,0.8,35.58,7.78
2020-08-08 10:00:00,35.5,66.5,20.35,11.4,0.7,55.35,9.23
2020-08-08 11:00:00,25.0,52.5,21.53,6.75,0.6,59.23,9.55
2020-08-08 12:00:00,29.0,55.0,23.48,7.25,0.65,72.0,10.2
2020-08-08 13:00:00,38.5,93.5,25.92,6.33,0.47,81.35,10.35
2020-08-08 14:00:00,34.0,92.5,27.75,5.92,0.4,82.18,11.33
2020-08-08 15:00:00,26.5,65.0,29.55,6.48,0.32,75.15,11.1
2020-08-08 16:00:00,21.0,62.5,30.25,6.12,0.2,74.48,9.0
2020-08-08 17:00:00,22.5,57.5,29.65,10.1,0.2,66.62,7.9
2020-08-08 18:00:00,23.5,68.5,27.02,19.15,0.4,47.05,8.03
2020-08-08 19:00:00,35.0,95.5,27.43,24.55,0.68,60.85,7.82
2020-08-08 20:00:00,61.0,116.5,28.57,31.8,1.15,44.08,7.53
2020-08-08 21:00:00,69.5,134.0,27.33,39.82,1.35,18.57,7.18
2020-08-08 22:00:00,64.5,143.0,26.32,41.83,1.42,11.93,7.03
2020-08-08 23:00:00,64.0,140.0,24.48,47.52,1.43,8.22,6.5
2020-08-09 00:00:00,55.0,120.5,23.82,21.2,0.85,19.33,6.9
2020-08-09 01:00:00,29.0,63.5,22.55,8.85,0.48,26.6,6.72
2020-08-09 02:00:00,16.0,24.0,27.52,9.12,0.3,15.25,7.98
2020-08-09 03:00:00,13.5,23.5,20.55,9.35,0.4,19.07,6.7
2020-08-09 04:00:00,10.0,22.0,18.73,6.85,0.28,36.7,7.25
2020-08-09 05:00:00,11.0,20.0,18.3,7.5,0.2,32.83,8.0
2020-08-09 06:00:00,8.0,13.0,17.85,13.35,0.1,20.75,7.78
2020-08-09 07:00:00,11.0,21.5,16.12,16.68,0.3,13.18,7.38
2020-08-09 08:00:00,13.0,29.5,17.33,13.93,0.4,15.3,5.45
2020-08-09 09:00:00,10.5,29.0,17.48,14.0,0.45,18.6,5.8
2020-08-09 10:00:00,11.0,33.5,19.15,11.88,0.5,32.47,5.7
2020-08-09 11:00:00,18.0,42.0,19.53,12.12,0.6,43.8,5.8
2020-08-09 12:00:00,25.5,53.5,20.35,10.35,0.6,65.85,5.83
2020-08-09 13:00:00,33.5,65.5,21.12,9.7,0.5,88.93,5.78
2020-08-09 14:00:00,40.5,72.0,21.62,12.62,0.43,62.0,6.53
2020-08-09 15:00:00,27.0,46.5,20.3,16.2,0.5,33.62,7.88
2020-08-09 16:00:00,17.0,23.5,20.8,15.93,0.53,31.92,7.05
2020-08-09 17:00:00,31.5,53.5,20.75,26.67,0.75,25.52,7.6
2020-08-09 18:00:00,46.5,84.5,20.5,28.15,0.8,22.57,7.75
2020-08-09 19:00:00,45.5,81.0,20.83,33.88,0.93,9.48,7.97
2020-08-09 20:00:00,41.5,80.5,20.6,48.65,1.55,2.77,7.92
2020-08-09 21:00:00,44.5,100.0,21.5,49.32,1.82,4.08,8.78
2020-08-09 22:00:00,45.5,103.5,21.15,40.95,1.57,3.65,8.35
2020-08-09 23:00:00,48.5,107.0,19.83,41.78,1.38,2.73,8.68
2020-08-10 00:00:00,36.5,94.0,20.02,22.85,0.75,5.57,8.5
2020-08-10 01:00:00,22.0,58.0,19.9,14.8,0.6,13.53,7.62
2020-08-10 02:00:00,27.5,51.5,24.55,10.93,0.6,10.65,6.92
2020-08-10 03:00:00,27.5,49.5,20.7,9.1,0.5,6.9,6.0
2020-08-10 04:00:00,21.0,38.0,18.23,8.23,0.45,8.5,6.58
2020-08-10 05:00:00,18.0,30.5,18.6,7.8,0.4,9.9,6.5
2020-08-10 06:00:00,15.0,29.0,19.15,8.27,0.4,8.75,6.65
2020-08-10 07:00:00,18.0,36.0,20.32,9.3,0.5,7.95,6.8
2020-08-10 08:00:00,21.0,39.5,21.48,8.97,0.65,11.02,8.12
2020-08-10 09:00:00,24.0,44.0,23.02,10.5,0.75,11.35,8.67
2020-08-10 10:00:00,28.0,52.5,24.23,11.38,0.83,13.9,7.85
2020-08-10 11:00:00,26.0,52.5,25.6,10.22,0.8,21.85,8.5
2020-08-10 12:00:00,24.0,51.0,25.3,11.73,0.97,26.75,8.48
2020-08-10 13:00:00,25.5,52.0,25.85,12.28,0.7,23.77,7.17
2020-08-10 14:00:00,24.5,43.5,26.15,10.45,0.47,19.32,5.38
2020-08-10 15:00:00,26.5,73.5,26.35,13.1,0.6,31.57,5.52
2020-08-10 16:00:00,30.5,89.0,26.77,10.88,0.42,39.1,5.65
2020-08-10 17:00:00,30.0,56.0,26.8,13.55,0.38,24.12,6.08
2020-08-10 18:00:00,28.5,59.0,26.75,15.43,0.43,19.6,6.3
2020-08-10 19:00:00,25.0,75.0,24.42,37.67,1.05,4.75,6.73
2020-08-10 20:00:00,29.5,89.5,26.15,32.0,1.2,4.12,5.67
2020-08-10 21:00:00,36.0,95.0,25.5,34.25,1.4,2.08,5.57
2020-08-10 22:00:00,35.5,87.5,25.98,28.18,1.3,2.58,5.35
2020-08-10 23:00:00,35.0,69.5,25.32,17.6,1.02,5.88,5.33
2020-08-11 00:00:00,31.5,57.5,24.23,12.2,0.95,11.6,5.1
2020-08-11 01:00:00,28.0,56.0,24.2,11.65,0.8,10.65,5.6
2020-08-11 02:00:00,29.5,60.0,29.52,15.9,0.62,5.85,5.6
2020-08-11 03:00:00,36.0,75.5,23.05,14.85,0.6,5.33,6.35
2020-08-11 04:00:00,40.5,73.5,20.45,16.95,0.65,5.52,5.9
2020-08-11 05:00:00,43.0,73.0,21.35,17.48,0.7,4.53,6.65
2020-08-11 06:00:00,40.0,66.5,21.45,9.72,0.65,10.05,6.4
2020-08-11 07:00:00,29.5,52.5,21.77,10.95,0.65,8.73,6.97
2020-08-11 08:00:00,29.5,62.0,22.52,15.05,0.57,11.18,6.8
2020-08-11 09:00:00,38.0,70.0,23.08,13.18,0.5,15.6,7.1
2020-08-11 10:00:00,41.5,65.5,23.95,11.9,0.5,23.02,6.88
2020-08-11 11:00:00,37.0,65.0,23.8,10.2,0.43,33.1,7.2
2020-08-11 12:00:00,40.0,73.0,24.0,14.75,0.53,50.82,7.25
2020-08-11 13:00:00,45.5,81.0,24.7,11.57,0.57,85.95,7.55
2020-08-11 14:00:00,48.5,85.5,25.55,12.65,0.72,96.0,8.48
2020-08-11 15:00:00,47.0,84.5,25.7,10.97,0.62,86.53,9.12
2020-08-11 16:00:00,46.5,86.0,25.07,18.85,0.75,63.03,8.97
2020-08-11 17:00:00,48.0,79.0,25.58,26.02,0.85,29.5,9.28
2020-08-11 18:00:00,41.5,76.0,24.7,26.2,1.0,20.05,9.07
2020-08-11 19:00:00,36.5,77.5,25.32,28.85,1.25,15.0,9.05
2020-08-11 20:00:00,35.0,80.5,25.12,41.7,1.62,3.8,8.3
2020-08-11 21:00:00,47.0,106.5,25.55,52.08,1.9,3.47,9.4
2020-08-11 22:00:00,49.5,107.0,24.08,38.95,1.4,5.53,8.67
2020-08-11 23:00:00,40.5,89.0,23.98,29.88,0.95,5.05,7.55
2020-08-12 00:00:00,40.0,89.0,24.12,26.53,0.78,4.0,7.7
2020-08-12 01:00:00,35.5,81.0,22.95,21.2,0.55,3.15,7.15
2020-08-12 02:00:00,23.5,55.0,26.45,18.55,0.48,9.85,6.1
2020-08-12 03:00:00,13.5,34.0,20.65,11.9,0.3,8.8,5.15
2020-08-12 04:00:00,10.0,26.5,19.0,11.52,0.25,10.5,5.17
2020-08-12 05:00:00,8.0,24.0,18.6,11.05,0.25,8.32,5.98
2020-08-12 06:00:00,7.0,25.5,18.73,11.47,0.25,6.78,6.25
2020-08-12 07:00:00,7.5,26.5,19.17,12.45,0.35,4.85,5.92
2020-08-12 08:00:00,8.0,26.5,20.27,13.18,0.47,6.93,6.35
2020-08-12 09:00:00,9.5,38.0,21.02,11.5,0.55,11.8,6.35
2020-08-12 10:00:00,12.5,53.0,22.12,12.45,0.62,19.6,6.52
2020-08-12 11:00:00,16.0,76.5,21.95,11.93,0.6,29.9,7.22
2020-08-12 12:00:00,20.0,85.0,22.25,9.88,0.57,39.05,7.93
2020-08-12 13:00:00,19.5,74.5,22.75,9.7,0.5,58.4,7.05
2020-08-12 14:00:00,18.5,75.5,27.77,9.18,0.53,55.4,7.2
2020-08-12 15:00:00,18.5,81.0,28.15,9.02,0.7,59.77,5.95
2020-08-12 16:00:00,20.5,82.5,27.7,10.45,0.72,55.85,3.7
2020-08-12 17:00:00,21.5,77.5,25.5,12.12,0.6,48.88,4.65
2020-08-12 18:00:00,25.0,93.0,24.32,12.12,0.65,33.08,6.25
2020-08-12 19:00:00,32.0,96.0,19.73,22.73,1.0,20.32,6.35
2020-08-12 20:00:00,28.5,71.5,20.52,33.55,1.07,6.75,6.3
2020-08-12 21:00:00,27.0,73.5,24.17,22.1,0.82,10.55,5.38
2020-08-12 22:00:00,29.5,71.5,23.27,15.18,0.6,22.4,5.28
2020-08-12 23:00:00,17.5,38.5,21.7,19.52,0.57,19.1,5.35
2020-08-13 00:00:00,11.5,26.5,22.52,21.73,0.5,13.22,5.22
2020-08-13 01:00:00,11.5,36.5,21.77,9.57,0.75,17.27,4.82
2020-08-13 02:00:00,7.0,41.5,24.05,19.9,0.78,3.55,3.77
2020-08-13 03:00:00,12.0,45.0,20.5,8.65,0.6,19.12,3.25
2020-08-13 04:00:00,11.0,28.5,18.62,6.45,0.7,30.95,2.98
2020-08-13 05:00:00,4.0,8.5,18.33,6.28,0.8,34.65,4.2
2020-08-13 06:00:00,2.0,4.5,18.38,8.62,0.98,25.4,4.12
2020-08-13 07:00:00,,6.0,18.48,14.38,0.8,15.75,4.45
2020-08-13 08:00:00,2.0,8.5,19.23,16.18,0.53,9.55,6.08
2020-08-13 09:00:00,4.0,10.0,18.23,22.02,0.53,4.97,6.15
2020-08-13 10:00:00,9.5,14.5,19.12,20.57,0.57,8.2,7.25
2020-08-13 11:00:00,13.0,19.5,19.1,23.35,0.62,7.82,7.18
2020-08-13 12:00:00,13.5,21.0,19.5,24.4,0.5,6.5,7.6
2020-08-13 13:00:00,14.0,23.5,23.55,22.55,1.2,22.85,6.85
2020-08-13 14:00:00,12.5,26.0,18.55,23.48,1.3,26.7,6.65
2020-08-13 15:00:00,12.0,29.5,19.68,19.48,1.15,25.75,6.35
2020-08-13 16:00:00,13.0,33.5,20.65,14.68,1.15,24.57,6.5
2020-08-13 17:00:00,10.5,28.5,20.9,14.47,1.2,21.68,6.97
2020-08-13 18:00:00,6.5,24.5,21.15,13.02,1.23,17.4,6.68
2020-08-13 19:00:00,8.5,27.0,21.25,13.95,1.15,14.47,7.22
2020-08-13 20:00:00,12.5,31.5,20.5,13.77,1.07,11.12,8.35
2020-08-13 21:00:00,18.0,42.0,19.77,17.45,1.12,5.72,10.05
2020-08-13 22:00:00,24.0,55.5,18.6,23.35,1.17,4.1,10.22
2020-08-13 23:00:00,21.0,54.5,18.9,19.12,1.08,4.15,10.4
2020-08-14 00:00:00,20.5,57.0,19.75,19.3,0.88,6.58,9.43
2020-08-14 01:00:00,14.5,42.5,18.68,9.12,0.6,13.65,8.88
2020-08-14 02:00:00,5.5,16.5,21.3,9.5,0.55,13.85,6.93
2020-08-14 03:00:00,6.0,11.5,18.15,7.7,0.45,19.6,6.1
2020-08-14 04:00:00,5.5,8.5,16.82,9.3,0.47,15.48,5.93
2020-08-14 05:00:00,6.5,11.0,16.43,9.72,0.38,14.35,6.53
2020-08-14 06:00:00,10.5,18.5,16.32,9.62,0.53,12.3,6.3
2020-08-14 07:00:00,13.5,25.0,16.45,9.73,0.55,15.5,7.12
2020-08-14 08:00:00,17.0,31.0,16.7,10.45,0.5,15.45,8.75
2020-08-14 09:00:00,18.5,35.0,16.1,11.47,0.62,16.2,8.5
2020-08-14 10:00:00,17.0,37.5,15.43,11.43,0.55,20.2,8.88
2020-08-14 11:00:00,13.0,41.0,14.85,10.25,0.4,32.85,9.77
2020-08-14 12:00:00,11.5,44.0,15.15,10.12,0.45,34.83,9.45
2020-08-14 13:00:00,14.0,45.5,15.25,9.45,0.68,38.4,8.68
2020-08-14 14:00:00,17.0,46.5,16.02,9.88,0.9,43.53,5.3
2020-08-14 15:00:00,20.0,48.0,19.15,10.52,0.4,45.85,3.8
2020-08-14 16:00:00,20.0,48.0,15.52,17.3,0.32,33.78,6.38
2020-08-14 17:00:00,16.0,46.0,15.05,31.27,0.53,14.1,7.22
2020-08-14 18:00:00,16.0,45.0,15.32,21.2,0.57,21.73,8.35
2020-08-14 19:00:00,19.0,56.5,15.7,17.62,1.0,22.02,7.77
2020-08-14 20:00:00,26.5,84.5,15.68,19.1,1.0,13.65,6.67
2020-08-14 21:00:00,30.5,92.0,14.73,23.35,0.98,8.02,6.78
2020-08-14 22:00:00,31.5,94.5,14.9,25.0,1.45,5.3,7.32
2020-08-14 23:00:00,35.5,98.5,15.0,20.47,1.0,9.15,6.32
2020-08-15 00:00:00,34.0,83.0,14.8,13.7,0.75,10.57,6.25
2020-08-15 01:00:00,31.5,65.5,14.8,9.18,0.65,18.27,6.8
2020-08-15 02:00:00,26.5,48.0,17.73,7.03,0.8,18.4,8.62
2020-08-15 03:00:00,22.5,40.0,16.5,8.5,0.6,15.25,7.65
2020-08-15 04:00:00,27.5,45.5,14.78,8.12,0.85,16.23,8.18
2020-08-15 05:00:00,26.0,40.0,13.95,6.17,0.75,21.65,7.78
2020-08-15 06:00:00,20.0,31.5,13.93,6.17,0.7,20.33,7.7
2020-08-15 07:00:00,21.0,38.5,14.15,5.97,0.73,20.48,7.45
2020-08-15 08:00:00,25.5,44.5,14.23,5.92,0.55,18.88,8.1
2020-08-15 09:00:00,28.0,43.5,14.32,5.17,0.5,25.27,7.48
2020-08-15 10:00:00,29.5,42.0,14.4,4.65,0.47,31.75,7.88
2020-08-15 11:00:00,33.0,50.5,14.65,5.2,0.62,41.1,8.18
2020-08-15 12:00:00,39.0,62.5,14.8,4.73,0.62,51.0,8.62
2020-08-15 13:00:00,38.5,60.5,15.0,4.78,0.72,50.25,7.5
2020-08-15 14:00:00,31.5,51.5,15.23,4.2,0.68,50.08,6.55
2020-08-15 15:00:00,22.5,43.0,15.65,4.12,0.78,43.8,6.35
2020-08-15 16:00:00,17.0,36.5,15.77,3.75,0.72,43.65,6.08
2020-08-15 17:00:00,15.5,32.5,16.17,4.15,0.78,39.33,6.22
2020-08-15 18:00:00,15.5,30.5,16.7,6.75,0.8,32.83,6.45
2020-08-15 19:00:00,16.5,40.5,17.02,12.55,1.05,23.17,6.57
2020-08-15 20:00:00,16.0,43.0,17.57,16.82,1.15,16.58,6.45
2020-08-15 21:00:00,16.0,41.5,17.88,16.55,1.2,16.98,5.9
2020-08-15 22:00:00,18.0,48.5,17.93,9.7,1.2,20.25,6.08
2020-08-15 23:00:00,22.5,46.0,18.18,7.82,1.15,16.65,6.0
2020-08-16 00:00:00,23.5,43.0,18.1,8.77,1.2,13.32,5.5
2020-08-16 01:00:00,24.5,47.5,18.35,9.8,0.9,12.97,5.67
2020-08-16 02:00:00,23.5,48.0,21.65,9.6,0.67,10.4,6.4
2020-08-16 03:00:00,20.0,45.0,20.0,7.5,0.6,10.18,6.0
2020-08-16 04:00:00,22.5,44.5,17.3,8.0,0.7,12.62,7.2
2020-08-16 05:00:00,29.0,42.5,17.1,7.42,0.78,13.35,7.08
2020-08-16 06:00:00,26.5,36.0,16.82,7.05,0.68,16.98,7.33
2020-08-16 07:00:00,11.5,18.0,16.27,6.22,0.57,23.67,7.28
2020-08-16 08:00:00,3.0,5.0,15.78,15.2,0.68,14.23,6.85
2020-08-16 09:00:00,4.0,8.0,16.92,8.88,0.57,24.93,6.3
2020-08-16 10:00:00,4.0,14.0,17.33,7.8,0.7,27.17,6.62
2020-08-16 11:00:00,5.0,23.5,18.3,6.7,0.7,29.67,7.12
2020-08-16 12:00:00,9.0,26.5,20.38,5.9,0.62,32.42,6.62
2020-08-16 13:00:00,9.0,23.5,21.73,6.55,0.8,36.08,7.03
2020-08-16 14:00:00,7.5,24.0,22.85,5.65,0.72,36.97,7.5
2020-08-16 15:00:00,7.0,25.5,23.52,7.42,0.65,39.1,8.72
2020-08-16 16:00:00,4.0,28.5,23.82,8.1,0.65,35.6,8.72
2020-08-16 17:00:00,6.5,34.5,23.85,5.83,0.78,36.02,8.5
2020-08-16 18:00:00,14.5,45.0,23.8,8.0,0.78,29.27,8.77
2020-08-16 19:00:00,15.5,49.0,23.62,13.52,1.08,21.0,8.62
2020-08-16 20:00:00,12.5,51.5,23.05,13.02,1.38,19.57,8.5
2020-08-16 21:00:00,18.0,57.5,22.0,15.78,1.42,13.95,8.4
2020-08-16 22:00:00,26.5,64.0,21.2,17.2,1.38,9.25,8.65
2020-08-16 23:00:00,25.5,65.5,20.35,21.82,1.4,7.3,8.83
2020-08-17 00:00:00,25.5,62.5,20.2,19.6,1.23,5.85,9.0
2020-08-17 01:00:00,29.5,60.5,19.82,14.43,1.05,6.33,8.35
2020-08-17 02:00:00,30.0,55.0,23.45,13.43,0.8,6.9,5.62
2020-08-17 03:00:00,29.5,54.0,20.65,11.45,1.0,7.97,4.85
2020-08-17 04:00:00,28.5,56.5,18.62,9.95,0.97,9.93,5.72
2020-08-17 05:00:00,26.0,52.0,18.17,7.5,1.02,12.68,5.3
2020-08-17 06:00:00,27.0,47.0,18.15,11.65,1.07,8.4,5.58
2020-08-17 07:00:00,27.0,51.0,17.23,19.1,0.88,8.15,6.35
2020-08-17 08:00:00,26.0,60.5,17.4,13.75,0.55,10.72,7.85
2020-08-17 09:00:00,27.5,64.5,16.6,19.75,0.62,12.95,7.85
2020-08-17 10:00:00,25.0,65.5,17.0,17.1,0.57,21.75,6.72
2020-08-17 11:00:00,26.0,68.5,17.35,18.48,0.47,28.18,7.28
2020-08-17 12:00:00,32.0,69.5,17.18,22.38,0.53,25.57,8.28
2020-08-17 13:00:00,27.0,63.0,18.33,22.52,0.82,19.57,8.23
2020-08-17 14:00:00,21.0,55.5,20.35,15.68,1.15,30.85,9.12
2020-08-17 15:00:00,21.0,58.5,21.75,14.12,1.15,36.0,9.62
2020-08-17 16:00:00,16.5,54.5,23.92,12.07,1.1,31.65,9.65
2020-08-17 17:00:00,11.5,33.5,25.68,18.95,1.23,22.25,10.15
2020-08-17 18:00:00,10.0,25.0,26.77,16.95,1.3,22.2,10.48
2020-08-17 19:00:00,20.0,33.0,25.95,31.5,1.73,19.57,9.25
2020-08-17 20:00:00,26.5,53.0,26.48,39.62,2.15,7.05,8.12
2020-08-17 21:00:00,24.5,83.0,26.75,34.0,1.85,4.6,8.2
2020-08-17 22:00:00,27.0,95.5,25.65,37.85,2.0,4.43,8.23
2020-08-17 23:00:00,34.0,96.0,24.68,34.67,1.85,4.88,8.65
2020-08-18 00:00:00,37.0,93.5,24.7,34.25,1.58,4.5,8.18
2020-08-18 01:00:00,35.0,101.0,23.93,44.5,1.52,3.92,8.78
2020-08-18 02:00:00,35.0,110.0,29.27,52.6,1.27,8.8,9.52
2020-08-18 03:00:00,35.0,101.5,24.1,26.5,1.2,4.22,7.5
2020-08-18 04:00:00,31.5,80.5,20.23,23.48,1.08,6.25,8.35
2020-08-18 05:00:00,33.0,86.0,21.0,39.0,1.17,4.0,9.15
2020-08-18 06:00:00,35.5,84.0,21.42,32.25,1.15,4.38,8.45
2020-08-18 07:00:00,30.0,62.0,21.28,24.83,1.08,6.25,8.35
2020-08-18 08:00:00,28.0,62.5,21.12,17.65,1.08,10.9,8.2
2020-08-18 09:00:00,29.0,70.0,21.23,25.9,1.3,10.12,8.25
2020-08-18 10:00:00,35.0,99.0,21.05,29.35,1.65,15.02,8.35
2020-08-18 11:00:00,47.0,131.0,22.12,28.3,1.7,21.3,7.92
2020-08-18 12:00:00,46.0,129.5,22.65,17.27,1.27,40.78,8.25
2020-08-18 13:00:00,35.0,92.5,22.85,14.25,1.07,50.02,8.75
2020-08-18 14:00:00,33.5,89.0,23.53,19.77,1.23,43.0,10.88
2020-08-18 15:00:00,29.0,84.0,25.15,14.95,0.98,29.88,10.62
2020-08-18 16:00:00,15.5,48.5,25.5,17.2,0.9,24.8,10.65
2020-08-18 17:00:00,9.0,39.0,27.5,16.65,0.82,20.05,9.75
2020-08-18 18:00:00,8.0,35.5,28.72,18.62,0.8,21.27,10.03
2020-08-18 19:00:00,4.5,34.0,27.77,27.8,0.82,10.82,9.4
2020-08-18 20:00:00,4.5,43.5,28.45,32.65,0.8,5.55,9.67
2020-08-18 21:00:00,11.5,59.0,29.33,33.15,0.95,4.1,9.25
2020-08-18 22:00:00,14.5,61.0,28.77,31.62,0.68,1.9,9.18
2020-08-18 23:00:00,13.0,50.0,27.55,25.88,0.4,6.97,9.25
2020-08-19 00:00:00,13.0,52.5,27.6,26.05,0.3,3.68,7.72
2020-08-19 01:00:00,15.0,70.0,27.4,26.18,0.53,2.75,8.65
2020-08-19 02:00:00,20.5,73.5,31.48,22.07,0.7,6.6,8.6
2020-08-19 03:00:00,21.0,62.5,24.1,17.55,0.7,5.95,6.3
2020-08-19 04:00:00,20.5,57.0,22.05,23.05,0.7,5.97,8.47
2020-08-19 05:00:00,22.5,66.0,22.82,23.55,0.72,3.62,8.82
2020-08-19 06:00:00,20.0,60.5,22.57,20.47,0.67,4.05,8.18
2020-08-19 07:00:00,13.0,33.0,21.62,18.2,0.82,8.58,8.45
2020-08-19 08:00:00,7.0,19.5,19.92,23.07,0.97,7.18,7.8
2020-08-19 09:00:00,7.5,18.0,20.95,13.97,0.97,15.42,7.38
2020-08-19 10:00:00,8.5,16.5,20.45,15.8,0.88,23.88,7.42
2020-08-19 11:00:00,6.5,13.5,19.95,18.2,0.9,29.05,7.5
2020-08-19 12:00:00,17.0,28.5,18.05,38.48,1.43,12.48,7.72
2020-08-19 13:00:00,20.0,33.0,19.07,27.48,1.2,13.53,8.05
2020-08-19 14:00:00,11.5,21.0,19.25,28.92,1.2,10.15,9.45
2020-08-19 15:00:00,15.5,23.0,17.08,40.0,1.38,8.45,9.25
2020-08-19 16:00:00,23.0,30.0,20.75,26.8,1.27,14.47,9.9
2020-08-19 17:00:00,24.5,35.5,20.0,20.1,1.25,21.17,10.33
2020-08-19 18:00:00,22.5,41.0,20.32,23.38,1.38,16.1,10.15
2020-08-19 19:00:00,22.5,47.0,20.35,23.62,1.2,7.12,9.1
2020-08-19 20:00:00,25.5,55.5,20.23,37.45,1.43,3.0,8.7
2020-08-19 21:00:00,28.5,63.5,20.25,44.12,1.65,3.68,9.82
2020-08-19 22:00:00,27.5,62.5,20.9,35.45,1.32,4.08,9.38
