Datetime,PM2.5 (ug/m3),PM10 (ug/m3),SO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-06-26 22:00:00,20.0,29.75,8.57,5.42,6.5,0.63,32.3
2020-06-26 23:00:00,19.5,39.25,9.07,4.6,6.27,0.64,27.35
2020-06-27 00:00:00,18.0,43.0,9.15,4.38,6.6,0.65,25.4
2020-06-27 01:00:00,16.0,34.25,8.25,4.38,6.38,0.59,21.05
2020-06-27 02:00:00,12.75,32.5,6.22,3.27,6.38,0.59,17.82
2020-06-27 03:00:00,14.25,25.5,5.82,3.53,6.6,0.54,19.3
2020-06-27 04:00:00,21.0,27.0,7.33,3.0,9.18,0.49,19.45
2020-06-27 05:00:00,18.75,31.75,6.95,3.55,6.12,0.35,32.1
2020-06-27 06:00:00,11.75,32.5,6.53,5.6,6.0,0.29,35.88
2020-06-27 07:00:00,11.5,28.25,6.83,3.38,5.83,0.31,37.75
2020-06-27 08:00:00,12.75,30.25,5.8,3.2,5.8,0.35,34.73
2020-06-27 09:00:00,12.75,34.0,7.2,3.33,6.05,0.46,35.9
2020-06-27 10:00:00,15.75,33.0,9.17,3.75,6.38,0.41,34.85
2020-06-27 11:00:00,18.0,30.5,8.75,4.92,8.6,0.4,37.08
2020-06-27 12:00:00,24.0,32.75,12.82,9.72,6.62,0.55,38.55
2020-06-27 13:00:00,24.5,35.25,10.6,103.0,6.25,0.82,38.5
2020-06-27 14:00:00,25.25,40.75,9.12,11.65,6.0,0.86,32.6
2020-06-27 15:00:00,22.25,49.0,9.65,8.95,5.8,0.84,39.1
2020-06-27 16:00:00,18.0,29.0,9.75,10.5,5.55,0.84,35.1
2020-06-27 17:00:00,12.5,26.75,10.12,10.25,5.7,0.7,34.5
2020-06-27 18:00:00,14.0,40.5,10.82,11.7,5.55,0.75,34.57
2020-06-27 19:00:00,,52.0,9.75,13.95,6.05,0.94,34.62
2020-06-27 20:00:00,26.0,51.75,10.43,9.75,6.15,0.83,33.27
2020-06-27 21:00:00,26.0,39.0,10.9,4.28,6.1,0.62,33.15
2020-06-27 22:00:00,,,9.95,5.18,6.35,0.69,27.27
2020-06-27 23:00:00,,50.0,10.6,9.65,6.43,0.83,20.62
2020-06-28 00:00:00,5.0,50.75,11.5,9.5,6.35,0.83,16.7
2020-06-28 01:00:00,10.25,51.25,10.3,8.38,6.25,0.73,15.55
2020-06-28 02:00:00,24.75,52.0,10.1,7.47,6.0,0.6,17.88
2020-06-28 03:00:00,28.5,68.25,10.68,4.53,6.68,0.47,19.17
2020-06-28 04:00:00,43.75,57.0,10.62,3.5,7.88,0.38,22.0
2020-06-28 05:00:00,22.0,40.75,9.15,2.88,6.15,0.49,27.0
2020-06-28 06:00:00,30.0,45.0,7.5,3.27,6.1,0.56,23.65
2020-06-28 07:00:00,27.0,39.0,7.65,4.25,5.47,0.6,29.05
2020-06-28 08:00:00,18.0,31.75,6.67,3.25,5.75,0.6,29.45
2020-06-28 09:00:00,17.75,35.5,5.53,3.3,6.08,0.62,28.8
2020-06-28 10:00:00,16.25,29.75,5.03,3.03,6.03,0.41,33.35
2020-06-28 11:00:00,14.0,26.0,4.33,3.65,7.55,0.32,37.35
2020-06-28 12:00:00,23.0,33.0,6.65,5.78,7.3,0.38,32.6
2020-06-28 13:00:00,20.0,32.0,10.03,100.55,6.22,0.59,35.45
2020-06-28 14:00:00,,32.0,12.32,5.42,5.78,0.73,34.85
2020-06-28 15:00:00,6.0,29.25,12.28,4.32,5.6,0.69,34.7
2020-06-28 16:00:00,10.5,25.0,12.62,5.25,5.07,0.71,31.15
2020-06-28 17:00:00,14.75,29.25,8.5,5.53,5.28,0.46,32.12
2020-06-28 18:00:00,19.0,37.5,5.95,5.78,5.42,0.51,33.9
2020-06-28 19:00:00,26.25,44.5,6.6,7.12,5.4,0.69,31.58
2020-06-28 20:00:00,33.75,51.75,6.05,8.57,5.78,0.85,28.48
2020-06-28 21:00:00,36.75,76.75,6.45,9.88,5.73,0.94,25.0
2020-06-28 22:00:00,39.0,73.0,6.62,9.25,5.95,0.85,23.25
2020-06-28 23:00:00,31.5,64.25,6.52,5.2,6.38,0.74,22.43
2020-06-29 00:00:00,30.0,53.0,6.62,3.53,5.95,0.66,24.3
2020-06-29 01:00:00,27.0,45.0,7.6,3.83,5.62,0.61,22.38
2020-06-29 02:00:00,23.0,46.75,9.1,2.42,5.57,0.51,27.57
2020-06-29 03:00:00,19.75,43.75,8.8,2.42,5.97,0.56,24.43
2020-06-29 04:00:00,19.0,45.75,8.4,2.23,7.52,0.56,10.1
2020-06-29 05:00:00,19.0,45.0,8.45,2.98,5.72,0.46,24.88
2020-06-29 06:00:00,27.0,50.0,7.88,8.53,5.38,0.57,23.73
2020-06-29 07:00:00,27.25,52.0,8.88,16.07,5.1,0.75,19.55
2020-06-29 08:00:00,29.25,58.75,8.8,15.5,5.53,0.84,20.88
2020-06-29 09:00:00,33.0,61.0,8.4,13.62,5.17,0.98,26.73
2020-06-29 10:00:00,32.0,73.25,7.3,12.62,6.02,0.76,29.5
2020-06-29 11:00:00,31.75,59.5,7.4,15.43,7.2,0.7,25.93
2020-06-29 12:00:00,36.75,66.5,7.43,15.5,6.3,0.77,27.73
2020-06-29 13:00:00,26.5,53.0,8.62,103.75,6.1,0.82,25.12
2020-06-29 14:00:00,26.5,44.0,8.57,12.12,5.93,0.89,35.25
2020-06-29 15:00:00,26.75,44.0,8.52,11.85,5.35,0.81,35.7
2020-06-29 16:00:00,11.5,42.5,8.77,13.2,4.82,0.83,29.88
2020-06-29 17:00:00,4.0,40.75,8.65,14.7,4.92,0.7,26.65
2020-06-29 18:00:00,16.0,48.25,7.55,16.73,4.7,0.89,26.7
2020-06-29 19:00:00,16.75,41.0,8.27,9.1,5.4,0.67,26.95
2020-06-29 20:00:00,19.5,26.5,7.52,3.27,5.55,0.56,26.17
2020-06-29 21:00:00,20.25,27.5,7.28,3.17,5.28,0.48,25.52
2020-06-29 22:00:00,17.5,26.5,7.12,3.65,5.17,0.53,24.4
2020-06-29 23:00:00,16.0,26.75,7.78,2.88,5.4,0.53,24.55
2020-06-30 00:00:00,16.0,23.0,7.1,2.0,5.35,0.45,28.77
2020-06-30 01:00:00,,18.0,9.5,1.33,5.43,0.49,31.35
2020-06-30 02:00:00,,18.5,9.68,1.33,5.22,0.52,30.58
2020-06-30 03:00:00,16.0,22.25,8.75,2.38,5.55,0.5,34.73
2020-06-30 04:00:00,15.75,30.25,9.53,2.42,6.73,0.47,12.03
2020-06-30 05:00:00,14.25,33.0,9.95,2.55,5.42,0.36,26.7
2020-06-30 06:00:00,12.0,31.0,10.75,2.75,5.22,0.38,30.95
2020-06-30 07:00:00,14.0,35.25,10.82,5.62,4.75,0.44,30.55
2020-06-30 08:00:00,19.75,40.25,10.4,9.12,5.22,0.54,27.0
2020-06-30 09:00:00,22.0,46.75,8.85,11.2,5.53,0.64,29.35
2020-06-30 10:00:00,32.0,55.5,7.53,13.88,6.32,0.55,28.3
2020-06-30 11:00:00,35.0,54.75,7.15,10.38,7.88,0.32,28.18
2020-06-30 12:00:00,24.0,50.25,8.5,15.85,7.22,0.68,19.73
2020-06-30 13:00:00,24.75,57.25,7.72,104.88,7.73,0.68,29.25
2020-06-30 14:00:00,27.0,58.0,8.2,12.42,6.22,0.47,30.58
2020-06-30 15:00:00,13.0,43.0,8.52,10.65,5.97,0.35,29.65
2020-06-30 16:00:00,14.75,45.25,8.3,12.05,5.97,0.45,27.52
2020-06-30 17:00:00,19.75,51.0,8.15,13.52,5.35,0.68,23.32
2020-06-30 18:00:00,21.5,49.25,8.45,15.73,5.08,0.8,19.23
2020-06-30 19:00:00,28.75,52.75,8.68,12.38,5.03,0.74,22.32
2020-06-30 20:00:00,26.5,49.0,8.9,11.03,5.0,0.72,19.62
2020-06-30 21:00:00,21.5,37.75,8.32,4.17,5.45,0.45,17.45
2020-06-30 22:00:00,20.0,31.75,6.22,4.28,5.35,0.47,21.95
2020-06-30 23:00:00,2.0,34.5,5.92,3.42,5.55,0.47,21.15
2020-07-01 00:00:00,2.0,35.0,6.15,2.58,5.62,0.42,22.1
2020-07-01 01:00:00,17.75,28.75,6.17,2.08,5.53,0.35,24.38
2020-07-01 02:00:00,16.75,34.0,6.12,2.0,5.25,0.36,22.32
2020-07-01 03:00:00,17.0,33.25,6.53,1.9,5.83,0.37,17.92
2020-07-01 04:00:00,19.75,31.0,6.05,1.63,7.75,0.35,7.58
2020-07-01 05:00:00,18.25,32.75,7.12,1.82,5.62,0.34,15.9
2020-07-01 06:00:00,15.5,32.5,8.18,2.03,5.38,0.37,20.88
2020-07-01 07:00:00,15.0,28.5,9.52,3.48,5.07,0.43,21.33
2020-07-01 08:00:00,15.25,34.75,9.75,7.45,5.02,0.5,22.3
2020-07-01 09:00:00,17.0,40.0,7.03,8.55,4.9,0.7,22.73
2020-07-01 10:00:00,20.0,41.0,4.95,11.8,5.45,0.59,23.1
2020-07-01 11:00:00,20.0,43.5,5.03,13.23,7.58,0.55,23.58
2020-07-01 12:00:00,20.0,42.75,6.4,13.95,5.35,0.6,20.53
2020-07-01 13:00:00,20.0,38.5,7.75,102.2,6.35,0.65,21.77
2020-07-01 14:00:00,20.0,35.5,9.82,11.0,5.0,0.68,20.95
2020-07-01 15:00:00,3.0,35.5,10.32,10.98,4.57,0.68,21.5
2020-07-01 16:00:00,6.0,30.25,9.32,9.85,4.7,0.63,23.95
2020-07-01 17:00:00,15.0,28.0,10.95,10.57,4.85,0.69,21.43
2020-07-01 18:00:00,14.0,31.0,12.25,15.5,4.48,1.04,22.43
2020-07-01 19:00:00,17.75,40.75,12.38,15.07,4.9,1.04,19.65
2020-07-01 20:00:00,20.75,47.25,11.88,17.15,5.25,1.19,17.52
2020-07-01 21:00:00,24.75,58.75,9.7,14.6,5.48,0.95,17.65
2020-07-01 22:00:00,29.0,53.0,7.5,8.95,5.5,0.77,21.85
2020-07-01 23:00:00,26.25,45.0,7.58,6.9,5.33,0.63,20.9
2020-07-02 00:00:00,26.0,37.5,7.47,6.95,5.53,0.59,22.4
2020-07-02 01:00:00,22.5,34.75,9.3,3.85,5.35,0.57,22.5
2020-07-02 02:00:00,20.5,35.5,10.88,2.97,5.45,0.55,23.25
2020-07-02 03:00:00,19.5,32.25,11.1,2.58,5.97,0.52,18.5
2020-07-02 04:00:00,18.75,32.5,10.42,1.82,7.4,0.48,10.12
2020-07-02 05:00:00,20.25,22.5,6.82,3.12,5.23,0.58,14.45
2020-07-02 06:00:00,16.5,25.0,4.22,7.48,5.05,0.7,15.65
2020-07-02 07:00:00,14.75,30.75,5.53,10.35,5.08,0.78,16.0
2020-07-02 08:00:00,23.0,39.0,5.25,6.05,5.38,0.71,20.0
2020-07-02 09:00:00,15.25,33.25,6.55,4.35,4.85,0.51,22.4
2020-07-02 10:00:00,14.0,35.0,8.2,8.07,4.98,0.44,24.38
2020-07-02 11:00:00,18.0,40.0,10.5,17.7,6.6,0.54,21.35
2020-07-02 12:00:00,21.0,47.0,9.7,14.2,5.88,0.64,23.05
2020-07-02 13:00:00,16.0,46.0,7.47,107.23,5.62,0.87,22.82
2020-07-02 14:00:00,17.25,35.75,5.8,15.48,5.43,1.02,24.0
2020-07-02 15:00:00,20.5,39.5,5.68,13.83,4.65,1.0,23.25
2020-07-02 16:00:00,17.25,37.25,6.02,11.65,5.3,0.95,24.48
2020-07-02 17:00:00,13.0,44.5,6.38,12.27,4.95,0.82,24.62
2020-07-02 18:00:00,16.0,45.5,5.97,17.3,4.3,0.94,21.12
2020-07-02 19:00:00,24.0,43.75,6.65,15.93,4.62,0.91,17.95
2020-07-02 20:00:00,23.0,38.5,6.95,7.58,4.85,0.79,21.4
2020-07-02 21:00:00,19.25,32.5,7.85,5.35,4.7,0.56,23.98
2020-07-02 22:00:00,17.25,28.5,8.35,3.62,4.78,0.44,24.65
2020-07-02 23:00:00,17.5,30.0,7.98,2.72,5.03,0.43,22.68
2020-07-03 00:00:00,16.0,30.0,8.43,2.73,5.18,0.41,21.32
2020-07-03 01:00:00,12.5,22.75,8.18,3.12,5.43,0.42,22.6
2020-07-03 02:00:00,10.0,21.5,8.85,2.33,5.3,0.42,23.07
2020-07-03 03:00:00,7.0,20.0,8.77,2.85,5.23,0.45,27.45
2020-07-03 04:00:00,8.0,14.0,9.0,1.58,7.17,0.39,23.17
2020-07-03 05:00:00,8.75,13.75,7.85,0.85,5.3,0.5,27.38
2020-07-03 06:00:00,11.25,13.25,6.98,2.6,4.8,0.55,28.03
2020-07-03 07:00:00,12.5,16.75,7.17,9.55,4.53,0.7,24.45
2020-07-03 08:00:00,15.0,26.5,7.58,15.62,4.65,0.86,20.5
2020-07-03 09:00:00,19.75,33.25,8.7,5.73,5.67,0.7,25.4
2020-07-03 10:00:00,24.0,39.75,11.28,5.2,5.85,0.54,27.65
2020-07-03 11:00:00,23.0,47.0,11.75,12.95,8.18,0.6,26.1
2020-07-03 12:00:00,24.0,54.0,11.97,13.15,6.23,0.69,25.05
2020-07-03 13:00:00,19.5,47.75,9.68,103.65,5.67,0.69,27.85
2020-07-03 14:00:00,14.75,39.0,8.7,11.9,5.22,0.66,25.67
2020-07-03 15:00:00,14.25,39.5,7.85,7.08,5.22,0.68,25.5
2020-07-03 16:00:00,16.25,29.5,7.47,4.42,5.6,0.51,31.32
2020-07-03 17:00:00,19.75,25.5,7.82,4.67,5.05,0.67,30.77
2020-07-03 18:00:00,20.5,38.5,9.15,12.43,4.9,1.02,26.93
2020-07-03 19:00:00,25.0,43.75,9.8,4.62,4.88,0.84,33.25
2020-07-03 20:00:00,5.0,36.75,9.28,3.95,4.75,0.76,28.65
2020-07-03 21:00:00,5.5,35.75,8.47,3.62,4.77,0.51,27.02
2020-07-03 22:00:00,8.5,33.75,6.5,3.17,4.92,0.49,25.7
2020-07-03 23:00:00,13.5,30.0,7.1,2.5,5.12,0.46,25.33
2020-07-04 00:00:00,15.0,29.5,7.6,2.55,4.75,0.5,26.98
2020-07-04 01:00:00,3.0,28.0,8.18,1.75,4.9,0.43,25.1
2020-07-04 02:00:00,3.5,28.75,9.68,1.85,4.85,0.41,24.95
2020-07-04 03:00:00,7.5,31.25,8.95,2.52,4.85,0.37,19.23
2020-07-04 04:00:00,15.0,32.0,8.78,3.5,6.62,0.36,13.77
2020-07-04 05:00:00,11.0,20.0,9.18,1.7,4.9,0.4,22.48
2020-07-04 06:00:00,12.75,20.75,8.97,2.1,4.75,0.45,20.93
2020-07-04 07:00:00,18.0,25.0,8.98,3.3,4.35,0.57,21.55
2020-07-04 08:00:00,21.0,30.25,9.08,4.38,4.38,0.62,18.9
2020-07-04 09:00:00,20.0,39.0,9.15,5.1,5.05,0.69,25.0
2020-07-04 10:00:00,19.5,39.0,8.77,4.93,5.47,0.53,26.4
2020-07-04 11:00:00,21.5,43.25,10.18,11.45,6.57,0.6,26.25
2020-07-04 12:00:00,22.0,48.5,11.55,10.55,5.92,0.65,29.68
2020-07-04 13:00:00,18.25,50.25,7.43,100.8,5.28,0.7,30.22
2020-07-04 14:00:00,17.25,43.75,6.15,9.57,4.75,0.76,30.8
2020-07-04 15:00:00,20.75,47.25,6.82,10.28,4.55,0.78,31.92
2020-07-04 16:00:00,20.25,42.25,7.22,8.98,4.68,0.83,32.75
2020-07-04 17:00:00,21.75,44.75,7.9,9.77,4.8,0.6,28.83
2020-07-04 18:00:00,23.25,49.75,8.78,11.45,4.6,0.63,30.45
2020-07-04 19:00:00,21.75,49.5,8.9,10.28,4.58,0.69,34.6
2020-07-04 20:00:00,25.0,53.0,9.35,11.15,4.78,0.87,30.85
2020-07-04 21:00:00,30.25,60.0,7.75,10.8,4.72,0.9,31.47
2020-07-04 22:00:00,32.5,58.0,7.88,5.22,4.78,0.65,28.73
2020-07-04 23:00:00,19.0,41.25,8.2,3.27,4.8,0.55,28.02
2020-07-05 00:00:00,19.0,36.0,7.6,3.53,4.8,0.55,23.48
2020-07-05 01:00:00,,30.0,8.07,2.35,4.9,0.47,20.55
2020-07-05 02:00:00,13.0,35.5,8.57,4.47,5.0,0.45,15.85
2020-07-05 03:00:00,14.0,36.0,8.85,4.35,5.15,0.42,14.53
2020-07-05 04:00:00,18.25,45.75,9.27,4.97,6.53,0.41,3.58
2020-07-05 05:00:00,22.5,56.5,9.65,4.88,4.97,0.43,8.88
2020-07-05 06:00:00,23.25,51.0,9.62,4.4,5.3,0.42,13.03
2020-07-05 07:00:00,20.0,40.0,9.62,4.67,5.1,0.53,13.38
2020-07-05 08:00:00,19.0,46.5,9.9,6.32,4.85,0.6,12.0
2020-07-05 09:00:00,23.75,53.25,9.53,7.5,4.62,0.7,17.38
2020-07-05 10:00:00,17.75,42.5,8.95,5.8,4.45,0.44,16.75
2020-07-05 11:00:00,11.0,44.0,9.65,5.35,5.62,0.34,16.48
2020-07-05 12:00:00,36.0,50.0,9.8,5.2,5.68,0.48,14.35
2020-07-05 13:00:00,7.0,39.0,9.98,98.55,4.78,0.53,21.95
2020-07-05 14:00:00,,39.0,8.45,5.1,4.35,0.59,20.75
2020-07-05 15:00:00,15.0,39.75,8.82,4.7,4.0,0.57,24.75
2020-07-05 16:00:00,14.5,41.25,8.6,6.1,4.17,0.58,21.75
2020-07-05 17:00:00,16.25,38.75,7.8,5.42,3.95,0.51,23.1
2020-07-05 18:00:00,25.5,43.5,8.18,5.5,3.92,0.55,23.82
2020-07-05 19:00:00,26.0,60.75,8.23,5.23,4.17,0.65,23.7
2020-07-05 20:00:00,31.5,67.25,8.57,7.8,4.5,0.76,23.07
2020-07-05 21:00:00,28.5,77.5,8.6,6.03,4.42,0.6,23.08
2020-07-05 22:00:00,23.0,69.25,9.4,8.05,4.22,0.63,21.55
2020-07-05 23:00:00,19.5,66.5,9.4,7.03,4.38,0.56,21.97
2020-07-06 00:00:00,18.0,65.0,9.07,5.7,4.33,0.47,23.6
2020-07-06 01:00:00,16.25,56.0,7.12,4.95,4.47,0.64,22.05
2020-07-06 02:00:00,13.5,51.5,4.85,4.0,4.45,0.62,20.3
2020-07-06 03:00:00,13.0,46.5,4.78,3.92,4.6,0.61,47.17
2020-07-06 04:00:00,16.0,44.75,5.03,3.17,5.57,0.55,15.75
2020-07-06 05:00:00,15.0,43.25,6.57,3.08,4.5,0.56,18.12
2020-07-06 06:00:00,10.0,41.5,8.07,3.92,4.43,0.66,17.57
2020-07-06 07:00:00,4.5,41.5,8.62,4.45,4.15,0.73,17.67
2020-07-06 08:00:00,10.75,41.25,8.1,4.93,4.0,0.78,19.77
2020-07-06 09:00:00,23.75,51.5,9.1,5.35,4.25,0.58,23.32
2020-07-06 10:00:00,16.5,40.0,10.38,4.2,4.35,0.38,24.1
2020-07-06 11:00:00,9.5,30.5,10.55,4.48,5.45,0.34,25.3
2020-07-06 12:00:00,21.0,37.75,11.85,5.15,5.03,0.44,27.93
2020-07-06 13:00:00,21.75,34.75,8.57,98.67,4.6,0.58,24.2
2020-07-06 14:00:00,14.0,28.25,6.1,4.95,4.1,0.61,24.57
2020-07-06 15:00:00,10.75,28.75,5.82,3.77,3.88,0.58,24.68
2020-07-06 16:00:00,9.75,29.0,5.55,3.52,4.05,0.54,22.18
2020-07-06 17:00:00,9.25,29.75,5.62,5.03,3.83,0.53,27.95
2020-07-06 18:00:00,12.75,32.5,5.97,3.25,4.32,0.61,30.45
2020-07-06 19:00:00,26.5,62.0,5.7,4.35,4.47,0.72,27.88
2020-07-06 20:00:00,32.0,58.25,5.62,3.75,4.65,0.74,24.38
2020-07-06 21:00:00,28.75,40.5,6.3,2.88,4.53,0.64,26.88
2020-07-06 22:00:00,19.0,29.0,7.32,2.42,4.25,0.61,26.88
2020-07-06 23:00:00,18.5,27.25,6.33,1.8,4.3,0.59,26.9
2020-07-07 00:00:00,17.0,31.0,6.55,1.73,4.35,0.58,27.4
2020-07-07 01:00:00,15.75,26.5,7.88,1.42,4.4,0.44,26.4
2020-07-07 02:00:00,14.0,32.75,8.85,1.35,4.47,0.42,25.02
2020-07-07 03:00:00,11.75,28.75,8.32,1.88,4.68,0.41,38.75
2020-07-07 04:00:00,14.0,28.0,8.3,3.33,6.15,0.38,11.85
2020-07-07 05:00:00,9.0,21.0,8.2,1.88,4.73,0.38,32.85
2020-07-07 06:00:00,9.0,21.0,8.88,1.05,4.65,0.45,36.2
2020-07-07 07:00:00,,21.25,8.57,1.05,4.6,0.47,37.68
2020-07-07 08:00:00,20.0,23.0,9.3,2.23,4.62,0.51,39.42
2020-07-07 09:00:00,19.0,27.75,9.48,1.85,4.85,0.57,49.08
2020-07-07 10:00:00,16.5,32.25,10.42,3.15,4.92,0.43,50.2
2020-07-07 11:00:00,17.25,28.75,10.0,2.45,6.62,0.27,42.52
2020-07-07 12:00:00,13.75,25.5,10.6,5.55,5.72,0.35,38.0
2020-07-07 13:00:00,11.0,30.0,8.8,96.8,5.12,0.54,45.25
2020-07-07 14:00:00,16.0,40.5,8.5,4.3,4.65,0.65,55.4
2020-07-07 15:00:00,17.5,39.25,8.43,5.8,4.12,0.57,49.9
2020-07-07 16:00:00,15.5,30.25,9.32,6.82,4.0,0.57,42.72
2020-07-07 17:00:00,14.0,28.5,8.45,6.08,4.12,0.34,40.72
2020-07-07 18:00:00,15.5,32.5,7.85,5.12,4.15,0.4,35.62
2020-07-07 19:00:00,22.0,42.75,8.47,3.85,4.78,0.46,36.33
2020-07-07 20:00:00,26.75,53.25,8.3,4.05,4.57,0.52,34.7
2020-07-07 21:00:00,26.5,55.75,7.83,4.0,4.83,0.46,33.9
2020-07-07 22:00:00,31.5,39.75,8.07,2.73,4.8,0.41,31.62
2020-07-07 23:00:00,16.5,29.5,7.65,2.25,4.62,0.41,30.2
2020-07-08 00:00:00,20.75,27.0,7.72,1.62,4.58,0.42,26.65
2020-07-08 01:00:00,19.75,25.75,7.47,1.6,4.4,0.38,26.82
2020-07-08 02:00:00,17.75,28.25,6.15,1.4,4.2,0.3,26.43
2020-07-08 03:00:00,12.75,20.5,6.4,1.05,4.53,0.25,25.75
2020-07-08 04:00:00,9.25,23.25,6.58,1.27,5.92,0.25,6.1
2020-07-08 05:00:00,10.5,28.25,6.03,2.67,4.35,0.35,15.88
2020-07-08 06:00:00,12.25,30.0,6.1,3.85,4.38,0.41,18.4
2020-07-08 07:00:00,14.75,27.5,6.53,2.95,4.5,0.6,20.65
2020-07-08 08:00:00,20.0,38.0,5.05,4.88,4.72,0.7,20.52
2020-07-08 09:00:00,20.75,31.5,7.03,3.35,4.57,0.49,22.42
2020-07-08 10:00:00,19.0,33.0,7.17,2.75,4.72,0.34,24.38
2020-07-08 11:00:00,16.25,32.5,7.42,3.45,6.12,0.3,24.12
2020-07-08 12:00:00,17.0,31.0,9.7,4.25,6.07,0.37,28.35
2020-07-08 13:00:00,6.0,30.75,8.2,98.17,4.57,0.5,28.8
2020-07-08 14:00:00,7.75,32.5,8.7,4.83,4.65,0.62,28.15
2020-07-08 15:00:00,20.25,33.75,8.07,8.2,3.98,0.62,24.85
2020-07-08 16:00:00,13.5,39.5,9.2,4.85,4.17,0.6,23.5
2020-07-08 17:00:00,11.75,33.25,8.4,4.05,4.22,0.42,21.8
2020-07-08 18:00:00,23.75,44.75,8.6,6.85,5.05,0.68,23.42
2020-07-08 19:00:00,29.75,58.25,8.18,3.42,4.75,0.55,27.15
2020-07-08 20:00:00,14.5,30.25,7.55,2.77,4.62,0.46,23.2
2020-07-08 21:00:00,16.75,32.0,6.9,2.27,4.38,0.57,21.45
2020-07-08 22:00:00,19.5,25.25,5.58,2.7,4.35,0.56,21.55
2020-07-08 23:00:00,21.0,23.0,5.45,3.0,4.47,0.54,20.48
2020-07-09 00:00:00,20.75,29.25,5.97,2.4,4.42,0.51,21.4
2020-07-09 01:00:00,18.75,26.25,6.47,2.1,4.32,0.49,21.3
2020-07-09 02:00:00,13.75,24.75,8.2,2.38,4.28,0.62,21.17
2020-07-09 03:00:00,12.0,27.75,8.1,2.8,4.38,0.59,20.5
2020-07-09 04:00:00,17.75,28.5,7.83,2.5,5.78,0.56,21.25
2020-07-09 05:00:00,18.0,26.0,9.6,2.45,4.6,0.47,19.88
2020-07-09 06:00:00,21.0,30.0,11.23,2.97,4.47,0.46,19.32
2020-07-09 07:00:00,20.25,26.0,11.8,3.53,4.6,0.5,17.52
2020-07-09 08:00:00,18.0,32.0,11.22,5.75,4.47,0.62,18.27
2020-07-09 09:00:00,21.0,33.75,9.67,4.0,4.65,0.48,20.45
2020-07-09 10:00:00,27.75,39.5,8.85,5.0,4.9,0.42,18.4
2020-07-09 11:00:00,32.25,57.5,9.9,5.67,6.28,0.36,27.27
2020-07-09 12:00:00,37.75,51.25,9.5,6.38,5.82,0.34,32.52
2020-07-09 13:00:00,33.0,45.5,7.55,3.2,5.3,0.64,33.65
2020-07-09 14:00:00,27.25,45.5,7.38,7.55,4.5,0.7,31.1
2020-07-09 15:00:00,18.5,44.0,7.98,7.03,4.67,0.67,24.95
2020-07-09 16:00:00,16.0,26.5,7.02,2.52,4.22,0.67,23.08
2020-07-09 17:00:00,13.75,27.5,6.75,2.35,4.47,0.5,24.73
2020-07-09 18:00:00,18.5,28.25,6.12,2.88,4.52,0.49,24.92
2020-07-09 19:00:00,26.25,36.75,5.42,3.38,4.83,0.57,27.4
2020-07-09 20:00:00,27.0,42.75,6.5,3.7,4.85,0.6,23.27
2020-07-09 21:00:00,27.0,42.75,8.12,3.58,4.8,0.63,20.12
2020-07-09 22:00:00,27.0,36.0,9.88,3.58,4.68,0.62,19.23
2020-07-09 23:00:00,25.75,39.25,9.6,3.88,4.42,0.63,19.25
2020-07-10 00:00:00,23.75,35.25,10.83,3.62,4.67,0.56,21.1
2020-07-10 01:00:00,19.25,31.5,9.2,3.27,4.62,0.47,19.22
2020-07-10 02:00:00,17.5,33.5,8.05,3.47,4.67,0.45,19.62
2020-07-10 03:00:00,18.5,26.0,8.07,2.43,4.82,0.43,20.62
2020-07-10 04:00:00,16.25,25.25,8.5,2.02,5.68,0.36,15.35
2020-07-10 05:00:00,13.5,21.75,7.4,2.05,4.45,0.39,21.33
2020-07-10 06:00:00,12.0,18.5,6.78,1.27,4.47,0.38,20.6
2020-07-10 07:00:00,10.5,20.75,7.03,2.23,4.1,0.42,21.2
2020-07-10 08:00:00,6.25,22.5,6.65,2.45,4.4,0.41,22.02
2020-07-10 09:00:00,8.75,21.0,6.43,2.92,4.28,0.55,23.73
2020-07-10 10:00:00,16.5,29.0,8.25,5.22,4.65,0.36,23.18
2020-07-10 11:00:00,18.75,35.5,8.22,4.62,6.4,0.39,26.65
2020-07-10 12:00:00,17.75,30.25,9.77,4.95,5.62,0.4,29.07
2020-07-10 13:00:00,16.5,28.25,8.3,97.12,4.53,0.57,28.83
2020-07-10 14:00:00,15.25,28.5,8.02,4.62,4.42,0.71,27.47
2020-07-10 15:00:00,16.5,28.25,7.3,2.65,4.38,0.68,30.25
2020-07-10 16:00:00,20.25,35.25,7.95,4.4,4.78,0.77,28.48
2020-07-10 17:00:00,27.0,43.0,7.83,5.1,4.58,0.57,32.9
2020-07-10 18:00:00,,35.0,8.32,4.8,4.7,0.58,30.75
2020-07-10 19:00:00,,33.0,7.57,4.1,5.0,0.64,34.3
2020-07-10 20:00:00,32.0,57.0,7.85,4.12,5.0,0.75,27.27
2020-07-10 21:00:00,37.25,58.5,7.3,6.25,5.53,0.67,22.98
2020-07-10 22:00:00,52.5,67.5,7.33,6.12,5.75,0.67,21.45
2020-07-10 23:00:00,49.5,82.75,8.1,5.3,5.5,0.66,19.95
2020-07-11 00:00:00,47.75,87.75,8.05,5.85,6.03,0.78,18.25
2020-07-11 01:00:00,55.75,83.5,6.55,5.05,6.2,0.67,17.98
