Date,Station,AQI
2017-12-07,site_1402,307.0
2017-12-08,site_1400,278.0
2017-12-08,site_1402,318.0
2017-12-09,site_1400,207.0
2017-12-09,site_1402,211.0
2017-12-10,site_1400,130.0
2017-12-10,site_1402,124.0
2017-12-11,site_1400,135.0
2017-12-11,site_1402,117.0
2017-12-12,site_1400,172.0
2017-12-12,site_1402,136.0
2017-12-13,site_1400,175.0
2017-12-13,site_1402,144.0
2017-12-14,site_1400,201.0
2017-12-14,site_1402,187.0
2017-12-15,site_1400,296.0
2017-12-15,site_1402,264.0
2017-12-16,site_1400,269.0
2017-12-16,site_1402,256.0
2017-12-17,site_1400,170.0
2017-12-17,site_1402,199.0
2017-12-18,site_1400,133.0
2017-12-18,site_1402,120.0
2017-12-19,site_1400,142.0
2017-12-19,site_1402,109.0
2017-12-20,site_1400,146.0
2017-12-20,site_1402,117.0
2017-12-21,site_1400,254.0
2017-12-21,site_1402,209.0
2017-12-22,site_1400,273.0
2017-12-22,site_1402,266.0
2017-12-23,site_1400,248.0
2017-12-23,site_1402,297.0
2017-12-24,site_1400,244.0
2017-12-24,site_1402,187.0
2017-12-25,site_1400,202.0
2017-12-25,site_1402,147.0
2017-12-26,site_1400,131.0
2017-12-26,site_1402,140.0
2017-12-27,site_1400,148.0
2017-12-27,site_1402,138.0
2017-12-28,site_1400,167.0
2017-12-28,site_1402,156.0
2017-12-29,site_1400,217.0
2017-12-29,site_1402,330.0
2017-12-30,site_1400,199.0
2017-12-30,site_1402,194.0
2017-12-31,site_1400,417.0
2017-12-31,site_1402,202.0
2018-01-01,site_1400,898.0
2018-01-01,site_1402,229.0
2018-01-02,site_1400,268.0
2018-01-02,site_1402,234.0
2018-01-03,site_1400,152.0
2018-01-03,site_1402,190.0
2018-01-04,site_1400,232.0
2018-01-04,site_1402,152.0
2018-01-05,site_1400,324.0
2018-01-05,site_1402,187.0
2018-01-06,site_1400,
2018-01-06,site_1402,151.0
2018-01-07,site_1400,
2018-01-07,site_1402,132.0
2018-01-08,site_1400,
2018-01-08,site_1402,140.0
2018-01-09,site_1400,158.0
2018-01-09,site_1402,151.0
2018-01-10,site_1400,177.0
2018-01-10,site_1402,165.0
2018-01-11,site_1400,263.0
2018-01-11,site_1402,153.0
2018-01-12,site_1400,262.0
2018-01-12,site_1402,185.0
2018-01-13,site_1400,165.0
2018-01-13,site_1402,134.0
2018-01-14,site_1400,210.0
2018-01-14,site_1402,145.0
2018-01-15,site_1400,186.0
2018-01-15,site_1402,128.0
2018-01-16,site_1400,165.0
2018-01-16,site_1402,122.0
2018-01-17,site_1400,168.0
2018-01-17,site_1402,102.0
2018-01-18,site_1400,151.0
2018-01-18,site_1402,97.0
2018-01-19,site_1400,179.0
2018-01-19,site_1402,456.0
2018-01-20,site_1400,153.0
2018-01-20,site_1402,154.0
2018-01-21,site_1400,154.0
2018-01-21,site_1402,122.0
2018-01-22,site_1400,168.0
2018-01-22,site_1402,135.0
2018-01-23,site_1400,154.0
2018-01-23,site_1402,125.0
2018-01-24,site_1400,152.0
2018-01-24,site_1402,436.0
2018-01-25,site_1400,238.0
2018-01-25,site_1402,310.0
2018-01-26,site_1400,269.0
2018-01-26,site_1402,200.0
2018-01-27,site_1400,223.0
2018-01-27,site_1402,141.0
2018-01-28,site_1400,204.0
2018-01-28,site_1402,146.0
2018-01-29,site_1400,269.0
2018-01-29,site_1402,168.0
2018-01-30,site_1400,308.0
2018-01-30,site_1402,153.0
2018-01-31,site_1400,217.0
2018-01-31,site_1402,117.0
2018-02-01,site_1400,166.0
2018-02-01,site_1402,118.0
2018-02-02,site_1400,205.0
2018-02-02,site_1402,131.0
2018-02-03,site_1400,168.0
2018-02-03,site_1402,130.0
2018-02-04,site_1400,188.0
2018-02-04,site_1402,136.0
2018-02-05,site_1400,202.0
2018-02-05,site_1402,157.0
2018-02-06,site_1400,147.0
2018-02-06,site_1402,143.0
2018-02-07,site_1400,145.0
2018-02-07,site_1402,145.0
2018-02-08,site_1400,158.0
2018-02-08,site_1402,155.0
2018-02-09,site_1400,158.0
2018-02-09,site_1402,122.0
2018-02-10,site_1400,177.0
2018-02-10,site_1402,134.0
2018-02-11,site_1400,151.0
2018-02-11,site_1402,120.0
2018-02-12,site_1400,125.0
2018-02-12,site_1402,128.0
2018-02-13,site_1400,138.0
2018-02-13,site_1402,133.0
2018-02-14,site_1400,130.0
2018-02-14,site_1402,130.0
2018-02-15,site_1400,137.0
2018-02-15,site_1402,141.0
2018-02-16,site_1400,142.0
2018-02-16,site_1402,146.0
2018-02-17,site_1400,159.0
2018-02-17,site_1402,146.0
2018-02-18,site_1400,159.0
2018-02-18,site_1402,157.0
2018-02-19,site_1400,176.0
2018-02-19,site_1402,148.0
2018-02-20,site_1400,165.0
2018-02-20,site_1402,156.0
2018-02-21,site_1400,163.0
2018-02-21,site_1402,142.0
2018-02-22,site_1400,171.0
2018-02-22,site_1402,145.0
2018-02-23,site_1400,153.0
2018-02-23,site_1402,152.0
2018-02-24,site_1400,157.0
2018-02-24,site_1402,157.0
2018-02-25,site_1400,159.0
2018-02-25,site_1402,153.0
2018-02-26,site_1400,148.0
2018-02-26,site_1402,134.0
2018-02-27,site_1400,145.0
2018-02-27,site_1402,127.0
2018-02-28,site_1400,154.0
2018-02-28,site_1402,124.0
2018-03-01,site_1400,198.0
2018-03-01,site_1402,134.0
2018-03-02,site_1400,263.0
2018-03-02,site_1402,132.0
2018-03-03,site_1400,167.0
2018-03-03,site_1402,120.0
2018-03-04,site_1400,130.0
2018-03-04,site_1402,114.0
2018-03-05,site_1400,158.0
2018-03-05,site_1402,115.0
2018-03-06,site_1400,150.0
2018-03-06,site_1402,117.0
2018-03-07,site_1400,132.0
2018-03-07,site_1402,115.0
2018-03-08,site_1400,182.0
2018-03-08,site_1402,127.0
2018-03-09,site_1400,186.0
2018-03-09,site_1402,121.0
2018-03-10,site_1400,219.0
2018-03-10,site_1402,186.0
2018-03-11,site_1400,166.0
2018-03-11,site_1402,123.0
2018-03-12,site_1400,140.0
2018-03-12,site_1402,99.0
2018-03-13,site_1400,181.0
2018-03-13,site_1402,125.0
2018-03-14,site_1400,127.0
2018-03-14,site_1402,134.0
2018-03-15,site_1400,118.0
2018-03-15,site_1402,134.0
2018-03-16,site_1400,130.0
2018-03-16,site_1402,144.0
2018-03-17,site_1400,166.0
2018-03-17,site_1402,131.0
2018-03-18,site_1400,167.0
2018-03-18,site_1402,132.0
2018-03-19,site_1400,164.0
2018-03-19,site_1402,137.0
2018-03-20,site_1400,246.0
2018-03-20,site_1402,126.0
2018-03-21,site_1400,132.0
2018-03-21,site_1402,122.0
2018-03-22,site_1400,134.0
2018-03-22,site_1402,140.0
2018-03-23,site_1400,173.0
2018-03-23,site_1402,143.0
2018-03-24,site_1400,160.0
2018-03-24,site_1402,118.0
2018-03-25,site_1400,150.0
2018-03-25,site_1402,113.0
2018-03-26,site_1400,170.0
2018-03-26,site_1402,127.0
2018-03-27,site_1400,192.0
2018-03-27,site_1402,143.0
2018-03-28,site_1400,155.0
2018-03-28,site_1402,137.0
2018-03-29,site_1400,150.0
2018-03-29,site_1402,136.0
2018-03-30,site_1400,178.0
2018-03-30,site_1402,157.0
2018-03-31,site_1400,145.0
2018-03-31,site_1402,155.0
2018-04-01,site_1400,162.0
2018-04-01,site_1402,148.0
2018-04-02,site_1400,186.0
2018-04-02,site_1402,152.0
2018-04-03,site_1400,152.0
2018-04-03,site_1402,151.0
2018-04-04,site_1400,153.0
2018-04-04,site_1402,138.0
2018-04-05,site_1400,152.0
2018-04-05,site_1402,138.0
2018-04-06,site_1400,159.0
2018-04-06,site_1402,173.0
2018-04-07,site_1400,176.0
2018-04-07,site_1402,175.0
2018-04-08,site_1400,190.0
2018-04-08,site_1402,147.0
2018-04-09,site_1400,169.0
2018-04-09,site_1402,154.0
2018-04-10,site_1400,186.0
2018-04-10,site_1402,157.0
2018-04-11,site_1400,171.0
2018-04-11,site_1402,141.0
2018-04-12,site_1400,145.0
2018-04-12,site_1402,135.0
2018-04-13,site_1400,145.0
2018-04-13,site_1402,156.0
2018-04-14,site_1400,171.0
2018-04-14,site_1402,149.0
2018-04-15,site_1400,140.0
2018-04-15,site_1402,138.0
2018-04-16,site_1400,133.0
2018-04-16,site_1402,134.0
2018-04-17,site_1400,127.0
2018-04-17,site_1402,127.0
2018-04-18,site_1400,141.0
2018-04-18,site_1402,126.0
2018-04-19,site_1400,146.0
2018-04-19,site_1402,144.0
2018-04-20,site_1400,141.0
2018-04-20,site_1402,156.0
2018-04-21,site_1400,133.0
2018-04-21,site_1402,147.0
2018-04-22,site_1400,152.0
2018-04-22,site_1402,146.0
2018-04-23,site_1400,194.0
2018-04-23,site_1402,167.0
2018-04-24,site_1400,185.0
2018-04-24,site_1402,133.0
2018-04-25,site_1400,184.0
2018-04-25,site_1402,122.0
2018-04-26,site_1400,148.0
2018-04-26,site_1402,112.0
2018-04-27,site_1400,132.0
2018-04-27,site_1402,125.0
2018-04-28,site_1400,151.0
2018-04-28,site_1402,123.0
2018-04-29,site_1400,147.0
2018-04-29,site_1402,128.0
2018-04-30,site_1400,138.0
2018-04-30,site_1402,137.0
2018-05-01,site_1400,142.0
2018-05-01,site_1402,145.0
2018-05-02,site_1400,137.0
2018-05-02,site_1402,143.0
2018-05-03,site_1400,139.0
2018-05-03,site_1402,120.0
2018-05-04,site_1400,139.0
2018-05-04,site_1402,129.0
2018-05-05,site_1400,151.0
2018-05-05,site_1402,151.0
2018-05-06,site_1400,162.0
2018-05-06,site_1402,158.0
2018-05-07,site_1400,150.0
2018-05-07,site_1402,131.0
2018-05-08,site_1400,130.0
2018-05-08,site_1402,135.0
2018-05-09,site_1400,133.0
2018-05-09,site_1402,151.0
2018-05-10,site_1400,146.0
2018-05-10,site_1402,149.0
2018-05-11,site_1400,152.0
2018-05-11,site_1402,141.0
2018-05-12,site_1400,138.0
2018-05-12,site_1402,129.0
2018-05-13,site_1400,124.0
2018-05-13,site_1402,128.0
2018-05-14,site_1400,140.0
2018-05-14,site_1402,141.0
2018-05-15,site_1400,148.0
2018-05-15,site_1402,158.0
2018-05-16,site_1400,162.0
2018-05-16,site_1402,192.0
2018-05-17,site_1400,187.0
2018-05-17,site_1402,195.0
2018-05-18,site_1400,180.0
2018-05-18,site_1402,195.0
2018-05-19,site_1400,200.0
2018-05-19,site_1402,195.0
2018-05-20,site_1400,192.0
2018-05-20,site_1402,197.0
2018-05-21,site_1400,194.0
2018-05-21,site_1402,185.0
2018-05-22,site_1400,160.0
2018-05-22,site_1402,174.0
2018-05-23,site_1400,167.0
2018-05-23,site_1402,160.0
2018-05-24,site_1400,264.0
2018-05-24,site_1402,183.0
2018-05-25,site_1400,551.0
2018-05-25,site_1402,166.0
2018-05-26,site_1400,249.0
2018-05-26,site_1402,129.0
2018-05-27,site_1400,505.0
2018-05-27,site_1402,142.0
2018-05-28,site_1400,329.0
2018-05-28,site_1402,156.0
2018-05-29,site_1400,161.0
2018-05-29,site_1402,162.0
2018-05-30,site_1400,152.0
2018-05-30,site_1402,136.0
2018-05-31,site_1400,168.0
2018-05-31,site_1402,162.0
2018-06-01,site_1400,172.0
2018-06-01,site_1402,170.0
2018-06-02,site_1400,157.0
2018-06-02,site_1402,154.0
2018-06-03,site_1400,133.0
2018-06-03,site_1402,130.0
2018-06-04,site_1400,152.0
2018-06-04,site_1402,137.0
2018-06-05,site_1400,134.0
2018-06-05,site_1402,129.0
2018-06-06,site_1400,133.0
2018-06-06,site_1402,118.0
2018-06-07,site_1400,136.0
2018-06-07,site_1402,116.0
2018-06-08,site_1400,133.0
2018-06-08,site_1402,239.0
2018-06-09,site_1400,121.0
2018-06-09,site_1402,175.0
2018-06-10,site_1400,105.0
2018-06-10,site_1402,118.0
2018-06-11,site_1400,141.0
2018-06-11,site_1402,143.0
2018-06-12,site_1400,141.0
2018-06-12,site_1402,145.0
2018-06-13,site_1400,163.0
2018-06-13,site_1402,156.0
2018-06-14,site_1400,175.0
2018-06-14,site_1402,180.0
2018-06-15,site_1400,180.0
2018-06-15,site_1402,192.0
2018-06-16,site_1400,123.0
2018-06-16,site_1402,127.0
2018-06-17,site_1400,113.0
2018-06-17,site_1402,126.0
2018-06-18,site_1400,112.0
2018-06-18,site_1402,91.0
2018-06-19,site_1400,115.0
2018-06-19,site_1402,112.0
2018-06-20,site_1400,136.0
2018-06-20,site_1402,97.0
2018-06-21,site_1400,144.0
2018-06-21,site_1402,100.0
2018-06-22,site_1400,115.0
2018-06-22,site_1402,91.0
2018-06-23,site_1400,127.0
2018-06-23,site_1402,74.0
2018-06-24,site_1400,171.0
2018-06-24,site_1402,85.0
2018-06-25,site_1400,142.0
2018-06-25,site_1402,74.0
2018-06-26,site_1400,88.0
2018-06-26,site_1402,53.0
2018-06-27,site_1400,84.0
2018-06-27,site_1402,92.0
2018-06-28,site_1400,92.0
2018-06-28,site_1402,91.0
2018-06-29,site_1400,70.0
2018-06-29,site_1402,85.0
2018-06-30,site_1400,84.0
2018-06-30,site_1402,214.0
2018-07-01,site_1400,91.0
2018-07-01,site_1402,118.0
2018-07-02,site_1400,82.0
2018-07-02,site_1402,90.0
2018-07-03,site_1400,65.0
2018-07-03,site_1402,112.0
2018-07-04,site_1400,54.0
2018-07-04,site_1402,55.0
2018-07-05,site_1400,60.0
2018-07-05,site_1402,48.0
2018-07-06,site_1400,90.0
2018-07-06,site_1402,113.0
2018-07-07,site_1400,87.0
2018-07-07,site_1402,115.0
2018-07-08,site_1400,98.0
2018-07-08,site_1402,82.0
2018-07-09,site_1400,126.0
2018-07-09,site_1402,114.0
2018-07-10,site_1400,120.0
2018-07-10,site_1402,82.0
2018-07-11,site_1400,98.0
2018-07-11,site_1402,59.0
2018-07-12,site_1400,70.0
2018-07-12,site_1402,51.0
2018-07-13,site_1400,66.0
2018-07-13,site_1402,38.0
2018-07-14,site_1400,83.0
2018-07-14,site_1402,42.0
2018-07-15,site_1400,105.0
2018-07-15,site_1402,58.0
2018-07-16,site_1400,83.0
2018-07-16,site_1402,48.0
2018-07-17,site_1400,67.0
2018-07-17,site_1402,36.0
2018-07-18,site_1400,71.0
2018-07-18,site_1402,36.0
2018-07-19,site_1400,75.0
2018-07-19,site_1402,34.0
2018-07-20,site_1400,70.0
2018-07-20,site_1402,37.0
2018-07-21,site_1400,68.0
2018-07-21,site_1402,34.0
2018-07-22,site_1400,68.0
2018-07-22,site_1402,48.0
2018-07-23,site_1400,64.0
2018-07-23,site_1402,67.0
2018-07-24,site_1400,54.0
2018-07-24,site_1402,119.0
2018-07-25,site_1400,76.0
2018-07-25,site_1402,60.0
2018-07-26,site_1400,93.0
2018-07-26,site_1402,80.0
2018-07-27,site_1400,72.0
2018-07-27,site_1402,67.0
2018-07-28,site_1400,78.0
2018-07-28,site_1402,76.0
2018-07-29,site_1400,91.0
2018-07-29,site_1402,89.0
2018-07-30,site_1400,90.0
2018-07-30,site_1402,83.0
2018-07-31,site_1400,107.0
2018-07-31,site_1402,101.0
2018-08-01,site_1400,150.0
2018-08-01,site_1402,151.0
2018-08-02,site_1400,176.0
2018-08-02,site_1402,180.0
2018-08-03,site_1400,144.0
2018-08-03,site_1402,131.0
2018-08-04,site_1400,109.0
2018-08-04,site_1402,102.0
2018-08-05,site_1400,123.0
2018-08-05,site_1402,120.0
2018-08-06,site_1400,113.0
2018-08-06,site_1402,105.0
2018-08-07,site_1400,101.0
2018-08-07,site_1402,93.0
2018-08-08,site_1400,79.0
2018-08-08,site_1402,75.0
2018-08-09,site_1400,61.0
2018-08-09,site_1402,80.0
2018-08-10,site_1400,58.0
2018-08-10,site_1402,64.0
2018-08-11,site_1400,56.0
2018-08-11,site_1402,57.0
2018-08-12,site_1400,55.0
2018-08-12,site_1402,47.0
2018-08-13,site_1400,64.0
2018-08-13,site_1402,46.0
2018-08-14,site_1400,96.0
2018-08-14,site_1402,84.0
2018-08-15,site_1400,120.0
2018-08-15,site_1402,120.0
2018-08-16,site_1400,82.0
2018-08-16,site_1402,58.0
2018-08-17,site_1400,55.0
2018-08-17,site_1402,40.0
2018-08-18,site_1400,49.0
2018-08-18,site_1402,31.0
2018-08-19,site_1400,54.0
2018-08-19,site_1402,54.0
2018-08-20,site_1400,57.0
2018-08-20,site_1402,38.0
2018-08-21,site_1400,50.0
2018-08-21,site_1402,37.0
2018-08-22,site_1400,50.0
2018-08-22,site_1402,29.0
2018-08-23,site_1400,51.0
2018-08-23,site_1402,38.0
2018-08-24,site_1400,48.0
2018-08-24,site_1402,43.0
2018-08-25,site_1400,51.0
2018-08-25,site_1402,47.0
2018-08-26,site_1400,52.0
2018-08-26,site_1402,46.0
2018-08-27,site_1400,64.0
2018-08-27,site_1402,56.0
2018-08-28,site_1400,109.0
2018-08-28,site_1402,108.0
2018-08-29,site_1400,76.0
2018-08-29,site_1402,106.0
2018-08-30,site_1400,58.0
2018-08-30,site_1402,71.0
2018-08-31,site_1400,67.0
2018-08-31,site_1402,68.0
2018-09-01,site_1400,50.0
2018-09-01,site_1402,65.0
2018-09-02,site_1400,52.0
2018-09-02,site_1402,57.0
2018-09-03,site_1400,52.0
2018-09-03,site_1402,44.0
2018-09-04,site_1400,61.0
2018-09-04,site_1402,45.0
2018-09-05,site_1400,83.0
2018-09-05,site_1402,91.0
2018-09-06,site_1400,96.0
2018-09-06,site_1402,110.0
2018-09-07,site_1400,77.0
2018-09-07,site_1402,93.0
2018-09-08,site_1400,68.0
2018-09-08,site_1402,72.0
2018-09-09,site_1400,58.0
2018-09-09,site_1402,72.0
2018-09-10,site_1400,65.0
2018-09-10,site_1402,67.0
2018-09-11,site_1400,79.0
2018-09-11,site_1402,92.0
2018-09-12,site_1400,83.0
2018-09-12,site_1402,85.0
2018-09-13,site_1400,74.0
2018-09-13,site_1402,93.0
2018-09-14,site_1400,73.0
2018-09-14,site_1402,84.0
2018-09-15,site_1400,74.0
2018-09-15,site_1402,88.0
2018-09-16,site_1400,
2018-09-16,site_1402,78.0
2018-09-17,site_1400,
2018-09-17,site_1402,78.0
2018-09-18,site_1400,109.0
2018-09-18,site_1402,100.0
2018-09-19,site_1400,115.0
2018-09-19,site_1402,108.0
2018-09-20,site_1400,119.0
2018-09-20,site_1402,119.0
2018-09-21,site_1400,169.0
2018-09-21,site_1402,351.0
2018-09-22,site_1400,67.0
2018-09-22,site_1402,120.0
2018-09-23,site_1400,96.0
2018-09-23,site_1402,66.0
2018-09-24,site_1400,86.0
2018-09-24,site_1402,61.0
2018-09-25,site_1400,100.0
2018-09-25,site_1402,120.0
2018-09-26,site_1400,115.0
2018-09-26,site_1402,166.0
2018-09-27,site_1400,122.0
2018-09-27,site_1402,118.0
2018-09-28,site_1400,139.0
2018-09-28,site_1402,136.0
2018-09-29,site_1400,149.0
2018-09-29,site_1402,125.0
2018-09-30,site_1400,167.0
2018-09-30,site_1402,125.0
2018-10-01,site_1400,181.0
2018-10-01,site_1402,127.0
2018-10-02,site_1400,211.0
2018-10-02,site_1402,132.0
2018-10-03,site_1400,187.0
2018-10-03,site_1402,119.0
2018-10-04,site_1400,159.0
2018-10-04,site_1402,146.0
2018-10-05,site_1400,149.0
2018-10-05,site_1402,123.0
2018-10-06,site_1400,179.0
2018-10-06,site_1402,124.0
2018-10-07,site_1400,172.0
2018-10-07,site_1402,128.0
2018-10-08,site_1400,143.0
2018-10-08,site_1402,122.0
2018-10-09,site_1400,147.0
2018-10-09,site_1402,120.0
2018-10-10,site_1400,146.0
2018-10-10,site_1402,148.0
2018-10-11,site_1400,133.0
2018-10-11,site_1402,136.0
2018-10-12,site_1400,152.0
2018-10-12,site_1402,165.0
2018-10-13,site_1400,158.0
2018-10-13,site_1402,154.0
2018-10-14,site_1400,167.0
2018-10-14,site_1402,152.0
2018-10-15,site_1400,168.0
2018-10-15,site_1402,162.0
2018-10-16,site_1400,173.0
2018-10-16,site_1402,167.0
2018-10-17,site_1400,151.0
2018-10-17,site_1402,172.0
2018-10-18,site_1400,153.0
2018-10-18,site_1402,155.0
2018-10-19,site_1400,149.0
2018-10-19,site_1402,140.0
2018-10-20,site_1400,142.0
2018-10-20,site_1402,135.0
2018-10-21,site_1400,131.0
2018-10-21,site_1402,141.0
2018-10-22,site_1400,171.0
2018-10-22,site_1402,125.0
2018-10-23,site_1400,174.0
2018-10-23,site_1402,133.0
2018-10-24,site_1400,163.0
2018-10-24,site_1402,127.0
2018-10-25,site_1400,130.0
2018-10-25,site_1402,133.0
2018-10-26,site_1400,149.0
2018-10-26,site_1402,137.0
2018-10-27,site_1400,134.0
2018-10-27,site_1402,143.0
2018-10-28,site_1400,143.0
2018-10-28,site_1402,134.0
2018-10-29,site_1400,170.0
2018-10-29,site_1402,140.0
2018-10-30,site_1400,160.0
2018-10-30,site_1402,146.0
2018-10-31,site_1400,147.0
2018-10-31,site_1402,130.0
2018-11-01,site_1400,130.0
2018-11-01,site_1402,137.0
2018-11-02,site_1400,118.0
2018-11-02,site_1402,126.0
2018-11-03,site_1400,166.0
2018-11-03,site_1402,120.0
2018-11-04,site_1400,
2018-11-04,site_1402,129.0
2018-11-05,site_1400,
2018-11-05,site_1402,150.0
2018-11-06,site_1400,128.0
2018-11-06,site_1402,146.0
2018-11-07,site_1400,239.0
2018-11-07,site_1402,168.0
2018-11-08,site_1400,425.0
2018-11-08,site_1402,336.0
2018-11-09,site_1400,346.0
2018-11-09,site_1402,223.0
2018-11-10,site_1400,296.0
2018-11-10,site_1402,155.0
2018-11-11,site_1400,209.0
2018-11-11,site_1402,150.0
2018-11-12,site_1400,229.0
2018-11-12,site_1402,153.0
2018-11-13,site_1400,225.0
2018-11-13,site_1402,127.0
2018-11-14,site_1400,223.0
2018-11-14,site_1402,136.0
2018-11-15,site_1400,229.0
2018-11-15,site_1402,147.0
2018-11-16,site_1400,191.0
2018-11-16,site_1402,138.0
2018-11-17,site_1400,204.0
2018-11-17,site_1402,156.0
2018-11-18,site_1400,236.0
2018-11-18,site_1402,149.0
2018-11-19,site_1400,205.0
2018-11-19,site_1402,120.0
2018-11-20,site_1400,327.0
2018-11-20,site_1402,125.0
2018-11-21,site_1400,191.0
2018-11-21,site_1402,152.0
2018-11-22,site_1400,185.0
2018-11-22,site_1402,161.0
2018-11-23,site_1400,190.0
2018-11-23,site_1402,144.0
2018-11-24,site_1400,191.0
2018-11-24,site_1402,158.0
2018-11-25,site_1400,188.0
2018-11-25,site_1402,162.0
2018-11-26,site_1400,191.0
2018-11-26,site_1402,142.0
2018-11-27,site_1400,174.0
2018-11-27,site_1402,146.0
2018-11-28,site_1400,183.0
2018-11-28,site_1402,128.0
2018-11-29,site_1400,188.0
2018-11-29,site_1402,154.0
2018-11-30,site_1400,219.0
2018-11-30,site_1402,236.0
2018-12-01,site_1400,233.0
2018-12-01,site_1402,266.0
2018-12-02,site_1400,202.0
2018-12-02,site_1402,196.0
2018-12-03,site_1400,195.0
2018-12-03,site_1402,190.0
2018-12-04,site_1400,202.0
2018-12-04,site_1402,271.0
2018-12-05,site_1400,191.0
2018-12-05,site_1402,243.0
2018-12-06,site_1400,200.0
2018-12-06,site_1402,232.0
2018-12-07,site_1400,174.0
2018-12-07,site_1402,203.0
2018-12-08,site_1400,142.0
2018-12-08,site_1402,159.0
2018-12-09,site_1400,152.0
2018-12-09,site_1402,189.0
2018-12-10,site_1400,168.0
2018-12-10,site_1402,150.0
2018-12-11,site_1400,178.0
2018-12-11,site_1402,139.0
2018-12-12,site_1400,168.0
2018-12-12,site_1402,126.0
2018-12-13,site_1400,201.0
2018-12-13,site_1402,134.0
2018-12-14,site_1400,188.0
2018-12-14,site_1402,170.0
2018-12-15,site_1400,181.0
2018-12-15,site_1402,198.0
2018-12-16,site_1400,155.0
2018-12-16,site_1402,193.0
2018-12-17,site_1400,142.0
2018-12-17,site_1402,126.0
2018-12-18,site_1400,216.0
2018-12-18,site_1402,215.0
2018-12-19,site_1400,303.0
2018-12-19,site_1402,265.0
2018-12-20,site_1400,302.0
2018-12-20,site_1402,223.0
2018-12-21,site_1400,252.0
2018-12-21,site_1402,124.0
2018-12-22,site_1400,285.0
2018-12-22,site_1402,114.0
2018-12-23,site_1400,205.0
2018-12-23,site_1402,112.0
2018-12-24,site_1400,199.0
2018-12-24,site_1402,110.0
2018-12-25,site_1400,171.0
2018-12-25,site_1402,119.0
2018-12-26,site_1400,151.0
2018-12-26,site_1402,142.0
2018-12-27,site_1400,186.0
2018-12-27,site_1402,130.0
2018-12-28,site_1400,239.0
2018-12-28,site_1402,139.0
2018-12-29,site_1400,256.0
2018-12-29,site_1402,127.0
2018-12-30,site_1400,146.0
2018-12-30,site_1402,111.0
2018-12-31,site_1400,142.0
2018-12-31,site_1402,105.0
2019-01-01,site_1400,229.0
2019-01-01,site_1402,105.0
2019-01-02,site_1400,314.0
2019-01-02,site_1402,115.0
2019-01-03,site_1400,210.0
2019-01-03,site_1402,145.0
2019-01-04,site_1400,212.0
2019-01-04,site_1402,130.0
2019-01-05,site_1400,218.0
2019-01-05,site_1402,128.0
2019-01-06,site_1400,201.0
2019-01-06,site_1402,152.0
2019-01-07,site_1400,242.0
2019-01-07,site_1402,245.0
2019-01-08,site_1400,310.0
2019-01-08,site_1402,334.0
2019-01-09,site_1400,324.0
2019-01-09,site_1402,270.0
2019-01-10,site_1400,247.0
2019-01-10,site_1402,198.0
2019-01-11,site_1400,309.0
2019-01-11,site_1402,153.0
2019-01-12,site_1400,164.0
2019-01-12,site_1402,137.0
2019-01-13,site_1400,153.0
2019-01-13,site_1402,182.0
2019-01-14,site_1400,170.0
2019-01-14,site_1402,156.0
2019-01-15,site_1400,209.0
2019-01-15,site_1402,189.0
2019-01-16,site_1400,253.0
2019-01-16,site_1402,128.0
2019-01-17,site_1400,239.0
2019-01-17,site_1402,113.0
2019-01-18,site_1400,141.0
2019-01-18,site_1402,128.0
2019-01-19,site_1400,143.0
2019-01-19,site_1402,120.0
2019-01-20,site_1400,159.0
2019-01-20,site_1402,90.0
2019-01-21,site_1400,177.0
2019-01-21,site_1402,110.0
2019-01-22,site_1400,154.0
2019-01-22,site_1402,146.0
2019-01-23,site_1400,141.0
2019-01-23,site_1402,138.0
2019-01-24,site_1400,143.0
2019-01-24,site_1402,139.0
2019-01-25,site_1400,223.0
2019-01-25,site_1402,187.0
2019-01-26,site_1400,224.0
2019-01-26,site_1402,168.0
2019-01-27,site_1400,117.0
2019-01-27,site_1402,99.0
2019-01-28,site_1400,119.0
2019-01-28,site_1402,116.0
2019-01-29,site_1400,121.0
2019-01-29,site_1402,130.0
2019-01-30,site_1400,184.0
2019-01-30,site_1402,118.0
2019-01-31,site_1400,159.0
2019-01-31,site_1402,99.0
2019-02-01,site_1400,178.0
2019-02-01,site_1402,122.0
2019-02-02,site_1400,151.0
2019-02-02,site_1402,148.0
2019-02-03,site_1400,186.0
2019-02-03,site_1402,202.0
2019-02-04,site_1400,295.0
2019-02-04,site_1402,180.0
2019-02-05,site_1400,219.0
2019-02-05,site_1402,128.0
2019-02-06,site_1400,179.0
2019-02-06,site_1402,160.0
2019-02-07,site_1400,136.0
2019-02-07,site_1402,142.0
2019-02-08,site_1400,155.0
2019-02-08,site_1402,180.0
2019-02-09,site_1400,175.0
2019-02-09,site_1402,200.0
2019-02-10,site_1400,137.0
2019-02-10,site_1402,130.0
2019-02-11,site_1400,149.0
2019-02-11,site_1402,116.0
2019-02-12,site_1400,145.0
2019-02-12,site_1402,126.0
2019-02-13,site_1400,150.0
2019-02-13,site_1402,134.0
2019-02-14,site_1400,149.0
2019-02-14,site_1402,139.0
2019-02-15,site_1400,127.0
2019-02-15,site_1402,128.0
2019-02-16,site_1400,145.0
2019-02-16,site_1402,122.0
2019-02-17,site_1400,140.0
2019-02-17,site_1402,116.0
