Datetime,PM2.5 (ug/m3),PM10 (ug/m3),CO (mg/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Ozone (ug/m3)
2020-02-24 09:00:00,88.15,,0.09,25.3,,11.77,
2020-02-24 10:00:00,118.95,,0.65,34.09,,14.53,
2020-02-24 11:00:00,122.9,,0.67,31.45,,12.61,
2020-02-24 12:00:00,58.2,,,103.99,,15.87,
2020-02-24 13:00:00,37.35,,1.32,25.86,,4.56,
2020-02-24 14:00:00,92.92,,1.29,22.63,5.1,3.67,
2020-02-24 15:00:00,108.92,,1.12,25.9,3.28,1.9,
2020-02-24 16:00:00,127.0,,0.39,30.57,0.6,1.38,
2020-02-24 17:00:00,145.72,,0.35,34.03,0.77,4.44,
2020-02-24 18:00:00,149.2,,0.86,34.56,0.16,6.77,
2020-02-24 19:00:00,148.75,,1.56,46.81,,6.28,
2020-02-24 20:00:00,169.88,,1.27,45.45,,7.41,
2020-02-24 21:00:00,177.23,,0.68,36.44,0.9,3.55,
2020-02-24 22:00:00,161.4,,1.28,39.86,,8.01,
2020-02-24 23:00:00,133.8,,1.31,42.82,,0.95,
2020-02-25 00:00:00,116.55,,1.09,32.91,0.39,,
2020-02-25 01:00:00,101.3,,1.77,35.41,0.26,0.12,
2020-02-25 02:00:00,108.08,,0.78,25.26,1.99,0.01,
2020-02-25 03:00:00,94.25,,0.86,24.4,2.31,1.87,
2020-02-25 04:00:00,79.95,,0.89,26.39,1.77,0.15,
2020-02-25 05:00:00,78.93,,0.68,25.27,1.93,1.01,
2020-02-25 06:00:00,64.9,,0.72,28.87,0.66,0.04,
2020-02-25 07:00:00,57.03,,0.66,27.5,1.6,2.54,
2020-02-25 08:00:00,55.42,,1.1,30.03,0.46,2.76,
2020-02-25 09:00:00,66.92,,1.24,33.82,0.1,0.42,
2020-02-25 10:00:00,66.22,,1.1,26.14,1.71,0.3,
2020-02-25 11:00:00,64.35,,0.97,29.61,0.77,0.6,
2020-02-25 12:00:00,53.8,,0.95,23.79,3.19,,
2020-02-25 13:00:00,37.15,,1.29,23.42,3.08,2.19,
2020-02-25 14:00:00,31.95,,1.27,30.56,0.68,3.0,
2020-02-25 15:00:00,28.98,,1.71,38.58,,1.46,
2020-02-25 16:00:00,17.0,,1.51,26.07,7.28,2.42,
2020-02-25 17:00:00,29.8,,1.25,22.06,3.23,2.02,
2020-02-25 18:00:00,54.62,,0.17,27.79,1.1,0.39,
2020-02-25 19:00:00,49.58,,0.01,30.17,1.87,4.32,
2020-02-25 20:00:00,34.62,,1.52,39.34,0.12,5.84,
2020-02-25 21:00:00,44.23,,1.84,40.64,0.25,4.85,
2020-02-25 22:00:00,57.73,,1.01,39.69,,7.05,
2020-02-25 23:00:00,35.22,,1.0,37.1,,3.89,
2020-02-26 00:00:00,26.55,,1.05,31.08,,4.01,
2020-02-26 01:00:00,24.5,,1.26,29.3,0.48,3.72,
2020-02-26 02:00:00,21.83,,0.9,45.67,,4.16,
2020-02-26 03:00:00,35.35,,0.93,50.03,,3.43,
2020-02-26 04:00:00,43.67,,0.86,55.08,,5.75,
2020-02-26 05:00:00,44.17,,1.06,42.88,,1.54,
2020-02-26 06:00:00,50.98,,0.86,31.95,0.49,0.34,
2020-02-26 07:00:00,52.73,,0.78,33.98,0.62,3.37,
2020-02-26 08:00:00,48.9,,0.55,30.48,1.08,3.31,
2020-02-26 09:00:00,51.57,,0.84,32.0,0.77,2.94,
2020-02-26 10:00:00,39.83,,1.29,30.54,0.82,3.63,
2020-02-26 11:00:00,43.12,,1.75,21.78,5.53,2.46,
2020-02-26 12:00:00,59.57,,0.31,8.12,13.16,,
2020-02-26 13:00:00,52.95,,0.21,14.75,10.71,1.62,
2020-02-26 14:00:00,30.5,,1.16,18.84,7.44,1.08,
2020-02-26 15:00:00,27.9,,1.16,16.91,8.71,1.45,
2020-02-26 16:00:00,34.05,,0.36,17.18,8.52,0.1,
2020-02-26 17:00:00,36.4,,0.46,20.8,6.73,1.83,
2020-02-26 18:00:00,43.03,,1.65,26.85,3.85,1.42,
2020-02-26 19:00:00,45.4,,1.5,35.5,0.92,1.14,
2020-02-26 20:00:00,50.1,,0.85,55.53,,3.22,
2020-02-26 21:00:00,59.48,,0.96,61.04,,3.37,
2020-02-26 22:00:00,54.2,,0.73,63.76,,2.53,
2020-02-26 23:00:00,50.6,,0.45,49.89,,4.36,
2020-02-27 00:00:00,44.0,,0.88,45.69,,4.61,
2020-02-27 01:00:00,54.4,,0.92,48.26,,4.19,
2020-02-27 02:00:00,75.53,,1.15,40.73,0.07,4.6,
2020-02-27 03:00:00,78.78,,1.08,34.84,0.65,3.47,
2020-02-27 04:00:00,77.8,,0.84,37.81,0.32,3.52,
2020-02-27 05:00:00,68.03,,0.71,35.58,0.7,4.83,
2020-02-27 06:00:00,59.92,,1.16,27.12,3.9,4.2,
2020-02-27 07:00:00,51.8,,1.34,25.23,3.73,2.45,
2020-02-27 08:00:00,45.8,,0.97,27.59,3.56,2.64,
2020-02-27 09:00:00,56.83,,1.2,27.03,3.12,5.98,
2020-02-27 10:00:00,58.1,,1.64,21.89,7.86,8.54,
2020-02-27 11:00:00,55.67,,1.18,17.27,16.59,10.33,
2020-02-27 12:00:00,54.4,,0.86,15.06,17.95,15.86,
2020-02-27 13:00:00,45.97,,0.84,10.12,19.37,2.36,
2020-02-27 14:00:00,40.92,,0.77,13.96,18.08,0.84,
2020-02-27 15:00:00,44.83,,0.74,11.26,18.89,2.37,
2020-02-27 16:00:00,46.83,,1.44,13.13,18.26,2.78,
2020-02-27 17:00:00,44.35,,1.07,14.89,17.82,3.7,
2020-02-27 18:00:00,49.35,,0.28,19.95,15.96,4.31,
2020-02-27 19:00:00,68.22,,0.58,32.39,11.41,1.64,
2020-02-27 20:00:00,78.17,,1.12,45.88,6.71,1.81,
2020-02-27 21:00:00,73.3,,1.14,50.66,4.79,2.79,
2020-02-27 22:00:00,84.28,,0.6,54.03,3.15,3.91,
2020-02-27 23:00:00,83.62,,0.62,51.27,4.19,3.89,
2020-02-28 00:00:00,76.9,,1.22,40.15,8.36,4.01,
2020-02-28 01:00:00,65.5,,1.0,29.8,12.21,4.01,
2020-02-28 02:00:00,55.67,,0.84,25.37,13.82,4.32,
2020-02-28 03:00:00,45.15,,0.6,34.31,10.53,2.39,
2020-02-28 04:00:00,41.8,,0.82,50.59,4.64,1.31,
2020-02-28 05:00:00,41.95,,0.95,52.11,4.14,0.61,
2020-02-28 06:00:00,43.4,,1.26,32.48,11.04,0.03,
2020-02-28 07:00:00,60.67,,1.25,38.6,8.95,2.69,
2020-02-28 08:00:00,67.08,,1.09,28.45,12.61,3.32,
2020-02-28 09:00:00,67.78,,1.34,27.47,12.79,2.3,
2020-02-28 10:00:00,84.67,,0.4,20.45,15.36,1.92,
2020-02-28 11:00:00,88.17,,0.41,16.19,16.84,4.08,
2020-02-28 12:00:00,62.6,,0.9,13.99,17.73,5.77,
2020-02-28 13:00:00,48.62,,0.87,13.77,17.67,3.38,
2020-02-28 14:00:00,40.05,,0.95,13.37,17.78,1.22,
2020-02-28 15:00:00,37.4,,1.13,11.22,18.77,,
2020-02-28 16:00:00,39.1,,1.21,11.92,18.35,,
2020-02-28 17:00:00,44.75,,1.39,13.49,17.82,5.11,
2020-02-28 18:00:00,52.62,,0.94,17.63,16.3,5.1,
2020-02-28 19:00:00,69.97,,0.23,27.41,12.61,2.62,
2020-02-28 20:00:00,79.35,,0.73,68.8,3.25,5.02,
2020-02-28 21:00:00,98.75,,0.94,82.5,,5.14,
2020-02-28 22:00:00,112.28,,1.24,104.69,,5.92,
2020-02-28 23:00:00,116.85,,0.91,110.82,,3.38,
2020-02-29 00:00:00,131.1,,0.51,103.62,,6.49,
2020-02-29 01:00:00,104.45,,0.25,43.47,6.51,5.57,
2020-02-29 02:00:00,92.35,,1.05,28.99,11.68,7.67,
2020-02-29 03:00:00,89.07,,1.1,34.49,9.44,4.12,
2020-02-29 04:00:00,102.6,,1.05,24.27,13.69,4.06,
2020-02-29 05:00:00,95.67,,1.31,19.72,15.66,2.16,
2020-02-29 06:00:00,81.7,,0.66,30.95,11.2,5.74,
2020-02-29 07:00:00,80.8,,0.68,28.93,12.16,7.3,
2020-02-29 08:00:00,71.45,,1.05,33.33,10.23,4.64,
2020-02-29 09:00:00,68.9,,1.13,25.28,13.44,0.55,
2020-02-29 10:00:00,81.88,,1.49,19.41,15.68,,
2020-02-29 11:00:00,88.78,,1.46,17.97,15.94,3.37,
2020-02-29 12:00:00,86.4,,0.48,12.24,18.45,2.02,
2020-02-29 13:00:00,63.83,,1.03,19.4,17.24,3.04,
2020-02-29 14:00:00,33.7,,1.56,13.39,19.44,7.57,
2020-02-29 15:00:00,34.4,,1.91,5.25,20.45,0.35,
2020-02-29 16:00:00,57.93,,0.92,11.24,18.82,,
2020-02-29 17:00:00,69.42,,0.49,12.0,18.55,2.57,
2020-02-29 18:00:00,70.4,,0.5,16.46,16.98,3.89,
2020-02-29 19:00:00,77.53,,2.47,38.16,8.9,7.87,
2020-02-29 20:00:00,93.25,,1.41,36.45,9.26,13.06,
2020-02-29 21:00:00,101.6,,1.93,60.46,0.8,5.79,
2020-02-29 22:00:00,120.6,,1.16,60.88,1.35,9.92,
2020-02-29 23:00:00,122.07,,0.76,50.52,4.64,10.23,
2020-03-01 00:00:00,103.9,,0.78,53.22,3.16,14.87,
2020-03-01 01:00:00,110.08,,1.62,36.7,9.26,0.31,
2020-03-01 02:00:00,112.0,,0.25,33.65,10.53,,
2020-03-01 03:00:00,98.05,,0.34,16.16,17.04,6.3,
2020-03-01 04:00:00,63.7,,1.04,22.26,14.78,7.98,
2020-03-01 05:00:00,54.58,,0.89,17.5,16.44,2.17,
2020-03-01 06:00:00,49.88,,0.85,16.73,16.71,,
2020-03-01 07:00:00,47.28,,0.91,18.48,15.94,0.42,
2020-03-01 08:00:00,49.3,,1.59,21.5,14.76,,
2020-03-01 09:00:00,55.28,,1.46,20.13,15.32,1.66,
2020-03-01 10:00:00,53.58,,0.8,19.45,15.41,2.72,
2020-03-01 11:00:00,50.98,,0.68,16.39,16.76,1.92,
2020-03-01 12:00:00,41.7,,0.93,12.02,18.15,0.65,
2020-03-01 13:00:00,36.75,,1.07,12.12,18.34,0.28,
2020-03-01 14:00:00,36.8,,1.15,9.77,19.08,0.08,
2020-03-01 15:00:00,42.65,,1.3,9.48,19.26,2.85,
2020-03-01 16:00:00,44.17,,1.22,7.68,19.97,1.12,
2020-03-01 17:00:00,35.25,,1.18,7.94,19.89,2.75,
2020-03-01 18:00:00,30.7,,1.1,8.96,19.67,3.59,
2020-03-01 19:00:00,17.17,,1.2,12.57,18.13,4.59,
2020-03-01 20:00:00,25.25,,1.17,19.93,15.33,4.07,
2020-03-01 21:00:00,46.47,,1.57,27.28,12.38,3.08,
2020-03-01 22:00:00,65.4,,0.39,31.54,10.33,3.9,
2020-03-01 23:00:00,75.5,,0.17,19.05,15.37,4.11,
2020-03-02 00:00:00,63.75,,0.98,16.46,16.24,6.99,
2020-03-02 01:00:00,49.9,,1.01,15.57,16.91,0.49,
2020-03-02 02:00:00,44.25,,0.87,18.12,15.99,0.23,
2020-03-02 03:00:00,59.4,,0.91,17.44,16.1,3.17,
2020-03-02 04:00:00,59.98,,0.94,26.01,12.74,5.13,
2020-03-02 05:00:00,51.85,,1.11,35.86,8.83,4.11,
2020-03-02 06:00:00,53.33,,1.24,37.08,7.85,5.15,
2020-03-02 07:00:00,56.33,,1.25,32.52,9.81,3.54,
2020-03-02 08:00:00,62.88,,1.1,27.49,11.91,3.74,
2020-03-02 09:00:00,67.9,,1.03,24.25,13.01,3.49,
2020-03-02 10:00:00,69.38,,0.93,22.23,13.82,3.43,
2020-03-02 11:00:00,64.15,,0.69,14.56,16.82,1.82,
2020-03-02 12:00:00,53.02,,0.07,15.36,16.69,,
2020-03-02 13:00:00,45.5,,0.07,12.41,17.79,2.53,
2020-03-02 14:00:00,,,0.82,11.12,19.49,2.14,
2020-03-02 15:00:00,0.57,,0.89,10.62,19.59,2.92,
2020-03-02 16:00:00,19.35,,0.91,10.63,19.44,0.85,
2020-03-02 17:00:00,38.42,,0.91,11.97,18.93,2.25,
2020-03-02 18:00:00,45.35,,1.04,14.46,17.96,2.74,
2020-03-02 19:00:00,62.67,,0.86,18.64,16.28,2.27,
2020-03-02 20:00:00,63.5,,1.28,21.48,15.29,1.92,
2020-03-02 21:00:00,65.83,,1.71,32.17,10.98,9.32,
2020-03-02 22:00:00,81.9,,1.09,27.32,12.85,5.24,
2020-03-02 23:00:00,107.83,,1.44,30.89,11.45,2.06,
2020-03-03 00:00:00,121.83,,1.33,30.07,11.83,,
2020-03-03 01:00:00,133.05,,1.66,24.11,14.16,0.85,
2020-03-03 02:00:00,125.0,,1.1,18.72,16.31,,
2020-03-03 03:00:00,114.75,,1.02,20.71,15.44,4.25,
2020-03-03 04:00:00,138.7,,0.46,20.21,15.47,5.03,
2020-03-03 05:00:00,149.43,,0.48,18.37,16.29,3.04,
2020-03-03 06:00:00,140.7,,0.96,18.88,15.8,3.88,
2020-03-03 07:00:00,128.93,,1.07,18.56,16.07,4.72,
2020-03-03 08:00:00,113.7,,1.4,19.43,15.51,6.3,
2020-03-03 09:00:00,97.12,,1.41,21.06,14.75,3.67,
2020-03-03 10:00:00,99.05,,1.03,23.72,13.52,5.71,
2020-03-03 11:00:00,104.03,,0.76,18.37,15.68,4.9,
2020-03-03 12:00:00,83.6,,0.6,10.87,19.18,2.7,
2020-03-03 13:00:00,56.68,,0.69,11.51,19.08,1.23,
2020-03-03 14:00:00,51.17,,0.98,9.54,19.82,,
2020-03-03 15:00:00,46.5,,1.08,9.84,19.75,1.35,
2020-03-03 16:00:00,36.75,,0.92,11.31,19.03,0.19,
2020-03-03 17:00:00,35.58,,0.86,10.24,19.45,1.24,
2020-03-03 18:00:00,40.62,,0.91,40.37,11.31,0.56,
2020-03-03 19:00:00,39.03,,1.43,25.99,12.5,2.58,
2020-03-03 20:00:00,49.38,,1.29,24.76,13.12,3.67,
2020-03-03 21:00:00,78.2,,1.56,33.1,9.42,3.64,
2020-03-03 22:00:00,112.5,,1.21,28.75,11.17,7.44,
2020-03-03 23:00:00,150.22,,1.28,25.63,12.47,7.06,
2020-03-04 00:00:00,169.0,,1.26,31.84,9.71,18.98,
2020-03-04 01:00:00,166.68,,0.64,21.98,14.29,5.39,
2020-03-04 02:00:00,146.45,,1.0,20.85,14.79,2.11,
2020-03-04 03:00:00,134.15,,0.96,22.07,14.08,4.47,
2020-03-04 04:00:00,127.47,,0.88,20.3,14.83,6.94,
2020-03-04 05:00:00,123.85,,0.92,23.95,13.13,5.9,
2020-03-04 06:00:00,118.08,,0.81,42.39,4.78,9.33,
2020-03-04 07:00:00,130.32,,1.05,43.92,5.41,3.74,
2020-03-04 08:00:00,136.93,,0.65,87.09,,4.73,
2020-03-04 09:00:00,135.38,,0.81,61.17,,7.39,
2020-03-04 10:00:00,148.95,,1.51,40.79,5.22,10.41,
2020-03-04 11:00:00,150.88,,1.06,27.03,11.49,1.72,
2020-03-04 12:00:00,137.28,,0.53,18.35,15.36,0.16,
2020-03-04 13:00:00,123.43,,0.26,14.12,17.44,0.94,
2020-03-04 14:00:00,98.68,,0.98,12.71,18.24,,
2020-03-04 15:00:00,82.35,,1.09,14.32,17.34,2.76,
2020-03-04 16:00:00,81.5,,1.02,14.32,17.44,0.5,
2020-03-04 17:00:00,,,0.95,19.04,15.32,2.24,
2020-03-04 18:00:00,60.15,,1.15,27.19,13.71,0.29,
2020-03-04 19:00:00,61.8,,2.58,32.39,11.07,3.01,
2020-03-04 20:00:00,85.75,,0.7,19.89,13.7,,
2020-03-04 21:00:00,112.17,,0.07,41.7,6.81,4.82,
2020-03-04 22:00:00,121.32,,1.52,53.6,0.99,4.24,
2020-03-04 23:00:00,130.68,,1.47,53.46,1.23,4.38,
2020-03-05 00:00:00,149.15,,0.47,46.37,3.73,5.78,
2020-03-05 01:00:00,167.4,,0.24,43.36,5.31,2.36,
2020-03-05 02:00:00,148.48,,1.24,36.55,9.37,7.22,
2020-03-05 03:00:00,103.95,,1.86,41.03,8.41,4.81,
2020-03-05 04:00:00,103.82,,1.14,34.06,10.44,8.38,
2020-03-05 05:00:00,99.17,,1.52,27.27,12.5,4.34,
2020-03-05 06:00:00,79.8,,1.14,25.71,13.37,3.98,
2020-03-05 07:00:00,101.62,,1.48,23.73,14.1,0.45,
2020-03-05 08:00:00,125.95,,1.12,38.51,7.59,,
2020-03-05 09:00:00,153.35,,0.99,32.84,9.38,2.49,
2020-03-05 10:00:00,127.6,,1.14,24.24,12.85,1.88,
2020-03-05 11:00:00,154.85,,1.5,7.83,18.09,,
2020-03-05 12:00:00,207.25,,1.22,20.01,14.75,,
2020-03-05 13:00:00,224.5,,0.26,16.78,16.58,4.09,
2020-03-05 14:00:00,183.9,,1.18,12.8,18.17,4.43,
2020-03-05 15:00:00,174.28,,1.28,14.7,17.39,4.24,
2020-03-05 16:00:00,178.35,,1.2,19.2,15.22,6.86,
2020-03-05 17:00:00,145.73,,1.17,20.57,14.67,4.4,
2020-03-05 18:00:00,161.12,,1.13,19.85,15.09,6.71,
2020-03-05 19:00:00,159.85,,1.1,18.59,15.39,2.11,
2020-03-05 20:00:00,117.83,,0.63,22.84,13.57,1.22,
2020-03-05 21:00:00,80.85,,0.55,22.73,13.73,2.0,
2020-03-05 22:00:00,84.72,,1.42,27.97,11.17,5.41,
2020-03-05 23:00:00,67.62,,0.31,26.78,12.38,1.75,
2020-03-06 00:00:00,57.4,,0.74,22.97,13.86,1.15,
2020-03-06 01:00:00,64.2,,1.04,20.22,14.75,2.81,
2020-03-06 02:00:00,61.62,,1.65,20.0,14.97,1.43,
2020-03-06 03:00:00,62.65,,1.02,18.63,15.61,1.73,
2020-03-06 04:00:00,61.57,,0.54,26.8,12.09,3.89,
2020-03-06 05:00:00,74.3,,0.73,22.23,14.09,3.57,
2020-03-06 06:00:00,59.95,,0.94,20.35,14.88,1.24,
2020-03-06 07:00:00,56.62,,1.31,19.61,15.21,0.93,
2020-03-06 08:00:00,60.3,,0.84,23.44,13.61,,
2020-03-06 09:00:00,64.35,,0.75,21.17,14.55,2.5,
2020-03-06 10:00:00,56.6,,1.17,16.69,16.93,4.56,
2020-03-06 11:00:00,76.23,,1.54,24.23,13.19,2.92,
2020-03-06 12:00:00,100.05,,0.92,23.38,13.64,1.73,
2020-03-06 13:00:00,87.97,,1.51,17.02,15.86,0.15,
2020-03-06 14:00:00,97.15,,0.93,15.49,16.78,4.37,
2020-03-06 15:00:00,76.23,,1.14,16.17,16.97,3.0,
2020-03-06 16:00:00,75.45,,1.43,15.93,16.61,3.52,
2020-03-06 17:00:00,73.15,,0.82,17.42,16.19,4.09,
2020-03-06 18:00:00,76.88,,1.39,22.93,14.41,5.12,
2020-03-06 19:00:00,77.55,,1.07,15.94,16.68,4.07,
2020-03-06 20:00:00,100.25,,0.35,22.8,13.82,6.37,
2020-03-06 21:00:00,106.58,,0.34,16.7,16.43,0.92,
2020-03-06 22:00:00,103.5,,0.41,15.88,16.86,2.17,
2020-03-06 23:00:00,76.22,,2.39,20.43,16.28,3.09,
2020-03-07 00:00:00,50.5,,0.88,14.82,17.76,1.05,
2020-03-07 01:00:00,48.12,,1.0,13.92,17.84,1.6,
2020-03-07 02:00:00,35.32,,1.15,12.39,18.88,0.41,
2020-03-07 03:00:00,35.05,,1.54,12.56,19.02,0.81,
2020-03-07 04:00:00,38.27,,0.65,13.7,17.93,0.27,
2020-03-07 05:00:00,61.2,,0.29,15.42,17.68,4.92,
2020-03-07 06:00:00,48.38,,1.14,15.23,17.36,7.67,
2020-03-07 07:00:00,34.12,,1.45,14.53,17.71,2.27,
2020-03-07 08:00:00,50.05,,1.08,13.57,18.18,0.53,
2020-03-07 09:00:00,37.58,,1.29,15.75,17.49,2.7,
2020-03-07 10:00:00,52.95,,0.7,14.09,18.05,4.97,
2020-03-07 11:00:00,49.95,,0.73,13.66,18.02,2.93,
2020-03-07 12:00:00,44.57,,0.78,15.62,17.45,0.98,
2020-03-07 13:00:00,42.12,,1.02,12.13,18.93,2.56,
2020-03-07 14:00:00,45.75,,0.93,11.62,18.94,3.19,
2020-03-07 15:00:00,29.48,,1.18,11.27,19.02,2.46,
2020-03-07 16:00:00,38.02,,1.25,11.77,18.84,1.41,
2020-03-07 17:00:00,47.35,,1.39,14.3,17.88,3.67,
2020-03-07 18:00:00,44.35,,1.24,14.35,17.68,2.81,
2020-03-07 19:00:00,74.95,,0.74,17.2,16.04,3.38,
2020-03-07 20:00:00,75.88,,1.58,29.22,9.52,4.16,
2020-03-07 21:00:00,105.53,,1.47,34.5,8.14,3.8,
2020-03-07 22:00:00,104.53,,1.32,18.67,15.42,2.95,
2020-03-07 23:00:00,91.88,,1.46,21.95,13.0,4.75,
2020-03-08 00:00:00,85.78,,1.11,22.87,12.94,4.55,
2020-03-08 01:00:00,71.0,,0.8,22.13,13.92,3.47,
2020-03-08 02:00:00,74.0,,1.42,33.02,8.41,4.32,
2020-03-08 03:00:00,80.55,,1.18,22.23,13.77,4.85,
2020-03-08 04:00:00,92.58,,1.44,18.7,15.46,4.75,
2020-03-08 05:00:00,72.23,,1.12,15.82,17.37,3.0,
2020-03-08 06:00:00,39.8,,1.01,14.47,17.49,3.29,
2020-03-08 07:00:00,44.12,,1.07,17.12,16.4,3.42,
2020-03-08 08:00:00,57.75,,1.52,22.98,12.89,3.2,
2020-03-08 09:00:00,83.65,,1.13,20.1,14.41,1.48,
2020-03-08 10:00:00,96.67,,0.55,13.59,18.14,2.33,
2020-03-08 11:00:00,69.85,,0.4,11.77,19.32,4.05,
2020-03-08 12:00:00,45.78,,0.89,10.24,19.82,2.39,
2020-03-08 13:00:00,36.5,,0.99,11.0,19.68,3.01,
2020-03-08 14:00:00,31.12,,1.29,9.7,20.15,0.12,
2020-03-08 15:00:00,30.2,,1.5,9.79,20.32,4.19,
2020-03-08 16:00:00,30.1,,0.87,8.75,20.61,3.51,
2020-03-08 17:00:00,42.0,,0.77,8.84,20.52,2.65,
2020-03-08 18:00:00,40.7,,1.08,9.54,19.97,1.11,
2020-03-08 19:00:00,36.4,,0.99,14.04,18.03,3.15,
2020-03-08 20:00:00,41.4,,0.96,17.83,16.23,3.0,
2020-03-08 21:00:00,58.7,,0.74,19.35,15.16,3.94,
2020-03-08 22:00:00,65.08,,1.32,21.41,14.45,4.38,
2020-03-08 23:00:00,67.38,,1.32,19.15,15.58,2.08,
2020-03-09 00:00:00,53.67,,1.07,15.84,16.87,1.75,
2020-03-09 01:00:00,67.6,,1.03,13.89,17.78,0.5,
2020-03-09 02:00:00,70.12,,1.07,13.75,17.55,0.14,
2020-03-09 03:00:00,67.5,,1.05,15.52,16.87,4.39,
2020-03-09 04:00:00,51.23,,0.96,14.77,17.36,4.54,
2020-03-09 05:00:00,45.68,,0.97,12.88,18.18,2.34,
2020-03-09 06:00:00,56.77,,1.1,14.04,17.44,2.46,
2020-03-09 07:00:00,52.45,,1.12,14.43,17.47,3.02,
2020-03-09 08:00:00,69.25,,1.07,12.5,18.18,2.65,
2020-03-09 09:00:00,75.05,,1.0,12.18,18.3,3.93,
2020-03-09 10:00:00,50.83,,0.97,10.39,19.24,4.59,
2020-03-09 11:00:00,50.88,,0.93,10.09,19.46,4.44,
2020-03-09 12:00:00,41.98,,1.07,8.59,20.42,3.84,
2020-03-09 13:00:00,34.33,,0.87,8.08,20.88,4.16,
2020-03-09 14:00:00,27.15,,0.94,8.33,20.52,2.99,
2020-03-09 15:00:00,28.6,,0.94,7.13,21.04,4.85,
2020-03-09 16:00:00,34.62,,0.92,8.09,20.84,4.42,
2020-03-09 17:00:00,29.4,,0.92,8.21,20.73,3.72,
2020-03-09 18:00:00,17.98,,0.92,8.88,20.28,2.9,
2020-03-09 19:00:00,40.83,,0.82,14.03,17.72,3.13,
2020-03-09 20:00:00,47.38,,1.06,17.88,16.12,3.6,
2020-03-09 21:00:00,53.58,,1.18,16.6,16.7,2.87,
2020-03-09 22:00:00,64.53,,1.01,23.62,12.62,5.73,
2020-03-09 23:00:00,98.17,,1.25,29.71,9.95,2.71,
2020-03-10 00:00:00,129.95,,1.03,32.21,8.45,2.88,
2020-03-10 01:00:00,152.43,,1.14,25.3,12.22,4.05,
2020-03-10 02:00:00,158.4,,0.82,24.56,12.13,3.77,
2020-03-10 03:00:00,154.7,,0.67,21.84,13.58,2.13,
2020-03-10 04:00:00,137.95,,1.18,17.0,15.98,3.18,
2020-03-10 05:00:00,103.45,,0.66,12.9,17.98,3.27,
2020-03-10 06:00:00,95.97,,0.9,13.16,17.75,4.29,
2020-03-10 07:00:00,105.42,,0.99,17.18,15.74,2.53,
2020-03-10 08:00:00,119.95,,1.07,18.24,15.13,2.94,
2020-03-10 09:00:00,149.32,,0.68,14.19,17.42,3.31,
2020-03-10 10:00:00,137.05,,1.22,12.95,17.82,5.17,
2020-03-10 11:00:00,116.4,,1.12,13.48,17.53,4.3,
2020-03-10 12:00:00,107.9,,0.96,12.37,18.14,3.08,
2020-03-10 13:00:00,111.78,,0.78,10.15,19.41,4.37,
2020-03-10 14:00:00,89.88,,1.02,10.37,19.37,2.74,
2020-03-10 15:00:00,86.5,,0.91,8.86,19.83,3.61,
2020-03-10 16:00:00,75.72,,1.06,9.21,19.95,0.63,
2020-03-10 17:00:00,68.5,,1.1,8.85,20.02,0.65,
2020-03-10 18:00:00,63.55,,0.89,10.44,19.36,0.15,
2020-03-10 19:00:00,78.75,,0.99,12.39,18.34,2.19,
2020-03-10 20:00:00,94.8,,1.07,20.8,14.08,0.85,
2020-03-10 21:00:00,108.38,,1.47,25.74,12.03,2.8,
2020-03-10 22:00:00,104.12,,0.93,21.16,14.5,3.14,
2020-03-10 23:00:00,103.25,,1.15,20.52,14.66,3.43,
2020-03-11 00:00:00,89.95,,0.81,28.95,10.09,4.34,
2020-03-11 01:00:00,76.9,,0.94,31.79,9.44,2.51,
2020-03-11 02:00:00,83.7,,0.87,26.22,11.76,3.98,
2020-03-11 03:00:00,78.2,,0.94,26.02,12.57,2.48,
2020-03-11 04:00:00,76.38,,1.11,20.94,15.65,5.58,
2020-03-11 05:00:00,56.58,,1.42,18.46,16.04,6.22,
2020-03-11 06:00:00,53.72,,1.06,18.0,16.39,9.82,
2020-03-11 07:00:00,77.72,,1.17,16.54,16.59,3.34,
2020-03-11 08:00:00,90.85,,1.09,16.1,16.79,5.02,
2020-03-11 09:00:00,96.45,,1.22,19.66,15.22,3.81,
2020-03-11 10:00:00,87.38,,1.1,10.75,18.0,4.86,
2020-03-11 11:00:00,102.03,,0.37,10.52,17.89,0.92,
2020-03-11 12:00:00,119.2,,0.66,11.77,18.66,0.44,
2020-03-11 13:00:00,95.38,,0.49,10.23,19.57,3.46,
2020-03-11 14:00:00,78.88,,0.97,12.54,18.84,7.39,
2020-03-11 15:00:00,45.75,,1.63,14.57,18.65,1.14,
2020-03-11 16:00:00,45.18,,0.66,4.63,21.02,,
2020-03-11 17:00:00,51.9,,0.03,9.26,19.86,0.43,
2020-03-11 18:00:00,54.92,,1.04,12.93,18.31,0.76,
2020-03-11 19:00:00,59.23,,0.91,21.75,14.99,2.75,
2020-03-11 20:00:00,53.45,,1.14,33.84,8.94,1.5,
2020-03-11 21:00:00,73.92,,1.14,50.03,2.15,2.0,
2020-03-11 22:00:00,74.58,,0.78,34.05,9.36,2.26,
2020-03-11 23:00:00,80.95,,0.81,32.58,9.48,4.06,
2020-03-12 00:00:00,69.52,,0.89,29.03,11.23,4.22,
2020-03-12 01:00:00,83.02,,0.84,21.42,14.85,3.97,
2020-03-12 02:00:00,82.32,,0.94,22.45,14.68,3.34,
